,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
0,Somerset,404,Somerset Precinct 02-001,324,74,2,29,79,4,404,1.0,0.801980198019802,0.18316831683168316,0.0049504950495049506,0.009900990099009901,296,0.07178217821782178,0.19554455445544555,0.7326732673267327
1,Somerset,726,Somerset Precinct 05-001,591,124,2,89,202,9,726,1.0,0.8140495867768595,0.17079889807162535,0.0027548209366391185,0.012396694214876033,435,0.12258953168044077,0.27823691460055094,0.5991735537190083
2,Somerset,1165,Somerset Precinct 03-001,861,208,55,130,289,41,1165,1.0,0.7390557939914163,0.17854077253218884,0.04721030042918455,0.0351931330472103,746,0.11158798283261803,0.248068669527897,0.640343347639485
3,Somerset,217,Somerset Precinct 13-003,159,53,5,28,46,0,217,1.0,0.7327188940092166,0.24423963133640553,0.02304147465437788,0.0,143,0.12903225806451613,0.2119815668202765,0.6589861751152074
4,Somerset,3664,Somerset Precinct 13-002,1072,2541,34,41,67,17,3664,1.0,0.2925764192139738,0.693504366812227,0.009279475982532752,0.004639737991266376,3556,0.01118995633187773,0.018286026200873363,0.9705240174672489
5,Somerset,151,Somerset Precinct 13-001,122,26,1,12,44,2,151,1.0,0.8079470198675497,0.17218543046357615,0.006622516556291391,0.013245033112582781,95,0.07947019867549669,0.2913907284768212,0.6291390728476821
6,Somerset,2355,Somerset Precinct 01-002,1257,928,129,262,193,41,2355,1.0,0.5337579617834395,0.3940552016985138,0.05477707006369427,0.01740976645435244,1900,0.11125265392781317,0.08195329087048832,0.8067940552016986
7,Somerset,186,Somerset Precinct 01-003,56,99,16,70,22,15,186,1.0,0.3010752688172043,0.532258064516129,0.08602150537634409,0.08064516129032258,94,0.3763440860215054,0.11827956989247312,0.5053763440860215
8,Somerset,1267,Somerset Precinct 15-002,234,950,37,195,54,46,1267,1.0,0.18468823993685873,0.749802683504341,0.02920284135753749,0.036306235201262825,1018,0.15390686661404893,0.042620363062352014,0.8034727703235991
9,Somerset,1039,Somerset Precinct 01-001,633,349,24,110,114,33,1039,1.0,0.6092396535129933,0.33589990375360923,0.023099133782483156,0.03176130895091434,815,0.10587102983638114,0.109720885466795,0.7844080846968239
10,Somerset,3771,Somerset Precinct 15-001,692,2874,91,115,105,114,3771,1.0,0.18350570140546274,0.762132060461416,0.02413153009811721,0.030230708035003977,3551,0.030495889684433838,0.02784407319013524,0.9416600371254309
11,Worcester,2315,Worcester Precinct 01-001,1155,1077,30,788,990,53,2315,1.0,0.49892008639308855,0.4652267818574514,0.012958963282937365,0.022894168466522678,537,0.3403887688984881,0.42764578833693306,0.23196544276457884
12,Somerset,919,Somerset Precinct 04-001,711,170,8,86,201,30,919,1.0,0.7736670293797606,0.18498367791077258,0.008705114254624592,0.03264417845484222,632,0.09357997823721437,0.21871599564744287,0.6877040261153428
13,Dorchester,70,Dorchester Precinct 18-001,65,0,0,7,18,5,70,1.0,0.9285714285714286,0.0,0.0,0.07142857142857142,45,0.1,0.2571428571428571,0.6428571428571429
14,Dorchester,49,Dorchester Precinct 11-001,44,0,3,5,26,2,49,1.0,0.8979591836734694,0.0,0.061224489795918366,0.04081632653061224,18,0.10204081632653061,0.5306122448979592,0.3673469387755102
15,Dorchester,145,Dorchester Precinct 13-002,79,66,0,33,33,0,145,1.0,0.5448275862068965,0.45517241379310347,0.0,0.0,79,0.22758620689655173,0.22758620689655173,0.5448275862068965
16,Dorchester,206,Dorchester Precinct 17-001,169,34,1,29,67,2,206,1.0,0.8203883495145631,0.1650485436893204,0.0048543689320388345,0.009708737864077669,110,0.1407766990291262,0.32524271844660196,0.5339805825242718
17,Dorchester,63,Dorchester Precinct 14-002,39,22,1,13,16,1,63,1.0,0.6190476190476191,0.3492063492063492,0.015873015873015872,0.015873015873015872,34,0.20634920634920634,0.25396825396825395,0.5396825396825397
18,Wicomico,1349,Wicomico Precinct 17-001,1025,279,22,242,314,23,1349,1.0,0.759822090437361,0.20681986656782803,0.01630837657524092,0.01704966641957005,793,0.1793921423276501,0.23276501111934766,0.5878428465530022
19,Dorchester,308,Dorchester Precinct 03-001,274,30,2,44,92,2,308,1.0,0.8896103896103896,0.09740259740259741,0.006493506493506494,0.006493506493506494,172,0.14285714285714285,0.2987012987012987,0.5584415584415584
20,Cecil,4593,Cecil Precinct 05-003,4361,81,64,578,1281,87,4593,1.0,0.9494883518397561,0.017635532331809273,0.01393424776834313,0.018941868060091443,2734,0.1258436751578489,0.278902677988243,0.5952536468539081
21,Kent,1682,Kent Precinct 01-002,1494,76,88,280,456,24,1682,1.0,0.8882282996432818,0.04518430439952437,0.052318668252080855,0.014268727705112961,946,0.16646848989298454,0.27110582639714625,0.5624256837098692
22,Cecil,2280,Cecil Precinct 02-001,2088,46,119,288,539,27,2280,1.0,0.9157894736842105,0.02017543859649123,0.052192982456140354,0.011842105263157895,1453,0.12631578947368421,0.23640350877192984,0.637280701754386
23,Cecil,2076,Cecil Precinct 02-002,1934,67,38,240,479,37,2076,1.0,0.9315992292870906,0.03227360308285164,0.018304431599229287,0.017822736030828516,1357,0.11560693641618497,0.23073217726396916,0.6536608863198459
24,Cecil,4897,Cecil Precinct 05-002,4539,148,101,783,1666,109,4897,1.0,0.9268940167449459,0.030222585256279355,0.02062487237083929,0.022258525627935472,2448,0.15989381253828874,0.34020829079027975,0.4998978966714315
25,Cecil,3665,Cecil Precinct 09-001,3546,38,37,392,1189,44,3665,1.0,0.9675306957708049,0.010368349249658937,0.010095497953615279,0.012005457025920874,2084,0.10695770804911324,0.32442019099590724,0.5686221009549796
26,Cecil,2554,Cecil Precinct 05-004,2220,192,64,295,314,78,2554,1.0,0.8692247454972593,0.07517619420516837,0.025058731401722788,0.030540328895849646,1945,0.11550509005481598,0.12294440093970242,0.7615505090054816
27,Cecil,4984,Cecil Precinct 05-001,4641,146,92,351,642,105,4984,1.0,0.9311797752808989,0.029293739967897272,0.018459069020866775,0.021067415730337078,3991,0.07042536115569824,0.12881219903691815,0.8007624398073836
28,Cecil,7016,Cecil Precinct 03-002,6111,537,214,788,1193,154,7016,1.0,0.8710091220068416,0.07653933865450399,0.03050171037628278,0.02194982896237172,5035,0.11231470923603193,0.17003990877993158,0.7176453819840365
29,Cecil,6045,Cecil Precinct 03-003,4995,536,290,480,641,224,6045,1.0,0.826302729528536,0.08866832092638545,0.04797353184449959,0.03705541770057899,4924,0.0794044665012407,0.10603804797353185,0.8145574855252274
30,Cecil,4668,Cecil Precinct 04-001,4445,68,88,675,1002,67,4668,1.0,0.9522279348757497,0.01456726649528706,0.018851756640959727,0.014353041988003428,2991,0.14460154241645246,0.21465295629820053,0.640745501285347
31,Cecil,6876,Cecil Precinct 03-001,5322,838,356,836,756,360,6876,1.0,0.7739965095986039,0.12187318208260617,0.051774287376381616,0.05235602094240838,5284,0.12158231529959279,0.1099476439790576,0.7684700407213496
32,Cecil,1863,Cecil Precinct 04-002,1152,471,127,429,306,113,1863,1.0,0.6183574879227053,0.2528180354267311,0.06816961889425657,0.06065485775630703,1128,0.23027375201288244,0.1642512077294686,0.605475040257649
33,Worcester,1097,Worcester Precinct 04-001,901,140,21,330,765,35,1097,1.837248322147651,0.821330902461258,0.1276207839562443,0.019143117593436645,0.03190519598906107,2,0.300820419325433,0.6973564266180492,0.0018231540565177757
34,Worcester,2209,Worcester Precinct 02-001,1098,1014,56,135,94,41,2209,1.0,0.49705749207786326,0.4590312358533273,0.025350837483023993,0.018560434585785424,1980,0.06111362607514713,0.0425531914893617,0.8963331824354912
35,Worcester,2685,Worcester Precinct 04-002,2330,275,30,99,210,50,2685,1.0,0.8677839851024208,0.10242085661080075,0.0111731843575419,0.0186219739292365,2376,0.03687150837988827,0.0782122905027933,0.8849162011173184
36,Worcester,1046,Worcester Precinct 02-002,819,201,12,693,351,14,1046,1.4621848739495797,0.7829827915869981,0.1921606118546845,0.011472275334608031,0.01338432122370937,2,0.6625239005736138,0.3355640535372849,0.0019120458891013384
37,Wicomico,2459,Wicomico Precinct 15-001,1971,406,34,277,638,48,2459,1.0,0.8015453436356242,0.1651077673851159,0.013826758845058967,0.019520130134200894,1544,0.11264741764945099,0.25945506303375354,0.6278975193167955
38,Wicomico,2235,Wicomico Precinct 16-002,1532,543,43,386,428,117,2235,1.0,0.6854586129753915,0.24295302013422818,0.01923937360178971,0.052348993288590606,1421,0.1727069351230425,0.19149888143176733,0.6357941834451901
39,Wicomico,2655,Wicomico Precinct 08-004,2377,139,43,299,419,96,2655,1.0,0.8952919020715631,0.052354048964218455,0.016195856873822974,0.03615819209039548,1937,0.11261770244821093,0.15781544256120528,0.7295668549905838
40,Wicomico,1417,Wicomico Precinct 08-003,1099,175,36,60,84,107,1417,1.0,0.7755822159491884,0.12350035285815103,0.025405786873676783,0.07551164431898377,1273,0.04234297812279464,0.059280169371912494,0.8983768525052929
41,Wicomico,3627,Wicomico Precinct 13-003,2905,448,121,683,554,153,3627,1.0,0.8009374138406397,0.12351805900192997,0.03336090432864627,0.04218362282878412,2390,0.18830989798731734,0.1527433140336366,0.658946787979046
42,Wicomico,5667,Wicomico Precinct 13-001,4424,774,267,121,58,202,5667,1.0,0.7806599611787541,0.13658020116463737,0.047114875595553204,0.03564496206105523,5488,0.02135168519498853,0.010234692076936652,0.9684136227280749
43,Wicomico,442,Wicomico Precinct 09-004,294,103,18,268,172,27,442,1.76,0.665158371040724,0.2330316742081448,0.04072398190045249,0.06108597285067873,2,0.6063348416289592,0.3891402714932127,0.004524886877828055
44,Wicomico,3486,Wicomico Precinct 09-002,433,2849,153,360,14,51,3486,1.0,0.12421113023522662,0.8172690763052208,0.04388984509466437,0.014629948364888123,3112,0.10327022375215146,0.004016064257028112,0.8927137119908204
45,Wicomico,4914,Wicomico Precinct 13-002,2595,1610,482,429,194,227,4914,1.0,0.5280830280830281,0.32763532763532766,0.09808709808709809,0.046194546194546195,4291,0.0873015873015873,0.03947903947903948,0.8732193732193733
46,Wicomico,942,Wicomico Precinct 08-002,842,58,13,257,620,29,942,1.0,0.8938428874734607,0.06157112526539278,0.013800424628450107,0.03078556263269639,65,0.27282377919320594,0.6581740976645435,0.06900212314225053
47,Wicomico,4839,Wicomico Precinct 05-002,2095,2157,428,74,67,159,4839,1.0,0.43294069022525317,0.44575325480471173,0.08844802645174622,0.0328580285182889,4698,0.01529241578838603,0.013845835916511676,0.9708617482951023
48,Wicomico,1862,Wicomico Precinct 09-001,1151,609,62,455,59,40,1862,1.0,0.6181525241675617,0.32706766917293234,0.03329752953813104,0.021482277121374866,1348,0.24436090225563908,0.03168635875402793,0.723952738990333
49,Wicomico,1802,Wicomico Precinct 08-001,1508,184,41,108,249,69,1802,1.0,0.8368479467258602,0.10210876803551609,0.022752497225305215,0.03829078801331853,1445,0.05993340732519423,0.1381798002219756,0.8018867924528302
50,Wicomico,4054,Wicomico Precinct 05-004,3069,653,140,431,698,192,4054,1.0,0.7570300937345831,0.16107548100641342,0.03453379378391712,0.04736063147508633,2925,0.10631475086334484,0.1721756290083868,0.7215096201282684
51,Wicomico,2944,Wicomico Precinct 05-003,2205,438,162,696,459,139,2944,1.0,0.7489809782608695,0.1487771739130435,0.05502717391304348,0.04721467391304348,1789,0.23641304347826086,0.1559103260869565,0.6076766304347826
52,Wicomico,1613,Wicomico Precinct 05-005,1432,106,36,480,686,39,1613,1.0,0.8877867327960323,0.0657160570365778,0.022318660880347178,0.02417854928704278,447,0.2975821450712957,0.42529448233106015,0.27712337259764414
53,Wicomico,1049,Wicomico Precinct 11-002,541,423,19,424,622,66,1049,2.0389863547758287,0.5157292659675882,0.40324118207816967,0.01811248808388942,0.06291706387035272,3,0.4041944709246902,0.5929456625357483,0.002859866539561487
54,Wicomico,3288,Wicomico Precinct 11-001,2372,617,117,64,8,182,3288,1.0,0.7214111922141119,0.1876520681265207,0.035583941605839414,0.05535279805352798,3216,0.019464720194647202,0.0024330900243309003,0.9781021897810219
55,Wicomico,3390,Wicomico Precinct 05-006,2762,327,97,180,331,204,3390,1.0,0.8147492625368732,0.09646017699115045,0.028613569321533923,0.06017699115044248,2879,0.05309734513274336,0.0976401179941003,0.8492625368731563
61,Wicomico,1426,Wicomico Precinct 05-007,1279,77,21,135,322,49,1426,1.0,0.896914446002805,0.05399719495091164,0.014726507713884993,0.034361851332398316,969,0.09467040673211781,0.22580645161290322,0.679523141654979
62,Wicomico,662,Wicomico Precinct 06-001,619,23,9,63,240,11,662,1.0,0.9350453172205438,0.03474320241691843,0.013595166163141994,0.01661631419939577,359,0.09516616314199396,0.36253776435045315,0.5422960725075529
63,Wicomico,2682,Wicomico Precinct 04-001,2441,116,48,230,745,77,2682,1.0,0.9101416853094706,0.04325130499627144,0.017897091722595078,0.02870991797166294,1707,0.08575689783743475,0.2777777777777778,0.6364653243847874
64,Wicomico,1593,Wicomico Precinct 14-001,1453,74,32,167,454,34,1593,1.0,0.9121155053358443,0.04645323289391086,0.020087884494664157,0.021343377275580666,972,0.10483364720652856,0.2849968612680477,0.6101694915254238
65,Worcester,1868,Worcester Precinct 04-003,1543,224,52,248,492,49,1868,1.0,0.826017130620985,0.11991434689507495,0.027837259100642397,0.026231263383297645,1128,0.13276231263383298,0.2633832976445396,0.6038543897216274
66,Worcester,2502,Worcester Precinct 02-003,1154,1097,163,168,188,88,2502,1.0,0.4612310151878497,0.438449240607514,0.06514788169464429,0.035171862509992005,2146,0.0671462829736211,0.07513988808952837,0.8577138289368506
67,Worcester,2723,Worcester Precinct 03-003,2418,159,73,163,173,73,2723,1.0,0.8879911861917004,0.05839147998531032,0.026808666911494677,0.026808666911494677,2387,0.05986044803525523,0.06353286816011752,0.8766066838046273
68,Worcester,1802,Worcester Precinct 06-002,1664,82,35,79,292,21,1802,1.0,0.9234184239733629,0.04550499445061043,0.019422863485016647,0.011653718091009988,1431,0.04384017758046615,0.16204217536071033,0.7941176470588235
69,Worcester,2430,Worcester Precinct 05-002,2271,66,55,463,756,38,2430,1.0,0.9345679012345679,0.027160493827160494,0.02263374485596708,0.015637860082304528,1211,0.19053497942386832,0.3111111111111111,0.49835390946502056
70,Worcester,4184,Worcester Precinct 05-001,3965,88,61,408,686,70,4184,1.0,0.9476577437858509,0.021032504780114723,0.014579349904397706,0.016730401529636712,3090,0.09751434034416825,0.16395793499043976,0.738527724665392
71,Worcester,1964,Worcester Precinct 03-001,1858,17,51,325,944,38,1964,1.0,0.9460285132382892,0.008655804480651732,0.025967413441955193,0.019348268839103868,695,0.16547861507128309,0.48065173116089616,0.35386965376782076
