,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
250,Garrett,746,Garrett Precinct 08-002,735,5,2,28,246,4,746,1,0.985254691689008,0.006702412868632708,0.002680965147453083,0.005361930294906166,472,0.03753351206434316,0.3297587131367292,0.6327077747989276
251,Garrett,572,Garrett Precinct 08-001,565,0,2,27,171,5,572,1,0.9877622377622378,0.0,0.0034965034965034965,0.008741258741258742,374,0.0472027972027972,0.29895104895104896,0.6538461538461539
252,Garrett,1056,Garrett Precinct 14-002,1037,6,4,71,348,9,1056,1,0.9820075757575758,0.005681818181818182,0.003787878787878788,0.008522727272727272,637,0.06723484848484848,0.32954545454545453,0.603219696969697
253,Garrett,1898,Garrett Precinct 07-000,1852,7,15,119,535,24,1898,1,0.9757639620653319,0.0036880927291886197,0.007903055848261328,0.012644889357218124,1244,0.06269757639620653,0.28187565858798735,0.6554267650158061
254,Garrett,2642,Garrett Precinct 16-000,2604,7,15,177,717,16,2642,1,0.9856169568508706,0.0026495079485238456,0.005677517032551098,0.006056018168054504,1748,0.06699470098410296,0.27138531415594247,0.6616199848599545
255,Garrett,1535,Garrett Precinct 10-000,1521,2,9,118,471,3,1535,1,0.9908794788273616,0.0013029315960912053,0.005863192182410423,0.001954397394136808,946,0.07687296416938111,0.30684039087947884,0.61628664495114
256,Garrett,2412,Garrett Precinct 14-001,2373,4,14,158,682,21,2412,1,0.9838308457711443,0.001658374792703151,0.005804311774461028,0.008706467661691543,1572,0.06550580431177445,0.2827529021558872,0.6517412935323383
257,Garrett,1811,Garrett Precinct 06-000,1677,93,18,149,544,23,1811,1,0.9260077305356157,0.05135284373274434,0.009939260077305357,0.012700165654334622,1118,0.08227498619547212,0.3003865267807841,0.6173384870237438
258,Garrett,562,Garrett Precinct 13-000,558,0,1,48,134,3,562,1,0.9928825622775801,0.0,0.0017793594306049821,0.005338078291814947,380,0.08540925266903915,0.23843416370106763,0.6761565836298933
259,Garrett,1486,Garrett Precinct 01-000,1470,2,6,135,535,8,1486,1,0.9892328398384926,0.0013458950201884253,0.004037685060565276,0.005383580080753701,816,0.0908479138627187,0.36002691790040375,0.5491251682368775
260,Garrett,1547,Garrett Precinct 02-000,1514,4,11,111,432,18,1547,1,0.9786683904330963,0.002585649644473174,0.007110536522301228,0.011635423400129283,1004,0.07175177763413057,0.2792501616031028,0.6489980607627667
261,Garrett,1443,Garrett Precinct 05-000,1420,8,5,107,559,10,1443,1,0.9840609840609841,0.005544005544005544,0.003465003465003465,0.00693000693000693,777,0.07415107415107415,0.38738738738738737,0.5384615384615384
262,Garrett,725,Garrett Precinct 12-000,708,15,0,42,255,2,725,1,0.976551724137931,0.020689655172413793,0.0,0.002758620689655172,428,0.057931034482758624,0.35172413793103446,0.5903448275862069
263,Garrett,655,Garrett Precinct 04-000,637,14,3,30,222,1,655,1,0.9725190839694656,0.021374045801526718,0.004580152671755725,0.0015267175572519084,403,0.04580152671755725,0.33893129770992364,0.6152671755725191
264,Garrett,140,Garrett Precinct 11-000,136,2,1,7,39,1,140,1,0.9714285714285714,0.014285714285714285,0.007142857142857143,0.007142857142857143,94,0.05,0.2785714285714286,0.6714285714285714
269,Garrett,627,Garrett Precinct 03-002,615,1,5,53,195,6,627,1,0.9808612440191388,0.001594896331738437,0.007974481658692184,0.009569377990430622,379,0.08452950558213716,0.31100478468899523,0.6044657097288676
270,Garrett,2171,Garrett Precinct 03-001,2136,4,15,112,682,16,2171,1,0.9838783970520497,0.0018424689083371719,0.006909258406264394,0.007369875633348687,1377,0.05158912943344081,0.3141409488714878,0.6342699216950713
271,Garrett,421,Garrett Precinct 15-000,419,0,1,50,188,1,421,1,0.995249406175772,0.0,0.0023752969121140144,0.0023752969121140144,183,0.1187648456057007,0.44655581947743467,0.4346793349168646
272,Garrett,988,Garrett Precinct 09-000,964,4,10,83,356,10,988,1,0.9757085020242915,0.004048582995951417,0.010121457489878543,0.010121457489878543,549,0.0840080971659919,0.3603238866396761,0.555668016194332
