,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
250,Garrett,746,Garrett Precinct 08-002,735,5,2,43,361,4,746,1,0.985254691689008,0.006702412868632708,0.002680965147453083,0.005361930294906166,342,0.057640750670241284,0.4839142091152815,0.4584450402144772
251,Garrett,572,Garrett Precinct 08-001,565,0,2,50,293,5,572,1,0.9877622377622378,0.0,0.0034965034965034965,0.008741258741258742,229,0.08741258741258741,0.5122377622377622,0.40034965034965037
252,Garrett,1056,Garrett Precinct 14-002,1037,6,4,85,556,9,1056,1,0.9820075757575758,0.005681818181818182,0.003787878787878788,0.008522727272727272,415,0.08049242424242424,0.5265151515151515,0.39299242424242425
253,Garrett,1898,Garrett Precinct 07-000,1852,7,15,192,677,24,1898,1,0.9757639620653319,0.0036880927291886197,0.007903055848261328,0.012644889357218124,1029,0.101159114857745,0.3566912539515279,0.5421496311907271
254,Garrett,2642,Garrett Precinct 16-000,2604,7,15,237,1063,16,2642,1,0.9856169568508706,0.0026495079485238456,0.005677517032551098,0.006056018168054504,1342,0.08970476911430735,0.4023467070401211,0.5079485238455715
255,Garrett,1535,Garrett Precinct 10-000,1521,2,9,169,718,3,1535,1,0.9908794788273616,0.0013029315960912053,0.005863192182410423,0.001954397394136808,648,0.11009771986970684,0.4677524429967427,0.4221498371335505
256,Garrett,2412,Garrett Precinct 14-001,2373,4,14,236,911,21,2412,1,0.9838308457711443,0.001658374792703151,0.005804311774461028,0.008706467661691543,1265,0.0978441127694859,0.3776948590381426,0.5244610281923715
257,Garrett,1811,Garrett Precinct 06-000,1677,93,18,266,723,23,1811,1,0.9260077305356157,0.05135284373274434,0.009939260077305357,0.012700165654334622,822,0.14688017669795694,0.3992269464384318,0.45389287686361124
258,Garrett,562,Garrett Precinct 13-000,558,0,1,58,243,3,562,1,0.9928825622775801,0.0,0.0017793594306049821,0.005338078291814947,261,0.10320284697508897,0.43238434163701067,0.46441281138790036
259,Garrett,1486,Garrett Precinct 01-000,1470,2,6,219,739,8,1486,1,0.9892328398384926,0.0013458950201884253,0.004037685060565276,0.005383580080753701,528,0.14737550471063257,0.49730820995962316,0.3553162853297443
260,Garrett,1547,Garrett Precinct 02-000,1514,4,11,210,756,18,1547,1,0.9786683904330963,0.002585649644473174,0.007110536522301228,0.011635423400129283,581,0.13574660633484162,0.48868778280542985,0.3755656108597285
261,Garrett,1443,Garrett Precinct 05-000,1420,8,5,215,816,10,1443,1,0.9840609840609841,0.005544005544005544,0.003465003465003465,0.00693000693000693,412,0.14899514899514898,0.5654885654885655,0.2855162855162855
262,Garrett,725,Garrett Precinct 12-000,708,15,0,58,382,2,725,1,0.976551724137931,0.020689655172413793,0.0,0.002758620689655172,285,0.08,0.526896551724138,0.3931034482758621
263,Garrett,655,Garrett Precinct 04-000,637,14,3,47,353,1,655,1,0.9725190839694656,0.021374045801526718,0.004580152671755725,0.0015267175572519084,255,0.0717557251908397,0.5389312977099237,0.3893129770992366
264,Garrett,140,Garrett Precinct 11-000,136,2,1,9,80,1,140,1,0.9714285714285714,0.014285714285714285,0.007142857142857143,0.007142857142857143,51,0.06428571428571428,0.5714285714285714,0.36428571428571427
269,Garrett,627,Garrett Precinct 03-002,615,1,5,63,295,6,627,1,0.9808612440191388,0.001594896331738437,0.007974481658692184,0.009569377990430622,269,0.10047846889952153,0.4704944178628389,0.42902711323763953
270,Garrett,2171,Garrett Precinct 03-001,2136,4,15,188,955,16,2171,1,0.9838783970520497,0.0018424689083371719,0.006909258406264394,0.007369875633348687,1028,0.08659603869184708,0.43988945186549977,0.47351450944265316
271,Garrett,421,Garrett Precinct 15-000,419,0,1,64,269,1,421,1,0.995249406175772,0.0,0.0023752969121140144,0.0023752969121140144,88,0.15201900237529692,0.6389548693586699,0.20902612826603326
272,Garrett,988,Garrett Precinct 09-000,964,4,10,147,579,10,988,1,0.9757085020242915,0.004048582995951417,0.010121457489878543,0.010121457489878543,262,0.14878542510121456,0.5860323886639676,0.2651821862348178
