,COUNTY,VAP,NAME,WVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
250,Garrett,746,Garrett Precinct 08-002,735,63,268,11,746,1,0.985254691689008,0.014745308310991957,415,0.08445040214477212,0.35924932975871315,0.5563002680965148
251,Garrett,572,Garrett Precinct 08-001,565,76,186,7,572,1,0.9877622377622378,0.012237762237762238,310,0.13286713286713286,0.32517482517482516,0.541958041958042
252,Garrett,1056,Garrett Precinct 14-002,1037,110,420,19,1056,1,0.9820075757575758,0.017992424242424244,526,0.10416666666666667,0.3977272727272727,0.4981060606060606
253,Garrett,1898,Garrett Precinct 07-000,1852,265,602,46,1898,1,0.9757639620653319,0.02423603793466807,1031,0.13962065331928344,0.3171759747102213,0.5432033719704953
254,Garrett,2642,Garrett Precinct 16-000,2604,350,795,38,2642,1,0.9856169568508706,0.014383043149129448,1497,0.13247539742619227,0.3009084027252082,0.5666161998485996
255,Garrett,1535,Garrett Precinct 10-000,1521,236,532,14,1535,1,0.9908794788273616,0.009120521172638436,767,0.15374592833876222,0.3465798045602606,0.4996742671009772
256,Garrett,2412,Garrett Precinct 14-001,2373,336,796,39,2412,1,0.9838308457711443,0.01616915422885572,1280,0.13930348258706468,0.33001658374792703,0.5306799336650083
257,Garrett,1811,Garrett Precinct 06-000,1677,317,576,134,1811,1,0.9260077305356157,0.07399226946438432,918,0.17504141358365544,0.3180563224737714,0.5069022639425732
258,Garrett,562,Garrett Precinct 13-000,558,107,145,4,562,1,0.9928825622775801,0.0071174377224199285,310,0.1903914590747331,0.2580071174377224,0.5516014234875445
259,Garrett,1486,Garrett Precinct 01-000,1470,265,576,16,1486,1,0.9892328398384926,0.010767160161507403,645,0.17833109017496634,0.3876177658142665,0.43405114401076716
260,Garrett,1547,Garrett Precinct 02-000,1514,238,506,33,1547,1,0.9786683904330963,0.021331609566903685,803,0.15384615384615385,0.3270846800258565,0.5190691661279897
261,Garrett,1443,Garrett Precinct 05-000,1420,224,624,23,1443,1,0.9840609840609841,0.01593901593901594,595,0.15523215523215522,0.43243243243243246,0.4123354123354123
262,Garrett,725,Garrett Precinct 12-000,708,90,300,17,725,1,0.976551724137931,0.023448275862068966,335,0.12413793103448276,0.41379310344827586,0.46206896551724136
263,Garrett,655,Garrett Precinct 04-000,637,82,252,18,655,1,0.9725190839694656,0.02748091603053435,321,0.1251908396946565,0.3847328244274809,0.4900763358778626
264,Garrett,140,Garrett Precinct 11-000,136,12,60,4,140,1,0.9714285714285714,0.02857142857142857,68,0.08571428571428572,0.42857142857142855,0.4857142857142857
269,Garrett,627,Garrett Precinct 03-002,615,107,227,12,627,1,0.9808612440191388,0.019138755980861243,293,0.17065390749601275,0.3620414673046252,0.46730462519936206
270,Garrett,2171,Garrett Precinct 03-001,2136,259,808,35,2171,1,0.9838783970520497,0.016121602947950252,1104,0.11929986181483188,0.3721787194841087,0.5085214187010594
271,Garrett,421,Garrett Precinct 15-000,419,92,185,2,421,1,0.995249406175772,0.004750593824228029,144,0.21852731591448932,0.43942992874109266,0.342042755344418
272,Garrett,988,Garrett Precinct 09-000,964,211,397,24,988,1,0.9757085020242915,0.024291497975708502,380,0.21356275303643724,0.4018218623481781,0.38461538461538464
