,COUNTY,VAP,NAME,WVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
250,Garrett,746,Garrett Precinct 08-002,735,8,0,2,0,1,11,746,1,0.985254691689008,0.014745308310991957,735,0.010723860589812333,0.0,0.002680965147453083,0.0,0.0013404825737265416,0.985254691689008
251,Garrett,572,Garrett Precinct 08-001,565,2,0,0,0,0,7,572,1,0.9877622377622378,0.012237762237762238,570,0.0034965034965034965,0.0,0.0,0.0,0.0,0.9965034965034965
252,Garrett,1056,Garrett Precinct 14-002,1037,13,5,1,1,3,19,1056,1,0.9820075757575758,0.017992424242424244,1033,0.01231060606060606,0.004734848484848485,0.000946969696969697,0.000946969696969697,0.002840909090909091,0.978219696969697
253,Garrett,1898,Garrett Precinct 07-000,1852,24,7,9,6,9,46,1898,1,0.9757639620653319,0.02423603793466807,1843,0.012644889357218124,0.0036880927291886197,0.004741833508956797,0.003161222339304531,0.004741833508956797,0.9710221285563752
254,Garrett,2642,Garrett Precinct 16-000,2604,28,6,11,7,9,38,2642,1,0.9856169568508706,0.014383043149129448,2581,0.010598031794095382,0.002271006813020439,0.004163512490537472,0.0026495079485238456,0.0034065102195306586,0.9769114307342922
255,Garrett,1535,Garrett Precinct 10-000,1521,15,2,5,4,11,14,1535,1,0.9908794788273616,0.009120521172638436,1498,0.009771986970684038,0.0013029315960912053,0.003257328990228013,0.0026058631921824105,0.0071661237785016286,0.9758957654723127
256,Garrett,2412,Garrett Precinct 14-001,2373,36,4,25,6,11,39,2412,1,0.9838308457711443,0.01616915422885572,2330,0.014925373134328358,0.001658374792703151,0.010364842454394693,0.0024875621890547263,0.004560530679933665,0.9660033167495854
257,Garrett,1811,Garrett Precinct 06-000,1677,36,5,13,5,15,134,1811,1,0.9260077305356157,0.07399226946438432,1737,0.019878520154610713,0.0027609055770292656,0.00717835450027609,0.0027609055770292656,0.008282716731087797,0.9591385974599669
258,Garrett,562,Garrett Precinct 13-000,558,6,3,2,4,4,4,562,1,0.9928825622775801,0.0071174377224199285,543,0.010676156583629894,0.005338078291814947,0.0035587188612099642,0.0071174377224199285,0.0071174377224199285,0.9661921708185054
259,Garrett,1486,Garrett Precinct 01-000,1470,29,5,9,7,11,16,1486,1,0.9892328398384926,0.010767160161507403,1425,0.019515477792732168,0.0033647375504710633,0.006056527590847914,0.004710632570659489,0.007402422611036339,0.9589502018842531
260,Garrett,1547,Garrett Precinct 02-000,1514,26,6,9,6,9,33,1547,1,0.9786683904330963,0.021331609566903685,1491,0.01680672268907563,0.003878474466709761,0.005817711700064641,0.003878474466709761,0.005817711700064641,0.9638009049773756
261,Garrett,1443,Garrett Precinct 05-000,1420,32,8,9,3,7,23,1443,1,0.9840609840609841,0.01593901593901594,1384,0.022176022176022176,0.005544005544005544,0.006237006237006237,0.002079002079002079,0.004851004851004851,0.9591129591129591
262,Garrett,725,Garrett Precinct 12-000,708,7,1,2,0,6,17,725,1,0.976551724137931,0.023448275862068966,709,0.009655172413793104,0.001379310344827586,0.002758620689655172,0.0,0.008275862068965517,0.9779310344827586
263,Garrett,655,Garrett Precinct 04-000,637,4,1,0,0,2,18,655,1,0.9725190839694656,0.02748091603053435,648,0.0061068702290076335,0.0015267175572519084,0.0,0.0,0.0030534351145038168,0.9893129770992366
264,Garrett,140,Garrett Precinct 11-000,136,2,0,0,0,1,4,140,1,0.9714285714285714,0.02857142857142857,137,0.014285714285714285,0.0,0.0,0.0,0.007142857142857143,0.9785714285714285
269,Garrett,627,Garrett Precinct 03-002,615,7,0,2,1,6,12,627,1,0.9808612440191388,0.019138755980861243,611,0.011164274322169059,0.0,0.003189792663476874,0.001594896331738437,0.009569377990430622,0.9744816586921851
270,Garrett,2171,Garrett Precinct 03-001,2136,18,4,10,4,11,35,2171,1,0.9838783970520497,0.016121602947950252,2124,0.008291110087517274,0.0018424689083371719,0.004606172270842929,0.0018424689083371719,0.005066789497927222,0.9783509903270382
271,Garrett,421,Garrett Precinct 15-000,419,10,3,4,0,2,2,421,1,0.995249406175772,0.004750593824228029,402,0.023752969121140142,0.007125890736342043,0.009501187648456057,0.0,0.004750593824228029,0.9548693586698337
272,Garrett,988,Garrett Precinct 09-000,964,19,2,6,3,4,24,988,1,0.9757085020242915,0.024291497975708502,954,0.019230769230769232,0.0020242914979757085,0.006072874493927126,0.003036437246963563,0.004048582995951417,0.9655870445344129
