,COUNTY,VAP,NAME,WVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
250,Garrett,746,Garrett Precinct 08-002,735,44,353,11,746,1,0.985254691689008,0.014745308310991957,349,0.058981233243967826,0.47319034852546915,0.467828418230563
251,Garrett,572,Garrett Precinct 08-001,565,51,277,7,572,1,0.9877622377622378,0.012237762237762238,244,0.08916083916083917,0.48426573426573427,0.42657342657342656
252,Garrett,1056,Garrett Precinct 14-002,1037,89,522,19,1056,1,0.9820075757575758,0.017992424242424244,445,0.08428030303030302,0.4943181818181818,0.42140151515151514
253,Garrett,1898,Garrett Precinct 07-000,1852,188,662,46,1898,1,0.9757639620653319,0.02423603793466807,1048,0.09905163329820864,0.3487881981032666,0.5521601685985248
254,Garrett,2642,Garrett Precinct 16-000,2604,255,1001,38,2642,1,0.9856169568508706,0.014383043149129448,1386,0.09651778955336866,0.3788796366389099,0.5246025738077215
255,Garrett,1535,Garrett Precinct 10-000,1521,182,671,14,1535,1,0.9908794788273616,0.009120521172638436,682,0.11856677524429968,0.43713355048859937,0.444299674267101
256,Garrett,2412,Garrett Precinct 14-001,2373,229,888,39,2412,1,0.9838308457711443,0.01616915422885572,1295,0.09494195688225539,0.3681592039800995,0.5368988391376451
257,Garrett,1811,Garrett Precinct 06-000,1677,259,700,134,1811,1,0.9260077305356157,0.07399226946438432,852,0.14301490889011595,0.3865267807840972,0.47045831032578683
258,Garrett,562,Garrett Precinct 13-000,558,75,213,4,562,1,0.9928825622775801,0.0071174377224199285,274,0.13345195729537365,0.3790035587188612,0.4875444839857651
259,Garrett,1486,Garrett Precinct 01-000,1470,215,727,16,1486,1,0.9892328398384926,0.010767160161507403,544,0.14468371467025573,0.4892328398384926,0.36608344549125166
260,Garrett,1547,Garrett Precinct 02-000,1514,223,703,33,1547,1,0.9786683904330963,0.021331609566903685,621,0.14414996767937943,0.4544279250161603,0.40142210730446026
261,Garrett,1443,Garrett Precinct 05-000,1420,209,795,23,1443,1,0.9840609840609841,0.01593901593901594,439,0.14483714483714483,0.5509355509355509,0.3042273042273042
262,Garrett,725,Garrett Precinct 12-000,708,60,371,17,725,1,0.976551724137931,0.023448275862068966,294,0.08275862068965517,0.5117241379310344,0.40551724137931033
263,Garrett,655,Garrett Precinct 04-000,637,57,328,18,655,1,0.9725190839694656,0.02748091603053435,270,0.08702290076335878,0.500763358778626,0.4122137404580153
264,Garrett,140,Garrett Precinct 11-000,136,11,71,4,140,1,0.9714285714285714,0.02857142857142857,58,0.07857142857142857,0.5071428571428571,0.4142857142857143
269,Garrett,627,Garrett Precinct 03-002,615,67,271,12,627,1,0.9808612440191388,0.019138755980861243,289,0.10685805422647528,0.43221690590111644,0.4609250398724083
270,Garrett,2171,Garrett Precinct 03-001,2136,214,908,35,2171,1,0.9838783970520497,0.016121602947950252,1049,0.0985720865960387,0.418240442192538,0.4831874712114233
271,Garrett,421,Garrett Precinct 15-000,419,81,224,2,421,1,0.995249406175772,0.004750593824228029,116,0.19239904988123516,0.5320665083135392,0.2755344418052256
272,Garrett,988,Garrett Precinct 09-000,964,177,516,24,988,1,0.9757085020242915,0.024291497975708502,295,0.1791497975708502,0.5222672064777328,0.298582995951417
