,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
250,Garrett,746,Garrett Precinct 08-002,735,15,0,11,746,1,0.985254691689008,0.014745308310991957,731,0.020107238605898123,0.0,0.9798927613941019
251,Garrett,572,Garrett Precinct 08-001,565,8,0,7,572,1,0.9877622377622378,0.012237762237762238,564,0.013986013986013986,0.0,0.986013986013986
252,Garrett,1056,Garrett Precinct 14-002,1037,22,1,19,1056,1,0.9820075757575758,0.017992424242424244,1033,0.020833333333333332,0.000946969696969697,0.978219696969697
253,Garrett,1898,Garrett Precinct 07-000,1852,57,1,46,1898,1,0.9757639620653319,0.02423603793466807,1840,0.030031612223393046,0.0005268703898840885,0.9694415173867229
254,Garrett,2642,Garrett Precinct 16-000,2604,48,6,38,2642,1,0.9856169568508706,0.014383043149129448,2588,0.018168054504163512,0.002271006813020439,0.979560938682816
255,Garrett,1535,Garrett Precinct 10-000,1521,28,1,14,1535,1,0.9908794788273616,0.009120521172638436,1506,0.018241042345276872,0.0006514657980456026,0.9811074918566776
256,Garrett,2412,Garrett Precinct 14-001,2373,75,2,39,2412,1,0.9838308457711443,0.01616915422885572,2335,0.03109452736318408,0.0008291873963515755,0.9680762852404643
257,Garrett,1811,Garrett Precinct 06-000,1677,44,0,134,1811,1,0.9260077305356157,0.07399226946438432,1767,0.024295969077857537,0.0,0.9757040309221424
258,Garrett,562,Garrett Precinct 13-000,558,13,0,4,562,1,0.9928825622775801,0.0071174377224199285,549,0.023131672597864767,0.0,0.9768683274021353
259,Garrett,1486,Garrett Precinct 01-000,1470,60,1,16,1486,1,0.9892328398384926,0.010767160161507403,1425,0.040376850605652756,0.0006729475100942127,0.9589502018842531
260,Garrett,1547,Garrett Precinct 02-000,1514,37,1,33,1547,1,0.9786683904330963,0.021331609566903685,1509,0.023917259211376857,0.0006464124111182935,0.9754363283775048
261,Garrett,1443,Garrett Precinct 05-000,1420,44,0,23,1443,1,0.9840609840609841,0.01593901593901594,1399,0.030492030492030493,0.0,0.9695079695079695
262,Garrett,725,Garrett Precinct 12-000,708,11,0,17,725,1,0.976551724137931,0.023448275862068966,714,0.015172413793103448,0.0,0.9848275862068966
263,Garrett,655,Garrett Precinct 04-000,637,11,0,18,655,1,0.9725190839694656,0.02748091603053435,644,0.016793893129770993,0.0,0.983206106870229
264,Garrett,140,Garrett Precinct 11-000,136,2,0,4,140,1,0.9714285714285714,0.02857142857142857,138,0.014285714285714285,0.0,0.9857142857142858
269,Garrett,627,Garrett Precinct 03-002,615,22,0,12,627,1,0.9808612440191388,0.019138755980861243,605,0.03508771929824561,0.0,0.9649122807017544
270,Garrett,2171,Garrett Precinct 03-001,2136,42,1,35,2171,1,0.9838783970520497,0.016121602947950252,2128,0.019345923537540305,0.00046061722708429296,0.9801934592353754
271,Garrett,421,Garrett Precinct 15-000,419,24,2,2,421,1,0.995249406175772,0.004750593824228029,395,0.057007125890736345,0.004750593824228029,0.9382422802850356
272,Garrett,988,Garrett Precinct 09-000,964,40,1,24,988,1,0.9757085020242915,0.024291497975708502,947,0.04048582995951417,0.0010121457489878543,0.958502024291498
