,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
250,Garrett,746,Garrett Precinct 08-002,735,5,2,75,216,4,746,1,0.985254691689008,0.006702412868632708,0.002680965147453083,0.005361930294906166,455,0.10053619302949061,0.289544235924933,0.6099195710455764
251,Garrett,572,Garrett Precinct 08-001,565,0,2,77,167,5,572,1,0.9877622377622378,0.0,0.0034965034965034965,0.008741258741258742,328,0.1346153846153846,0.291958041958042,0.5734265734265734
252,Garrett,1056,Garrett Precinct 14-002,1037,6,4,131,303,9,1056,1,0.9820075757575758,0.005681818181818182,0.003787878787878788,0.008522727272727272,622,0.1240530303030303,0.2869318181818182,0.5890151515151515
253,Garrett,1898,Garrett Precinct 07-000,1852,7,15,302,422,24,1898,1,0.9757639620653319,0.0036880927291886197,0.007903055848261328,0.012644889357218124,1174,0.15911485774499473,0.22233930453108536,0.6185458377239199
254,Garrett,2642,Garrett Precinct 16-000,2604,7,15,391,652,16,2642,1,0.9856169568508706,0.0026495079485238456,0.005677517032551098,0.006056018168054504,1599,0.14799394398183194,0.24678274034822104,0.605223315669947
255,Garrett,1535,Garrett Precinct 10-000,1521,2,9,291,439,3,1535,1,0.9908794788273616,0.0013029315960912053,0.005863192182410423,0.001954397394136808,805,0.18957654723127035,0.28599348534201957,0.5244299674267101
256,Garrett,2412,Garrett Precinct 14-001,2373,4,14,360,575,21,2412,1,0.9838308457711443,0.001658374792703151,0.005804311774461028,0.008706467661691543,1477,0.14925373134328357,0.23839137645107794,0.6123548922056384
257,Garrett,1811,Garrett Precinct 06-000,1677,93,18,378,483,23,1811,1,0.9260077305356157,0.05135284373274434,0.009939260077305357,0.012700165654334622,950,0.2087244616234125,0.26670347874102707,0.5245720596355604
258,Garrett,562,Garrett Precinct 13-000,558,0,1,85,135,3,562,1,0.9928825622775801,0.0,0.0017793594306049821,0.005338078291814947,342,0.1512455516014235,0.2402135231316726,0.608540925266904
259,Garrett,1486,Garrett Precinct 01-000,1470,2,6,321,468,8,1486,1,0.9892328398384926,0.0013458950201884253,0.004037685060565276,0.005383580080753701,697,0.21601615074024227,0.3149394347240915,0.4690444145356662
260,Garrett,1547,Garrett Precinct 02-000,1514,4,11,283,472,18,1547,1,0.9786683904330963,0.002585649644473174,0.007110536522301228,0.011635423400129283,792,0.18293471234647704,0.30510665804783454,0.5119586296056884
261,Garrett,1443,Garrett Precinct 05-000,1420,8,5,320,501,10,1443,1,0.9840609840609841,0.005544005544005544,0.003465003465003465,0.00693000693000693,622,0.22176022176022175,0.3471933471933472,0.43104643104643103
262,Garrett,725,Garrett Precinct 12-000,708,15,0,82,245,2,725,1,0.976551724137931,0.020689655172413793,0.0,0.002758620689655172,398,0.11310344827586206,0.33793103448275863,0.5489655172413793
263,Garrett,655,Garrett Precinct 04-000,637,14,3,88,198,1,655,1,0.9725190839694656,0.021374045801526718,0.004580152671755725,0.0015267175572519084,369,0.13435114503816795,0.30229007633587784,0.5633587786259542
264,Garrett,140,Garrett Precinct 11-000,136,2,1,16,39,1,140,1,0.9714285714285714,0.014285714285714285,0.007142857142857143,0.007142857142857143,85,0.11428571428571428,0.2785714285714286,0.6071428571428571
269,Garrett,627,Garrett Precinct 03-002,615,1,5,85,194,6,627,1,0.9808612440191388,0.001594896331738437,0.007974481658692184,0.009569377990430622,348,0.13556618819776714,0.3094098883572568,0.5550239234449761
270,Garrett,2171,Garrett Precinct 03-001,2136,4,15,302,581,16,2171,1,0.9838783970520497,0.0018424689083371719,0.006909258406264394,0.007369875633348687,1288,0.13910640257945647,0.2676186089359742,0.5932749884845693
271,Garrett,421,Garrett Precinct 15-000,419,0,1,117,153,1,421,1,0.995249406175772,0.0,0.0023752969121140144,0.0023752969121140144,151,0.27790973871733965,0.36342042755344417,0.3586698337292161
272,Garrett,988,Garrett Precinct 09-000,964,4,10,223,312,10,988,1,0.9757085020242915,0.004048582995951417,0.010121457489878543,0.010121457489878543,453,0.2257085020242915,0.3157894736842105,0.458502024291498
