,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,610,927,44,2236,1.0,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,699,0.27280858676207514,0.4145796064400716,0.31261180679785333
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,660,577,41,1839,1.0,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,602,0.35889070146818924,0.3137574768896139,0.32735182164219684
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,629,983,50,2418,1.0,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,806,0.2601323407775021,0.4065343258891646,0.3333333333333333
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,344,521,88,2785,1.0,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,1920,0.12351885098743268,0.18707360861759426,0.6894075403949731
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,716,1217,83,2923,1.0,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,990,0.24495381457406773,0.4163530619226822,0.3386931235032501
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,635,753,110,3247,1.0,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,1859,0.19556513704958423,0.23190637511549123,0.5725284878349245
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,603,1067,57,2407,1.0,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,737,0.25051931865392607,0.4432904029912754,0.3061902783547985
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,759,1207,59,2960,1.0,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,994,0.25641891891891894,0.4077702702702703,0.3358108108108108
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,441,1260,60,2234,1.0,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,533,0.19740376007162042,0.5640107430617726,0.238585496866607
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,504,1229,95,2342,1.0,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,609,0.215200683176772,0.5247651579846285,0.2600341588385995
