,COUNTY,VAP,NAME,WVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,87,24,75,323,2236,1,0.8555456171735242,0.14445438282647585,2050,0.0389087656529517,0.01073345259391771,0.03354203935599284,0.9168157423971377
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,106,26,77,338,1839,1,0.8162044589450789,0.18379554105492116,1630,0.057640021750951606,0.014138118542686243,0.04187058183795541,0.8863512778684067
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,81,17,62,197,2418,1,0.9185277088502894,0.08147229114971051,2258,0.033498759305210915,0.007030603804797354,0.02564102564102564,0.9338296112489661
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,46,8,29,272,2785,1,0.9023339317773789,0.09766606822262118,2702,0.01651705565529623,0.002872531418312388,0.010412926391382405,0.9701974865350089
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,94,18,57,200,2923,1,0.9315771467670202,0.06842285323297982,2754,0.03215874101950051,0.006158056790968184,0.019500513171399246,0.9421826890181321
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,76,18,50,735,3247,1,0.7736372035725285,0.2263627964274715,3103,0.023406221127194333,0.00554357868801971,0.015398829688943641,0.9556513704958424
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,86,26,78,335,2407,1,0.8608226007478189,0.13917739925218114,2217,0.03572912339011217,0.01080182800166182,0.03240548400498546,0.9210635646032406
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,122,27,99,242,2960,1,0.9182432432432432,0.08175675675675675,2712,0.04121621621621622,0.009121621621621622,0.033445945945945944,0.9162162162162162
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,104,21,61,114,2234,1,0.9489704565801254,0.051029543419874666,2048,0.046553267681289166,0.009400179051029543,0.02730528200537153,0.9167412712623098
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,71,23,63,247,2342,1,0.894534585824082,0.10546541417591802,2185,0.03031596925704526,0.00982066609735269,0.0269000853970965,0.9329632792485055
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,74,17,58,282,2290,1,0.8768558951965065,0.12314410480349346,2141,0.032314410480349345,0.007423580786026201,0.025327510917030567,0.9349344978165939
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,54,14,42,232,2081,1,0.8885151369533878,0.1114848630466122,1971,0.025949062950504566,0.006727534839019702,0.020182604517059107,0.9471407976934166
