,COUNTY,VAP,NAME,WVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,50,52,53,303,2353,1,0.8712282192945177,0.12877178070548237,2198,0.021249468763280918,0.022099447513812154,0.02252443688907777,0.9341266468338292
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,40,56,47,90,1767,1,0.9490662139219015,0.050933786078098474,1624,0.022637238256932653,0.03169213355970572,0.02659875495189587,0.9190718732314658
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,56,77,60,270,2826,1,0.9044585987261147,0.09554140127388536,2633,0.019815994338287332,0.02724699221514508,0.021231422505307854,0.9317055909412597
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,33,68,40,108,2071,1,0.9478512795750845,0.0521487204249155,1930,0.0159343312409464,0.03283437952679865,0.01931434089811685,0.9319169483341381
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,36,49,53,92,1896,1,0.9514767932489452,0.04852320675105485,1758,0.0189873417721519,0.025843881856540084,0.027953586497890294,0.9272151898734177
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,21,67,42,75,1673,1,0.9551703526598924,0.04482964734010759,1543,0.012552301255230125,0.04004781829049611,0.02510460251046025,0.9222952779438135
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,38,64,43,113,2247,1,0.94971072541166,0.05028927458834001,2102,0.016911437472185136,0.02848242100578549,0.01913662661326213,0.9354695149087673
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,47,82,51,97,2451,1,0.9604243166054671,0.039575683394532844,2271,0.019175846593227255,0.03345573235414117,0.0208078335373317,0.9265605875152999
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,32,69,37,54,1573,1,0.9656706929434202,0.034329307056579786,1435,0.020343293070565798,0.043865225683407505,0.023521932612841703,0.912269548633185
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,38,77,48,107,2235,1,0.9521252796420582,0.04787472035794183,2072,0.017002237136465325,0.03445190156599553,0.021476510067114093,0.9270693512304251
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,50,44,42,179,1837,1,0.9025585193249864,0.09744148067501361,1701,0.027218290691344585,0.023952095808383235,0.02286336418072945,0.9259662493195427
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,39,23,34,85,1098,1,0.9225865209471766,0.07741347905282331,1002,0.03551912568306011,0.020947176684881604,0.030965391621129327,0.912568306010929
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,38,37,39,139,1456,1,0.904532967032967,0.09546703296703296,1342,0.0260989010989011,0.025412087912087912,0.026785714285714284,0.9217032967032966
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,41,26,29,39,1144,1,0.9659090909090909,0.03409090909090909,1048,0.03583916083916084,0.022727272727272728,0.025349650349650348,0.916083916083916
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,38,63,59,106,1735,1,0.9389048991354467,0.06109510086455332,1575,0.02190201729106628,0.03631123919308357,0.03400576368876081,0.9077809798270894
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,26,22,16,70,999,1,0.92992992992993,0.07007007007007007,935,0.026026026026026026,0.022022022022022022,0.016016016016016016,0.9359359359359359
622,Anne Arundel,1854,Anne Arundel Precinct 03-022,1472,75,56,43,382,1854,1,0.7939590075512406,0.20604099244875945,1680,0.040453074433656956,0.030204962243797196,0.02319309600862999,0.9061488673139159
623,Anne Arundel,2079,Anne Arundel Precinct 03-017,1958,42,58,48,121,2079,1,0.9417989417989417,0.0582010582010582,1931,0.020202020202020204,0.027898027898027897,0.023088023088023088,0.9288119288119289
624,Anne Arundel,1898,Anne Arundel Precinct 05-011,1645,60,55,50,253,1898,1,0.8667017913593256,0.1332982086406744,1733,0.03161222339304531,0.02897787144362487,0.026343519494204427,0.9130663856691253
625,Anne Arundel,2039,Anne Arundel Precinct 05-004,1832,59,54,59,207,2039,1,0.8984796468857283,0.1015203531142717,1867,0.02893575282000981,0.026483570377636097,0.02893575282000981,0.9156449239823443
626,Anne Arundel,1847,Anne Arundel Precinct 05-005,1625,88,60,44,222,1847,1,0.8798050893340552,0.12019491066594477,1655,0.047644829453167295,0.03248511099079589,0.023822414726583648,0.8960476448294532
627,Anne Arundel,1366,Anne Arundel Precinct 05-023,1291,57,43,39,75,1366,1,0.945095168374817,0.05490483162518302,1227,0.04172767203513909,0.0314787701317716,0.02855051244509517,0.8982430453879942
628,Anne Arundel,1716,Anne Arundel Precinct 05-003,1503,73,56,41,213,1716,1,0.8758741258741258,0.12412587412587413,1546,0.042540792540792544,0.03263403263403263,0.023892773892773892,0.9009324009324009
629,Anne Arundel,2381,Anne Arundel Precinct 05-026,1899,145,81,113,482,2381,1,0.7975640487190256,0.20243595128097439,2042,0.06089878202435951,0.034019319613607726,0.04745905081898362,0.8576228475430492
630,Anne Arundel,2632,Anne Arundel Precinct 05-021,2196,90,63,75,436,2632,1,0.8343465045592705,0.1656534954407295,2404,0.03419452887537994,0.023936170212765957,0.028495440729483283,0.9133738601823708
631,Anne Arundel,1760,Anne Arundel Precinct 06-030,1534,114,52,77,226,1760,1,0.8715909090909091,0.12840909090909092,1517,0.06477272727272727,0.029545454545454545,0.04375,0.8619318181818182
632,Anne Arundel,1526,Anne Arundel Precinct 06-025,1416,96,68,50,110,1526,1,0.927916120576671,0.07208387942332896,1312,0.06290956749672345,0.04456094364351245,0.0327653997378768,0.8597640891218873
633,Anne Arundel,1818,Anne Arundel Precinct 05-020,1541,83,50,57,277,1818,1,0.8476347634763476,0.15236523652365236,1628,0.04565456545654566,0.027502750275027504,0.03135313531353135,0.8954895489548955
634,Anne Arundel,1940,Anne Arundel Precinct 05-028,1748,21,18,18,192,1940,1,0.9010309278350516,0.09896907216494845,1883,0.010824742268041237,0.009278350515463918,0.009278350515463918,0.9706185567010309
635,Anne Arundel,1531,Anne Arundel Precinct 05-027,1364,72,40,35,167,1531,1,0.8909209666884389,0.10907903331156107,1384,0.047028086218158065,0.02612671456564337,0.022860875244937948,0.9039843239712606
636,Anne Arundel,1702,Anne Arundel Precinct 05-013,1627,67,55,53,75,1702,1,0.9559341950646298,0.04406580493537015,1527,0.03936545240893067,0.03231492361927144,0.031139835487661575,0.8971797884841363
637,Anne Arundel,2718,Anne Arundel Precinct 05-018,2265,77,51,79,453,2718,1,0.8333333333333334,0.16666666666666666,2511,0.02832965415746873,0.018763796909492272,0.029065489330389993,0.9238410596026491
638,Anne Arundel,2136,Anne Arundel Precinct 05-022,1936,78,63,54,200,2136,1,0.9063670411985019,0.09363295880149813,1941,0.03651685393258427,0.02949438202247191,0.025280898876404494,0.9087078651685393
639,Anne Arundel,2178,Anne Arundel Precinct 05-001,1856,94,84,66,322,2178,1,0.852157943067034,0.14784205693296604,1934,0.04315886134067952,0.03856749311294766,0.030303030303030304,0.8879706152433425
640,Anne Arundel,2073,Anne Arundel Precinct 05-017,1891,86,82,72,182,2073,1,0.9122045344910757,0.08779546550892427,1833,0.04148576941630487,0.039556198745779064,0.03473227206946455,0.8842257597684515
641,Anne Arundel,2525,Anne Arundel Precinct 05-002,2062,125,62,62,463,2525,1,0.8166336633663366,0.18336633663366336,2276,0.04950495049504951,0.024554455445544555,0.024554455445544555,0.9013861386138614
654,Anne Arundel,1620,Anne Arundel Precinct 07-026,1426,61,57,52,194,1620,1,0.8802469135802469,0.11975308641975309,1450,0.037654320987654324,0.03518518518518519,0.03209876543209877,0.8950617283950617
655,Anne Arundel,2128,Anne Arundel Precinct 04-010,1684,16,8,7,444,2128,1,0.7913533834586466,0.20864661654135339,2097,0.007518796992481203,0.0037593984962406013,0.003289473684210526,0.9854323308270677
656,Anne Arundel,2733,Anne Arundel Precinct 04-016,2032,72,38,31,701,2733,1,0.743505305525064,0.25649469447493595,2592,0.026344676180021953,0.013904134650567142,0.011342846688620564,0.9484083424807903
657,Anne Arundel,1530,Anne Arundel Precinct 07-014,1357,66,36,32,173,1530,1,0.8869281045751634,0.1130718954248366,1396,0.043137254901960784,0.023529411764705882,0.02091503267973856,0.9124183006535947
658,Anne Arundel,2243,Anne Arundel Precinct 07-016,1754,110,56,48,489,2243,1,0.7819884083816317,0.21801159161836825,2029,0.049041462327240305,0.024966562639322336,0.02139991083370486,0.9045920641997325
659,Anne Arundel,1864,Anne Arundel Precinct 07-015,1650,72,69,52,214,1864,1,0.8851931330472103,0.1148068669527897,1671,0.03862660944206009,0.03701716738197425,0.027896995708154508,0.8964592274678111
660,Anne Arundel,2124,Anne Arundel Precinct 07-018,1735,80,39,52,389,2124,1,0.8168549905838042,0.18314500941619585,1953,0.03766478342749529,0.018361581920903956,0.02448210922787194,0.9194915254237288
661,Anne Arundel,3122,Anne Arundel Precinct 04-023,2305,115,48,40,817,3122,1,0.7383087764253684,0.26169122357463165,2919,0.03683536194746957,0.015374759769378604,0.012812299807815503,0.9349775784753364
662,Anne Arundel,2399,Anne Arundel Precinct 04-022,1498,79,32,48,901,2399,1,0.6244268445185494,0.3755731554814506,2240,0.03293038766152564,0.013338891204668612,0.020008336807002917,0.9337223843268029
663,Anne Arundel,1929,Anne Arundel Precinct 04-008,1617,84,47,42,312,1929,1,0.838258164852255,0.16174183514774496,1756,0.04354587869362364,0.02436495593571799,0.02177293934681182,0.9103162260238465
664,Anne Arundel,2249,Anne Arundel Precinct 07-008,1808,87,55,38,441,2249,1,0.8039128501556247,0.19608714984437528,2069,0.03868385949310805,0.024455313472654512,0.016896398399288574,0.9199644286349489
665,Anne Arundel,2263,Anne Arundel Precinct 07-007,2076,65,61,40,187,2263,1,0.9173663278833407,0.0826336721166593,2097,0.028722934158197082,0.02695536897923111,0.017675651789659744,0.926646045072912
666,Anne Arundel,1835,Anne Arundel Precinct 07-004,1530,76,50,40,305,1835,1,0.8337874659400545,0.16621253405994552,1669,0.04141689373297003,0.027247956403269755,0.021798365122615803,0.9095367847411444
667,Anne Arundel,2323,Anne Arundel Precinct 07-011,1990,20,8,7,333,2323,1,0.8566508824795523,0.14334911752044768,2288,0.008609556607834697,0.0034438226431338786,0.003013344812742144,0.9849332759362893
668,Anne Arundel,1203,Anne Arundel Precinct 07-027,977,87,50,43,226,1203,1,0.8121363258520365,0.18786367414796343,1023,0.07231920199501247,0.04156275976724855,0.03574397339983375,0.8503740648379052
669,Anne Arundel,2006,Anne Arundel Precinct 07-013,1841,80,54,48,165,2006,1,0.9177467597208375,0.08225324027916252,1824,0.03988035892323031,0.026919242273180457,0.023928215353938187,0.909272183449651
670,Anne Arundel,2140,Anne Arundel Precinct 07-022,1966,58,46,35,174,2140,1,0.9186915887850468,0.08130841121495327,2001,0.027102803738317756,0.02149532710280374,0.016355140186915886,0.9350467289719626
671,Anne Arundel,2009,Anne Arundel Precinct 07-017,1700,44,31,21,309,2009,1,0.8461921353907417,0.15380786460925833,1913,0.021901443504230962,0.015430562468889995,0.010452961672473868,0.9522150323544052
672,Anne Arundel,1853,Anne Arundel Precinct 07-020,1435,70,33,37,418,1853,1,0.7744198596869941,0.22558014031300594,1713,0.037776578521316787,0.017808958445763627,0.019967620075553156,0.9244468429573665
673,Anne Arundel,2151,Anne Arundel Precinct 07-024,1764,68,51,43,387,2151,1,0.8200836820083682,0.1799163179916318,1989,0.03161320316132032,0.023709902370990237,0.0199907019990702,0.9246861924686193
674,Anne Arundel,2719,Anne Arundel Precinct 04-021,1999,120,65,48,720,2719,1,0.7351967635159985,0.26480323648400145,2486,0.04413387274733358,0.023905847738139023,0.017653549098933432,0.914306730415594
675,Anne Arundel,1631,Anne Arundel Precinct 06-028,1259,85,36,39,372,1631,1,0.7719190680564071,0.22808093194359289,1471,0.05211526670754139,0.022072348252605765,0.023911710606989576,0.9019006744328633
676,Anne Arundel,2014,Anne Arundel Precinct 04-004,1753,79,81,53,261,2014,1,0.8704071499503475,0.12959285004965243,1801,0.03922542204568024,0.04021847070506455,0.02631578947368421,0.894240317775571
677,Anne Arundel,1699,Anne Arundel Precinct 07-023,1518,83,62,46,181,1699,1,0.8934667451442024,0.10653325485579752,1508,0.04885226603884638,0.03649205414949971,0.02707474985285462,0.8875809299587993
678,Anne Arundel,2203,Anne Arundel Precinct 07-012,2057,33,45,35,146,2203,1,0.9337267362687245,0.06627326373127554,2090,0.014979573309123922,0.020426690876078075,0.015887426236949616,0.9487063095778484
679,Anne Arundel,1374,Anne Arundel Precinct 06-020,1317,85,68,42,57,1374,1,0.9585152838427947,0.04148471615720524,1179,0.06186317321688501,0.049490538573508006,0.03056768558951965,0.8580786026200873
680,Anne Arundel,2873,Anne Arundel Precinct 07-005,2447,84,59,82,426,2873,1,0.8517229376957883,0.14827706230421162,2648,0.02923773059519666,0.020536025060911938,0.02854159415245388,0.9216846501914375
681,Anne Arundel,2103,Anne Arundel Precinct 06-019,1955,124,86,72,148,2103,1,0.9296243461721351,0.07037565382786495,1821,0.05896338563956253,0.04089396100808369,0.034236804564907276,0.8659058487874465
682,Anne Arundel,1864,Anne Arundel Precinct 06-026,1752,83,78,71,112,1864,1,0.9399141630901288,0.060085836909871244,1632,0.04452789699570815,0.04184549356223176,0.038090128755364806,0.8755364806866953
683,Anne Arundel,1098,Anne Arundel Precinct 06-027,991,29,32,22,107,1098,1,0.9025500910746812,0.09744990892531877,1015,0.026411657559198543,0.029143897996357013,0.020036429872495445,0.924408014571949
684,Anne Arundel,2583,Anne Arundel Precinct 04-015,2338,91,94,103,245,2583,1,0.9051490514905149,0.0948509485094851,2295,0.03523035230352303,0.03639179248935347,0.039876113046844755,0.8885017421602788
685,Anne Arundel,3191,Anne Arundel Precinct 06-021,2803,38,38,27,388,3191,1,0.8784080225634597,0.12159197743654027,3088,0.011908492635537449,0.011908492635537449,0.008461297398934503,0.9677217173299906
686,Anne Arundel,1255,Anne Arundel Precinct 06-031,1182,62,34,26,73,1255,1,0.9418326693227091,0.05816733067729084,1133,0.04940239043824701,0.027091633466135457,0.020717131474103586,0.902788844621514
687,Anne Arundel,3699,Anne Arundel Precinct 04-006,1002,214,51,54,2697,3699,1,0.2708840227088402,0.7291159772911597,3380,0.05785347391186807,0.013787510137875101,0.014598540145985401,0.9137604758042714
692,Anne Arundel,5212,Anne Arundel Precinct 01-023,1471,29,14,17,3741,5212,1,0.28223330775134303,0.717766692248657,5152,0.005564082885648503,0.002686108979278588,0.003261703760552571,0.9884881043745203
693,Anne Arundel,5070,Anne Arundel Precinct 01-022,3022,161,66,80,2048,5070,1,0.5960552268244576,0.4039447731755424,4763,0.03175542406311637,0.01301775147928994,0.015779092702169626,0.9394477317554241
695,Anne Arundel,2020,Anne Arundel Precinct 04-020,1529,84,36,42,491,2020,1,0.7569306930693069,0.24306930693069306,1858,0.041584158415841586,0.01782178217821782,0.020792079207920793,0.9198019801980198
696,Anne Arundel,1510,Anne Arundel Precinct 04-005,1100,66,31,31,410,1510,1,0.7284768211920529,0.271523178807947,1382,0.04370860927152318,0.02052980132450331,0.02052980132450331,0.9152317880794701
697,Anne Arundel,1589,Anne Arundel Precinct 06-024,1066,162,50,59,523,1589,1,0.670862177470107,0.329137822529893,1318,0.10195091252359975,0.03146633102580239,0.037130270610446825,0.8294524858401511
698,Anne Arundel,1801,Anne Arundel Precinct 06-010,1437,47,22,22,364,1801,1,0.7978900610771793,0.20210993892282064,1710,0.02609661299278179,0.012215435868961688,0.012215435868961688,0.9494725152692949
699,Anne Arundel,2354,Anne Arundel Precinct 06-003,448,156,30,31,1906,2354,1,0.1903143585386576,0.8096856414613424,2137,0.06627017841971113,0.012744265080713678,0.013169073916737469,0.9078164825828378
700,Anne Arundel,3339,Anne Arundel Precinct 06-022,2543,106,46,50,796,3339,1,0.7616052710392333,0.2383947289607667,3137,0.031746031746031744,0.013776579814315664,0.01497454327643007,0.9395028451632225
701,Anne Arundel,2337,Anne Arundel Precinct 06-014,603,165,39,39,1734,2337,1,0.25802310654685495,0.7419768934531451,2094,0.07060333761232349,0.01668806161745828,0.01668806161745828,0.8960205391527599
702,Anne Arundel,1784,Anne Arundel Precinct 06-004,869,69,15,18,915,1784,1,0.48710762331838564,0.5128923766816144,1682,0.03867713004484305,0.008408071748878924,0.010089686098654708,0.9428251121076233
703,Anne Arundel,1134,Anne Arundel Precinct 06-013,492,104,37,33,642,1134,1,0.43386243386243384,0.5661375661375662,960,0.09171075837742504,0.03262786596119929,0.0291005291005291,0.8465608465608465
704,Anne Arundel,1646,Anne Arundel Precinct 06-002,1480,111,87,102,166,1646,1,0.8991494532199271,0.10085054678007291,1346,0.06743620899149454,0.05285540704738761,0.061968408262454436,0.8177399756986634
705,Anne Arundel,1709,Anne Arundel Precinct 06-009,1578,104,78,70,131,1709,1,0.9233469865418373,0.07665301345816267,1457,0.060854300760678756,0.04564072557050907,0.04095962551199532,0.8525453481568168
706,Anne Arundel,1407,Anne Arundel Precinct 06-005,1154,63,41,36,253,1407,1,0.820184790334044,0.17981520966595593,1267,0.04477611940298507,0.02914001421464108,0.0255863539445629,0.900497512437811
707,Anne Arundel,1924,Anne Arundel Precinct 06-006,397,93,24,26,1527,1924,1,0.20634095634095634,0.7936590436590436,1781,0.04833679833679834,0.012474012474012475,0.013513513513513514,0.9256756756756757
708,Anne Arundel,1590,Anne Arundel Precinct 06-023,1409,109,57,72,181,1590,1,0.8861635220125786,0.11383647798742139,1352,0.06855345911949685,0.035849056603773584,0.045283018867924525,0.8503144654088051
709,Anne Arundel,2555,Anne Arundel Precinct 06-017,1841,109,55,49,714,2555,1,0.7205479452054795,0.27945205479452057,2342,0.0426614481409002,0.021526418786692758,0.019178082191780823,0.9166340508806262
710,Anne Arundel,1846,Anne Arundel Precinct 06-007,1193,88,31,29,653,1846,1,0.6462621885157096,0.35373781148429034,1698,0.047670639219934995,0.016793066088840736,0.01570964247020585,0.9198266522210184
711,Anne Arundel,2292,Anne Arundel Precinct 06-015,921,105,43,46,1371,2292,1,0.4018324607329843,0.5981675392670157,2098,0.04581151832460733,0.018760907504363003,0.02006980802792321,0.9153577661431065
712,Anne Arundel,1228,Anne Arundel Precinct 06-016,525,80,31,30,703,1228,1,0.42752442996742673,0.5724755700325733,1087,0.06514657980456026,0.025244299674267102,0.024429967426710098,0.8851791530944625
713,Anne Arundel,2314,Anne Arundel Precinct 06-001,1951,173,82,130,363,2314,1,0.8431287813310285,0.15687121866897147,1929,0.07476231633535005,0.03543647363872083,0.056179775280898875,0.8336214347450303
714,Anne Arundel,2135,Anne Arundel Precinct 06-012,1373,147,51,86,762,2135,1,0.6430913348946136,0.35690866510538644,1851,0.06885245901639345,0.023887587822014052,0.04028103044496487,0.8669789227166277
715,Anne Arundel,1420,Anne Arundel Precinct 06-008,1092,104,75,71,328,1420,1,0.7690140845070422,0.23098591549295774,1170,0.07323943661971831,0.0528169014084507,0.05,0.823943661971831
716,Anne Arundel,2303,Anne Arundel Precinct 06-018,1977,125,86,80,326,2303,1,0.8584455058619193,0.14155449413808077,2012,0.054277029960920535,0.03734259661311333,0.03473729917498915,0.873643074250977
717,Anne Arundel,6313,Anne Arundel Precinct 06-011,4882,68,37,39,1431,6313,1,0.7733248851576113,0.22667511484238873,6169,0.010771424045620148,0.0058609219071756695,0.006177728496752732,0.9771899255504515
718,Anne Arundel,1104,Anne Arundel Precinct 06-029,958,62,38,36,146,1104,1,0.8677536231884058,0.1322463768115942,968,0.05615942028985507,0.034420289855072464,0.03260869565217391,0.8768115942028986
768,Anne Arundel,1446,Anne Arundel Precinct 05-007,1323,52,47,34,123,1446,1,0.9149377593360996,0.08506224066390042,1313,0.035961272475795295,0.03250345781466114,0.02351313969571231,0.9080221300138313
769,Anne Arundel,1348,Anne Arundel Precinct 02-013,1068,60,48,36,280,1348,1,0.7922848664688428,0.20771513353115728,1204,0.04451038575667656,0.03560830860534125,0.026706231454005934,0.8931750741839762
770,Anne Arundel,1465,Anne Arundel Precinct 05-024,1398,38,46,27,67,1465,1,0.9542662116040955,0.04573378839590444,1354,0.025938566552901023,0.031399317406143344,0.018430034129692834,0.9242320819112628
771,Anne Arundel,918,Anne Arundel Precinct 05-029,841,18,33,20,77,918,1,0.9161220043572985,0.08387799564270153,847,0.0196078431372549,0.03594771241830065,0.02178649237472767,0.9226579520697168
772,Anne Arundel,1829,Anne Arundel Precinct 05-025,1691,45,35,37,138,1829,1,0.9245489338436303,0.0754510661563696,1712,0.024603608529250958,0.01913613996719519,0.020229633679606344,0.9360306178239475
773,Anne Arundel,1771,Anne Arundel Precinct 05-008,1550,59,48,46,221,1771,1,0.8752117447769622,0.12478825522303783,1618,0.033314511575381144,0.02710333145115754,0.025974025974025976,0.9136081309994354
774,Anne Arundel,512,Anne Arundel Precinct 05-032,276,46,11,18,236,512,1,0.5390625,0.4609375,437,0.08984375,0.021484375,0.03515625,0.853515625
775,Anne Arundel,1378,Anne Arundel Precinct 05-006,1331,51,46,51,47,1378,1,0.9658925979680697,0.034107402031930335,1230,0.03701015965166909,0.033381712626995644,0.03701015965166909,0.8925979680696662
776,Anne Arundel,1402,Anne Arundel Precinct 05-012,1244,36,33,24,158,1402,1,0.8873038516405135,0.11269614835948645,1309,0.025677603423680456,0.023537803138373753,0.017118402282453638,0.9336661911554922
777,Anne Arundel,956,Anne Arundel Precinct 05-030,750,31,17,17,206,956,1,0.7845188284518828,0.21548117154811716,891,0.032426778242677826,0.01778242677824268,0.01778242677824268,0.9320083682008368
778,Anne Arundel,1159,Anne Arundel Precinct 03-009,1038,27,36,23,121,1159,1,0.8955996548748921,0.10440034512510785,1073,0.023295944779982744,0.031061259706643658,0.01984469370146678,0.9257981018119068
779,Anne Arundel,2203,Anne Arundel Precinct 03-005,1873,60,37,38,330,2203,1,0.8502042669087608,0.14979573309123922,2068,0.02723558783477077,0.016795279164775308,0.017249205628688154,0.9387199273717658
780,Anne Arundel,584,Anne Arundel Precinct 05-031,419,29,14,12,165,584,1,0.7174657534246576,0.2825342465753425,529,0.04965753424657534,0.023972602739726026,0.02054794520547945,0.9058219178082192
781,Anne Arundel,2474,Anne Arundel Precinct 02-020,1732,53,43,37,742,2474,1,0.7000808407437349,0.29991915925626517,2341,0.021422797089733225,0.017380759902991108,0.014955537590945837,0.9462409054163299
782,Anne Arundel,1793,Anne Arundel Precinct 02-011,1380,31,41,22,413,1793,1,0.769659788064696,0.23034021193530396,1699,0.01728945900725042,0.02286670384829894,0.012269938650306749,0.9475738984941439
783,Anne Arundel,2031,Anne Arundel Precinct 02-012,1669,33,28,32,362,2031,1,0.8217626784835057,0.17823732151649435,1938,0.01624815361890694,0.013786312161496799,0.015755785327424915,0.9542097488921714
784,Anne Arundel,3219,Anne Arundel Precinct 02-019,1615,81,51,47,1604,3219,1,0.501708605156881,0.49829139484311896,3040,0.02516309412861137,0.015843429636533086,0.01460080770425598,0.9443926685305996
785,Anne Arundel,3140,Anne Arundel Precinct 03-008,2252,115,69,53,888,3140,1,0.7171974522292993,0.28280254777070063,2903,0.03662420382165605,0.02197452229299363,0.016878980891719745,0.9245222929936305
786,Anne Arundel,2930,Anne Arundel Precinct 02-010,2396,50,51,41,534,2930,1,0.8177474402730376,0.18225255972696247,2788,0.017064846416382253,0.0174061433447099,0.013993174061433447,0.9515358361774744
787,Anne Arundel,3008,Anne Arundel Precinct 02-022,2642,56,54,48,366,3008,1,0.8783244680851063,0.12167553191489362,2850,0.018617021276595744,0.01795212765957447,0.015957446808510637,0.9474734042553191
788,Anne Arundel,2034,Anne Arundel Precinct 03-025,1099,86,39,37,935,2034,1,0.54031465093412,0.45968534906588004,1872,0.04228121927236971,0.019174041297935103,0.018190757128810225,0.9203539823008849
789,Anne Arundel,3117,Anne Arundel Precinct 03-004,2564,73,53,47,553,3117,1,0.8225858196984279,0.17741418030157202,2944,0.023419955085017645,0.01700352903432788,0.01507860121912095,0.9444979146615335
790,Anne Arundel,3560,Anne Arundel Precinct 03-006,2742,181,106,102,818,3560,1,0.7702247191011236,0.22977528089887642,3171,0.05084269662921349,0.029775280898876405,0.028651685393258425,0.8907303370786517
791,Anne Arundel,1490,Anne Arundel Precinct 01-002,1350,52,70,54,140,1490,1,0.9060402684563759,0.09395973154362416,1314,0.0348993288590604,0.04697986577181208,0.036241610738255034,0.8818791946308725
792,Anne Arundel,1231,Anne Arundel Precinct 01-011,1154,26,53,53,77,1231,1,0.9374492282696995,0.06255077173030058,1099,0.021121039805036556,0.04305442729488221,0.04305442729488221,0.892770105605199
