,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
1329,Anne Arundel,2683,Anne Arundel Precinct 02-021,2136,102,10,547,2683,1,0.7961237420797614,0.20387625792023853,2571,0.0380171449869549,0.003727171077152441,0.9582556839358927
1330,Anne Arundel,1317,Anne Arundel Precinct 05-015,1236,48,2,81,1317,1,0.9384965831435079,0.06150341685649203,1267,0.03644646924829157,0.0015186028853454822,0.9620349278663629
1331,Anne Arundel,1928,Anne Arundel Precinct 02-018,1261,71,9,667,1928,1,0.654045643153527,0.345954356846473,1848,0.03682572614107884,0.00466804979253112,0.9585062240663901
1332,Anne Arundel,2386,Anne Arundel Precinct 02-015,1415,130,26,971,2386,1,0.5930427493713327,0.4069572506286672,2230,0.054484492875104776,0.010896898575020955,0.9346186085498742
1333,Anne Arundel,1151,Anne Arundel Precinct 05-033,988,44,4,163,1151,1,0.8583840139009556,0.1416159860990443,1103,0.038227628149435276,0.0034752389226759338,0.9582971329278888
1334,Anne Arundel,2500,Anne Arundel Precinct 02-004,1644,141,31,856,2500,1,0.6576,0.3424,2328,0.0564,0.0124,0.9312
1335,Anne Arundel,2846,Anne Arundel Precinct 02-009,1587,117,37,1259,2846,1,0.5576247364722418,0.44237526352775824,2692,0.041110330288123685,0.013000702740688685,0.9458889669711876
1336,Anne Arundel,2844,Anne Arundel Precinct 02-007,2016,109,13,828,2844,1,0.7088607594936709,0.2911392405063291,2722,0.038326300984528834,0.004571026722925457,0.9571026722925458
1337,Anne Arundel,2177,Anne Arundel Precinct 01-009,1913,71,10,264,2177,1,0.8787322002756086,0.12126779972439136,2096,0.032613688562241616,0.004593477262287551,0.9627928341754708
1338,Anne Arundel,2304,Anne Arundel Precinct 02-003,1599,91,10,705,2304,1,0.6940104166666666,0.3059895833333333,2203,0.039496527777777776,0.004340277777777778,0.9561631944444444
1339,Anne Arundel,3752,Anne Arundel Precinct 02-017,1881,108,27,1871,3752,1,0.5013326226012793,0.4986673773987207,3617,0.028784648187633263,0.007196162046908316,0.9640191897654584
1340,Anne Arundel,4380,Anne Arundel Precinct 02-014,1844,133,31,2536,4380,1,0.42100456621004567,0.5789954337899543,4216,0.030365296803652967,0.007077625570776256,0.9625570776255707
1341,Anne Arundel,1399,Anne Arundel Precinct 02-002,1086,97,7,313,1399,1,0.7762687634024303,0.2237312365975697,1295,0.06933523945675482,0.005003573981415297,0.9256611865618298
1342,Anne Arundel,3009,Anne Arundel Precinct 02-005,1892,82,11,1117,3009,1,0.6287803256895979,0.37121967431040215,2916,0.02725157859754071,0.0036556995679627785,0.9690927218344965
1343,Anne Arundel,2023,Anne Arundel Precinct 02-006,1608,77,8,415,2023,1,0.7948591201186357,0.2051408798813643,1938,0.03806228373702422,0.003954522985664854,0.957983193277311
1344,Anne Arundel,2540,Anne Arundel Precinct 01-003,2035,82,10,505,2540,1,0.8011811023622047,0.19881889763779528,2448,0.03228346456692913,0.003937007874015748,0.9637795275590552
1345,Anne Arundel,1582,Anne Arundel Precinct 02-016,1282,57,10,300,1582,1,0.8103666245259166,0.18963337547408343,1515,0.03603034134007586,0.006321112515802781,0.9576485461441213
1346,Anne Arundel,2689,Anne Arundel Precinct 02-008,2286,89,11,403,2689,1,0.8501301599107475,0.1498698400892525,2589,0.033097805875790254,0.004090740052063964,0.9628114540721457
1347,Anne Arundel,1929,Anne Arundel Precinct 04-014,1789,74,3,140,1929,1,0.9274235355106273,0.07257646448937273,1852,0.0383618455158113,0.0015552099533437014,0.960082944530845
1348,Anne Arundel,1584,Anne Arundel Precinct 05-019,1501,67,5,83,1584,1,0.94760101010101,0.052398989898989896,1512,0.0422979797979798,0.0031565656565656565,0.9545454545454546
1602,Anne Arundel,6637,Anne Arundel Precinct 04-007,3576,85,17,3061,6637,1,0.5387976495404551,0.461202350459545,6535,0.012806991110441465,0.002561398222088293,0.9846316106674703
1603,Anne Arundel,2138,Anne Arundel Precinct 04-019,624,146,13,1514,2138,1,0.29186155285313375,0.7081384471468662,1979,0.06828811973807297,0.00608044901777362,0.9256314312441534
1604,Anne Arundel,1672,Anne Arundel Precinct 04-011,1012,99,12,660,1672,1,0.6052631578947368,0.39473684210526316,1561,0.05921052631578947,0.007177033492822967,0.9336124401913876
1605,Anne Arundel,1787,Anne Arundel Precinct 04-012,1244,81,15,543,1787,1,0.6961387800783436,0.30386121992165643,1691,0.045327364297705654,0.008393956351426972,0.9462786793508674
1606,Anne Arundel,1872,Anne Arundel Precinct 04-003,1469,63,7,403,1872,1,0.7847222222222222,0.2152777777777778,1802,0.03365384615384615,0.0037393162393162395,0.9626068376068376
1607,Anne Arundel,2203,Anne Arundel Precinct 04-002,1531,72,13,672,2203,1,0.6949614162505674,0.3050385837494326,2118,0.032682705401724924,0.005901044030866999,0.9614162505674081
1608,Anne Arundel,3982,Anne Arundel Precinct 04-024,1617,154,33,2365,3982,1,0.40607734806629836,0.5939226519337016,3795,0.03867403314917127,0.008287292817679558,0.9530386740331491
1609,Anne Arundel,2792,Anne Arundel Precinct 04-018,453,85,22,2339,2792,1,0.16224928366762179,0.8377507163323782,2685,0.03044412607449857,0.007879656160458453,0.961676217765043
1610,Anne Arundel,2335,Anne Arundel Precinct 02-023,1669,117,14,666,2335,1,0.7147751605995717,0.28522483940042825,2204,0.050107066381156314,0.0059957173447537475,0.94389721627409
1611,Anne Arundel,2103,Anne Arundel Precinct 02-024,1550,104,13,553,2103,1,0.7370423204945317,0.2629576795054684,1986,0.04945316214931051,0.006181645268663814,0.9443651925820257
1612,Anne Arundel,2435,Anne Arundel Precinct 01-020,1182,164,13,1253,2435,1,0.4854209445585216,0.5145790554414784,2258,0.0673511293634497,0.0053388090349075976,0.9273100616016428
1613,Anne Arundel,2219,Anne Arundel Precinct 01-021,618,105,20,1601,2219,1,0.2785038305543037,0.7214961694456963,2094,0.0473186119873817,0.009013068949977467,0.9436683190626408
1614,Anne Arundel,2392,Anne Arundel Precinct 01-019,966,132,21,1426,2392,1,0.40384615384615385,0.5961538461538461,2239,0.05518394648829431,0.008779264214046822,0.9360367892976589
1615,Anne Arundel,1877,Anne Arundel Precinct 01-005,1116,73,10,761,1877,1,0.5945657964837506,0.4054342035162493,1794,0.038891848694725624,0.005327650506126798,0.9557805007991476
1616,Anne Arundel,1391,Anne Arundel Precinct 01-024,699,91,12,692,1391,1,0.5025161754133717,0.4974838245866283,1288,0.06542056074766354,0.008626887131560028,0.9259525521207764
1617,Anne Arundel,1706,Anne Arundel Precinct 02-001,1287,83,6,419,1706,1,0.7543962485345839,0.2456037514654162,1617,0.04865181711606096,0.0035169988276670576,0.947831184056272
1618,Anne Arundel,2031,Anne Arundel Precinct 01-006,1005,135,13,1026,2031,1,0.4948301329394387,0.5051698670605613,1883,0.06646971935007386,0.006400787789266372,0.9271294928606598
1673,Anne Arundel,3177,Anne Arundel Precinct 04-017,1534,103,15,1643,3177,1,0.4828454516839786,0.5171545483160214,3059,0.032420522505508344,0.004721435316336166,0.9628580421781555
1674,Anne Arundel,2642,Anne Arundel Precinct 04-001,1022,120,27,1620,2642,1,0.38682816048448143,0.6131718395155186,2495,0.045420136260408785,0.010219530658591975,0.9443603330809992
1677,Anne Arundel,2646,Anne Arundel Precinct 04-009,961,234,36,1685,2646,1,0.36318972033257746,0.6368102796674225,2376,0.08843537414965986,0.013605442176870748,0.8979591836734694
