,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,514,599,323,2236,1,0.8555456171735242,0.14445438282647585,1123,0.2298747763864043,0.2678890876565295,0.5022361359570662
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,510,403,338,1839,1,0.8162044589450789,0.18379554105492116,926,0.27732463295269166,0.21914083741163676,0.5035345296356716
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,487,649,197,2418,1,0.9185277088502894,0.08147229114971051,1282,0.20140612076095948,0.2684036393713813,0.5301902398676592
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,268,385,272,2785,1,0.9023339317773789,0.09766606822262118,2132,0.096229802513465,0.13824057450628366,0.7655296229802514
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,504,818,200,2923,1,0.9315771467670202,0.06842285323297982,1601,0.17242559014710915,0.27984946972288743,0.5477249401300034
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,462,468,735,3247,1,0.7736372035725285,0.2263627964274715,2317,0.14228518632583922,0.14413304588851247,0.7135817677856483
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,487,733,335,2407,1,0.8608226007478189,0.13917739925218114,1187,0.2023265475695887,0.30452845866223516,0.49314499376817617
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,645,809,242,2960,1,0.9182432432432432,0.08175675675675675,1506,0.2179054054054054,0.2733108108108108,0.5087837837837837
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,478,783,114,2234,1,0.9489704565801254,0.051029543419874666,973,0.21396598030438674,0.3504923903312444,0.43554162936436885
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,493,761,247,2342,1,0.894534585824082,0.10546541417591802,1088,0.21050384286934246,0.32493595217762594,0.4645602049530316
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,413,538,282,2290,1,0.8768558951965065,0.12314410480349346,1339,0.18034934497816593,0.2349344978165939,0.5847161572052402
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,399,556,232,2081,1,0.8885151369533878,0.1114848630466122,1126,0.1917347429120615,0.2671792407496396,0.5410860163382989
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,581,759,433,3428,1,0.8736872812135356,0.1263127187864644,2088,0.16948658109684947,0.22141190198366395,0.6091015169194866
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,491,558,428,2683,1,0.8404770778978755,0.1595229221021245,1634,0.18300409988818486,0.20797614610510623,0.6090197540067089
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,480,511,303,2353,1,0.8712282192945177,0.12877178070548237,1362,0.20399490012749683,0.21716957076073098,0.5788355291117722
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,378,544,90,1767,1,0.9490662139219015,0.050933786078098474,845,0.21392190152801357,0.3078664402942841,0.47821165817770234
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,525,609,270,2826,1,0.9044585987261147,0.09554140127388536,1692,0.18577494692144372,0.21549893842887474,0.5987261146496815
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,410,688,108,2071,1,0.9478512795750845,0.0521487204249155,973,0.19797199420569772,0.33220666344760985,0.4698213423466924
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,363,477,92,1896,1,0.9514767932489452,0.04852320675105485,1056,0.19145569620253164,0.25158227848101267,0.5569620253164557
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,337,352,75,1673,1,0.9551703526598924,0.04482964734010759,984,0.20143454871488345,0.21040047818290497,0.5881649731022116
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,496,741,113,2247,1,0.94971072541166,0.05028927458834001,1010,0.22073876279483756,0.32977303070761016,0.4494882064975523
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,561,818,97,2451,1,0.9604243166054671,0.039575683394532844,1072,0.22888616891064872,0.33374133006935947,0.43737250101999187
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,373,581,54,1573,1,0.9656706929434202,0.034329307056579786,619,0.23712650985378259,0.3693579148124603,0.39351557533375714
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,473,753,107,2235,1,0.9521252796420582,0.04787472035794183,1009,0.2116331096196868,0.33691275167785234,0.45145413870246087
