,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,115,31,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,2090,0.05143112701252236,0.013864042933810376,0.9347048300536672
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,129,46,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1664,0.0701468189233279,0.025013594344752584,0.9048395867319196
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,100,9,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,2309,0.0413564929693962,0.0037220843672456576,0.9549214226633581
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,68,7,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2710,0.024416517055655295,0.0025134649910233393,0.9730700179533214
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,79,8,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,2836,0.02702702702702703,0.0027369141293191925,0.9702360588436538
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,95,26,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,3126,0.029257776408992915,0.008007391438250694,0.9627348321527563
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,99,16,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,2292,0.041130037390943085,0.006647278770253427,0.9522226838388035
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,148,10,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,2802,0.05,0.0033783783783783786,0.9466216216216217
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,79,6,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,2149,0.03536257833482542,0.0026857654431512983,0.9619516562220233
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,60,4,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,2278,0.025619128949615714,0.0017079419299743809,0.9726729291204099
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,76,5,81,2290,1,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,2209,0.03318777292576419,0.002183406113537118,0.9646288209606987
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,46,3,71,2081,1,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,2032,0.022104757328207592,0.0014416146083613647,0.9764536280634311
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,133,166,101,12,134,3428,1,0.8736872812135356,0.03879813302217036,0.048424737456242706,0.039089848308051345,3315,0.029463243873978997,0.003500583430571762,0.9670361726954493
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,214,98,59,14,116,2683,1,0.8404770778978755,0.07976146105106224,0.036526276556093924,0.04323518449496832,2610,0.021990309355199404,0.005218039508013418,0.9727916511367872
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,157,62,68,4,84,2353,1,0.8712282192945177,0.06672333191670209,0.02634934126646834,0.035699107522311944,2281,0.02889927751806205,0.0016999575010624734,0.9694007649808755
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,30,24,69,5,36,1767,1,0.9490662139219015,0.01697792869269949,0.013582342954159592,0.02037351443123939,1693,0.03904923599320883,0.0028296547821165816,0.9581211092246746
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,115,82,84,9,73,2826,1,0.9044585987261147,0.04069355980184006,0.029016277423920735,0.025831564048124558,2733,0.029723991507430998,0.0031847133757961785,0.9670912951167728
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,25,38,48,4,45,2071,1,0.9478512795750845,0.012071463061323033,0.01834862385321101,0.021728633510381457,2019,0.02317720907774022,0.001931434089811685,0.9748913568324481
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,32,30,75,6,30,1896,1,0.9514767932489452,0.016877637130801686,0.015822784810126583,0.015822784810126583,1815,0.03955696202531646,0.0031645569620253164,0.9572784810126582
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,12,22,58,5,41,1673,1,0.9551703526598924,0.007172743574417215,0.01315002988643156,0.024506873879258817,1610,0.034668260609683206,0.002988643156007173,0.9623430962343096
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,42,40,69,6,31,2247,1,0.94971072541166,0.018691588785046728,0.017801513128615932,0.013796172674677348,2172,0.030707610146862484,0.0026702269692923898,0.9666221628838452
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,11,19,86,5,67,2451,1,0.9604243166054671,0.00448796409628723,0.007751937984496124,0.02733578131374949,2360,0.03508771929824561,0.002039983680130559,0.9628722970216238
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,15,20,60,7,19,1573,1,0.9656706929434202,0.009535918626827717,0.012714558169103624,0.012078830260648443,1506,0.03814367450731087,0.004450095359186269,0.9574062301335029
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,35,26,77,8,46,2235,1,0.9521252796420582,0.015659955257270694,0.011633109619686801,0.02058165548098434,2150,0.03445190156599553,0.0035794183445190158,0.9619686800894854
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,59,30,75,9,90,1837,1,0.9025585193249864,0.032117583015786606,0.01633097441480675,0.04899292324442025,1753,0.04082743603701688,0.004899292324442025,0.9542732716385411
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,36,13,59,11,36,1098,1,0.9225865209471766,0.03278688524590164,0.011839708561020037,0.03278688524590164,1028,0.05373406193078324,0.010018214936247723,0.936247723132969
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,46,36,82,4,57,1456,1,0.904532967032967,0.03159340659340659,0.024725274725274724,0.03914835164835165,1370,0.05631868131868132,0.0027472527472527475,0.9409340659340659
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,5,18,42,4,16,1144,1,0.9659090909090909,0.004370629370629371,0.015734265734265736,0.013986013986013986,1098,0.03671328671328671,0.0034965034965034965,0.9597902097902098
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,48,31,69,6,27,1735,1,0.9389048991354467,0.0276657060518732,0.017867435158501442,0.015561959654178675,1660,0.03976945244956772,0.00345821325648415,0.9567723342939481
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,9,18,32,1,43,999,1,0.92992992992993,0.009009009009009009,0.018018018018018018,0.043043043043043044,966,0.03203203203203203,0.001001001001001001,0.9669669669669669
622,Anne Arundel,1854,Anne Arundel Precinct 03-022,1472,296,29,80,24,57,1854,1,0.7939590075512406,0.15965480043149946,0.01564185544768069,0.030744336569579287,1750,0.043149946062567425,0.012944983818770227,0.9439050701186623
623,Anne Arundel,2079,Anne Arundel Precinct 03-017,1958,40,32,60,4,49,2079,1,0.9417989417989417,0.01924001924001924,0.015392015392015393,0.02356902356902357,2015,0.02886002886002886,0.001924001924001924,0.9692159692159692
624,Anne Arundel,1898,Anne Arundel Precinct 05-011,1645,106,81,124,15,66,1898,1,0.8667017913593256,0.05584826132771338,0.04267650158061117,0.03477344573234984,1759,0.06533192834562697,0.007903055848261328,0.9267650158061117
625,Anne Arundel,2039,Anne Arundel Precinct 05-004,1832,76,67,99,9,64,2039,1,0.8984796468857283,0.03727317312408043,0.03285924472780775,0.03138793526238352,1931,0.04855321235899951,0.004413928396272682,0.9470328592447278
626,Anne Arundel,1847,Anne Arundel Precinct 05-005,1625,133,38,113,19,51,1847,1,0.8798050893340552,0.07200866269626421,0.02057390362750406,0.027612344342176503,1715,0.061180292365998916,0.01028695181375203,0.9285327558202491
627,Anne Arundel,1366,Anne Arundel Precinct 05-023,1291,16,25,80,7,34,1366,1,0.945095168374817,0.01171303074670571,0.018301610541727673,0.024890190336749635,1279,0.05856515373352855,0.005124450951683748,0.9363103953147877
628,Anne Arundel,1716,Anne Arundel Precinct 05-003,1503,93,50,80,12,70,1716,1,0.8758741258741258,0.05419580419580419,0.029137529137529136,0.04079254079254079,1624,0.046620046620046623,0.006993006993006993,0.9463869463869464
629,Anne Arundel,2381,Anne Arundel Precinct 05-026,1899,279,118,129,26,85,2381,1,0.7975640487190256,0.11717765644687106,0.049559008819823606,0.03569928601427971,2226,0.054178916421671566,0.010919781604367913,0.9349013019739605
630,Anne Arundel,2632,Anne Arundel Precinct 05-021,2196,182,96,125,15,158,2632,1,0.8343465045592705,0.06914893617021277,0.0364741641337386,0.06003039513677812,2492,0.047492401215805474,0.0056990881458966565,0.9468085106382979
631,Anne Arundel,1760,Anne Arundel Precinct 06-030,1534,110,46,162,13,70,1760,1,0.8715909090909091,0.0625,0.026136363636363635,0.03977272727272727,1585,0.09204545454545454,0.007386363636363636,0.9005681818181818
