,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,610,927,323,2236,1.0,0.8555456171735242,0.14445438282647585,699,0.27280858676207514,0.4145796064400716,0.31261180679785333
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,660,577,338,1839,1.0,0.8162044589450789,0.18379554105492116,602,0.35889070146818924,0.3137574768896139,0.32735182164219684
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,629,983,197,2418,1.0,0.9185277088502894,0.08147229114971051,806,0.2601323407775021,0.4065343258891646,0.3333333333333333
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,344,521,272,2785,1.0,0.9023339317773789,0.09766606822262118,1920,0.12351885098743268,0.18707360861759426,0.6894075403949731
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,716,1217,200,2923,1.0,0.9315771467670202,0.06842285323297982,990,0.24495381457406773,0.4163530619226822,0.3386931235032501
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,635,753,735,3247,1.0,0.7736372035725285,0.2263627964274715,1859,0.19556513704958423,0.23190637511549123,0.5725284878349245
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,603,1067,335,2407,1.0,0.8608226007478189,0.13917739925218114,737,0.25051931865392607,0.4432904029912754,0.3061902783547985
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,759,1207,242,2960,1.0,0.9182432432432432,0.08175675675675675,994,0.25641891891891894,0.4077702702702703,0.3358108108108108
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,441,1260,114,2234,1.0,0.9489704565801254,0.051029543419874666,533,0.19740376007162042,0.5640107430617726,0.238585496866607
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,504,1229,247,2342,1.0,0.894534585824082,0.10546541417591802,609,0.215200683176772,0.5247651579846285,0.2600341588385995
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,494,923,282,2290,1.0,0.8768558951965065,0.12314410480349346,873,0.21572052401746725,0.40305676855895195,0.3812227074235808
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,477,975,232,2081,1.0,0.8885151369533878,0.1114848630466122,629,0.22921672272945698,0.4685247477174435,0.30225852955309945
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,682,1320,433,3428,1.0,0.8736872812135356,0.1263127187864644,1426,0.19894982497082847,0.38506417736289383,0.4159859976662777
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,657,979,428,2683,1.0,0.8404770778978755,0.1595229221021245,1047,0.2448751397689154,0.364890048453224,0.3902348117778606
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,573,920,303,2353,1.0,0.8712282192945177,0.12877178070548237,860,0.24351891202719933,0.3909902252443689,0.3654908627284318
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,357,926,90,1767,1.0,0.9490662139219015,0.050933786078098474,484,0.20203735144312393,0.5240520656479909,0.2739105829088851
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,613,1073,270,2826,1.0,0.9044585987261147,0.09554140127388536,1140,0.21691436659589525,0.3796886058032555,0.4033970276008493
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,383,1090,108,2071,1.0,0.9478512795750845,0.0521487204249155,598,0.18493481409946885,0.5263157894736842,0.28874939642684694
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,352,773,92,1896,1.0,0.9514767932489452,0.04852320675105485,771,0.18565400843881857,0.40770042194092826,0.40664556962025317
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,315,617,75,1673,1.0,0.9551703526598924,0.04482964734010759,741,0.18828451882845187,0.36879856545128514,0.442916915720263
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,443,1231,113,2247,1.0,0.94971072541166,0.05028927458834001,573,0.19715175789942144,0.5478415665331553,0.25500667556742324
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,514,1336,97,2451,1.0,0.9604243166054671,0.039575683394532844,601,0.20971032231742145,0.5450836393308853,0.2452060383516932
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,333,889,54,1573,1.0,0.9656706929434202,0.034329307056579786,351,0.21169739351557534,0.5651621106166561,0.2231404958677686
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,451,1243,107,2235,1.0,0.9521252796420582,0.04787472035794183,541,0.2017897091722595,0.5561521252796421,0.24205816554809845
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,557,687,179,1837,1.0,0.9025585193249864,0.09744148067501361,593,0.30321175830157865,0.3739793140990746,0.32280892759934676
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,391,446,85,1098,1.0,0.9225865209471766,0.07741347905282331,261,0.3561020036429873,0.40619307832422585,0.23770491803278687
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,457,470,139,1456,1.0,0.904532967032967,0.09546703296703296,529,0.31387362637362637,0.3228021978021978,0.3633241758241758
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,436,472,39,1144,1.0,0.9659090909090909,0.03409090909090909,236,0.3811188811188811,0.4125874125874126,0.2062937062937063
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,475,795,106,1735,1.0,0.9389048991354467,0.06109510086455332,465,0.2737752161383285,0.45821325648414984,0.2680115273775216
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,285,394,70,999,1.0,0.92992992992993,0.07007007007007007,320,0.2852852852852853,0.3943943943943944,0.3203203203203203
622,Anne Arundel,1854,Anne Arundel Precinct 03-022,1472,489,766,382,1854,1.0,0.7939590075512406,0.20604099244875945,599,0.26375404530744334,0.41316073354908306,0.32308522114347354
623,Anne Arundel,2079,Anne Arundel Precinct 03-017,1958,388,1099,121,2079,1.0,0.9417989417989417,0.0582010582010582,592,0.18662818662818662,0.5286195286195287,0.28475228475228476
624,Anne Arundel,1898,Anne Arundel Precinct 05-011,1645,616,676,253,1898,1.0,0.8667017913593256,0.1332982086406744,606,0.3245521601685985,0.3561643835616438,0.3192834562697576
625,Anne Arundel,2039,Anne Arundel Precinct 05-004,1832,713,852,207,2039,1.0,0.8984796468857283,0.1015203531142717,474,0.34968121628249144,0.41785188818048064,0.23246689553702796
626,Anne Arundel,1847,Anne Arundel Precinct 05-005,1625,733,638,222,1847,1.0,0.8798050893340552,0.12019491066594477,476,0.39685977260422306,0.3454250135354629,0.25771521386031404
627,Anne Arundel,1366,Anne Arundel Precinct 05-023,1291,489,404,75,1366,1.0,0.945095168374817,0.05490483162518302,473,0.3579795021961933,0.2957540263543192,0.3462664714494876
628,Anne Arundel,1716,Anne Arundel Precinct 05-003,1503,619,695,213,1716,1.0,0.8758741258741258,0.12412587412587413,402,0.36072261072261075,0.40501165501165504,0.23426573426573427
629,Anne Arundel,2381,Anne Arundel Precinct 05-026,1899,1212,1061,482,2381,1.0,0.7975640487190256,0.20243595128097439,108,0.5090298194036119,0.44561108777824443,0.04535909281814364
630,Anne Arundel,2632,Anne Arundel Precinct 05-021,2196,910,989,436,2632,1.0,0.8343465045592705,0.1656534954407295,733,0.34574468085106386,0.3757598784194529,0.2784954407294833
631,Anne Arundel,1760,Anne Arundel Precinct 06-030,1534,795,519,226,1760,1.0,0.8715909090909091,0.12840909090909092,446,0.45170454545454547,0.2948863636363636,0.2534090909090909
632,Anne Arundel,1526,Anne Arundel Precinct 06-025,1416,664,603,110,1526,1.0,0.927916120576671,0.07208387942332896,259,0.4351245085190039,0.3951507208387942,0.16972477064220184
633,Anne Arundel,1818,Anne Arundel Precinct 05-020,1541,624,560,277,1818,1.0,0.8476347634763476,0.15236523652365236,634,0.3432343234323432,0.30803080308030806,0.3487348734873487
634,Anne Arundel,1940,Anne Arundel Precinct 05-028,1748,339,326,192,1940,1.0,0.9010309278350516,0.09896907216494845,1275,0.1747422680412371,0.16804123711340208,0.6572164948453608
635,Anne Arundel,1531,Anne Arundel Precinct 05-027,1364,600,646,167,1531,1.0,0.8909209666884389,0.10907903331156107,285,0.3919007184846506,0.42194644023514044,0.186152841280209
636,Anne Arundel,1702,Anne Arundel Precinct 05-013,1627,597,795,75,1702,1.0,0.9559341950646298,0.04406580493537015,310,0.3507638072855464,0.4670975323149236,0.18213866039952997
637,Anne Arundel,2718,Anne Arundel Precinct 05-018,2265,785,714,453,2718,1.0,0.8333333333333334,0.16666666666666666,1219,0.2888153053715968,0.26269315673289184,0.4484915378955114
638,Anne Arundel,2136,Anne Arundel Precinct 05-022,1936,783,809,200,2136,1.0,0.9063670411985019,0.09363295880149813,544,0.36657303370786515,0.37874531835205993,0.2546816479400749
639,Anne Arundel,2178,Anne Arundel Precinct 05-001,1856,794,941,322,2178,1.0,0.852157943067034,0.14784205693296604,443,0.36455463728191,0.43204775022956843,0.2033976124885216
640,Anne Arundel,2073,Anne Arundel Precinct 05-017,1891,843,859,182,2073,1.0,0.9122045344910757,0.08779546550892427,371,0.40665701881331406,0.4143753014954173,0.1789676796912687
641,Anne Arundel,2525,Anne Arundel Precinct 05-002,2062,920,825,463,2525,1.0,0.8166336633663366,0.18336633663366336,780,0.36435643564356435,0.32673267326732675,0.3089108910891089
654,Anne Arundel,1620,Anne Arundel Precinct 07-026,1426,684,732,194,1620,1.0,0.8802469135802469,0.11975308641975309,204,0.4222222222222222,0.45185185185185184,0.1259259259259259
655,Anne Arundel,2128,Anne Arundel Precinct 04-010,1684,214,153,444,2128,1.0,0.7913533834586466,0.20864661654135339,1761,0.10056390977443609,0.0718984962406015,0.8275375939849624
656,Anne Arundel,2733,Anne Arundel Precinct 04-016,2032,830,469,701,2733,1.0,0.743505305525064,0.25649469447493595,1434,0.30369557263080865,0.17160629345042078,0.5246981339187706
657,Anne Arundel,1530,Anne Arundel Precinct 07-014,1357,607,542,173,1530,1.0,0.8869281045751634,0.1130718954248366,381,0.39673202614379083,0.3542483660130719,0.24901960784313726
658,Anne Arundel,2243,Anne Arundel Precinct 07-016,1754,955,572,489,2243,1.0,0.7819884083816317,0.21801159161836825,716,0.4257690592955863,0.2550156041016496,0.31921533660276413
659,Anne Arundel,1864,Anne Arundel Precinct 07-015,1650,746,732,214,1864,1.0,0.8851931330472103,0.1148068669527897,386,0.4002145922746781,0.3927038626609442,0.20708154506437768
660,Anne Arundel,2124,Anne Arundel Precinct 07-018,1735,770,725,389,2124,1.0,0.8168549905838042,0.18314500941619585,629,0.3625235404896422,0.3413370998116761,0.2961393596986817
661,Anne Arundel,3122,Anne Arundel Precinct 04-023,2305,1160,869,817,3122,1.0,0.7383087764253684,0.26169122357463165,1093,0.37155669442664957,0.2783472133247918,0.35009609224855864
662,Anne Arundel,2399,Anne Arundel Precinct 04-022,1498,886,474,901,2399,1.0,0.6244268445185494,0.3755731554814506,1039,0.3693205502292622,0.19758232596915382,0.433097123801584
663,Anne Arundel,1929,Anne Arundel Precinct 04-008,1617,635,713,312,1929,1.0,0.838258164852255,0.16174183514774496,581,0.32918610679108345,0.3696215655780197,0.3011923276308968
664,Anne Arundel,2249,Anne Arundel Precinct 07-008,1808,619,774,441,2249,1.0,0.8039128501556247,0.19608714984437528,856,0.27523343708314807,0.34415295686971986,0.38061360604713207
665,Anne Arundel,2263,Anne Arundel Precinct 07-007,2076,669,959,187,2263,1.0,0.9173663278833407,0.0826336721166593,635,0.2956252761820592,0.42377375165709236,0.28060097216084845
666,Anne Arundel,1835,Anne Arundel Precinct 07-004,1530,485,689,305,1835,1.0,0.8337874659400545,0.16621253405994552,661,0.26430517711171664,0.3754768392370572,0.36021798365122615
667,Anne Arundel,2323,Anne Arundel Precinct 07-011,1990,160,314,333,2323,1.0,0.8566508824795523,0.14334911752044768,1849,0.06887645286267757,0.13517003874300473,0.7959535083943177
668,Anne Arundel,1659,Anne Arundel Precinct 07-027,1347,706,952,312,1659,1.3782211138819618,0.8119349005424955,0.18806509945750452,1,0.4255575647980711,0.5738396624472574,0.0006027727546714888
669,Anne Arundel,2006,Anne Arundel Precinct 07-013,1841,680,915,165,2006,1.0,0.9177467597208375,0.08225324027916252,411,0.3389830508474576,0.4561316051844467,0.2048853439680957
