,COUNTY,VAP,NAME,WVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,215,90,323,2236,1,0.8555456171735242,0.14445438282647585,1931,0.09615384615384616,0.04025044722719141,0.8635957066189625
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,243,116,338,1839,1,0.8162044589450789,0.18379554105492116,1480,0.13213703099510604,0.06307775965198477,0.8047852093529092
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,221,86,197,2418,1,0.9185277088502894,0.08147229114971051,2111,0.0913978494623656,0.03556658395368073,0.8730355665839536
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,118,45,272,2785,1,0.9023339317773789,0.09766606822262118,2622,0.04236983842010772,0.01615798922800718,0.9414721723518851
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,226,96,200,2923,1,0.9315771467670202,0.06842285323297982,2601,0.0773178241532672,0.03284296955183031,0.8898392062949025
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,161,108,735,3247,1,0.7736372035725285,0.2263627964274715,2978,0.049584231598398525,0.033261472128118266,0.9171542962734832
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,214,89,335,2407,1,0.8608226007478189,0.13917739925218114,2104,0.08890735355213959,0.03697548815953469,0.8741171582883257
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,290,99,242,2960,1,0.9182432432432432,0.08175675675675675,2571,0.09797297297297297,0.033445945945945944,0.8685810810810811
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,176,69,114,2234,1,0.9489704565801254,0.051029543419874666,1989,0.07878245299910475,0.03088630259623993,0.8903312444046553
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,160,82,247,2342,1,0.894534585824082,0.10546541417591802,2100,0.06831767719897523,0.035012809564474806,0.89666951323655
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,145,71,282,2290,1,0.8768558951965065,0.12314410480349346,2074,0.06331877729257641,0.031004366812227076,0.9056768558951965
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,125,77,232,2081,1,0.8885151369533878,0.1114848630466122,1879,0.060067275348390195,0.03700144161460836,0.9029312830370014
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,231,101,433,3428,1,0.8736872812135356,0.1263127187864644,3096,0.06738623103850641,0.029463243873978997,0.9031505250875146
