,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,616,754,44,2236,1.0,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,866,0.27549194991055453,0.3372093023255814,0.387298747763864
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,635,502,41,1839,1.0,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,702,0.3452963567156063,0.27297444263186516,0.3817292006525285
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,669,872,50,2418,1.0,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,877,0.27667493796526055,0.36062861869313484,0.3626964433416046
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,320,513,88,2785,1.0,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,1952,0.11490125673249552,0.18420107719928186,0.7008976660682226
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,682,1023,83,2923,1.0,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,1218,0.23332192952446118,0.34998289428669177,0.41669517618884705
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,587,563,110,3247,1.0,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,2097,0.18078226054819835,0.17339082229750538,0.6458269171542963
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,605,905,57,2407,1.0,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,897,0.2513502285002077,0.3759867054424595,0.3726630660573328
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,787,1067,59,2960,1.0,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,1106,0.26587837837837835,0.360472972972973,0.37364864864864866
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,482,1011,60,2234,1.0,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,741,0.21575649059982094,0.45255147717099375,0.3316920322291853
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,450,972,95,2342,1.0,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,920,0.19214346712211786,0.4150298889837746,0.3928266438941076
