,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,95,24,23,11,61,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,2022,0.042486583184257604,0.01073345259391771,0.010286225402504472,0.004919499105545617,0.02728085867620751,0.9042933810375671
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,98,26,28,16,55,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1616,0.05328983143012507,0.014138118542686243,0.015225666122892877,0.008700380641653072,0.029907558455682437,0.8787384448069603
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,79,31,28,12,44,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,2224,0.032671629445823,0.01282051282051282,0.011579818031430935,0.004962779156327543,0.018196856906534328,0.9197684036393714
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,40,9,9,5,29,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2693,0.01436265709156194,0.003231597845601436,0.003231597845601436,0.0017953321364452424,0.010412926391382405,0.9669658886894076
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,72,19,33,19,57,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,2723,0.024632227163872734,0.006500171057133082,0.01128977078344167,0.006500171057133082,0.019500513171399246,0.9315771467670202
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,52,16,22,8,51,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,3098,0.016014782876501387,0.004927625500461965,0.006775485063135201,0.0024638127502309825,0.015706806282722512,0.954111487526948
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,68,19,19,8,39,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,2254,0.028250934773577065,0.007893643539675945,0.007893643539675945,0.0033236393851267137,0.01620274200249273,0.9364353967594516
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,96,24,35,11,81,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,2713,0.032432432432432434,0.008108108108108109,0.011824324324324325,0.0037162162162162164,0.027364864864864866,0.9165540540540541
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,71,17,18,5,22,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,2101,0.03178155774395703,0.007609668755595345,0.008057296329453895,0.0022381378692927483,0.009847806624888093,0.9404655326768129
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,47,15,22,4,24,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,2230,0.020068317677198976,0.0064047822374039285,0.009393680614859094,0.0017079419299743809,0.010247651579846286,0.9521776259607173
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,51,11,21,5,23,81,2290,1,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,2179,0.0222707423580786,0.00480349344978166,0.009170305676855894,0.002183406113537118,0.010043668122270743,0.951528384279476
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,55,13,11,4,21,71,2081,1,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,1977,0.026429601153291685,0.006246996636232581,0.005285920230658337,0.0019221528111484864,0.010091302258529554,0.9500240269101393
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,133,166,69,18,19,9,31,134,3428,1,0.8736872812135356,0.03879813302217036,0.048424737456242706,0.039089848308051345,3282,0.020128354725787632,0.005250875145857643,0.005542590431738623,0.0026254375729288216,0.009043173862310384,0.9574095682613769
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,214,98,72,12,18,5,35,116,2683,1,0.8404770778978755,0.07976146105106224,0.036526276556093924,0.04323518449496832,2541,0.026835631755497576,0.004472605292582929,0.006708907938874394,0.0018635855385762206,0.013045098770033545,0.9470741707044353
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,157,62,68,17,16,7,26,84,2353,1,0.8712282192945177,0.06672333191670209,0.02634934126646834,0.035699107522311944,2219,0.02889927751806205,0.007224819379515512,0.006799830004249894,0.0029749256268593286,0.011049723756906077,0.9430514237144071
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,30,24,47,13,10,6,20,36,1767,1,0.9490662139219015,0.01697792869269949,0.013582342954159592,0.02037351443123939,1671,0.02659875495189587,0.007357102433503113,0.005659309564233163,0.003395585738539898,0.011318619128466326,0.9456706281833617
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,115,82,83,27,24,15,30,73,2826,1,0.9044585987261147,0.04069355980184006,0.029016277423920735,0.025831564048124558,2647,0.02937013446567587,0.009554140127388535,0.008492569002123142,0.005307855626326964,0.010615711252653927,0.9366595895258316
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,25,38,50,17,16,6,26,45,2071,1,0.9478512795750845,0.012071463061323033,0.01834862385321101,0.021728633510381457,1956,0.024142926122646065,0.008208594881699663,0.00772573635924674,0.0028971511347175277,0.012554321583775953,0.9444712699179141
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,32,30,40,13,22,11,18,30,1896,1,0.9514767932489452,0.016877637130801686,0.015822784810126583,0.015822784810126583,1792,0.02109704641350211,0.006856540084388186,0.011603375527426161,0.0058016877637130804,0.00949367088607595,0.9451476793248945
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,12,22,32,12,15,4,16,41,1673,1,0.9551703526598924,0.007172743574417215,0.01315002988643156,0.024506873879258817,1594,0.019127316198445904,0.007172743574417215,0.008965929468021518,0.002390914524805738,0.009563658099222952,0.9527794381350867
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,42,40,50,18,14,5,30,31,2247,1,0.94971072541166,0.018691588785046728,0.017801513128615932,0.013796172674677348,2130,0.022251891410769914,0.00801068090787717,0.006230529595015576,0.0022251891410769915,0.01335113484646195,0.9479305740987984
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,11,19,60,20,21,5,34,67,2451,1,0.9604243166054671,0.00448796409628723,0.007751937984496124,0.02733578131374949,2311,0.02447980416156671,0.008159934720522236,0.008567931456548347,0.002039983680130559,0.0138718890248878,0.9428804569563444
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,15,20,41,11,20,4,25,19,1573,1,0.9656706929434202,0.009535918626827717,0.012714558169103624,0.012078830260648443,1472,0.026064844246662427,0.006993006993006993,0.012714558169103624,0.0025429116338207248,0.01589319771137953,0.9357914812460267
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,35,26,51,16,15,6,29,46,2235,1,0.9521252796420582,0.015659955257270694,0.011633109619686801,0.02058165548098434,2118,0.022818791946308724,0.0071588366890380315,0.006711409395973154,0.0026845637583892616,0.012975391498881432,0.9476510067114094
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,59,30,63,16,27,9,37,90,1837,1,0.9025585193249864,0.032117583015786606,0.01633097441480675,0.04899292324442025,1685,0.03429504627109418,0.008709853021230268,0.014697876973326075,0.004899292324442025,0.020141535111594992,0.9172563962983125
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,36,13,49,11,9,4,27,36,1098,1,0.9225865209471766,0.03278688524590164,0.011839708561020037,0.03278688524590164,998,0.044626593806921674,0.010018214936247723,0.00819672131147541,0.0036429872495446266,0.02459016393442623,0.9089253187613844
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,46,36,47,13,21,7,30,57,1456,1,0.904532967032967,0.03159340659340659,0.024725274725274724,0.03914835164835165,1338,0.032280219780219783,0.008928571428571428,0.014423076923076924,0.004807692307692308,0.020604395604395604,0.9189560439560439
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,5,18,50,6,18,10,34,16,1144,1,0.9659090909090909,0.004370629370629371,0.015734265734265736,0.013986013986013986,1026,0.043706293706293704,0.005244755244755245,0.015734265734265736,0.008741258741258742,0.02972027972027972,0.8968531468531469
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,48,31,55,18,14,6,27,27,1735,1,0.9389048991354467,0.0276657060518732,0.017867435158501442,0.015561959654178675,1615,0.03170028818443804,0.01037463976945245,0.008069164265129682,0.00345821325648415,0.015561959654178675,0.930835734870317
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,9,18,38,7,13,2,25,43,999,1,0.92992992992993,0.009009009009009009,0.018018018018018018,0.043043043043043044,914,0.03803803803803804,0.007007007007007007,0.013013013013013013,0.002002002002002002,0.025025025025025027,0.914914914914915
622,Anne Arundel,1854,Anne Arundel Precinct 03-022,1472,296,29,53,18,15,3,29,57,1854,1,0.7939590075512406,0.15965480043149946,0.01564185544768069,0.030744336569579287,1736,0.028586839266450916,0.009708737864077669,0.008090614886731391,0.0016181229773462784,0.01564185544768069,0.9363538295577131
623,Anne Arundel,2079,Anne Arundel Precinct 03-017,1958,40,32,50,18,14,5,20,49,2079,1,0.9417989417989417,0.01924001924001924,0.015392015392015393,0.02356902356902357,1972,0.02405002405002405,0.008658008658008658,0.006734006734006734,0.002405002405002405,0.00962000962000962,0.9485329485329486
624,Anne Arundel,1898,Anne Arundel Precinct 05-011,1645,106,81,96,15,21,10,47,66,1898,1,0.8667017913593256,0.05584826132771338,0.04267650158061117,0.03477344573234984,1709,0.0505795574288725,0.007903055848261328,0.011064278187565859,0.005268703898840885,0.02476290832455216,0.9004214963119073
625,Anne Arundel,2039,Anne Arundel Precinct 05-004,1832,76,67,91,20,35,14,43,64,2039,1,0.8984796468857283,0.03727317312408043,0.03285924472780775,0.03138793526238352,1836,0.04462972045120157,0.00980872976949485,0.01716527709661599,0.006866110838646395,0.021088769004413928,0.9004413928396273
626,Anne Arundel,1847,Anne Arundel Precinct 05-005,1625,133,38,91,21,27,13,45,51,1847,1,0.8798050893340552,0.07200866269626421,0.02057390362750406,0.027612344342176503,1650,0.049269085002707096,0.01136978884677856,0.014618299945858148,0.007038440714672442,0.024363833243096916,0.8933405522468868
