,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,746,611,44,2236,1.0,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,879,0.3336314847942755,0.27325581395348836,0.39311270125223613
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,733,397,41,1839,1.0,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,709,0.3985861881457314,0.21587819467101685,0.38553561718325174
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,799,695,50,2418,1.0,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,924,0.3304383788254756,0.28742762613730355,0.38213399503722084
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,396,395,88,2785,1.0,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,1994,0.1421903052064632,0.14183123877917414,0.7159784560143626
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,849,800,83,2923,1.0,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,1274,0.2904550119739993,0.2736914129319193,0.4358535750940814
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,685,449,110,3247,1.0,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,2113,0.21096396673852788,0.13828149060671388,0.6507545426547582
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,745,718,57,2407,1.0,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,944,0.3095139177399252,0.2982966348151226,0.3921894474449522
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,977,832,59,2960,1.0,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,1151,0.33006756756756755,0.2810810810810811,0.38885135135135135
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,660,765,60,2234,1.0,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,809,0.2954341987466428,0.3424350940017905,0.3621307072515667
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,641,726,95,2342,1.0,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,975,0.2736976942783945,0.30999146029035013,0.41631084543125535
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,604,524,81,2290,1.0,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,1162,0.26375545851528387,0.22882096069868996,0.5074235807860262
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,649,558,71,2081,1.0,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,874,0.3118692936088419,0.26814031715521386,0.4199903892359443
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,133,166,757,709,134,3428,1.0,0.8736872812135356,0.03879813302217036,0.048424737456242706,0.039089848308051345,1962,0.22082847141190198,0.20682613768961494,0.5723453908984831
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,214,98,783,543,116,2683,1.0,0.8404770778978755,0.07976146105106224,0.036526276556093924,0.04323518449496832,1357,0.29183749534103615,0.20238538948937757,0.5057771151695862
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,157,62,720,533,84,2353,1.0,0.8712282192945177,0.06672333191670209,0.02634934126646834,0.035699107522311944,1100,0.3059923501912452,0.2265193370165746,0.46748831279218017
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,30,24,508,576,36,1767,1.0,0.9490662139219015,0.01697792869269949,0.013582342954159592,0.02037351443123939,683,0.2874929258630447,0.32597623089983024,0.38653084323712505
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,115,82,754,609,73,2826,1.0,0.9044585987261147,0.04069355980184006,0.029016277423920735,0.025831564048124558,1463,0.2668082094833687,0.21549893842887474,0.5176928520877565
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,25,38,579,691,45,2071,1.0,0.9478512795750845,0.012071463061323033,0.01834862385321101,0.021728633510381457,801,0.27957508450024143,0.33365523901496863,0.38676967648478994
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,32,30,495,422,30,1896,1.0,0.9514767932489452,0.016877637130801686,0.015822784810126583,0.015822784810126583,979,0.2610759493670886,0.22257383966244726,0.5163502109704642
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,12,22,430,377,41,1673,1.0,0.9551703526598924,0.007172743574417215,0.01315002988643156,0.024506873879258817,866,0.25702331141661683,0.22534369396294082,0.5176329946204423
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,42,40,664,743,31,2247,1.0,0.94971072541166,0.018691588785046728,0.017801513128615932,0.013796172674677348,840,0.2955051179350245,0.33066310636404095,0.37383177570093457
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,11,19,792,793,67,2451,1.0,0.9604243166054671,0.00448796409628723,0.007751937984496124,0.02733578131374949,866,0.32313341493268055,0.32354141166870665,0.3533251733986128
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,15,20,474,571,19,1573,1.0,0.9656706929434202,0.009535918626827717,0.012714558169103624,0.012078830260648443,528,0.3013350286077559,0.36300063572790847,0.3356643356643357
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,35,26,638,766,46,2235,1.0,0.9521252796420582,0.015659955257270694,0.011633109619686801,0.02058165548098434,831,0.2854586129753915,0.34272930648769573,0.3718120805369127
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,59,30,673,455,90,1837,1.0,0.9025585193249864,0.032117583015786606,0.01633097441480675,0.04899292324442025,709,0.3663581927054981,0.2476864452912357,0.3859553620032662
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,36,13,467,311,36,1098,1.0,0.9225865209471766,0.03278688524590164,0.011839708561020037,0.03278688524590164,320,0.42531876138433516,0.28324225865209474,0.29143897996357016
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,46,36,518,334,57,1456,1.0,0.904532967032967,0.03159340659340659,0.024725274725274724,0.03914835164835165,604,0.3557692307692308,0.22939560439560439,0.41483516483516486
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,5,18,525,325,16,1144,1.0,0.9659090909090909,0.004370629370629371,0.015734265734265736,0.013986013986013986,294,0.4589160839160839,0.2840909090909091,0.256993006993007
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,48,31,583,512,27,1735,1.0,0.9389048991354467,0.0276657060518732,0.017867435158501442,0.015561959654178675,640,0.33602305475504324,0.29510086455331414,0.3688760806916426
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,9,18,344,271,43,999,1.0,0.92992992992993,0.009009009009009009,0.018018018018018018,0.043043043043043044,384,0.34434434434434436,0.27127127127127126,0.3843843843843844
622,Anne Arundel,1854,Anne Arundel Precinct 03-022,1472,296,29,599,448,57,1854,1.0,0.7939590075512406,0.15965480043149946,0.01564185544768069,0.030744336569579287,807,0.32308522114347354,0.24163969795037757,0.43527508090614886
623,Anne Arundel,2079,Anne Arundel Precinct 03-017,1958,40,32,544,681,49,2079,1.0,0.9417989417989417,0.01924001924001924,0.015392015392015393,0.02356902356902357,854,0.26166426166426165,0.32756132756132755,0.4107744107744108
624,Anne Arundel,1898,Anne Arundel Precinct 05-011,1645,106,81,765,484,66,1898,1.0,0.8667017913593256,0.05584826132771338,0.04267650158061117,0.03477344573234984,649,0.40305584826132773,0.25500526870389884,0.34193888303477343
625,Anne Arundel,2039,Anne Arundel Precinct 05-004,1832,76,67,873,521,64,2039,1.0,0.8984796468857283,0.03727317312408043,0.03285924472780775,0.03138793526238352,645,0.4281510544384502,0.2555174104953409,0.3163315350662089
626,Anne Arundel,1847,Anne Arundel Precinct 05-005,1625,133,38,770,456,51,1847,1.0,0.8798050893340552,0.07200866269626421,0.02057390362750406,0.027612344342176503,621,0.4168922577152139,0.24688684353004872,0.33622089875473743
627,Anne Arundel,1366,Anne Arundel Precinct 05-023,1291,16,25,562,312,34,1366,1.0,0.945095168374817,0.01171303074670571,0.018301610541727673,0.024890190336749635,492,0.41142020497803805,0.22840409956076135,0.3601756954612006
628,Anne Arundel,1716,Anne Arundel Precinct 05-003,1503,93,50,755,541,70,1716,1.0,0.8758741258741258,0.05419580419580419,0.029137529137529136,0.04079254079254079,420,0.43997668997669,0.3152680652680653,0.24475524475524477
629,Anne Arundel,2381,Anne Arundel Precinct 05-026,1899,279,118,1347,704,85,2381,1.0,0.7975640487190256,0.11717765644687106,0.049559008819823606,0.03569928601427971,330,0.5657286854262915,0.29567408651826965,0.1385972280554389
630,Anne Arundel,2632,Anne Arundel Precinct 05-021,2196,182,96,1114,701,158,2632,1.0,0.8343465045592705,0.06914893617021277,0.0364741641337386,0.06003039513677812,817,0.42325227963525835,0.2663373860182371,0.31041033434650456
631,Anne Arundel,1760,Anne Arundel Precinct 06-030,1534,110,46,829,392,70,1760,1.0,0.8715909090909091,0.0625,0.026136363636363635,0.03977272727272727,539,0.47102272727272726,0.22272727272727272,0.30625
632,Anne Arundel,1526,Anne Arundel Precinct 06-025,1416,31,36,715,410,43,1526,1.0,0.927916120576671,0.020314547837483616,0.023591087811271297,0.02817824377457405,401,0.46854521625163825,0.2686762778505898,0.26277850589777196
633,Anne Arundel,1818,Anne Arundel Precinct 05-020,1541,154,63,745,459,60,1818,1.0,0.8476347634763476,0.0847084708470847,0.034653465346534656,0.033003300330033,614,0.4097909790979098,0.2524752475247525,0.33773377337733773
634,Anne Arundel,1940,Anne Arundel Precinct 05-028,1748,64,64,394,217,64,1940,1.0,0.9010309278350516,0.032989690721649485,0.032989690721649485,0.032989690721649485,1329,0.20309278350515464,0.11185567010309279,0.6850515463917526
635,Anne Arundel,1531,Anne Arundel Precinct 05-027,1364,55,45,719,469,67,1531,1.0,0.8909209666884389,0.035924232527759635,0.02939255388634879,0.043762246897452645,343,0.46962769431743956,0.30633572828216854,0.2240365774003919
636,Anne Arundel,1702,Anne Arundel Precinct 05-013,1627,13,23,757,568,39,1702,1.0,0.9559341950646298,0.00763807285546416,0.013513513513513514,0.022914218566392478,377,0.44477085781433606,0.3337250293772033,0.22150411280846063
637,Anne Arundel,2718,Anne Arundel Precinct 05-018,2265,201,156,876,489,96,2718,1.0,0.8333333333333334,0.0739514348785872,0.05739514348785872,0.03532008830022075,1353,0.32229580573951433,0.17991169977924945,0.4977924944812362
638,Anne Arundel,2136,Anne Arundel Precinct 05-022,1936,67,71,945,570,62,2136,1.0,0.9063670411985019,0.03136704119850187,0.03323970037453183,0.02902621722846442,621,0.44241573033707865,0.26685393258426965,0.2907303370786517
639,Anne Arundel,2178,Anne Arundel Precinct 05-001,1856,211,60,952,724,51,2178,1.0,0.852157943067034,0.09687786960514233,0.027548209366391185,0.023415977961432508,502,0.43709825528007346,0.33241505968778695,0.23048668503213957
640,Anne Arundel,2073,Anne Arundel Precinct 05-017,1891,43,65,980,621,74,2073,1.0,0.9122045344910757,0.020742884708152436,0.03135552339604438,0.03569705740472745,472,0.472744814278823,0.2995658465991317,0.22768933912204534
641,Anne Arundel,2525,Anne Arundel Precinct 05-002,2062,250,146,1052,584,67,2525,1.0,0.8166336633663366,0.09900990099009901,0.057821782178217825,0.026534653465346534,889,0.4166336633663366,0.2312871287128713,0.35207920792079206
654,Anne Arundel,1620,Anne Arundel Precinct 07-026,1426,63,50,628,449,81,1620,1.0,0.8802469135802469,0.03888888888888889,0.030864197530864196,0.05,543,0.38765432098765434,0.2771604938271605,0.3351851851851852
655,Anne Arundel,2128,Anne Arundel Precinct 04-010,1684,247,63,264,129,134,2128,1.0,0.7913533834586466,0.11607142857142858,0.029605263157894735,0.06296992481203008,1735,0.12406015037593984,0.0606203007518797,0.8153195488721805
656,Anne Arundel,2733,Anne Arundel Precinct 04-016,2032,384,140,865,366,177,2733,1.0,0.743505305525064,0.14050493962678376,0.05122575923893158,0.06476399560922064,1502,0.31650201244054155,0.13391877058177826,0.5495792169776802
657,Anne Arundel,1530,Anne Arundel Precinct 07-014,1357,76,38,578,349,59,1530,1.0,0.8869281045751634,0.04967320261437908,0.02483660130718954,0.038562091503267976,603,0.37777777777777777,0.2281045751633987,0.3941176470588235
658,Anne Arundel,2243,Anne Arundel Precinct 07-016,1754,307,62,847,350,120,2243,1.0,0.7819884083816317,0.13687026304057068,0.027641551493535442,0.05349977708426215,1046,0.3776192599197503,0.1560410164957646,0.46633972358448506
659,Anne Arundel,1864,Anne Arundel Precinct 07-015,1650,76,50,667,434,88,1864,1.0,0.8851931330472103,0.0407725321888412,0.02682403433476395,0.04721030042918455,763,0.35783261802575106,0.23283261802575106,0.4093347639484979
660,Anne Arundel,2124,Anne Arundel Precinct 07-018,1735,165,72,710,402,152,2124,1.0,0.8168549905838042,0.07768361581920905,0.03389830508474576,0.07156308851224105,1012,0.3342749529190207,0.18926553672316385,0.4764595103578154
661,Anne Arundel,3122,Anne Arundel Precinct 04-023,2305,402,105,1211,621,310,3122,1.0,0.7383087764253684,0.1287636130685458,0.033632286995515695,0.09929532351057015,1290,0.38789237668161436,0.19891095451633567,0.41319666880204997
662,Anne Arundel,2399,Anne Arundel Precinct 04-022,1498,408,270,799,286,223,2399,1.0,0.6244268445185494,0.1700708628595248,0.11254689453939141,0.09295539808253439,1314,0.3330554397665694,0.11921634014172572,0.5477282200917049
663,Anne Arundel,1929,Anne Arundel Precinct 04-008,1617,141,69,700,491,102,1929,1.0,0.838258164852255,0.07309486780715396,0.03576982892690513,0.05287713841368585,738,0.36288232244686364,0.2545360290305858,0.38258164852255055
664,Anne Arundel,2249,Anne Arundel Precinct 07-008,1808,340,54,722,550,47,2249,1.0,0.8039128501556247,0.1511783014673188,0.02401067140951534,0.020898176967541128,977,0.3210315695864829,0.24455313472654513,0.434415295686972
665,Anne Arundel,2263,Anne Arundel Precinct 07-007,2076,82,52,723,650,53,2263,1.0,0.9173663278833407,0.03623508616880247,0.022978347326557666,0.02342023862129916,890,0.3194874060980999,0.28722934158197083,0.3932832523199293
666,Anne Arundel,1835,Anne Arundel Precinct 07-004,1530,211,55,594,450,39,1835,1.0,0.8337874659400545,0.11498637602179837,0.02997275204359673,0.02125340599455041,791,0.3237057220708447,0.2452316076294278,0.4310626702997275
667,Anne Arundel,2323,Anne Arundel Precinct 07-011,1990,127,84,212,259,122,2323,1.0,0.8566508824795523,0.054670684459750325,0.036160137752905726,0.052518295307791646,1852,0.09126130004304778,0.11149375807145932,0.7972449418854929
668,Anne Arundel,1499,Anne Arundel Precinct 07-027,1216,224,22,841,656,37,1499,1.2443890274314215,0.8112074716477652,0.1494329553035357,0.01467645096731154,0.024683122081387593,2,0.5610406937958639,0.437625083388926,0.00133422281521014
669,Anne Arundel,2006,Anne Arundel Precinct 07-013,1841,60,48,700,632,57,2006,1.0,0.9177467597208375,0.02991026919242273,0.023928215353938187,0.028414755732801594,674,0.3489531405782652,0.3150548354935194,0.33599202392821537
670,Anne Arundel,2140,Anne Arundel Precinct 07-022,1966,49,57,674,653,68,2140,1.0,0.9186915887850468,0.022897196261682243,0.02663551401869159,0.03177570093457944,813,0.3149532710280374,0.30514018691588785,0.37990654205607477
671,Anne Arundel,2009,Anne Arundel Precinct 07-017,1700,134,77,450,249,98,2009,1.0,0.8461921353907417,0.0666998506719761,0.03832752613240418,0.04878048780487805,1310,0.22399203583872573,0.12394225983076157,0.6520657043305127
672,Anne Arundel,1853,Anne Arundel Precinct 07-020,1435,260,56,644,283,102,1853,1.0,0.7744198596869941,0.14031300593631948,0.030221262817053427,0.05504587155963303,926,0.3475445223961144,0.15272531030760927,0.4997301672962763
673,Anne Arundel,2151,Anne Arundel Precinct 07-024,1764,143,88,776,508,156,2151,1.0,0.8200836820083682,0.06648070664807067,0.04091120409112041,0.07252440725244072,867,0.3607624360762436,0.23616922361692236,0.403068340306834
674,Anne Arundel,2719,Anne Arundel Precinct 04-021,1999,309,121,1150,588,290,2719,1.0,0.7351967635159985,0.11364472232438397,0.04450165502022802,0.10665685913938948,981,0.42294961382861346,0.21625597646193453,0.360794409709452
675,Anne Arundel,1631,Anne Arundel Precinct 06-028,1259,226,88,549,435,58,1631,1.0,0.7719190680564071,0.13856529736358061,0.0539546290619252,0.035561005518087066,647,0.3366033108522379,0.26670754138565295,0.3966891477621091
676,Anne Arundel,2014,Anne Arundel Precinct 04-004,1753,146,40,769,652,75,2014,1.0,0.8704071499503475,0.07249255213505462,0.019860973187686197,0.03723932472691162,593,0.38182720953326715,0.323733862959285,0.2944389275074479
677,Anne Arundel,1699,Anne Arundel Precinct 07-023,1518,81,44,818,694,56,1699,1.0,0.8934667451442024,0.047675103001765744,0.025897586815773983,0.0329605650382578,187,0.48145968216598,0.4084755738669806,0.11006474396703944
678,Anne Arundel,2203,Anne Arundel Precinct 07-012,2057,32,48,508,349,66,2203,1.0,0.9337267362687245,0.014525646845211076,0.021788470267816613,0.029959146618247844,1346,0.23059464366772583,0.1584203359055833,0.6109850204266909
679,Anne Arundel,1374,Anne Arundel Precinct 06-020,1317,18,18,586,343,21,1374,1.0,0.9585152838427947,0.013100436681222707,0.013100436681222707,0.015283842794759825,445,0.4264919941775837,0.24963609898107714,0.32387190684133915
680,Anne Arundel,2873,Anne Arundel Precinct 07-005,2447,57,299,998,677,70,2873,1.0,0.8517229376957883,0.01983988861816916,0.10407239819004525,0.024364775495997214,1198,0.347372084928646,0.23564218586843022,0.41698572920292376
681,Anne Arundel,2103,Anne Arundel Precinct 06-019,1955,69,39,877,570,40,2103,1.0,0.9296243461721351,0.03281027104136947,0.018544935805991442,0.019020446980504042,656,0.4170233000475511,0.2710413694721826,0.3119353304802663
682,Anne Arundel,1864,Anne Arundel Precinct 06-026,1752,30,33,1018,665,49,1864,1.0,0.9399141630901288,0.016094420600858368,0.017703862660944206,0.02628755364806867,181,0.546137339055794,0.35675965665236054,0.0971030042918455
683,Anne Arundel,1098,Anne Arundel Precinct 06-027,991,45,31,389,325,31,1098,1.0,0.9025500910746812,0.040983606557377046,0.028233151183970857,0.028233151183970857,384,0.3542805100182149,0.2959927140255009,0.34972677595628415
684,Anne Arundel,2583,Anne Arundel Precinct 04-015,2338,112,54,1052,748,79,2583,1.0,0.9051490514905149,0.04336043360433604,0.020905923344947737,0.030584591560201317,783,0.4072783584978707,0.28958575300038714,0.30313588850174217
685,Anne Arundel,3191,Anne Arundel Precinct 06-021,2803,130,100,780,514,158,3191,1.0,0.8784080225634597,0.040739580068943904,0.031338138514572234,0.04951425885302413,1897,0.24443748041366342,0.16107803196490128,0.5944844876214352
686,Anne Arundel,1255,Anne Arundel Precinct 06-031,1182,18,21,548,422,34,1255,1.0,0.9418326693227091,0.014342629482071713,0.016733067729083666,0.027091633466135457,285,0.4366533864541833,0.3362549800796813,0.22709163346613545
687,Anne Arundel,3699,Anne Arundel Precinct 04-006,1002,2045,183,1815,178,469,3699,1.0,0.2708840227088402,0.5528521221951879,0.0494728304947283,0.12679102460124358,1706,0.4906731549067315,0.048121113814544474,0.461205731278724
692,Anne Arundel,5212,Anne Arundel Precinct 01-023,1471,3544,127,654,167,70,5212,1.0,0.28223330775134303,0.6799693016116654,0.02436684574059862,0.01343054489639294,4391,0.1254796623177283,0.032041442824251726,0.84247889485802
693,Anne Arundel,5070,Anne Arundel Precinct 01-022,3022,882,267,2258,866,899,5070,1.0,0.5960552268244576,0.1739644970414201,0.052662721893491124,0.17731755424063117,1946,0.44536489151873765,0.1708086785009862,0.3838264299802761
695,Anne Arundel,2020,Anne Arundel Precinct 04-020,1529,274,75,853,403,142,2020,1.0,0.7569306930693069,0.13564356435643565,0.03712871287128713,0.0702970297029703,764,0.42227722772277226,0.19950495049504952,0.3782178217821782
696,Anne Arundel,1510,Anne Arundel Precinct 04-005,1100,224,64,585,224,122,1510,1.0,0.7284768211920529,0.14834437086092717,0.0423841059602649,0.08079470198675497,701,0.38741721854304634,0.14834437086092717,0.4642384105960265
697,Anne Arundel,1589,Anne Arundel Precinct 06-024,1066,421,33,835,288,69,1589,1.0,0.670862177470107,0.26494650723725616,0.02076777847702958,0.0434235368156073,466,0.5254877281309,0.18124606670862178,0.2932662051604783
