,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,215,90,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,1931,0.09615384615384616,0.04025044722719141,0.8635957066189625
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,243,116,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1480,0.13213703099510604,0.06307775965198477,0.8047852093529092
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,221,86,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,2111,0.0913978494623656,0.03556658395368073,0.8730355665839536
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,118,45,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2622,0.04236983842010772,0.01615798922800718,0.9414721723518851
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,226,96,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,2601,0.0773178241532672,0.03284296955183031,0.8898392062949025
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,161,108,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,2978,0.049584231598398525,0.033261472128118266,0.9171542962734832
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,214,89,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,2104,0.08890735355213959,0.03697548815953469,0.8741171582883257
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,290,99,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,2571,0.09797297297297297,0.033445945945945944,0.8685810810810811
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,176,69,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,1989,0.07878245299910475,0.03088630259623993,0.8903312444046553
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,160,82,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,2100,0.06831767719897523,0.035012809564474806,0.89666951323655
