,COUNTY,VAP,NAME,WVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
200,Charles,2592,Charles Precinct 03-001,1691,514,688,901,2592,1,0.652391975308642,0.34760802469135804,1390,0.19830246913580246,0.2654320987654321,0.5362654320987654
201,Charles,1606,Charles Precinct 02-001,1303,230,500,303,1606,1,0.811332503113325,0.18866749688667497,876,0.1432129514321295,0.31133250311332505,0.5454545454545454
202,Charles,3125,Charles Precinct 10-001,1544,728,575,1581,3125,1,0.49408,0.50592,1822,0.23296,0.184,0.58304
203,Charles,2755,Charles Precinct 07-002,1062,979,308,1693,2755,1,0.385480943738657,0.6145190562613431,1468,0.35535390199637024,0.1117967332123412,0.5328493647912885
204,Charles,3366,Charles Precinct 07-003,1393,1044,406,1973,3366,1,0.4138443256090315,0.5861556743909685,1916,0.31016042780748665,0.12061794414735591,0.5692216280451574
205,Charles,1655,Charles Precinct 07-001,1311,222,302,344,1655,1,0.7921450151057402,0.20785498489425983,1131,0.13413897280966766,0.1824773413897281,0.6833836858006043
206,Charles,2514,Charles Precinct 07-004,947,941,260,1567,2514,1,0.37669053301511535,0.6233094669848847,1313,0.3743038981702466,0.10342084327764518,0.5222752585521082
209,Charles,2440,Charles Precinct 01-002,1878,321,708,562,2440,1,0.769672131147541,0.230327868852459,1411,0.13155737704918033,0.2901639344262295,0.5782786885245902
210,Charles,1733,Charles Precinct 04-002,1449,227,585,284,1733,1,0.8361223312175419,0.16387766878245816,921,0.1309867282169648,0.33756491633006347,0.5314483554529718
211,Charles,2359,Charles Precinct 01-003,1637,446,622,722,2359,1,0.6939381093683764,0.3060618906316236,1291,0.1890631623569309,0.26367104705383637,0.5472657905892327
212,Charles,2485,Charles Precinct 01-004,1976,325,591,509,2485,1,0.7951710261569417,0.20482897384305834,1569,0.13078470824949698,0.23782696177062373,0.6313883299798793
213,Charles,3599,Charles Precinct 05-001,2920,545,949,679,3599,1,0.81133648235621,0.18866351764378994,2105,0.1514309530425118,0.2636843567657683,0.58488469019172
214,Charles,2563,Charles Precinct 04-001,2230,349,847,333,2563,1,0.870074131876707,0.12992586812329301,1367,0.13616855247756535,0.33047210300429186,0.5333593445181428
215,Charles,2392,Charles Precinct 08-001,1757,662,1012,635,2392,1,0.7345317725752508,0.2654682274247492,718,0.27675585284280935,0.4230769230769231,0.3001672240802676
216,Charles,2371,Charles Precinct 06-001,1797,429,593,574,2371,1,0.7579080556727119,0.24209194432728806,1349,0.1809363137916491,0.25010544074230284,0.5689582454660481
217,Charles,3623,Charles Precinct 06-014,1425,952,370,2198,3623,1,0.3933204526635385,0.6066795473364615,2301,0.2627656638145184,0.10212531051614684,0.6351090256693348
378,Charles,2571,Charles Precinct 09-002,1957,459,725,614,2571,1,0.7611824192921043,0.23881758070789577,1387,0.17852975495915985,0.28199144301828083,0.5394788020225593
387,Charles,2356,Charles Precinct 09-001,1447,507,528,909,2356,1,0.6141765704584041,0.38582342954159593,1321,0.21519524617996605,0.22410865874363328,0.5606960950764007
454,Charles,3603,Charles Precinct 06-006,1784,924,447,1819,3603,1,0.49514293644185403,0.504857063558146,2232,0.25645295587010825,0.12406328059950042,0.6194837635303914
455,Charles,2547,Charles Precinct 06-018,447,1004,128,2100,2547,1,0.17550058892815076,0.8244994110718492,1415,0.39418924224577934,0.0502552021986651,0.5555555555555556
456,Charles,2806,Charles Precinct 06-009,1003,792,189,1803,2806,1,0.357448325017819,0.642551674982181,1825,0.28225231646471843,0.06735566642908054,0.650392017106201
457,Charles,2084,Charles Precinct 06-008,812,682,174,1272,2084,1,0.3896353166986564,0.6103646833013435,1228,0.3272552783109405,0.08349328214971209,0.5892514395393474
458,Charles,2626,Charles Precinct 06-016,1097,517,205,1529,2626,1,0.41774562071591775,0.5822543792840823,1904,0.19687738004569688,0.07806549885757806,0.725057121096725
459,Charles,3458,Charles Precinct 06-015,1025,799,123,2433,3458,1,0.2964141122035859,0.7035858877964141,2536,0.23105841526894158,0.035569693464430306,0.7333718912666282
460,Charles,1862,Charles Precinct 06-011,599,656,225,1263,1862,1,0.3216970998925886,0.6783029001074113,981,0.3523093447905478,0.12083780880773362,0.5268528464017186
461,Charles,3992,Charles Precinct 06-007,1423,981,319,2569,3992,1,0.3564629258517034,0.6435370741482966,2692,0.24574148296593187,0.07990981963927855,0.6743486973947895
462,Charles,2617,Charles Precinct 06-005,575,1141,158,2042,2617,1,0.21971723347344288,0.7802827665265571,1318,0.43599541459686664,0.060374474589224306,0.5036301108139091
463,Charles,1743,Charles Precinct 06-017,855,475,187,888,1743,1,0.4905335628227194,0.5094664371772806,1081,0.27251864601262193,0.10728628800917958,0.6201950659781985
464,Charles,2599,Charles Precinct 06-022,659,662,141,1940,2599,1,0.2535590611773759,0.7464409388226241,1796,0.2547133512889573,0.05425163524432474,0.6910350134667179
465,Charles,1568,Charles Precinct 06-012,649,424,140,919,1568,1,0.4139030612244898,0.5860969387755102,1004,0.27040816326530615,0.08928571428571429,0.6403061224489796
466,Charles,2347,Charles Precinct 08-004,1718,692,558,629,2347,1,0.731998295696634,0.268001704303366,1097,0.2948444823178526,0.2377503195568811,0.4674051981252663
467,Charles,1345,Charles Precinct 08-005,1032,64,137,313,1345,1,0.7672862453531598,0.23271375464684016,1144,0.04758364312267658,0.10185873605947955,0.8505576208178439
468,Charles,2167,Charles Precinct 08-003,1317,524,339,850,2167,1,0.6077526534379326,0.3922473465620674,1304,0.24180895246885095,0.15643747115828335,0.6017535763728658
469,Charles,2164,Charles Precinct 08-002,1349,585,457,815,2164,1,0.6233826247689463,0.3766173752310536,1122,0.27033271719038815,0.2111829944547135,0.5184842883548983
720,Charles,3857,Charles Precinct 01-001,2541,578,471,1316,3857,1,0.6588021778584392,0.3411978221415608,2808,0.14985740212600468,0.12211563391236713,0.7280269639616282
721,Charles,3570,Charles Precinct 06-002,2072,793,556,1498,3570,1,0.5803921568627451,0.4196078431372549,2221,0.22212885154061623,0.1557422969187675,0.6221288515406163
722,Charles,1581,Charles Precinct 06-003,476,745,202,1105,1581,1,0.3010752688172043,0.6989247311827957,634,0.4712207463630613,0.12776723592662872,0.4010120177103099
723,Charles,1855,Charles Precinct 06-019,983,655,319,872,1855,1,0.5299191374663073,0.47008086253369274,881,0.353099730458221,0.17196765498652292,0.47493261455525604
724,Charles,2458,Charles Precinct 06-004,796,964,272,1662,2458,1,0.32384052074857606,0.676159479251424,1222,0.3921887713588283,0.11065907241659886,0.4971521562245728
725,Charles,1494,Charles Precinct 06-020,801,373,170,693,1494,1,0.536144578313253,0.463855421686747,951,0.249665327978581,0.11378848728246319,0.6365461847389559
726,Charles,1968,Charles Precinct 06-010,596,1021,276,1372,1968,1,0.30284552845528456,0.6971544715447154,671,0.5188008130081301,0.1402439024390244,0.3409552845528455
727,Charles,1478,Charles Precinct 06-021,501,449,140,977,1478,1,0.33897158322056836,0.6610284167794317,889,0.3037889039242219,0.09472259810554803,0.6014884979702301
728,Charles,3773,Charles Precinct 06-013,1407,1076,424,2366,3773,1,0.37291280148423006,0.62708719851577,2273,0.2851842035515505,0.11237741849986747,0.602438377948582
