,COUNTY,VAP,NAME,WVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
200,Charles,2592,Charles Precinct 03-001,1691,430,492,901,2592,1,0.652391975308642,0.34760802469135804,1670,0.16589506172839505,0.18981481481481483,0.6442901234567902
201,Charles,1606,Charles Precinct 02-001,1303,225,392,303,1606,1,0.811332503113325,0.18866749688667497,989,0.14009962640099627,0.24408468244084683,0.6158156911581569
202,Charles,3125,Charles Precinct 10-001,1544,654,466,1581,3125,1,0.49408,0.50592,2005,0.20928,0.14912,0.6416
203,Charles,2755,Charles Precinct 07-002,1062,905,249,1693,2755,1,0.385480943738657,0.6145190562613431,1601,0.32849364791288566,0.09038112522686026,0.581125226860254
204,Charles,3366,Charles Precinct 07-003,1393,992,316,1973,3366,1,0.4138443256090315,0.5861556743909685,2058,0.2947118241235888,0.09387997623291741,0.6114081996434938
205,Charles,1655,Charles Precinct 07-001,1311,217,253,344,1655,1,0.7921450151057402,0.20785498489425983,1185,0.1311178247734139,0.1528700906344411,0.716012084592145
206,Charles,2514,Charles Precinct 07-004,947,1108,243,1567,2514,1,0.37669053301511535,0.6233094669848847,1163,0.4407319013524264,0.09665871121718377,0.4626093874303898
209,Charles,2440,Charles Precinct 01-002,1878,385,639,562,2440,1,0.769672131147541,0.230327868852459,1416,0.15778688524590165,0.26188524590163936,0.580327868852459
210,Charles,1733,Charles Precinct 04-002,1449,188,521,284,1733,1,0.8361223312175419,0.16387766878245816,1024,0.10848240046162723,0.3006347374495095,0.5908828620888632
211,Charles,2359,Charles Precinct 01-003,1637,533,530,722,2359,1,0.6939381093683764,0.3060618906316236,1296,0.22594319626960577,0.22467147096227216,0.5493853327681221
212,Charles,2485,Charles Precinct 01-004,1976,344,509,509,2485,1,0.7951710261569417,0.20482897384305834,1632,0.13843058350100604,0.20482897384305834,0.6567404426559356
213,Charles,3599,Charles Precinct 05-001,2920,447,746,679,3599,1,0.81133648235621,0.18866351764378994,2406,0.12420116699083078,0.20727979994442902,0.6685190330647403
214,Charles,2563,Charles Precinct 04-001,2230,253,733,333,2563,1,0.870074131876707,0.12992586812329301,1577,0.09871244635193133,0.28599297698010145,0.6152945766679673
215,Charles,2392,Charles Precinct 08-001,1757,674,800,635,2392,1,0.7345317725752508,0.2654682274247492,918,0.2817725752508361,0.33444816053511706,0.38377926421404684
216,Charles,2371,Charles Precinct 06-001,1797,435,488,574,2371,1,0.7579080556727119,0.24209194432728806,1448,0.18346689160691693,0.20582032897511598,0.6107127794179671
217,Charles,3623,Charles Precinct 06-014,1425,1236,361,2198,3623,1,0.3933204526635385,0.6066795473364615,2026,0.34115373999447973,0.09964118134142975,0.5592050786640905
378,Charles,2571,Charles Precinct 09-002,1957,445,640,614,2571,1,0.7611824192921043,0.23881758070789577,1486,0.17308440295604824,0.24893037728510306,0.5779852197588486
387,Charles,2356,Charles Precinct 09-001,1447,577,466,909,2356,1,0.6141765704584041,0.38582342954159593,1313,0.24490662139219016,0.19779286926994907,0.5573005093378608
454,Charles,3603,Charles Precinct 06-006,1784,891,375,1819,3603,1,0.49514293644185403,0.504857063558146,2337,0.2472939217318901,0.10407993338884262,0.6486261448792673
455,Charles,2547,Charles Precinct 06-018,447,1298,112,2100,2547,1,0.17550058892815076,0.8244994110718492,1137,0.5096191597958383,0.04397330192383196,0.4464075382803298
456,Charles,2806,Charles Precinct 06-009,1003,806,126,1803,2806,1,0.357448325017819,0.642551674982181,1874,0.2872416250890948,0.04490377761938703,0.6678545972915182
457,Charles,2084,Charles Precinct 06-008,812,625,138,1272,2084,1,0.3896353166986564,0.6103646833013435,1321,0.29990403071017274,0.06621880998080615,0.6338771593090211
