,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
200,Charles,2592,Charles Precinct 03-001,1691,508,378,901,2592,1,0.652391975308642,0.34760802469135804,1706,0.19598765432098766,0.14583333333333334,0.658179012345679
201,Charles,1606,Charles Precinct 02-001,1303,284,321,303,1606,1,0.811332503113325,0.18866749688667497,1001,0.17683686176836863,0.19987546699875466,0.6232876712328768
202,Charles,3125,Charles Precinct 10-001,1544,718,374,1581,3125,1,0.49408,0.50592,2033,0.22976,0.11968,0.65056
203,Charles,2755,Charles Precinct 07-002,1062,923,214,1693,2755,1,0.385480943738657,0.6145190562613431,1618,0.33502722323049,0.07767695099818511,0.5872958257713249
204,Charles,3366,Charles Precinct 07-003,1393,1030,266,1973,3366,1,0.4138443256090315,0.5861556743909685,2070,0.30600118835412954,0.07902554961378491,0.6149732620320856
205,Charles,1655,Charles Precinct 07-001,1311,247,208,344,1655,1,0.7921450151057402,0.20785498489425983,1200,0.14924471299093656,0.1256797583081571,0.7250755287009063
206,Charles,2514,Charles Precinct 07-004,947,1113,211,1567,2514,1,0.37669053301511535,0.6233094669848847,1190,0.44272076372315033,0.08392999204455051,0.4733492442322991
209,Charles,2440,Charles Precinct 01-002,1878,500,496,562,2440,1,0.769672131147541,0.230327868852459,1444,0.20491803278688525,0.20327868852459016,0.5918032786885246
210,Charles,1733,Charles Precinct 04-002,1449,289,402,284,1733,1,0.8361223312175419,0.16387766878245816,1042,0.16676283900750144,0.2319676860934795,0.601269474899019
211,Charles,2359,Charles Precinct 01-003,1637,573,467,722,2359,1,0.6939381093683764,0.3060618906316236,1319,0.24289953370072065,0.19796523950826622,0.5591352267910131
212,Charles,2485,Charles Precinct 01-004,1976,428,422,509,2485,1,0.7951710261569417,0.20482897384305834,1635,0.1722334004024145,0.16981891348088532,0.6579476861167002
213,Charles,3599,Charles Precinct 05-001,2920,580,593,679,3599,1,0.81133648235621,0.18866351764378994,2426,0.1611558766323979,0.1647679911086413,0.6740761322589608
214,Charles,2563,Charles Precinct 04-001,2230,407,548,333,2563,1,0.870074131876707,0.12992586812329301,1608,0.15879828326180256,0.21381193913382754,0.6273897776043699
215,Charles,2392,Charles Precinct 08-001,1757,795,632,635,2392,1,0.7345317725752508,0.2654682274247492,965,0.33235785953177255,0.26421404682274247,0.40342809364548493
216,Charles,2371,Charles Precinct 06-001,1797,521,385,574,2371,1,0.7579080556727119,0.24209194432728806,1465,0.219738506959089,0.16237874314635176,0.6178827498945593
217,Charles,3623,Charles Precinct 06-014,1425,1223,337,2198,3623,1,0.3933204526635385,0.6066795473364615,2063,0.33756555340877725,0.09301683687551753,0.5694176097157052
378,Charles,2571,Charles Precinct 09-002,1957,526,535,614,2571,1,0.7611824192921043,0.23881758070789577,1510,0.2045896538311941,0.20809023726176584,0.5873201089070401
387,Charles,2356,Charles Precinct 09-001,1447,638,386,909,2356,1,0.6141765704584041,0.38582342954159593,1332,0.2707979626485569,0.16383701188455008,0.565365025466893
454,Charles,3603,Charles Precinct 06-006,1784,922,309,1819,3603,1,0.49514293644185403,0.504857063558146,2372,0.2558978628920344,0.08576186511240633,0.6583402719955592
455,Charles,2547,Charles Precinct 06-018,447,1279,117,2100,2547,1,0.17550058892815076,0.8244994110718492,1151,0.5021594032194739,0.045936395759717315,0.4519042010208088
456,Charles,2806,Charles Precinct 06-009,1003,810,107,1803,2806,1,0.357448325017819,0.642551674982181,1889,0.2886671418389166,0.038132573057733425,0.67320028510335
457,Charles,2084,Charles Precinct 06-008,812,634,122,1272,2084,1,0.3896353166986564,0.6103646833013435,1328,0.30422264875239924,0.05854126679462572,0.6372360844529751
458,Charles,2626,Charles Precinct 06-016,1097,576,144,1529,2626,1,0.41774562071591775,0.5822543792840823,1906,0.21934501142421933,0.05483625285605483,0.7258187357197258
459,Charles,3458,Charles Precinct 06-015,1025,824,99,2433,3458,1,0.2964141122035859,0.7035858877964141,2535,0.23828802776171198,0.028629265471370735,0.7330827067669173
460,Charles,1862,Charles Precinct 06-011,599,776,138,1263,1862,1,0.3216970998925886,0.6783029001074113,948,0.4167561761546724,0.07411385606874328,0.5091299677765844
461,Charles,3992,Charles Precinct 06-007,1423,889,164,2569,3992,1,0.3564629258517034,0.6435370741482966,2939,0.2226953907815631,0.041082164328657314,0.7362224448897795
462,Charles,2617,Charles Precinct 06-005,575,1316,113,2042,2617,1,0.21971723347344288,0.7802827665265571,1188,0.5028658769583493,0.043179212839128775,0.453954910202522
463,Charles,1743,Charles Precinct 06-017,855,525,134,888,1743,1,0.4905335628227194,0.5094664371772806,1084,0.30120481927710846,0.07687894434882386,0.6219162363740677
464,Charles,2599,Charles Precinct 06-022,659,794,88,1940,2599,1,0.2535590611773759,0.7464409388226241,1717,0.3055021161985379,0.03385917660638707,0.660638707195075
465,Charles,1568,Charles Precinct 06-012,649,489,103,919,1568,1,0.4139030612244898,0.5860969387755102,976,0.31186224489795916,0.06568877551020408,0.6224489795918368
466,Charles,2347,Charles Precinct 08-004,1718,1051,380,629,2347,1,0.731998295696634,0.268001704303366,916,0.4478057094162761,0.16190881976991905,0.3902854708138049
467,Charles,1345,Charles Precinct 08-005,1032,94,94,313,1345,1,0.7672862453531598,0.23271375464684016,1157,0.06988847583643122,0.06988847583643122,0.8602230483271376
468,Charles,2167,Charles Precinct 08-003,1317,562,216,850,2167,1,0.6077526534379326,0.3922473465620674,1389,0.2593447161975081,0.09967697277341947,0.6409783110290724
469,Charles,2164,Charles Precinct 08-002,1349,604,324,815,2164,1,0.6233826247689463,0.3766173752310536,1236,0.27911275415896486,0.14972273567467653,0.5711645101663586
720,Charles,3857,Charles Precinct 01-001,2541,649,353,1316,3857,1,0.6588021778584392,0.3411978221415608,2855,0.16826549131449314,0.09152190821882292,0.7402126004666839
721,Charles,3570,Charles Precinct 06-002,2072,1001,404,1498,3570,1,0.5803921568627451,0.4196078431372549,2165,0.2803921568627451,0.11316526610644258,0.6064425770308123
722,Charles,1581,Charles Precinct 06-003,476,939,123,1105,1581,1,0.3010752688172043,0.6989247311827957,519,0.5939278937381404,0.0777988614800759,0.32827324478178366
723,Charles,1855,Charles Precinct 06-019,983,851,215,872,1855,1,0.5299191374663073,0.47008086253369274,789,0.4587601078167116,0.11590296495956873,0.4253369272237197
724,Charles,2458,Charles Precinct 06-004,796,1163,179,1662,2458,1,0.32384052074857606,0.676159479251424,1116,0.47314890154597233,0.07282343368592352,0.45402766476810413
725,Charles,1494,Charles Precinct 06-020,801,436,129,693,1494,1,0.536144578313253,0.463855421686747,929,0.2918340026773762,0.08634538152610442,0.6218206157965194
726,Charles,1968,Charles Precinct 06-010,596,1292,179,1372,1968,1,0.30284552845528456,0.6971544715447154,497,0.6565040650406504,0.09095528455284553,0.2525406504065041
727,Charles,1478,Charles Precinct 06-021,501,507,121,977,1478,1,0.33897158322056836,0.6610284167794317,850,0.34303112313937756,0.08186738836265223,0.5751014884979703
728,Charles,3773,Charles Precinct 06-013,1407,1209,259,2366,3773,1,0.37291280148423006,0.62708719851577,2305,0.3204346673734429,0.0686456400742115,0.6109196925523456
