,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
200,Charles,2592,Charles Precinct 03-001,1691,785,33,70,63,98,83,2592,1,0.652391975308642,0.3028549382716049,0.01273148148148148,0.03202160493827161,2361,0.02700617283950617,0.024305555555555556,0.03780864197530864,0.9108796296296297
201,Charles,1606,Charles Precinct 02-001,1303,240,25,51,27,60,38,1606,1,0.811332503113325,0.149439601494396,0.015566625155666251,0.023661270236612703,1468,0.031755915317559155,0.016811955168119553,0.037359900373599,0.9140722291407223
202,Charles,3125,Charles Precinct 10-001,1544,1367,58,87,96,136,156,3125,1,0.49408,0.43744,0.01856,0.04992,2806,0.02784,0.03072,0.04352,0.89792
203,Charles,2755,Charles Precinct 07-002,1062,1428,75,92,99,84,190,2755,1,0.385480943738657,0.5183303085299455,0.02722323049001815,0.06896551724137931,2480,0.033393829401088926,0.035934664246823955,0.030490018148820328,0.9001814882032668
204,Charles,3366,Charles Precinct 07-003,1393,1646,77,112,135,159,250,3366,1,0.4138443256090315,0.489007724301842,0.02287581699346405,0.07427213309566251,2960,0.033273915626856804,0.040106951871657755,0.04723707664884135,0.8793820558526441
205,Charles,1655,Charles Precinct 07-001,1311,217,63,40,33,52,64,1655,1,0.7921450151057402,0.1311178247734139,0.038066465256797584,0.03867069486404834,1530,0.02416918429003021,0.019939577039274924,0.03141993957703928,0.9244712990936556
206,Charles,2514,Charles Precinct 07-004,947,1356,87,65,107,89,124,2514,1,0.37669053301511535,0.5393794749403341,0.034606205250596656,0.049323786793953855,2253,0.025855210819411296,0.042561654733492445,0.03540175019888624,0.89618138424821
209,Charles,2440,Charles Precinct 01-002,1878,409,43,83,53,100,110,2440,1,0.769672131147541,0.16762295081967213,0.01762295081967213,0.045081967213114756,2204,0.03401639344262295,0.021721311475409837,0.040983606557377046,0.9032786885245901
210,Charles,1733,Charles Precinct 04-002,1449,198,27,39,16,61,59,1733,1,0.8361223312175419,0.1142527409117138,0.015579919215233698,0.034045008655510675,1617,0.022504327755337564,0.009232544720138488,0.03519907674552799,0.933064050778996
211,Charles,2359,Charles Precinct 01-003,1637,577,62,87,43,92,83,2359,1,0.6939381093683764,0.24459516744383214,0.02628232301822806,0.035184400169563375,2137,0.03688003391267486,0.018228062738448497,0.03899957609156422,0.9058923272573124
212,Charles,2485,Charles Precinct 01-004,1976,352,62,88,38,105,95,2485,1,0.7951710261569417,0.14164989939637826,0.024949698189134808,0.03822937625754527,2254,0.035412474849094565,0.015291750503018108,0.04225352112676056,0.9070422535211268
213,Charles,3599,Charles Precinct 05-001,2920,525,42,116,69,160,112,3599,1,0.81133648235621,0.14587385384829119,0.011669908307863295,0.031119755487635455,3254,0.03223117532647958,0.019171992220061128,0.04445679355376494,0.9041400388996944
214,Charles,2563,Charles Precinct 04-001,2230,242,45,76,23,103,46,2563,1,0.870074131876707,0.0944206008583691,0.017557549746390948,0.01794771751853297,2361,0.0296527506827936,0.008973858759266484,0.04018728053062817,0.9211861100273118
215,Charles,2392,Charles Precinct 08-001,1757,508,39,113,71,146,88,2392,1,0.7345317725752508,0.21237458193979933,0.016304347826086956,0.03678929765886288,2062,0.04724080267558529,0.02968227424749164,0.061036789297658864,0.8620401337792643
216,Charles,2371,Charles Precinct 06-001,1797,407,51,87,46,109,116,2371,1,0.7579080556727119,0.17165752846900043,0.021509911429776464,0.04892450442851118,2129,0.036693378321383384,0.01940109658371995,0.04597216364403205,0.8979333614508647
217,Charles,3623,Charles Precinct 06-014,1425,1808,137,140,159,160,253,3623,1,0.3933204526635385,0.4990339497653878,0.03781396632624896,0.06983163124482474,3164,0.038642009384487995,0.043886282086668504,0.04416229643941485,0.8733094120894287
378,Charles,2571,Charles Precinct 09-002,1957,462,47,77,44,88,105,2571,1,0.7611824192921043,0.17969661610268378,0.018280824581874758,0.040840140023337225,2362,0.029949436017113962,0.017113963438350838,0.034227926876701675,0.9187086736678335
387,Charles,2356,Charles Precinct 09-001,1447,758,38,84,65,97,113,2356,1,0.6141765704584041,0.32173174872665533,0.016129032258064516,0.04796264855687606,2110,0.035653650254668934,0.027589134125636672,0.041171477079796265,0.8955857385398981
454,Charles,3603,Charles Precinct 06-006,1784,1375,224,103,101,133,220,3603,1,0.49514293644185403,0.38162642242575634,0.062170413544268666,0.06106022758812101,3266,0.02858728837080211,0.028032195392728283,0.03691368304190952,0.9064668331945601
455,Charles,2547,Charles Precinct 06-018,447,1703,133,59,206,81,264,2547,1,0.17550058892815076,0.6686297605025521,0.05221829603455045,0.10365135453474676,2201,0.023164507263447192,0.08087946603847664,0.03180212014134275,0.8641539065567334
456,Charles,2806,Charles Precinct 06-009,1003,1540,130,89,97,76,133,2806,1,0.357448325017819,0.5488239486813971,0.04632929436920884,0.0473984319315752,2544,0.03171774768353528,0.0345687811831789,0.0270848182466144,0.9066286528866714
457,Charles,2084,Charles Precinct 06-008,812,1024,129,47,84,77,119,2084,1,0.3896353166986564,0.491362763915547,0.06190019193857965,0.05710172744721689,1876,0.022552783109404992,0.04030710172744722,0.03694817658349328,0.9001919385796545
458,Charles,2626,Charles Precinct 06-016,1097,1162,173,42,85,68,194,2626,1,0.41774562071591775,0.4424980959634425,0.06587966488956588,0.07387661843107388,2431,0.015993907083015995,0.03236862147753237,0.025894897182025894,0.9257425742574258
459,Charles,3458,Charles Precinct 06-015,1025,1939,211,42,116,93,283,3458,1,0.2964141122035859,0.5607287449392713,0.06101792943898207,0.08183921341816079,3207,0.012145748987854251,0.0335454019664546,0.02689415847310584,0.9274146905725853
460,Charles,1862,Charles Precinct 06-011,599,994,68,76,101,88,201,1862,1,0.3216970998925886,0.5338345864661654,0.036519871106337275,0.1079484425349087,1597,0.04081632653061224,0.054242749731471536,0.047261009667024706,0.8576799140708915
461,Charles,3992,Charles Precinct 06-007,1423,2073,239,82,120,83,257,3992,1,0.3564629258517034,0.5192885771543087,0.05986973947895791,0.06437875751503006,3707,0.020541082164328657,0.03006012024048096,0.020791583166332665,0.9286072144288577
462,Charles,2617,Charles Precinct 06-005,575,1689,135,95,145,99,218,2617,1,0.21971723347344288,0.6453954910202522,0.051585785250286585,0.08330149025601834,2278,0.036301108139090564,0.0554069545280856,0.03782957585021016,0.8704623614826137
463,Charles,1743,Charles Precinct 06-017,855,725,64,37,41,46,99,1743,1,0.4905335628227194,0.4159495123350545,0.03671830177854274,0.05679862306368331,1619,0.021227768215720023,0.023522662076878944,0.026391279403327597,0.9288582903040734
464,Charles,2599,Charles Precinct 06-022,659,1546,211,57,79,59,183,2599,1,0.2535590611773759,0.5948441708349365,0.08118507118122355,0.07041169680646403,2404,0.02193151212004617,0.03039630627164294,0.022701038861100423,0.9249711427472105
