HD-63661,POCVAP20_pct,BVAP20_pct,HVAP20_pct,AMINVAP20_pct,LG18P_Barnes,LG18P_Kober,GOV18P_Evers,GOV18P_Mitchell,SOS18P_LaFollette,SOS18P_Martin
25,0.12349549701203599,0.01409813988721488,0.043094015655247876,0.004965911960272704,0.5149947315030937,0.48500526849690634,0.8576406283209618,0.1423593716790382,0.7074108911578888,0.2925891088421112
26,0.07622836933181765,0.014925687339480444,0.029177718832891247,0.002715675129468233,0.4515633471937223,0.5484366528062777,0.7953600316405874,0.2046399683594125,0.7174464969137956,0.2825535030862043
27,0.2234972797955992,0.022400387656659543,0.0870245148785269,0.0037003590229290105,0.3587450648191306,0.6412549351808694,0.750384685707918,0.2496153142920819,0.6686840761228241,0.331315923877176
28,0.06286215978928889,0.005136084284460053,0.018415276558384548,0.0035557506584723442,0.6435465120075078,0.35645348799249227,0.8508602826127203,0.1491397173872798,0.607264186612821,0.392735813387179
29,0.07466886716601073,0.006538022089628031,0.016546062375692946,0.0033219076636621385,0.6144685268836669,0.3855314731163331,0.8931313689299794,0.10686863107002066,0.6682641903073646,0.3317358096926354
30,0.08612636768585391,0.009665700817367989,0.027807810405224235,0.004346321844051378,0.7047496883309173,0.2952503116690826,0.8148379904562488,0.18516200954375123,0.5649613586550427,0.43503864134495723
31,0.16736936246326817,0.007559303266470764,0.1210127336995869,0.0019164430816404753,0.6147215942497068,0.3852784057502931,0.700146125113739,0.29985387488626103,0.6526345426146849,0.3473654573853151
32,0.0971871927499679,0.007886974736032146,0.05418287521908263,0.002842730731415381,0.6105429393996241,0.3894570606003759,0.7133300244201102,0.2866699755798899,0.6576656588260535,0.34233434117394634
33,0.13714620421312473,0.015668472689998537,0.07844695939585382,0.002656737024872916,0.6676289244914004,0.33237107550859946,0.7318330769975269,0.2681669230024732,0.6664770269082846,0.33352297309171536
34,0.07684681221293732,0.0018412480019424154,0.011027254517127653,0.03383040284887603,0.6099629457880975,0.39003705421190243,0.921468531049051,0.07853146895094891,0.7220677397944286,0.2779322602055714
35,0.050691995678848745,0.004056174965858829,0.013004219237276043,0.006583640773730662,0.5915214662939156,0.4084785337060844,0.8921330634059972,0.10786693659400282,0.7147715797486134,0.28522842025138656
36,0.0719252321158329,0.0033743711399239233,0.01719906744652133,0.02022577610536218,0.5468097427061961,0.4531902572938039,0.9093877031172057,0.09061229688279433,0.7235029734659967,0.2764970265340033
37,0.0842267125809456,0.006475645940268122,0.04513460247330691,0.0025556060901392587,0.6396797912137573,0.36032020878624266,0.72492549139008,0.27507450860992,0.6998016805316124,0.3001983194683876
38,0.1255711190716231,0.028679293850146937,0.04324417083163517,0.0020806967116411765,0.6997360276116472,0.30026397238835284,0.7748473697704971,0.22515263022950288,0.6880342202015445,0.3119657797984555
39,0.10656635900029499,0.02126269650609011,0.05464239052556159,0.002844860285750411,0.6017861003448273,0.39821389965517273,0.7498487154605215,0.2501512845394786,0.703008333644256,0.2969916663557441
40,0.0917438903948391,0.0033411082392989975,0.021832776481960116,0.0325495387589569,0.5884962439156471,0.4115037560843529,0.8823844552966145,0.11761554470338546,0.6980834346954207,0.3019165653045794
41,0.09288245418649388,0.019358104687658195,0.03835172623266174,0.0064392021868988555,0.5929822637992858,0.4070177362007142,0.8284960422163589,0.17150395778364116,0.7201173718481108,0.27988262815188925
42,0.0807945896669423,0.01602747567258157,0.02963810977548814,0.0043672751171320145,0.6572980865820933,0.3427019134179066,0.7877237851662404,0.21227621483375958,0.725564089232472,0.274435910767528
43,0.0683418173941297,0.004462254955052529,0.02971948445792267,0.002079497454781761,0.6425580754451286,0.35744192455487145,0.7869689805420862,0.21303101945791386,0.7358603794548699,0.2641396205451301
44,0.14049711381063157,0.029874213836477988,0.05774532609632119,0.0022615662962005684,0.6401030894354656,0.3598969105645344,0.7644843744944374,0.23551562550556257,0.7241159771062352,0.2758840228937648
45,0.27217427586358345,0.08986099216022136,0.1266442672991194,0.003074422996684015,0.6416249008689557,0.3583750991310442,0.6195188538138284,0.38048114618617157,0.6635750452552278,0.33642495474477213
46,0.24403075677863217,0.0679247694306588,0.09586998658118384,0.0030671579799356747,0.762761581364795,0.23723841863520503,0.7197185467496434,0.28028145325035664,0.6307720932735367,0.36922790672646333
47,0.27044559089227016,0.07975793987679314,0.10973247132066435,0.002808071573173121,0.7431303395846314,0.2568696604153687,0.7623655536259906,0.23763444637400943,0.6243785853786685,0.3756214146213315
48,0.1718586803505745,0.043980745651877755,0.04393533445347623,0.001975387130466373,0.7012480114813392,0.2987519885186608,0.7753164752701283,0.2246835247298717,0.6886533015534155,0.3113466984465844
49,0.061430031976680954,0.0059167736181505734,0.029540362402384113,0.0013269234952470036,0.6252670915069813,0.3747329084930187,0.8394031465911929,0.1605968534088071,0.7023778989741378,0.29762210102586223
50,0.10524976677126618,0.016665253159189212,0.039797303027733016,0.015011449410567382,0.6338127800047162,0.36618721999528364,0.8124218424343477,0.18757815756565235,0.7192543759945444,0.28074562400545544
51,0.07054471509540083,0.004672695020118548,0.033119889239821745,0.0024228788993207284,0.6584723441615452,0.3415276558384548,0.8151553582752061,0.18484464172479392,0.7129251700680272,0.2870748299319728
52,0.1164656084656085,0.03726984126984127,0.04565079365079365,0.004613756613756613,0.566487881886615,0.43351211811338497,0.852174092149356,0.14782590785064398,0.7032699016478314,0.29673009835216857
53,0.0703850974629382,0.004624627220469378,0.024441370964256387,0.0025500280935298438,0.5904590860284797,0.40954091397152037,0.880579702291304,0.11942029770869596,0.7051604667427818,0.2948395332572182
54,0.1669238265388988,0.05260272860159169,0.038370959883059934,0.008465973688484651,0.6434332171108141,0.3565667828891858,0.8289315809262617,0.1710684190737382,0.6527463886204078,0.3472536113795922
55,0.13488626421697292,0.016491688538932632,0.05568678915135608,0.005293088363954506,0.6342039746966085,0.3657960253033915,0.8708172627601453,0.12918273723985477,0.640325230824984,0.359674769175016
56,0.14086021505376345,0.016129032258064516,0.04468817204301075,0.004623655913978494,0.633547172109704,0.36645282789029604,0.8862375476239406,0.11376245237605942,0.6643799177136409,0.33562008228635903
57,0.16905494122009201,0.02514776767214116,0.058649043599642306,0.007328404109140875,0.692923496030886,0.30707650396911396,0.8621212023243428,0.13787879767565725,0.6159981724986218,0.3840018275013781
58,0.07014457934703333,0.008280063494787422,0.02964520142434253,0.0019949375777596635,0.5853774418558509,0.4146225581441491,0.7152428034536064,0.2847571965463936,0.7101818488946341,0.28981815110536585
59,0.12301911101567531,0.025832080738672967,0.0537899935580846,0.004895855701095126,0.5619034762972319,0.43809652370276814,0.8616757548177024,0.13832424518229758,0.6935886551573711,0.3064113448426289
60,0.07033165569750932,0.009011915515980557,0.025809781907342882,0.002193831462124145,0.5835275358333448,0.4164724641666552,0.7569738164668923,0.2430261835331077,0.6747141597588666,0.3252858402411333
61,0.15213315074265243,0.040324449594438004,0.0594964710839566,0.00307595070051617,0.6067078650063887,0.39329213499361126,0.6467855900987348,0.35321440990126524,0.6663855933541409,0.33361440664585906
62,0.27409288512030305,0.09977187621056256,0.11808634270219084,0.0029483923729178322,0.6551843769360757,0.3448156230639242,0.5867300077294051,0.4132699922705948,0.6527665886581743,0.3472334113418257
63,0.08017774753896201,0.004528735143409946,0.03344460272574575,0.0024663534114345246,0.58897844551679,0.41102155448321,0.7002357775665083,0.29976422243349166,0.7155846302443404,0.2844153697556595
64,0.30223000886812446,0.08522051348603811,0.1494170830359267,0.0023359937706832782,0.6216797720028516,0.37832022799714826,0.6873947329966554,0.31260526700334457,0.6716118109588668,0.3283881890411331
65,0.28535204494283783,0.08265022843027958,0.15080770323737075,0.002601263470828688,0.6144619155825936,0.38553808441740645,0.7290025702210741,0.27099742977892594,0.6819944954114836,0.31800550458851634
66,0.46525632062067257,0.2152281287354248,0.19862874670154942,0.002728974491982228,0.6907031635281512,0.30929683647184886,0.4613356855305705,0.5386643144694295,0.6024056508231863,0.3975943491768137
67,0.07448714121209532,0.01865910351004393,0.0163347123299356,0.004968652706103126,0.5913338997451147,0.4086661002548853,0.9229528035498185,0.07704719645018153,0.7272967265047519,0.27270327349524814
68,0.09781653774454135,0.009449527523623819,0.024298785060746963,0.0031498425078746064,0.6731553578049685,0.3268446421950315,0.8987804878048781,0.10121951219512196,0.6823005819924683,0.31769941800753165
69,0.061256465841042274,0.004786332124230001,0.018351183705007403,0.0019960936661587002,0.5922244667803345,0.4077755332196656,0.9191041564402702,0.0808958435597297,0.7141952512692742,0.28580474873072576
70,0.08860185814638566,0.01026512576478586,0.03607523226829821,0.008928166779968275,0.5945578231292517,0.4054421768707483,0.9025446670276124,0.09745533297238766,0.7100987575661039,0.28990124243389614
71,0.1044819497207864,0.013784227024558345,0.029935023146706524,0.004131116231757696,0.6537511870845204,0.3462488129154796,0.8497504596795377,0.1502495403204623,0.6954177897574124,0.3045822102425876
72,0.07330511178710464,0.004871407602799464,0.026058839796634686,0.0074666553213214495,0.5486454150450908,0.45135458495490927,0.8444629652815282,0.15553703471847186,0.7489179918258357,0.2510820081741643
73,0.0926207169159714,0.009528366654877567,0.012773836519857699,0.022468637526785528,0.607151314231589,0.3928486857684111,0.7038643533123028,0.29613564668769715,0.651585717453981,0.3484142825460191
74,0.156668990118496,0.0038951986551314117,0.014842756980606012,0.09389478863422035,0.6702490890861232,0.3297509109138768,0.8767545388363797,0.12324546116362038,0.6435885074613842,0.3564114925386159
75,0.0781927838323987,0.012083377420378795,0.020421119458258384,0.010030684583641942,0.6182285456007274,0.3817714543992727,0.9078842828728043,0.0921157171271958,0.7010349828744935,0.2989650171255065
76,0.26892659938108043,0.09018830525272548,0.0780526283853482,0.003741833700774661,0.8236191967022926,0.17638080329770744,0.6977977967999105,0.3022022032000895,0.5463757750123042,0.4536242249876959
77,0.27916260416858296,0.03800658584595007,0.05798487830901967,0.002317923434941776,0.811989377231855,0.1880106227681449,0.7530228871012867,0.24697711289871324,0.49778048559256066,0.5022195144074394
78,0.2267365661861075,0.03182339449541284,0.05375573394495413,0.0021502293577981653,0.7995194173756734,0.20048058262432664,0.8164626758842456,0.18353732411575438,0.5637981695626152,0.43620183043738486
79,0.23689619732785205,0.038112367249057894,0.05669749914354231,0.0018627954779033915,0.7466456242640954,0.2533543757359045,0.7903338220086774,0.2096661779913226,0.606121274670551,0.39387872532944895
80,0.06468005968470902,0.004779101701879203,0.027614990376921913,0.0014704928313474472,0.6799700391294609,0.3200299608705392,0.8026073593981243,0.1973926406018757,0.7155214093305642,0.28447859066943576
81,0.10648027175333163,0.01482884766135354,0.033925616235519554,0.0013936068286734605,0.6954264537947158,0.30457354620528426,0.8058954826276855,0.19410451737231452,0.6793134303487615,0.32068656965123865
82,0.2203259990637103,0.051517214963612376,0.07034940630718815,0.003596203770694131,0.6055179282996465,0.39448207170035354,0.6704094260782218,0.32959057392177815,0.7057273414481725,0.2942726585518275
83,0.10216862371733837,0.009288056701576218,0.033724743467682214,0.0021792023696181107,0.6120391173596124,0.38796088264038764,0.7431968907176306,0.25680310928236927,0.7101427908355342,0.28985720916446583
84,0.20008846947803005,0.03465054556178119,0.09066015081939588,0.0037704848969962504,0.6342833093022365,0.3657166906977634,0.7053887065550057,0.2946112934449942,0.7203455986288791,0.27965440137112085
85,0.14124109069508928,0.003487434338150352,0.018592384315264065,0.07341049281806492,0.6146299749397247,0.3853700250602753,0.9127973576373698,0.0872026423626302,0.6795674292285045,0.32043257077149545
86,0.1611585274551327,0.012406682495882265,0.026460459047252347,0.005476052963699758,0.6708087980448891,0.329191201955111,0.9082270218315351,0.09177297816846477,0.7125999592012505,0.2874000407987496
87,0.06997607655502391,0.002438351122561649,0.04483345601766654,0.0023233345601766653,0.5731495960845467,0.42685040391545326,0.9305490110274158,0.06945098897258417,0.7372485277537641,0.2627514722462358
88,0.243766769190498,0.03128067534847196,0.13722923892415417,0.011321248609384202,0.6030051028024809,0.3969948971975191,0.8249280709901019,0.17507192900989815,0.6730118463941172,0.3269881536058829
89,0.058568804129122576,0.0023838684279590587,0.016227801592161667,0.00992914005773773,0.5505587077762136,0.44944129222378637,0.8940957044932758,0.10590429550672421,0.7219251207000364,0.27807487929996355
90,0.29974610884203556,0.0521028811127056,0.136328513080914,0.03433050005519373,0.6505125815470643,0.3494874184529357,0.7869012707722385,0.2130987292277615,0.6368563685636857,0.36314363143631434
91,0.10709885721568457,0.010217086537236077,0.020816517269212794,0.005331577382216747,0.6609228412789585,0.33907715872104155,0.8743898470549951,0.12561015294500488,0.6630513376717281,0.33694866232827186
92,0.11417211019596707,0.010115133375570752,0.06038494308872042,0.02036134839315754,0.5311154603363797,0.4688845396636204,0.916210557798714,0.08378944220128608,0.7177488722846712,0.2822511277153289
93,0.058510638297872286,0.003874441817704229,0.019700551615445233,0.00282374573154715,0.6223396274786566,0.37766037252134343,0.881794548298507,0.11820545170149291,0.6462559492004811,0.3537440507995189
94,0.10011028060286731,0.01521463872891394,0.024608912306498386,0.003369685087611812,0.6763215061549602,0.3236784938450398,0.8392236384704519,0.16077636152954808,0.6583291645822912,0.3416708354177089
95,0.11168836768129686,0.013300853669052341,0.01864706389583513,0.0034922824868500475,0.6124630429838527,0.3875369570161474,0.8571428571428571,0.14285714285714285,0.7002967359050445,0.2997032640949555
96,0.06078967943706015,0.013964903136130658,0.016962036313091827,0.0026713578316393013,0.6151026392961877,0.3848973607038123,0.859980462390101,0.14001953760989905,0.6955234279742205,0.3044765720257795
97,0.06161258687587945,0.0030699697266874174,0.026414531190039652,0.0021319234213107064,0.630519386356415,0.369480613643585,0.7453814010754134,0.2546185989245866,0.7018348167604052,0.2981651832395948
98,0.09693458428812318,0.010160404686756885,0.02987591335552769,0.0015781054087941546,0.6365798873467895,0.36342011265321045,0.7694095013657544,0.23059049863424563,0.6991259206828646,0.3008740793171354
99,0.06786202111744688,0.004661448734904494,0.024456344990568698,0.0017128113956160701,0.6748581353679186,0.3251418646320814,0.7451199196941641,0.2548800803058359,0.6769308003256695,0.32306919967433045
