CD-55125,POCVAP20_pct,BVAP20_pct,HVAP20_pct,AMINVAP20_pct,LG18P_Barnes,LG18P_Kober,GOV18P_Evers,GOV18P_Mitchell,SOS18P_LaFollette,SOS18P_Martin
1,0.14539628002246519,0.02880835177904787,0.07393703128613432,0.002277821151047363,0.634513902673015,0.36548609732698506,0.7448997090176513,0.25510029098234877,0.6945403832967859,0.3054596167032142
2,0.1813895371334766,0.038158830057259556,0.05712829446991018,0.0033445443186215433,0.7457189141443595,0.25428108585564047,0.7731037838863384,0.22689621611366173,0.6220056356455251,0.37799436435447487
3,0.09069361407609133,0.010731315407810853,0.02842381305147762,0.00611081548258748,0.6275240315044982,0.3724759684955018,0.8673515803660051,0.1326484196339948,0.6818271248248762,0.31817287517512377
4,0.34418258591526774,0.08970233656151183,0.17882579135571328,0.004846613715499603,0.7023922699290891,0.29760773007091096,0.606169048553552,0.393830951446448,0.6593626725838264,0.3406373274161736
5,0.36559392247995826,0.24461271106699894,0.046684204815698245,0.0022660853819705695,0.7864278177224133,0.21357218227758673,0.4568977442085356,0.5431022557914643,0.6199824286378364,0.38001757136216363
6,0.11058631276104647,0.020049403827159005,0.040490108029931894,0.003535493702132501,0.5693624570859334,0.4306375429140666,0.7889425700430609,0.21105742995693907,0.6862937573451834,0.31370624265481667
7,0.08918168547143812,0.006659549504072472,0.01747684079839557,0.02188868575794371,0.6135620837840413,0.38643791621595863,0.8865001625425912,0.11349983745740884,0.6938498074921837,0.30615019250781633
8,0.13282257373151352,0.01560621939335196,0.05045252787512225,0.01701462820631702,0.6012225644974971,0.3987774355025029,0.8651007434543692,0.13489925654563087,0.6735362673374721,0.326463732662528
