,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
282,Harford,3035,Harford Precinct 03-023,2597,170,92,82,90,87,176,3035,1,0.8556836902800659,0.05601317957166392,0.030313014827018123,0.05799011532125206,2776,0.02701812191103789,0.029654036243822075,0.028665568369028005,0.9146622734761121
283,Harford,3016,Harford Precinct 03-022,2720,112,81,53,66,64,103,3016,1,0.9018567639257294,0.03713527851458886,0.026856763925729443,0.034151193633952255,2833,0.017572944297082227,0.021883289124668436,0.021220159151193633,0.9393236074270557
284,Harford,3085,Harford Precinct 04-001,2968,36,24,28,50,61,57,3085,1,0.9620745542949757,0.011669367909238249,0.007779578606158833,0.018476499189627228,2946,0.00907617504051864,0.01620745542949757,0.019773095623987033,0.9549432739059968
285,Harford,2129,Harford Precinct 04-006,2056,27,19,33,65,53,27,2129,1,0.9657116016909347,0.012682010333489901,0.008924377642085486,0.012682010333489901,1978,0.015500234852043212,0.030530765617660875,0.02489431658055425,0.9290746829497417
286,Harford,2731,Harford Precinct 04-003,2662,11,22,43,68,79,36,2731,1,0.9747345294763823,0.004027828634199927,0.008055657268399853,0.013181984621017943,2541,0.015745148297326986,0.024899304284145003,0.02892713291834493,0.9304284145001831
287,Harford,2632,Harford Precinct 04-004,2493,67,24,42,67,49,48,2632,1,0.9471884498480243,0.025455927051671733,0.00911854103343465,0.0182370820668693,2474,0.015957446808510637,0.025455927051671733,0.018617021276595744,0.9399696048632219
288,Harford,4062,Harford Precinct 03-005,3803,99,67,51,70,65,93,4062,1,0.9362383062530774,0.024372230428360415,0.016494337764647957,0.022895125553914326,3876,0.012555391432791729,0.017232890201871,0.016001969473165928,0.9542097488921714
289,Harford,2376,Harford Precinct 05-002,2261,47,39,41,61,49,29,2376,1,0.9515993265993266,0.01978114478114478,0.016414141414141416,0.012205387205387205,2225,0.017255892255892257,0.025673400673400674,0.020622895622895623,0.9364478114478114
290,Harford,1712,Harford Precinct 03-004,1595,66,25,25,42,50,26,1712,1,0.9316588785046729,0.038551401869158876,0.014602803738317757,0.015186915887850467,1595,0.014602803738317757,0.02453271028037383,0.029205607476635514,0.9316588785046729
291,Harford,2679,Harford Precinct 05-003,2566,25,27,37,60,49,61,2679,1,0.9578200821201941,0.00933184023889511,0.010078387458006719,0.02276969018290407,2533,0.013811123553564763,0.022396416573348264,0.018290406868234417,0.9455020530048526
