,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
282,Harford,3035,Harford Precinct 03-023,2597,170,92,118,30,24,11,23,176,3035,1,0.8556836902800659,0.05601317957166392,0.030313014827018123,0.05799011532125206,2829,0.03887973640856672,0.009884678747940691,0.007907742998352554,0.003624382207578254,0.007578253706754531,0.9321252059308073
283,Harford,3016,Harford Precinct 03-022,2720,112,81,80,26,22,7,31,103,3016,1,0.9018567639257294,0.03713527851458886,0.026856763925729443,0.034151193633952255,2850,0.026525198938992044,0.008620689655172414,0.007294429708222812,0.0023209549071618036,0.010278514588859417,0.9449602122015915
284,Harford,3085,Harford Precinct 04-001,2968,36,24,48,16,21,4,20,57,3085,1,0.9620745542949757,0.011669367909238249,0.007779578606158833,0.018476499189627228,2976,0.015559157212317666,0.005186385737439222,0.006807131280388979,0.0012965964343598054,0.006482982171799027,0.9646677471636953
285,Harford,2129,Harford Precinct 04-006,2056,27,19,43,12,14,6,13,27,2129,1,0.9657116016909347,0.012682010333489901,0.008924377642085486,0.012682010333489901,2041,0.020197275716298733,0.0056364490371066224,0.006575857209957727,0.0028182245185533112,0.0061061531235321745,0.9586660403945514
286,Harford,2731,Harford Precinct 04-003,2662,11,22,65,21,20,3,21,36,2731,1,0.9747345294763823,0.004027828634199927,0.008055657268399853,0.013181984621017943,2601,0.02380080556572684,0.007689491028927133,0.007323324789454412,0.0010984987184181618,0.007689491028927133,0.9523983888685463
287,Harford,2632,Harford Precinct 04-004,2493,67,24,65,26,19,5,23,48,2632,1,0.9471884498480243,0.025455927051671733,0.00911854103343465,0.0182370820668693,2494,0.024696048632218845,0.009878419452887538,0.007218844984802432,0.001899696048632219,0.008738601823708206,0.9475683890577508
288,Harford,4062,Harford Precinct 03-005,3803,99,67,86,29,28,4,23,93,4062,1,0.9362383062530774,0.024372230428360415,0.016494337764647957,0.022895125553914326,3892,0.02117183653372723,0.007139340226489414,0.006893156080748399,0.0009847365829640572,0.005662235352043328,0.9581486952240276
289,Harford,2376,Harford Precinct 05-002,2261,47,39,54,23,19,3,16,29,2376,1,0.9515993265993266,0.01978114478114478,0.016414141414141416,0.012205387205387205,2261,0.022727272727272728,0.00968013468013468,0.007996632996632997,0.0012626262626262627,0.006734006734006734,0.9515993265993266
290,Harford,1712,Harford Precinct 03-004,1595,66,25,51,12,11,3,11,26,1712,1,0.9316588785046729,0.038551401869158876,0.014602803738317757,0.015186915887850467,1624,0.029789719626168224,0.007009345794392523,0.006425233644859813,0.0017523364485981308,0.006425233644859813,0.9485981308411215
291,Harford,2679,Harford Precinct 05-003,2566,25,27,60,23,18,2,22,61,2679,1,0.9578200821201941,0.00933184023889511,0.010078387458006719,0.02276969018290407,2554,0.022396416573348264,0.008585293019783502,0.006718924972004479,0.0007465472191116088,0.008212019410227697,0.9533407988055245
292,Harford,1922,Harford Precinct 01-003,1115,562,172,52,19,17,4,21,73,1922,1,0.5801248699271592,0.2924037460978148,0.08949011446409989,0.03798126951092612,1809,0.027055150884495317,0.009885535900104058,0.008844953173777315,0.002081165452653486,0.010926118626430802,0.941207075962539
293,Harford,2731,Harford Precinct 01-005,1671,760,170,126,31,24,6,30,130,2731,1,0.6118637861589161,0.27828634199926766,0.062248260710362505,0.04760161113145368,2514,0.046136946173562794,0.011351153423654338,0.008787989747345295,0.0021969974368363236,0.010984987184181618,0.9205419260344196
294,Harford,3854,Harford Precinct 01-010,2529,964,155,175,37,48,9,54,206,3854,1,0.656201349247535,0.25012973533990657,0.04021795537104307,0.05345096004151531,3531,0.0454073689673067,0.009600415153087702,0.012454592631032694,0.00233523611831863,0.01401141670991178,0.9161909704203425
295,Harford,3035,Harford Precinct 01-019,1562,1218,107,164,57,40,9,48,148,3035,1,0.514662273476112,0.40131795716639207,0.035255354200988465,0.04876441515650742,2717,0.05403624382207578,0.018780889621087316,0.013179571663920923,0.0029654036243822075,0.015815485996705108,0.8952224052718286
