,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
282,Harford,3035,Harford Precinct 03-023,2597,170,92,299,118,176,3035,1,0.8556836902800659,0.05601317957166392,0.030313014827018123,0.05799011532125206,2618,0.0985172981878089,0.03887973640856672,0.8626029654036244
283,Harford,3016,Harford Precinct 03-022,2720,112,81,202,93,103,3016,1,0.9018567639257294,0.03713527851458886,0.026856763925729443,0.034151193633952255,2721,0.06697612732095491,0.03083554376657825,0.9021883289124668
284,Harford,3085,Harford Precinct 04-001,2968,36,24,141,40,57,3085,1,0.9620745542949757,0.011669367909238249,0.007779578606158833,0.018476499189627228,2904,0.045705024311183146,0.012965964343598054,0.9413290113452188
285,Harford,2129,Harford Precinct 04-006,2056,27,19,149,42,27,2129,1,0.9657116016909347,0.012682010333489901,0.008924377642085486,0.012682010333489901,1938,0.06998590887740723,0.01972757162987318,0.9102865194927195
286,Harford,2731,Harford Precinct 04-003,2662,11,22,196,77,36,2731,1,0.9747345294763823,0.004027828634199927,0.008055657268399853,0.013181984621017943,2458,0.07176858293665324,0.028194800439399488,0.9000366166239473
287,Harford,2632,Harford Precinct 04-004,2493,67,24,178,76,48,2632,1,0.9471884498480243,0.025455927051671733,0.00911854103343465,0.0182370820668693,2378,0.067629179331307,0.028875379939209727,0.9034954407294833
288,Harford,4062,Harford Precinct 03-005,3803,99,67,234,92,93,4062,1,0.9362383062530774,0.024372230428360415,0.016494337764647957,0.022895125553914326,3736,0.05760709010339734,0.022648941408173313,0.9197439684884293
289,Harford,2376,Harford Precinct 05-002,2261,47,39,155,61,29,2376,1,0.9515993265993266,0.01978114478114478,0.016414141414141416,0.012205387205387205,2160,0.06523569023569023,0.025673400673400674,0.9090909090909091
290,Harford,1712,Harford Precinct 03-004,1595,66,25,123,49,26,1712,1,0.9316588785046729,0.038551401869158876,0.014602803738317757,0.015186915887850467,1540,0.07184579439252337,0.028621495327102803,0.8995327102803738
291,Harford,2679,Harford Precinct 05-003,2566,25,27,191,65,61,2679,1,0.9578200821201941,0.00933184023889511,0.010078387458006719,0.02276969018290407,2423,0.07129525942515864,0.024262784621127288,0.9044419559537141
292,Harford,1922,Harford Precinct 01-003,1115,562,172,140,111,73,1922,1,0.5801248699271592,0.2924037460978148,0.08949011446409989,0.03798126951092612,1671,0.07284079084287201,0.057752341311134235,0.8694068678459937
293,Harford,2731,Harford Precinct 01-005,1671,760,170,200,185,130,2731,1,0.6118637861589161,0.27828634199926766,0.062248260710362505,0.04760161113145368,2346,0.07323324789454412,0.06774075430245331,0.8590259978030026
294,Harford,3854,Harford Precinct 01-010,2529,964,155,316,296,206,3854,1,0.656201349247535,0.25012973533990657,0.04021795537104307,0.05345096004151531,3242,0.08199273482096522,0.07680332122470161,0.8412039439543332
295,Harford,3035,Harford Precinct 01-019,1562,1218,107,239,310,148,3035,1,0.514662273476112,0.40131795716639207,0.035255354200988465,0.04876441515650742,2486,0.07874794069192752,0.10214168039538715,0.8191103789126853
296,Harford,1603,Harford Precinct 02-019,986,297,219,27,32,101,1603,1,0.6150966936993137,0.1852776044915783,0.13661883967560823,0.0630068621334997,1544,0.01684341859014348,0.019962570180910792,0.9631940112289458
297,Harford,2076,Harford Precinct 01-018,1562,400,44,177,137,70,2076,1,0.7524084778420038,0.1926782273603083,0.02119460500963391,0.03371868978805395,1762,0.08526011560693642,0.06599229287090559,0.848747591522158
298,Harford,1794,Harford Precinct 01-017,1518,125,33,39,22,118,1794,1,0.8461538461538461,0.06967670011148272,0.01839464882943144,0.06577480490523968,1733,0.021739130434782608,0.012263099219620958,0.9659977703455964
299,Harford,3477,Harford Precinct 01-016,2382,746,187,269,254,162,3477,1,0.6850733390854185,0.21455277538107564,0.05378199597354041,0.04659188955996549,2954,0.07736554501006615,0.0730514811619212,0.8495829738280126
300,Harford,3030,Harford Precinct 01-020,1753,850,175,283,318,252,3030,1,0.5785478547854785,0.28052805280528054,0.057755775577557754,0.08316831683168317,2429,0.0933993399339934,0.10495049504950495,0.8016501650165017
301,Harford,2453,Harford Precinct 03-020,2282,100,26,196,75,45,2453,1,0.9302894415002039,0.040766408479412965,0.01059926620464737,0.018344883815735832,2182,0.07990216061964941,0.030574806359559722,0.8895230330207908
302,Harford,2703,Harford Precinct 03-002,2479,89,60,236,84,75,2703,1,0.9171291157972623,0.032926378098409176,0.022197558268590455,0.02774694783573807,2383,0.0873103958564558,0.03107658157602664,0.8816130225675176
303,Harford,1877,Harford Precinct 02-003,1397,383,40,146,102,57,1877,1,0.7442727757059137,0.20404901438465636,0.021310602024507193,0.030367607884922748,1629,0.07778369738945125,0.05434203516249334,0.8678742674480554
304,Harford,327,Harford Precinct 02-001,263,49,5,44,48,10,327,1,0.8042813455657493,0.14984709480122324,0.01529051987767584,0.03058103975535168,235,0.1345565749235474,0.14678899082568808,0.7186544342507645
305,Harford,2551,Harford Precinct 02-015,1517,749,107,212,213,178,2551,1,0.5946687573500588,0.2936103488827911,0.041944335554684437,0.0697765582124657,2126,0.0831046648373187,0.08349666797334379,0.8333986671893375
306,Harford,3443,Harford Precinct 02-010,1918,1078,200,240,254,247,3443,1,0.5570723206505954,0.31309904153354634,0.05808887598024978,0.07173976183560848,2949,0.06970665117629973,0.07377287249491722,0.856520476328783
307,Harford,2679,Harford Precinct 02-014,1630,801,113,136,169,135,2679,1,0.6084359835759612,0.2989921612541993,0.0421799178798059,0.05039193729003359,2374,0.0507652108995894,0.06308324001493094,0.8861515490854797
308,Harford,2411,Harford Precinct 02-011,1702,457,77,219,180,175,2411,1,0.705931148900871,0.18954790543343011,0.03193695562007466,0.07258399004562423,2012,0.09083367897138117,0.07465781833264205,0.8345085026959768
309,Harford,264,Harford Precinct 02-004,242,8,7,15,12,7,264,1,0.9166666666666666,0.030303030303030304,0.026515151515151516,0.026515151515151516,237,0.056818181818181816,0.045454545454545456,0.8977272727272727
310,Harford,3615,Harford Precinct 02-002,3332,144,42,336,119,97,3615,1,0.9217150760719225,0.03983402489626556,0.011618257261410789,0.026832641770401105,3160,0.09294605809128631,0.032918395573997235,0.8741355463347165
312,Harford,295,Harford Precinct 02-005,242,26,15,6,3,12,295,1,0.8203389830508474,0.08813559322033898,0.05084745762711865,0.04067796610169491,286,0.020338983050847456,0.010169491525423728,0.9694915254237289
313,Harford,137,Harford Precinct 06-005,57,58,5,26,37,17,137,1,0.41605839416058393,0.4233576642335766,0.0364963503649635,0.12408759124087591,74,0.1897810218978102,0.27007299270072993,0.5401459854014599
314,Harford,794,Harford Precinct 06-007,641,102,10,28,6,41,794,1,0.8073047858942065,0.12846347607052896,0.012594458438287154,0.05163727959697733,760,0.03526448362720403,0.007556675062972292,0.9571788413098237
315,Harford,3367,Harford Precinct 06-006,2576,461,130,385,218,200,3367,1,0.7650727650727651,0.13691713691713692,0.03861003861003861,0.0594000594000594,2764,0.11434511434511435,0.06474606474606474,0.8209088209088209
316,Harford,2179,Harford Precinct 06-003,1655,345,99,239,121,80,2179,1,0.7595227168425883,0.1583295089490592,0.045433685176686556,0.036714089031665904,1819,0.10968334098210188,0.055530059660394676,0.8347865993575034
317,Harford,2603,Harford Precinct 06-001,1942,473,91,182,162,97,2603,1,0.746062235881675,0.18171340760660776,0.03495966192854399,0.03726469458317326,2259,0.06991932385708798,0.0622358816749904,0.8678447944679216
318,Harford,340,Harford Precinct 06-004,310,19,3,27,5,8,340,1,0.9117647058823529,0.05588235294117647,0.008823529411764706,0.023529411764705882,308,0.07941176470588235,0.014705882352941176,0.9058823529411765
