,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
282,Harford,3035,Harford Precinct 03-023,2597,1028,818,438,3035,1.0,0.8556836902800659,0.1443163097199341,1189,0.3387149917627677,0.2695222405271829,0.3917627677100494
283,Harford,3016,Harford Precinct 03-022,2720,975,1032,296,3016,1.0,0.9018567639257294,0.09814323607427056,1009,0.3232758620689655,0.3421750663129973,0.33454907161803715
284,Harford,3085,Harford Precinct 04-001,2968,697,807,117,3085,1.0,0.9620745542949757,0.03792544570502431,1581,0.2259319286871961,0.26158833063209075,0.5124797406807131
285,Harford,2129,Harford Precinct 04-006,2056,504,655,73,2129,1.0,0.9657116016909347,0.03428839830906529,970,0.23673085955847817,0.3076561766087365,0.4556129638327853
286,Harford,2731,Harford Precinct 04-003,2662,740,1089,69,2731,1.0,0.9747345294763823,0.025265470523617724,902,0.27096301720981325,0.3987550347857928,0.330281948004394
287,Harford,2632,Harford Precinct 04-004,2493,747,913,139,2632,1.0,0.9471884498480243,0.05281155015197568,972,0.2838145896656535,0.34688449848024316,0.36930091185410335
288,Harford,4062,Harford Precinct 03-005,3803,1136,1457,259,4062,1.0,0.9362383062530774,0.0637616937469227,1469,0.2796651895617922,0.3586903003446578,0.36164451009355
289,Harford,2376,Harford Precinct 05-002,2261,702,884,115,2376,1.0,0.9515993265993266,0.0484006734006734,790,0.29545454545454547,0.3720538720538721,0.3324915824915825
290,Harford,1712,Harford Precinct 03-004,1595,490,657,117,1712,1.0,0.9316588785046729,0.0683411214953271,565,0.286214953271028,0.3837616822429907,0.3300233644859813
291,Harford,2679,Harford Precinct 05-003,2566,660,1020,113,2679,1.0,0.9578200821201941,0.0421799178798059,999,0.24636058230683092,0.3807390817469205,0.3729003359462486
292,Harford,1922,Harford Precinct 01-003,1115,583,211,807,1922,1.0,0.5801248699271592,0.4198751300728408,1128,0.30332986472424556,0.10978147762747138,0.586888657648283
