,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
282,Harford,3035,Harford Precinct 03-023,2597,170,92,696,782,176,3035,1,0.8556836902800659,0.05601317957166392,0.030313014827018123,0.05799011532125206,1557,0.22932454695222404,0.25766062602965406,0.513014827018122
283,Harford,3016,Harford Precinct 03-022,2720,112,81,618,905,103,3016,1,0.9018567639257294,0.03713527851458886,0.026856763925729443,0.034151193633952255,1493,0.20490716180371352,0.3000663129973475,0.49502652519893897
284,Harford,3085,Harford Precinct 04-001,2968,36,24,533,1178,57,3085,1,0.9620745542949757,0.011669367909238249,0.007779578606158833,0.018476499189627228,1374,0.17277147487844408,0.38184764991896275,0.4453808752025932
285,Harford,2129,Harford Precinct 04-006,2056,27,19,389,835,27,2129,1,0.9657116016909347,0.012682010333489901,0.008924377642085486,0.012682010333489901,905,0.1827148896195397,0.3922029121653358,0.4250821982151245
286,Harford,2731,Harford Precinct 04-003,2662,11,22,462,1054,36,2731,1,0.9747345294763823,0.004027828634199927,0.008055657268399853,0.013181984621017943,1215,0.16916880263639691,0.38593921640424755,0.44489198095935556
287,Harford,2632,Harford Precinct 04-004,2493,67,24,486,974,48,2632,1,0.9471884498480243,0.025455927051671733,0.00911854103343465,0.0182370820668693,1172,0.18465045592705168,0.3700607902735562,0.4452887537993921
288,Harford,4062,Harford Precinct 03-005,3803,99,67,670,1384,93,4062,1,0.9362383062530774,0.024372230428360415,0.016494337764647957,0.022895125553914326,2008,0.16494337764647957,0.34071885770556376,0.49433776464795665
289,Harford,2376,Harford Precinct 05-002,2261,47,39,438,847,29,2376,1,0.9515993265993266,0.01978114478114478,0.016414141414141416,0.012205387205387205,1091,0.18434343434343434,0.35648148148148145,0.4591750841750842
290,Harford,1712,Harford Precinct 03-004,1595,66,25,318,617,26,1712,1,0.9316588785046729,0.038551401869158876,0.014602803738317757,0.015186915887850467,777,0.18574766355140188,0.36039719626168226,0.45385514018691586
291,Harford,2679,Harford Precinct 05-003,2566,25,27,433,943,61,2679,1,0.9578200821201941,0.00933184023889511,0.010078387458006719,0.02276969018290407,1303,0.1616274729376633,0.3519970138111235,0.48637551325121314
292,Harford,1922,Harford Precinct 01-003,1115,562,172,568,219,73,1922,1,0.5801248699271592,0.2924037460978148,0.08949011446409989,0.03798126951092612,1135,0.29552549427679503,0.11394380853277836,0.5905306971904266
293,Harford,2731,Harford Precinct 01-005,1671,760,170,844,367,130,2731,1,0.6118637861589161,0.27828634199926766,0.062248260710362505,0.04760161113145368,1520,0.3090443061149762,0.13438300988648846,0.5565726839985353
294,Harford,3854,Harford Precinct 01-010,2529,964,155,1146,716,206,3854,1,0.656201349247535,0.25012973533990657,0.04021795537104307,0.05345096004151531,1992,0.2973533990659056,0.18578100674623768,0.5168655941878568
295,Harford,3035,Harford Precinct 01-019,1562,1218,107,1186,300,148,3035,1,0.514662273476112,0.40131795716639207,0.035255354200988465,0.04876441515650742,1549,0.39077429983525536,0.09884678747940692,0.5103789126853377
296,Harford,1603,Harford Precinct 02-019,986,297,219,122,78,101,1603,1,0.6150966936993137,0.1852776044915783,0.13661883967560823,0.0630068621334997,1403,0.07610729881472239,0.048658764815970056,0.8752339363693076
297,Harford,2076,Harford Precinct 01-018,1562,400,44,589,422,70,2076,1,0.7524084778420038,0.1926782273603083,0.02119460500963391,0.03371868978805395,1065,0.2837186897880539,0.20327552986512523,0.5130057803468208
298,Harford,1794,Harford Precinct 01-017,1518,125,33,309,399,118,1794,1,0.8461538461538461,0.06967670011148272,0.01839464882943144,0.06577480490523968,1086,0.17224080267558528,0.22240802675585283,0.6053511705685619
299,Harford,3477,Harford Precinct 01-016,2382,746,187,949,542,162,3477,1,0.6850733390854185,0.21455277538107564,0.05378199597354041,0.04659188955996549,1986,0.272936439459304,0.1558815070463043,0.5711820534943917
300,Harford,3030,Harford Precinct 01-020,1753,850,175,1028,459,252,3030,1,0.5785478547854785,0.28052805280528054,0.057755775577557754,0.08316831683168317,1543,0.33927392739273926,0.15148514851485148,0.5092409240924093
301,Harford,2453,Harford Precinct 03-020,2282,100,26,480,766,45,2453,1,0.9302894415002039,0.040766408479412965,0.01059926620464737,0.018344883815735832,1207,0.19567876070118223,0.3122706889523033,0.49205055034651446
302,Harford,2703,Harford Precinct 03-002,2479,89,60,572,885,75,2703,1,0.9171291157972623,0.032926378098409176,0.022197558268590455,0.02774694783573807,1246,0.21161672216056235,0.3274139844617092,0.46096929337772846
303,Harford,1877,Harford Precinct 02-003,1397,383,40,565,295,57,1877,1,0.7442727757059137,0.20404901438465636,0.021310602024507193,0.030367607884922748,1017,0.30101225359616407,0.15716568993074054,0.5418220564730953
304,Harford,327,Harford Precinct 02-001,263,49,5,108,94,10,327,1,0.8042813455657493,0.14984709480122324,0.01529051987767584,0.03058103975535168,125,0.3302752293577982,0.2874617737003058,0.382262996941896
305,Harford,2551,Harford Precinct 02-015,1517,749,107,922,294,178,2551,1,0.5946687573500588,0.2936103488827911,0.041944335554684437,0.0697765582124657,1335,0.36142689141513135,0.11524892199137593,0.5233241865934928
306,Harford,3443,Harford Precinct 02-010,1918,1078,200,1027,360,247,3443,1,0.5570723206505954,0.31309904153354634,0.05808887598024978,0.07173976183560848,2056,0.2982863781585826,0.10455997676444961,0.5971536450769678
307,Harford,2679,Harford Precinct 02-014,1630,801,113,682,222,135,2679,1,0.6084359835759612,0.2989921612541993,0.0421799178798059,0.05039193729003359,1775,0.2545726017170586,0.08286674132138858,0.6625606569615529
308,Harford,2411,Harford Precinct 02-011,1702,457,77,751,508,175,2411,1,0.705931148900871,0.18954790543343011,0.03193695562007466,0.07258399004562423,1152,0.3114890087100788,0.21070095396101202,0.47781003732890914
309,Harford,264,Harford Precinct 02-004,242,8,7,41,57,7,264,1,0.9166666666666666,0.030303030303030304,0.026515151515151516,0.026515151515151516,166,0.1553030303030303,0.2159090909090909,0.6287878787878788
310,Harford,3615,Harford Precinct 02-002,3332,144,42,804,1037,97,3615,1,0.9217150760719225,0.03983402489626556,0.011618257261410789,0.026832641770401105,1774,0.22240663900414936,0.28686030428769016,0.4907330567081604
312,Harford,295,Harford Precinct 02-005,242,26,15,19,26,12,295,1,0.8203389830508474,0.08813559322033898,0.05084745762711865,0.04067796610169491,250,0.06440677966101695,0.08813559322033898,0.847457627118644
313,Harford,137,Harford Precinct 06-005,57,58,5,100,37,17,137,1,0.41605839416058393,0.4233576642335766,0.0364963503649635,0.12408759124087591,0,0.7299270072992701,0.27007299270072993,0.0
314,Harford,794,Harford Precinct 06-007,641,102,10,88,71,41,794,1,0.8073047858942065,0.12846347607052896,0.012594458438287154,0.05163727959697733,635,0.11083123425692695,0.08942065491183879,0.7997481108312342
315,Harford,3367,Harford Precinct 06-006,2576,461,130,1035,928,200,3367,1,0.7650727650727651,0.13691713691713692,0.03861003861003861,0.0594000594000594,1404,0.3073953073953074,0.2756162756162756,0.416988416988417
316,Harford,2179,Harford Precinct 06-003,1655,345,99,718,371,80,2179,1,0.7595227168425883,0.1583295089490592,0.045433685176686556,0.036714089031665904,1090,0.3295089490592015,0.1702615878843506,0.5002294630564479
317,Harford,2603,Harford Precinct 06-001,1942,473,91,693,285,97,2603,1,0.746062235881675,0.18171340760660776,0.03495966192854399,0.03726469458317326,1625,0.26623127160968113,0.10948905109489052,0.6242796772954283
318,Harford,340,Harford Precinct 06-004,310,19,3,66,49,8,340,1,0.9117647058823529,0.05588235294117647,0.008823529411764706,0.023529411764705882,225,0.19411764705882353,0.14411764705882352,0.6617647058823529
319,Harford,1986,Harford Precinct 06-002,1564,283,54,680,553,85,1986,1,0.7875125881168177,0.14249748237663645,0.027190332326283987,0.042799597180261835,753,0.3423967774420947,0.27844914400805637,0.37915407854984895
320,Harford,1712,Harford Precinct 05-004,1537,100,27,352,457,48,1712,1,0.8977803738317757,0.05841121495327103,0.015771028037383176,0.028037383177570093,903,0.205607476635514,0.2669392523364486,0.5274532710280374
321,Harford,2884,Harford Precinct 05-001,2747,59,32,479,882,46,2884,1,0.95249653259362,0.020457697642163663,0.011095700416088766,0.0159500693481276,1523,0.16608876560332872,0.3058252427184466,0.5280859916782247
441,Harford,2560,Harford Precinct 04-002,2438,19,44,502,1030,59,2560,1,0.95234375,0.007421875,0.0171875,0.023046875,1028,0.19609375,0.40234375,0.4015625
443,Harford,2984,Harford Precinct 03-006,2861,36,32,575,1019,55,2984,1,0.9587801608579088,0.012064343163538873,0.010723860589812333,0.018431635388739945,1390,0.19269436997319034,0.34148793565683644,0.46581769436997317
444,Harford,3240,Harford Precinct 04-005,3026,81,49,625,1152,84,3240,1,0.9339506172839506,0.025,0.015123456790123457,0.025925925925925925,1463,0.19290123456790123,0.35555555555555557,0.45154320987654323
451,Harford,2747,Harford Precinct 01-045,2393,216,68,679,661,70,2747,1,0.8711321441572625,0.07863123407353477,0.024754277393520204,0.025482344375682562,1407,0.24717874044412086,0.24062613760465962,0.5121951219512195
1738,Harford,2157,Harford Precinct 01-002,1667,323,47,565,509,120,2157,1,0.7728326379230412,0.14974501622624015,0.021789522484932777,0.055632823365785816,1083,0.2619378766805749,0.23597589244320816,0.502086230876217
1739,Harford,2040,Harford Precinct 01-041,1629,299,34,649,429,78,2040,1,0.7985294117647059,0.1465686274509804,0.016666666666666666,0.03823529411764706,962,0.31813725490196076,0.21029411764705883,0.4715686274509804
1740,Harford,3676,Harford Precinct 01-001,1714,1572,222,1256,244,168,3676,1,0.4662676822633297,0.4276387377584331,0.06039173014145811,0.04570184983677911,2176,0.3416757344940152,0.06637649619151251,0.5919477693144722
1741,Harford,3478,Harford Precinct 01-004,2572,647,114,932,586,145,3478,1,0.7395054629097182,0.1860264519838988,0.0327774583093732,0.04169062679700978,1960,0.2679700977573318,0.16848763657274296,0.5635422656699253
1742,Harford,3873,Harford Precinct 01-006,1543,1880,272,1264,212,178,3873,1,0.3983991737671056,0.4854118254583011,0.07022979602375419,0.045959204750839144,2397,0.3263619932868577,0.054737929253808416,0.6189000774593338
1743,Harford,2164,Harford Precinct 03-007,1998,61,35,506,781,70,2164,1,0.9232902033271719,0.028188539741219962,0.016173752310536044,0.03234750462107209,877,0.23382624768946395,0.36090573012939003,0.40526802218114605
1744,Harford,2054,Harford Precinct 03-014,1919,48,29,408,574,58,2054,1,0.9342745861733204,0.023369036027263874,0.014118792599805257,0.028237585199610515,1072,0.19863680623174293,0.27945472249269715,0.5219084712755598
1745,Harford,3462,Harford Precinct 03-003,3325,32,36,672,1379,69,3462,1,0.9604274985557482,0.00924321201617562,0.010398613518197574,0.01993067590987868,1411,0.19410745233968804,0.39832466782206816,0.4075678798382438
1746,Harford,2794,Harford Precinct 03-008,2645,46,57,607,905,46,2794,1,0.9466714387974231,0.0164638511095204,0.02040085898353615,0.0164638511095204,1282,0.21725125268432355,0.32390837508947745,0.458840372226199
1747,Harford,3241,Harford Precinct 03-009,2986,108,37,680,1075,110,3241,1,0.9213205800678803,0.03332304844183894,0.011416229558778156,0.033940141931502625,1486,0.20981178648565257,0.3316877506942302,0.45850046282011725
1748,Harford,3003,Harford Precinct 03-013,2807,85,44,641,986,67,3003,1,0.9347319347319347,0.028305028305028304,0.014652014652014652,0.022311022311022312,1376,0.21345321345321344,0.3283383283383283,0.45820845820845824
1749,Harford,3352,Harford Precinct 03-010,2942,126,221,627,630,63,3352,1,0.8776849642004774,0.03758949880668258,0.0659307875894988,0.01879474940334129,2095,0.18705250596658712,0.18794749403341288,0.625
1750,Harford,2607,Harford Precinct 03-024,2426,65,62,431,663,54,2607,1,0.9305715381664749,0.024932873034138856,0.023782125047947834,0.020713463751438434,1513,0.1653241273494438,0.25431530494821636,0.5803605677023399
1751,Harford,2554,Harford Precinct 03-015,2121,270,58,454,616,105,2554,1,0.8304620203602192,0.105716523101018,0.022709475332811275,0.04111198120595145,1484,0.17776037588097102,0.24119028974158183,0.5810493343774471
1752,Harford,2186,Harford Precinct 01-007,1978,123,37,361,438,48,2186,1,0.9048490393412626,0.05626715462031107,0.016925892040256175,0.021957913998170174,1387,0.16514181152790486,0.20036596523330283,0.6344922232387923
1753,Harford,3096,Harford Precinct 01-015,2442,336,127,782,664,191,3096,1,0.7887596899224806,0.10852713178294573,0.04102067183462532,0.061692506459948324,1650,0.2525839793281654,0.2144702842377261,0.5329457364341085
1754,Harford,2678,Harford Precinct 01-009,2194,235,94,559,542,155,2678,1,0.8192681105302465,0.08775205377147124,0.0351008215085885,0.0578790141896938,1577,0.2087378640776699,0.20238984316654218,0.5888722927557879
1755,Harford,3303,Harford Precinct 01-008,2689,243,126,776,855,245,3303,1,0.8141083863154708,0.07356948228882834,0.03814713896457766,0.07417499243112322,1672,0.23493793521041478,0.25885558583106266,0.5062064789585226
1756,Harford,2527,Harford Precinct 03-016,2247,107,47,496,604,126,2527,1,0.889196675900277,0.042342698852394146,0.018599129402453504,0.04986149584487535,1427,0.1962801741195093,0.23901859912940246,0.5647012267510882
1757,Harford,1005,Harford Precinct 01-021,871,66,25,175,250,43,1005,1,0.8666666666666667,0.06567164179104477,0.024875621890547265,0.042786069651741296,580,0.17412935323383086,0.24875621890547264,0.5771144278606966
1758,Harford,3462,Harford Precinct 01-013,2644,483,153,719,553,182,3462,1,0.7637203928365107,0.13951473136915077,0.04419410745233969,0.05257076834199884,2190,0.20768341998844597,0.15973425765453494,0.6325823223570191
1759,Harford,2938,Harford Precinct 01-011,2628,151,67,641,751,92,2938,1,0.8944860449285228,0.05139550714771954,0.022804628999319263,0.031313818924438394,1546,0.21817562968005447,0.2556160653505786,0.5262083049693669
1760,Harford,2684,Harford Precinct 01-012,2311,222,52,681,794,99,2684,1,0.8610283159463488,0.08271236959761549,0.019374068554396422,0.036885245901639344,1209,0.253725782414307,0.29582712369597614,0.4504470938897168
1761,Harford,3797,Harford Precinct 01-014,3420,140,74,840,1066,163,3797,1,0.9007110877008164,0.03687121411640769,0.019489070318672638,0.04292862786410324,1891,0.22122728469844613,0.2807479589149328,0.498024756386621
1762,Harford,2630,Harford Precinct 03-012,2339,118,59,505,548,114,2630,1,0.8893536121673004,0.044866920152091254,0.022433460076045627,0.04334600760456274,1577,0.1920152091254753,0.20836501901140683,0.5996197718631179
1763,Harford,1993,Harford Precinct 03-011,1840,65,33,399,547,55,1993,1,0.9232313095835424,0.03261414952333166,0.01655795283492223,0.027596588058203714,1047,0.2002007024586051,0.2744606121424987,0.5253386853988962
1764,Harford,2372,Harford Precinct 03-017,2236,34,32,521,725,70,2372,1,0.9426644182124789,0.01433389544688027,0.013490725126475547,0.02951096121416526,1126,0.21964586846543002,0.30564924114671166,0.47470489038785835
1765,Harford,2779,Harford Precinct 03-018,2379,185,102,566,627,113,2779,1,0.8560633321338611,0.06657070888808925,0.03670385030586542,0.04066210867218424,1586,0.20367038503058654,0.22562072688017273,0.5707088880892407
1766,Harford,2558,Harford Precinct 03-019,2363,64,54,558,879,77,2558,1,0.9237685691946833,0.02501954652071931,0.02111024237685692,0.030101641907740423,1121,0.2181391712275215,0.3436278342455043,0.4382329945269742
1767,Harford,2823,Harford Precinct 03-021,2432,146,69,621,878,176,2823,1,0.8614948636202622,0.05171803046404534,0.024442082890541977,0.06234502302515055,1324,0.2199787460148778,0.3110166489550124,0.4690046050301098
