,COUNTY,VAP,NAME,WVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
282,Harford,3035,Harford Precinct 03-023,2597,330,1272,438,3035,1,0.8556836902800659,0.1443163097199341,1433,0.10873146622734761,0.4191103789126853,0.47215815485996704
283,Harford,3016,Harford Precinct 03-022,2720,271,1434,296,3016,1,0.9018567639257294,0.09814323607427056,1311,0.08985411140583555,0.47546419098143233,0.4346816976127321
284,Harford,3085,Harford Precinct 04-001,2968,202,1378,117,3085,1,0.9620745542949757,0.03792544570502431,1505,0.06547811993517018,0.446677471636953,0.4878444084278768
285,Harford,2129,Harford Precinct 04-006,2056,135,1054,73,2129,1,0.9657116016909347,0.03428839830906529,940,0.06341005166744951,0.4950681070925317,0.4415218412400188
286,Harford,2731,Harford Precinct 04-003,2662,171,1471,69,2731,1,0.9747345294763823,0.025265470523617724,1089,0.06261442694983523,0.538630538264372,0.3987550347857928
287,Harford,2632,Harford Precinct 04-004,2493,180,1282,139,2632,1,0.9471884498480243,0.05281155015197568,1170,0.06838905775075987,0.4870820668693009,0.44452887537993924
288,Harford,4062,Harford Precinct 03-005,3803,258,2121,259,4062,1,0.9362383062530774,0.0637616937469227,1683,0.06351550960118169,0.5221565731166913,0.41432791728212703
289,Harford,2376,Harford Precinct 05-002,2261,180,1233,115,2376,1,0.9515993265993266,0.0484006734006734,963,0.07575757575757576,0.5189393939393939,0.4053030303030303
290,Harford,1712,Harford Precinct 03-004,1595,123,923,117,1712,1,0.9316588785046729,0.0683411214953271,666,0.07184579439252337,0.5391355140186916,0.38901869158878505
291,Harford,2679,Harford Precinct 05-003,2566,150,1358,113,2679,1,0.9578200821201941,0.0421799178798059,1171,0.055991041433370664,0.5069055617767824,0.43710339678984694
292,Harford,1922,Harford Precinct 01-003,1115,220,339,807,1922,1,0.5801248699271592,0.4198751300728408,1363,0.11446409989594172,0.17637877211238293,0.7091571279916753
293,Harford,2731,Harford Precinct 01-005,1671,371,510,1060,2731,1,0.6118637861589161,0.3881362138410839,1850,0.13584767484437935,0.1867447821310875,0.6774075430245331
294,Harford,3854,Harford Precinct 01-010,2529,607,1083,1325,3854,1,0.656201349247535,0.34379865075246496,2164,0.15749870264660093,0.28100674623767513,0.5614945511157239
295,Harford,3035,Harford Precinct 01-019,1562,576,437,1473,3035,1,0.514662273476112,0.48533772652388796,2022,0.18978583196046128,0.14398682042833608,0.6662273476112026
296,Harford,1603,Harford Precinct 02-019,986,87,84,617,1603,1,0.6150966936993137,0.3849033063006862,1432,0.054273237679351216,0.05240174672489083,0.8933250155957579
297,Harford,2076,Harford Precinct 01-018,1562,306,675,514,2076,1,0.7524084778420038,0.24759152215799615,1095,0.14739884393063585,0.32514450867052025,0.5274566473988439
298,Harford,1794,Harford Precinct 01-017,1518,145,636,276,1794,1,0.8461538461538461,0.15384615384615385,1013,0.08082497212931995,0.35451505016722407,0.564659977703456
299,Harford,3477,Harford Precinct 01-016,2382,504,880,1095,3477,1,0.6850733390854185,0.31492666091458155,2093,0.1449525452976704,0.2530917457578372,0.6019557089444924
300,Harford,3030,Harford Precinct 01-020,1753,637,724,1277,3030,1,0.5785478547854785,0.42145214521452146,1669,0.21023102310231023,0.23894389438943894,0.5508250825082508
301,Harford,2453,Harford Precinct 03-020,2282,198,1281,171,2453,1,0.9302894415002039,0.06971055849979617,974,0.08071748878923767,0.52221769262128,0.3970648185894823
302,Harford,2703,Harford Precinct 03-002,2479,250,1309,224,2703,1,0.9171291157972623,0.0828708842027377,1144,0.0924898261191269,0.48427672955974843,0.4232334443211247
303,Harford,1877,Harford Precinct 02-003,1397,234,478,480,1877,1,0.7442727757059137,0.2557272242940863,1165,0.12466702184336707,0.25466169419286094,0.620671283963772
304,Harford,327,Harford Precinct 02-001,263,77,154,64,327,1,0.8042813455657493,0.19571865443425077,96,0.23547400611620795,0.4709480122324159,0.29357798165137616
305,Harford,2551,Harford Precinct 02-015,1517,423,518,1034,2551,1,0.5946687573500588,0.4053312426499412,1610,0.1658173265386123,0.20305762446099568,0.631125049000392
306,Harford,3443,Harford Precinct 02-010,1918,506,535,1525,3443,1,0.5570723206505954,0.4429276793494046,2402,0.14696485623003194,0.15538774324716817,0.6976474005227998
307,Harford,2679,Harford Precinct 02-014,1630,337,330,1049,2679,1,0.6084359835759612,0.3915640164240388,2012,0.1257932064203061,0.12318029115341546,0.7510265024262784
308,Harford,2411,Harford Precinct 02-011,1702,382,766,709,2411,1,0.705931148900871,0.294068851099129,1263,0.15844048112816259,0.3177104935711323,0.5238490253007051
309,Harford,264,Harford Precinct 02-004,242,18,84,22,264,1,0.9166666666666666,0.08333333333333333,162,0.06818181818181818,0.3181818181818182,0.6136363636363636
310,Harford,3615,Harford Precinct 02-002,3332,343,1716,283,3615,1,0.9217150760719225,0.07828492392807745,1556,0.09488243430152143,0.4746887966804979,0.43042876901798066
312,Harford,295,Harford Precinct 02-005,242,10,44,53,295,1,0.8203389830508474,0.17966101694915254,241,0.03389830508474576,0.14915254237288136,0.8169491525423729
313,Harford,137,Harford Precinct 06-005,57,66,48,80,137,1,0.41605839416058393,0.583941605839416,23,0.48175182481751827,0.35036496350364965,0.1678832116788321
314,Harford,794,Harford Precinct 06-007,641,29,153,153,794,1,0.8073047858942065,0.19269521410579346,612,0.036523929471032744,0.19269521410579346,0.7707808564231738
315,Harford,3367,Harford Precinct 06-006,2576,568,1397,791,3367,1,0.7650727650727651,0.23492723492723494,1402,0.16869616869616869,0.4149094149094149,0.4163944163944164
316,Harford,2179,Harford Precinct 06-003,1655,300,702,524,2179,1,0.7595227168425883,0.24047728315741165,1177,0.13767783386874713,0.3221661312528683,0.5401560348783846
317,Harford,2603,Harford Precinct 06-001,1942,326,540,661,2603,1,0.746062235881675,0.253937764118325,1737,0.12524010756819054,0.20745293891663466,0.6673069535151748
318,Harford,340,Harford Precinct 06-004,310,20,71,30,340,1,0.9117647058823529,0.08823529411764706,249,0.058823529411764705,0.2088235294117647,0.7323529411764705
319,Harford,1986,Harford Precinct 06-002,1564,361,899,422,1986,1,0.7875125881168177,0.21248741188318226,726,0.18177240684793555,0.4526686807653575,0.36555891238670696
320,Harford,1712,Harford Precinct 05-004,1537,157,737,175,1712,1,0.8977803738317757,0.1022196261682243,818,0.09170560747663552,0.4304906542056075,0.477803738317757
321,Harford,2884,Harford Precinct 05-001,2747,169,1370,137,2884,1,0.95249653259362,0.04750346740638003,1345,0.058599167822468795,0.4750346740638003,0.46636615811373094
441,Harford,2560,Harford Precinct 04-002,2438,201,1526,122,2560,1,0.95234375,0.04765625,833,0.078515625,0.59609375,0.325390625
443,Harford,2984,Harford Precinct 03-006,2861,261,1652,123,2984,1,0.9587801608579088,0.04121983914209115,1071,0.08746648793565684,0.5536193029490617,0.3589142091152815
444,Harford,3240,Harford Precinct 04-005,3026,227,1605,214,3240,1,0.9339506172839506,0.06604938271604938,1408,0.07006172839506172,0.49537037037037035,0.4345679012345679
451,Harford,2747,Harford Precinct 01-045,2393,284,1100,354,2747,1,0.8711321441572625,0.12886785584273752,1363,0.10338551146705496,0.4004368401892974,0.49617764834364764
1738,Harford,2157,Harford Precinct 01-002,1667,266,856,490,2157,1,0.7728326379230412,0.22716736207695873,1035,0.12331942512749189,0.39684747334260545,0.47983310152990266
1739,Harford,2040,Harford Precinct 01-041,1629,346,761,411,2040,1,0.7985294117647059,0.20147058823529412,933,0.1696078431372549,0.3730392156862745,0.4573529411764706
1740,Harford,3676,Harford Precinct 01-001,1714,540,407,1962,3676,1,0.4662676822633297,0.5337323177366703,2729,0.14689880304678998,0.11071817192600653,0.7423830250272034
1741,Harford,3478,Harford Precinct 01-004,2572,487,1035,906,3478,1,0.7395054629097182,0.26049453709028175,1956,0.14002300172512938,0.2975848188614146,0.562392179413456
1742,Harford,3873,Harford Precinct 01-006,1543,505,286,2330,3873,1,0.3983991737671056,0.6016008262328943,3082,0.13038987864704363,0.07384456493674155,0.7957655564162148
1743,Harford,2164,Harford Precinct 03-007,1998,217,1286,166,2164,1,0.9232902033271719,0.0767097966728281,661,0.10027726432532348,0.5942698706099815,0.305452865064695
1744,Harford,2054,Harford Precinct 03-014,1919,172,914,135,2054,1,0.9342745861733204,0.06572541382667965,968,0.08373904576436222,0.44498539435248297,0.47127555988315484
1745,Harford,3462,Harford Precinct 03-003,3325,276,2080,137,3462,1,0.9604274985557482,0.039572501444251874,1106,0.07972270363951472,0.6008087810514153,0.3194685153090699
1746,Harford,2794,Harford Precinct 03-008,2645,253,1375,149,2794,1,0.9466714387974231,0.05332856120257695,1166,0.09055118110236221,0.4921259842519685,0.41732283464566927
1747,Harford,3241,Harford Precinct 03-009,2986,323,1588,255,3241,1,0.9213205800678803,0.07867941993211972,1330,0.09966059858068498,0.48997223079296515,0.4103671706263499
1748,Harford,3003,Harford Precinct 03-013,2807,285,1567,196,3003,1,0.9347319347319347,0.06526806526806526,1151,0.09490509490509491,0.5218115218115218,0.3832833832833833
1749,Harford,3352,Harford Precinct 03-010,2942,304,1085,410,3352,1,0.8776849642004774,0.12231503579952267,1963,0.09069212410501193,0.3236873508353222,0.5856205250596659
1750,Harford,2607,Harford Precinct 03-024,2426,204,1071,181,2607,1,0.9305715381664749,0.06942846183352512,1332,0.07825086306098965,0.4108170310701956,0.5109321058688148
1751,Harford,2554,Harford Precinct 03-015,2121,211,877,433,2554,1,0.8304620203602192,0.16953797963978073,1466,0.08261550509005482,0.3433829287392326,0.5740015661707126
1752,Harford,2186,Harford Precinct 01-007,1978,124,765,208,2186,1,0.9048490393412626,0.09515096065873742,1297,0.056724611161939616,0.34995425434583716,0.5933211344922232
1753,Harford,3096,Harford Precinct 01-015,2442,351,989,654,3096,1,0.7887596899224806,0.21124031007751937,1756,0.11337209302325581,0.3194444444444444,0.5671834625322998
1754,Harford,2678,Harford Precinct 01-009,2194,246,893,484,2678,1,0.8192681105302465,0.18073188946975355,1539,0.09185959671396565,0.3334578043315907,0.5746825989544436
1755,Harford,3303,Harford Precinct 01-008,2689,394,1412,614,3303,1,0.8141083863154708,0.18589161368452922,1497,0.11928549803209204,0.42749016046018773,0.45322434150772023
1756,Harford,2527,Harford Precinct 03-016,2247,229,996,280,2527,1,0.889196675900277,0.11080332409972299,1302,0.09062129006727344,0.39414325286901464,0.5152354570637119
1757,Harford,1005,Harford Precinct 01-021,871,79,359,134,1005,1,0.8666666666666667,0.13333333333333333,567,0.07860696517412935,0.3572139303482587,0.564179104477612
1758,Harford,3462,Harford Precinct 01-013,2644,288,732,818,3462,1,0.7637203928365107,0.2362796071634893,2442,0.0831889081455806,0.21143847487001732,0.7053726169844021
1759,Harford,2938,Harford Precinct 01-011,2628,278,1249,310,2938,1,0.8944860449285228,0.10551395507147719,1411,0.09462219196732471,0.4251191286589517,0.48025867937372363
1760,Harford,2684,Harford Precinct 01-012,2311,306,1317,373,2684,1,0.8610283159463488,0.13897168405365126,1061,0.11400894187779434,0.4906855439642325,0.39530551415797316
1761,Harford,3797,Harford Precinct 01-014,3420,397,1727,377,3797,1,0.9007110877008164,0.09928891229918356,1673,0.10455622860152752,0.4548327627074006,0.4406110086910719
1762,Harford,2630,Harford Precinct 03-012,2339,243,844,291,2630,1,0.8893536121673004,0.11064638783269962,1543,0.09239543726235741,0.3209125475285171,0.5866920152091255
1763,Harford,1993,Harford Precinct 03-011,1840,169,870,153,1993,1,0.9232313095835424,0.0767686904164576,954,0.08479678876066232,0.43652784746613144,0.47867536377320624
1764,Harford,2372,Harford Precinct 03-017,2236,245,1090,136,2372,1,0.9426644182124789,0.05733558178752108,1037,0.10328836424957842,0.45952782462057334,0.4371838111298482
1765,Harford,2779,Harford Precinct 03-018,2379,272,992,400,2779,1,0.8560633321338611,0.1439366678661389,1515,0.09787693414897446,0.35696293630802445,0.5451601295430011
1766,Harford,2558,Harford Precinct 03-019,2363,278,1318,195,2558,1,0.9237685691946833,0.07623143080531665,962,0.10867865519937452,0.5152462861610634,0.37607505863956214
1767,Harford,2823,Harford Precinct 03-021,2432,287,1297,391,2823,1,0.8614948636202622,0.13850513637973788,1239,0.10166489550123982,0.4594403117251151,0.43889479277364507
