,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
282,Harford,3035,Harford Precinct 03-023,2597,131,9,438,3035,1,0.8556836902800659,0.1443163097199341,2895,0.04316309719934102,0.0029654036243822075,0.9538714991762768
283,Harford,3016,Harford Precinct 03-022,2720,85,5,296,3016,1,0.9018567639257294,0.09814323607427056,2926,0.028183023872679045,0.0016578249336870027,0.9701591511936339
284,Harford,3085,Harford Precinct 04-001,2968,90,3,117,3085,1,0.9620745542949757,0.03792544570502431,2992,0.029173419773095625,0.0009724473257698541,0.9698541329011345
285,Harford,2129,Harford Precinct 04-006,2056,79,2,73,2129,1,0.9657116016909347,0.03428839830906529,2048,0.0371066228276186,0.0009394081728511038,0.9619539689995303
286,Harford,2731,Harford Precinct 04-003,2662,102,5,69,2731,1,0.9747345294763823,0.025265470523617724,2624,0.0373489564262175,0.001830831197363603,0.9608202123764189
287,Harford,2632,Harford Precinct 04-004,2493,97,1,139,2632,1,0.9471884498480243,0.05281155015197568,2534,0.03685410334346505,0.00037993920972644377,0.9627659574468085
288,Harford,4062,Harford Precinct 03-005,3803,102,2,259,4062,1,0.9362383062530774,0.0637616937469227,3958,0.025110782865583457,0.0004923682914820286,0.9743968488429345
289,Harford,2376,Harford Precinct 05-002,2261,68,3,115,2376,1,0.9515993265993266,0.0484006734006734,2305,0.02861952861952862,0.0012626262626262627,0.9701178451178452
290,Harford,1712,Harford Precinct 03-004,1595,57,1,117,1712,1,0.9316588785046729,0.0683411214953271,1654,0.03329439252336448,0.0005841121495327102,0.9661214953271028
291,Harford,2679,Harford Precinct 05-003,2566,72,4,113,2679,1,0.9578200821201941,0.0421799178798059,2603,0.026875699888017916,0.0014930944382232176,0.9716312056737588
292,Harford,1922,Harford Precinct 01-003,1115,79,5,807,1922,1,0.5801248699271592,0.4198751300728408,1838,0.041103017689906346,0.0026014568158168575,0.9562955254942768
293,Harford,2731,Harford Precinct 01-005,1671,145,9,1060,2731,1,0.6118637861589161,0.3881362138410839,2577,0.05309410472354449,0.0032954961552544857,0.943610399121201
294,Harford,3854,Harford Precinct 01-010,2529,161,16,1325,3854,1,0.656201349247535,0.34379865075246496,3677,0.04177477944992216,0.0041515308770108976,0.9540736896730669
295,Harford,3035,Harford Precinct 01-019,1562,191,18,1473,3035,1,0.514662273476112,0.48533772652388796,2826,0.0629324546952224,0.005930807248764415,0.9311367380560132
296,Harford,1603,Harford Precinct 02-019,986,8,2,617,1603,1,0.6150966936993137,0.3849033063006862,1593,0.004990642545227698,0.0012476606363069245,0.9937616968184654
297,Harford,2076,Harford Precinct 01-018,1562,96,4,514,2076,1,0.7524084778420038,0.24759152215799615,1976,0.046242774566473986,0.0019267822736030828,0.9518304431599229
298,Harford,1794,Harford Precinct 01-017,1518,40,1,276,1794,1,0.8461538461538461,0.15384615384615385,1753,0.022296544035674472,0.0005574136008918618,0.9771460423634337
299,Harford,3477,Harford Precinct 01-016,2382,151,14,1095,3477,1,0.6850733390854185,0.31492666091458155,3312,0.04342824273799252,0.004026459591601955,0.9525452976704055
