,COUNTY,VAP,NAME,WVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
200,Charles,2592,Charles Precinct 03-001,1691,745,481,901,2592,1,0.652391975308642,0.34760802469135804,1366,0.28742283950617287,0.18557098765432098,0.5270061728395061
201,Charles,1606,Charles Precinct 02-001,1303,440,432,303,1606,1,0.811332503113325,0.18866749688667497,734,0.273972602739726,0.26899128268991285,0.45703611457036114
202,Charles,3125,Charles Precinct 10-001,1544,1194,456,1581,3125,1,0.49408,0.50592,1475,0.38208,0.14592,0.472
203,Charles,2755,Charles Precinct 07-002,1062,1286,252,1693,2755,1,0.385480943738657,0.6145190562613431,1217,0.4667876588021779,0.09147005444646097,0.4417422867513612
204,Charles,3366,Charles Precinct 07-003,1393,1511,357,1973,3366,1,0.4138443256090315,0.5861556743909685,1498,0.44890077243018417,0.10606060606060606,0.44503862150920975
205,Charles,1655,Charles Precinct 07-001,1311,346,239,344,1655,1,0.7921450151057402,0.20785498489425983,1070,0.20906344410876132,0.14441087613293052,0.6465256797583081
206,Charles,2514,Charles Precinct 07-004,947,1321,233,1567,2514,1,0.37669053301511535,0.6233094669848847,960,0.5254574383452665,0.09268098647573587,0.3818615751789976
209,Charles,2440,Charles Precinct 01-002,1878,695,800,562,2440,1,0.769672131147541,0.230327868852459,945,0.2848360655737705,0.32786885245901637,0.38729508196721313
210,Charles,1733,Charles Precinct 04-002,1449,358,546,284,1733,1,0.8361223312175419,0.16387766878245816,829,0.20657818811309867,0.3150605885747259,0.4783612233121754
211,Charles,2359,Charles Precinct 01-003,1637,664,510,722,2359,1,0.6939381093683764,0.3060618906316236,1185,0.281475201356507,0.2161933022467147,0.5023314963967783
212,Charles,2485,Charles Precinct 01-004,1976,631,606,509,2485,1,0.7951710261569417,0.20482897384305834,1248,0.2539235412474849,0.24386317907444668,0.5022132796780684
213,Charles,3599,Charles Precinct 05-001,2920,838,851,679,3599,1,0.81133648235621,0.18866351764378994,1910,0.23284245623784386,0.23645457071408724,0.5307029730480689
214,Charles,2563,Charles Precinct 04-001,2230,475,762,333,2563,1,0.870074131876707,0.12992586812329301,1326,0.18532969176746,0.2973078423722201,0.51736246586032
215,Charles,2392,Charles Precinct 08-001,1757,743,702,635,2392,1,0.7345317725752508,0.2654682274247492,947,0.31061872909698995,0.29347826086956524,0.3959030100334448
216,Charles,2371,Charles Precinct 06-001,1797,677,600,574,2371,1,0.7579080556727119,0.24209194432728806,1094,0.2855335301560523,0.25305778152678193,0.46140868831716575
217,Charles,3623,Charles Precinct 06-014,1425,1618,439,2198,3623,1,0.3933204526635385,0.6066795473364615,1566,0.44659122274358265,0.1211703008556445,0.43223847640077284
378,Charles,2571,Charles Precinct 09-002,1957,660,614,614,2571,1,0.7611824192921043,0.23881758070789577,1297,0.25670945157526254,0.23881758070789577,0.5044729677168417
387,Charles,2356,Charles Precinct 09-001,1447,869,566,909,2356,1,0.6141765704584041,0.38582342954159593,921,0.36884550084889645,0.24023769100169778,0.39091680814940577
454,Charles,3603,Charles Precinct 06-006,1784,1418,485,1819,3603,1,0.49514293644185403,0.504857063558146,1700,0.3935609214543436,0.13461004718290315,0.4718290313627533
455,Charles,2547,Charles Precinct 06-018,447,1722,121,2100,2547,1,0.17550058892815076,0.8244994110718492,704,0.6760895170789164,0.0475068708284256,0.276403612092658
456,Charles,2806,Charles Precinct 06-009,1003,1227,175,1803,2806,1,0.357448325017819,0.642551674982181,1404,0.43727726300784037,0.0623663578047042,0.5003563791874555
457,Charles,2084,Charles Precinct 06-008,812,976,195,1272,2084,1,0.3896353166986564,0.6103646833013435,913,0.46833013435700577,0.0935700575815739,0.43809980806142035
458,Charles,2626,Charles Precinct 06-016,1097,753,222,1529,2626,1,0.41774562071591775,0.5822543792840823,1651,0.28674790555978674,0.08453922315308454,0.6287128712871287
459,Charles,3458,Charles Precinct 06-015,1025,1129,150,2433,3458,1,0.2964141122035859,0.7035858877964141,2179,0.3264893001735107,0.04337767495662233,0.630133024869867
