,COUNTY,VAP,NAME,WVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
200,Charles,2592,Charles Precinct 03-001,1691,148,141,901,2592,1,0.652391975308642,0.34760802469135804,2303,0.05709876543209876,0.05439814814814815,0.8885030864197531
201,Charles,1606,Charles Precinct 02-001,1303,94,69,303,1606,1,0.811332503113325,0.18866749688667497,1443,0.058530510585305104,0.04296388542963885,0.8985056039850561
202,Charles,3125,Charles Precinct 10-001,1544,201,281,1581,3125,1,0.49408,0.50592,2643,0.06432,0.08992,0.84576
203,Charles,2755,Charles Precinct 07-002,1062,196,322,1693,2755,1,0.385480943738657,0.6145190562613431,2237,0.07114337568058077,0.11687840290381125,0.8119782214156079
204,Charles,3366,Charles Precinct 07-003,1393,284,417,1973,3366,1,0.4138443256090315,0.5861556743909685,2665,0.0843731431966726,0.12388591800356506,0.7917409387997624
205,Charles,1655,Charles Precinct 07-001,1311,81,68,344,1655,1,0.7921450151057402,0.20785498489425983,1506,0.04894259818731118,0.04108761329305136,0.9099697885196375
206,Charles,2514,Charles Precinct 07-004,947,223,417,1567,2514,1,0.37669053301511535,0.6233094669848847,1874,0.08870326173428798,0.1658711217183771,0.745425616547335
209,Charles,2440,Charles Precinct 01-002,1878,202,134,562,2440,1,0.769672131147541,0.230327868852459,2104,0.08278688524590164,0.05491803278688524,0.8622950819672132
210,Charles,1733,Charles Precinct 04-002,1449,80,54,284,1733,1,0.8361223312175419,0.16387766878245816,1599,0.04616272360069244,0.031159838430467397,0.9226774379688402
211,Charles,2359,Charles Precinct 01-003,1637,197,175,722,2359,1,0.6939381093683764,0.3060618906316236,1987,0.08350996184824078,0.07418397626112759,0.8423060618906316
212,Charles,2485,Charles Precinct 01-004,1976,161,110,509,2485,1,0.7951710261569417,0.20482897384305834,2214,0.0647887323943662,0.04426559356136821,0.8909456740442656
