,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
200,Charles,2592,Charles Precinct 03-001,1691,785,33,465,566,83,2592,1,0.652391975308642,0.3028549382716049,0.01273148148148148,0.03202160493827161,1561,0.17939814814814814,0.2183641975308642,0.6022376543209876
201,Charles,1606,Charles Precinct 02-001,1303,240,25,276,468,38,1606,1,0.811332503113325,0.149439601494396,0.015566625155666251,0.023661270236612703,862,0.1718555417185554,0.29140722291407223,0.5367372353673724
202,Charles,3125,Charles Precinct 10-001,1544,1367,58,699,526,156,3125,1,0.49408,0.43744,0.01856,0.04992,1900,0.22368,0.16832,0.608
203,Charles,2755,Charles Precinct 07-002,1062,1428,75,747,330,190,2755,1,0.385480943738657,0.5183303085299455,0.02722323049001815,0.06896551724137931,1678,0.2711433756805808,0.11978221415607986,0.6090744101633394
204,Charles,3366,Charles Precinct 07-003,1393,1646,77,982,401,250,3366,1,0.4138443256090315,0.489007724301842,0.02287581699346405,0.07427213309566251,1983,0.2917409387997623,0.11913250148544266,0.589126559714795
205,Charles,1655,Charles Precinct 07-001,1311,217,63,247,285,64,1655,1,0.7921450151057402,0.1311178247734139,0.038066465256797584,0.03867069486404834,1123,0.14924471299093656,0.17220543806646527,0.6785498489425982
206,Charles,2514,Charles Precinct 07-004,947,1356,87,927,257,124,2514,1,0.37669053301511535,0.5393794749403341,0.034606205250596656,0.049323786793953855,1330,0.36873508353221957,0.10222752585521082,0.5290373906125696
209,Charles,2440,Charles Precinct 01-002,1878,409,43,505,777,110,2440,1,0.769672131147541,0.16762295081967213,0.01762295081967213,0.045081967213114756,1158,0.2069672131147541,0.31844262295081965,0.4745901639344262
210,Charles,1733,Charles Precinct 04-002,1449,198,27,263,595,59,1733,1,0.8361223312175419,0.1142527409117138,0.015579919215233698,0.034045008655510675,875,0.1517599538372764,0.34333525678015003,0.5049047893825735
211,Charles,2359,Charles Precinct 01-003,1637,577,62,555,671,83,2359,1,0.6939381093683764,0.24459516744383214,0.02628232301822806,0.035184400169563375,1133,0.23526918185671894,0.2844425604069521,0.48028825773632894
212,Charles,2485,Charles Precinct 01-004,1976,352,62,436,640,95,2485,1,0.7951710261569417,0.14164989939637826,0.024949698189134808,0.03822937625754527,1409,0.17545271629778672,0.2575452716297787,0.5670020120724346
213,Charles,3599,Charles Precinct 05-001,2920,525,42,651,874,112,3599,1,0.81133648235621,0.14587385384829119,0.011669908307863295,0.031119755487635455,2074,0.18088357877188108,0.24284523478744097,0.576271186440678
214,Charles,2563,Charles Precinct 04-001,2230,242,45,390,776,46,2563,1,0.870074131876707,0.0944206008583691,0.017557549746390948,0.01794771751853297,1397,0.15216543113538822,0.3027701911822083,0.5450643776824035
215,Charles,2392,Charles Precinct 08-001,1757,508,39,665,1005,88,2392,1,0.7345317725752508,0.21237458193979933,0.016304347826086956,0.03678929765886288,722,0.27801003344481606,0.42015050167224083,0.30183946488294316
216,Charles,2371,Charles Precinct 06-001,1797,407,51,486,657,116,2371,1,0.7579080556727119,0.17165752846900043,0.021509911429776464,0.04892450442851118,1228,0.20497680303669338,0.27709827077182625,0.5179249261914803
217,Charles,3623,Charles Precinct 06-014,1425,1808,137,1146,477,253,3623,1,0.3933204526635385,0.4990339497653878,0.03781396632624896,0.06983163124482474,2000,0.31631244824730886,0.1316588462600055,0.5520287054926856
378,Charles,2571,Charles Precinct 09-002,1957,462,47,459,689,105,2571,1,0.7611824192921043,0.17969661610268378,0.018280824581874758,0.040840140023337225,1423,0.17852975495915985,0.2679891092959938,0.5534811357448464
387,Charles,2356,Charles Precinct 09-001,1447,758,38,600,599,113,2356,1,0.6141765704584041,0.32173174872665533,0.016129032258064516,0.04796264855687606,1157,0.2546689303904924,0.25424448217317486,0.49108658743633277
454,Charles,3603,Charles Precinct 06-006,1784,1375,224,843,461,220,3603,1,0.49514293644185403,0.38162642242575634,0.062170413544268666,0.06106022758812101,2299,0.23397169025811823,0.1279489314460172,0.6380793782958646
455,Charles,2547,Charles Precinct 06-018,447,1703,133,1166,147,264,2547,1,0.17550058892815076,0.6686297605025521,0.05221829603455045,0.10365135453474676,1234,0.45779348252846486,0.05771495877502945,0.4844915586965057
456,Charles,2806,Charles Precinct 06-009,1003,1540,130,707,202,133,2806,1,0.357448325017819,0.5488239486813971,0.04632929436920884,0.0473984319315752,1897,0.25196008553100496,0.07198859586600143,0.6760513186029936
457,Charles,2084,Charles Precinct 06-008,812,1024,129,563,198,119,2084,1,0.3896353166986564,0.491362763915547,0.06190019193857965,0.05710172744721689,1323,0.2701535508637236,0.09500959692898273,0.6348368522072937
458,Charles,2626,Charles Precinct 06-016,1097,1162,173,513,234,194,2626,1,0.41774562071591775,0.4424980959634425,0.06587966488956588,0.07387661843107388,1879,0.19535415079969534,0.0891089108910891,0.7155369383092155
459,Charles,3458,Charles Precinct 06-015,1025,1939,211,712,168,283,3458,1,0.2964141122035859,0.5607287449392713,0.06101792943898207,0.08183921341816079,2578,0.20589936379410065,0.048582995951417005,0.7455176402544823
460,Charles,1862,Charles Precinct 06-011,599,994,68,744,236,201,1862,1,0.3216970998925886,0.5338345864661654,0.036519871106337275,0.1079484425349087,882,0.3995703544575725,0.1267454350161117,0.47368421052631576
461,Charles,3992,Charles Precinct 06-007,1423,2073,239,840,284,257,3992,1,0.3564629258517034,0.5192885771543087,0.05986973947895791,0.06437875751503006,2868,0.21042084168336672,0.07114228456913828,0.718436873747495
462,Charles,2617,Charles Precinct 06-005,575,1689,135,1080,178,218,2617,1,0.21971723347344288,0.6453954910202522,0.051585785250286585,0.08330149025601834,1359,0.4126862820022927,0.06801681314482232,0.5192969048528849
