,COUNTY,VAP,NAME,WVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
200,Charles,2592,Charles Precinct 03-001,1691,84,13,20,11,109,901,2592,1,0.652391975308642,0.34760802469135804,2355,0.032407407407407406,0.005015432098765432,0.007716049382716049,0.004243827160493827,0.04205246913580247,0.9085648148148148
201,Charles,1606,Charles Precinct 02-001,1303,52,11,10,4,45,303,1606,1,0.811332503113325,0.18866749688667497,1484,0.0323785803237858,0.00684931506849315,0.0062266500622665,0.0024906600249066002,0.028019925280199254,0.9240348692403487
202,Charles,3125,Charles Precinct 10-001,1544,136,10,33,17,177,1581,3125,1,0.49408,0.50592,2752,0.04352,0.0032,0.01056,0.00544,0.05664,0.88064
203,Charles,2755,Charles Precinct 07-002,1062,160,13,25,11,170,1693,2755,1,0.385480943738657,0.6145190562613431,2376,0.05807622504537205,0.004718693284936479,0.009074410163339383,0.003992740471869328,0.06170598911070781,0.8624319419237749
204,Charles,3366,Charles Precinct 07-003,1393,232,16,28,14,227,1973,3366,1,0.4138443256090315,0.5861556743909685,2849,0.0689245395127748,0.004753416518122401,0.008318478906714201,0.0041592394533571005,0.06743909685086155,0.8464052287581699
205,Charles,1655,Charles Precinct 07-001,1311,52,6,12,6,49,344,1655,1,0.7921450151057402,0.20785498489425983,1530,0.03141993957703928,0.0036253776435045317,0.0072507552870090634,0.0036253776435045317,0.029607250755287008,0.9244712990936556
206,Charles,2514,Charles Precinct 07-004,947,225,17,34,13,249,1567,2514,1,0.37669053301511535,0.6233094669848847,1976,0.08949880668257756,0.006762132060461416,0.013524264120922832,0.005171042163882259,0.09904534606205251,0.7859984089101034
209,Charles,2440,Charles Precinct 01-002,1878,97,14,18,14,95,562,2440,1,0.769672131147541,0.230327868852459,2202,0.039754098360655736,0.005737704918032787,0.007377049180327869,0.005737704918032787,0.0389344262295082,0.9024590163934426
210,Charles,1733,Charles Precinct 04-002,1449,45,7,12,6,41,284,1733,1,0.8361223312175419,0.16387766878245816,1622,0.025966532025389497,0.004039238315060588,0.006924408540103866,0.003462204270051933,0.023658395845354875,0.9359492210040392
211,Charles,2359,Charles Precinct 01-003,1637,125,10,22,6,107,722,2359,1,0.6939381093683764,0.3060618906316236,2089,0.052988554472233995,0.00423908435777872,0.009325985587113183,0.002543450614667232,0.0453582026282323,0.8855447223399746
212,Charles,2485,Charles Precinct 01-004,1976,78,9,15,7,88,509,2485,1,0.7951710261569417,0.20482897384305834,2288,0.031388329979879274,0.0036217303822937627,0.006036217303822937,0.0028169014084507044,0.035412474849094565,0.9207243460764587
213,Charles,3599,Charles Precinct 05-001,2920,88,22,26,11,106,679,3599,1,0.81133648235621,0.18866351764378994,3346,0.024451236454570716,0.006112809113642679,0.007224228952486802,0.0030564045568213394,0.02945262572936927,0.9297026951931092
214,Charles,2563,Charles Precinct 04-001,2230,61,12,21,5,42,333,2563,1,0.870074131876707,0.12992586812329301,2422,0.023800234100663287,0.0046820132657042525,0.008193523214982443,0.0019508388607101053,0.016387046429964885,0.944986344127975
215,Charles,2392,Charles Precinct 08-001,1757,172,18,26,12,160,635,2392,1,0.7345317725752508,0.2654682274247492,2004,0.07190635451505016,0.007525083612040134,0.010869565217391304,0.005016722408026756,0.06688963210702341,0.8377926421404682
216,Charles,2371,Charles Precinct 06-001,1797,90,13,20,6,118,574,2371,1,0.7579080556727119,0.24209194432728806,2124,0.03795866722901729,0.005482918599746942,0.008435259384226065,0.0025305778152678194,0.04976803036693378,0.8958245466048081
217,Charles,3623,Charles Precinct 06-014,1425,309,17,44,16,284,2198,3623,1,0.3933204526635385,0.6066795473364615,2953,0.08528843499861993,0.004692243996687827,0.012144631520839083,0.004416229643941485,0.07838807617996135,0.8150703836599503
378,Charles,2571,Charles Precinct 09-002,1957,89,11,15,13,82,614,2571,1,0.7611824192921043,0.23881758070789577,2361,0.034616880591209646,0.004278490859587709,0.005834305717619603,0.005056398288603656,0.03189420458965383,0.9183197199533255
387,Charles,2356,Charles Precinct 09-001,1447,127,11,16,7,131,909,2356,1,0.6141765704584041,0.38582342954159593,2064,0.053904923599320885,0.00466893039049236,0.006791171477079796,0.0029711375212224107,0.05560271646859083,0.8760611205432938
454,Charles,3603,Charles Precinct 06-006,1784,153,16,39,16,161,1819,3603,1,0.49514293644185403,0.504857063558146,3218,0.042464612822647796,0.004440743824590619,0.010824313072439634,0.004440743824590619,0.0446849847349431,0.8931446017207882
455,Charles,2547,Charles Precinct 06-018,447,288,16,50,19,299,2100,2547,1,0.17550058892815076,0.8244994110718492,1875,0.11307420494699646,0.006281900274833137,0.01963093835885355,0.00745975657636435,0.11739301138594425,0.7361601884570083
