,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
200,Charles,2592,Charles Precinct 03-001,1691,785,33,808,919,83,2592,1.0,0.652391975308642,0.3028549382716049,0.01273148148148148,0.03202160493827161,865,0.3117283950617284,0.35455246913580246,0.33371913580246915
201,Charles,1606,Charles Precinct 02-001,1303,240,25,409,701,38,1606,1.0,0.811332503113325,0.149439601494396,0.015566625155666251,0.023661270236612703,496,0.2546699875466999,0.4364881693648817,0.30884184308841844
202,Charles,3125,Charles Precinct 10-001,1544,1367,58,1209,804,156,3125,1.0,0.49408,0.43744,0.01856,0.04992,1112,0.38688,0.25728,0.35584
203,Charles,2755,Charles Precinct 07-002,1062,1428,75,1487,427,190,2755,1.0,0.385480943738657,0.5183303085299455,0.02722323049001815,0.06896551724137931,841,0.5397459165154265,0.15499092558983665,0.30526315789473685
204,Charles,3366,Charles Precinct 07-003,1393,1646,77,1712,567,250,3366,1.0,0.4138443256090315,0.489007724301842,0.02287581699346405,0.07427213309566251,1087,0.5086155674390969,0.16844919786096257,0.32293523469994057
205,Charles,1655,Charles Precinct 07-001,1311,217,63,385,425,64,1655,1.0,0.7921450151057402,0.1311178247734139,0.038066465256797584,0.03867069486404834,845,0.2326283987915408,0.256797583081571,0.5105740181268882
206,Charles,2514,Charles Precinct 07-004,947,1356,87,1667,380,124,2514,1.0,0.37669053301511535,0.5393794749403341,0.034606205250596656,0.049323786793953855,467,0.6630867143993636,0.1511535401750199,0.18575974542561655
209,Charles,2440,Charles Precinct 01-002,1878,409,43,704,1140,110,2440,1.0,0.769672131147541,0.16762295081967213,0.01762295081967213,0.045081967213114756,596,0.28852459016393445,0.4672131147540984,0.2442622950819672
210,Charles,1733,Charles Precinct 04-002,1449,198,27,405,890,59,1733,1.0,0.8361223312175419,0.1142527409117138,0.015579919215233698,0.034045008655510675,438,0.23369878822850548,0.5135603000577034,0.2527409117137911
211,Charles,2359,Charles Precinct 01-003,1637,577,62,895,990,83,2359,1.0,0.6939381093683764,0.24459516744383214,0.02628232301822806,0.035184400169563375,474,0.3793980500211954,0.41966935142009326,0.20093259855871132
212,Charles,2485,Charles Precinct 01-004,1976,352,62,641,916,95,2485,1.0,0.7951710261569417,0.14164989939637826,0.024949698189134808,0.03822937625754527,928,0.2579476861167002,0.36861167002012074,0.3734406438631791
213,Charles,3599,Charles Precinct 05-001,2920,525,42,891,1338,112,3599,1.0,0.81133648235621,0.14587385384829119,0.011669908307863295,0.031119755487635455,1370,0.24756876910252848,0.3717699360933593,0.38066129480411226
214,Charles,2563,Charles Precinct 04-001,2230,242,45,576,1231,46,2563,1.0,0.870074131876707,0.0944206008583691,0.017557549746390948,0.01794771751853297,756,0.22473663675380415,0.48029652750682794,0.29496683573936794
215,Charles,2620,Charles Precinct 08-001,1924,556,43,1143,1475,97,2620,1.0944816053511706,0.7343511450381679,0.21221374045801528,0.016412213740458016,0.037022900763358776,2,0.4362595419847328,0.5629770992366412,0.0007633587786259542
216,Charles,2371,Charles Precinct 06-001,1797,407,51,757,900,116,2371,1.0,0.7579080556727119,0.17165752846900043,0.021509911429776464,0.04892450442851118,714,0.31927456769295653,0.3795866722901729,0.3011387600168705
217,Charles,3623,Charles Precinct 06-014,1425,1808,137,1922,598,253,3623,1.0,0.3933204526635385,0.4990339497653878,0.03781396632624896,0.06983163124482474,1103,0.5304995859784709,0.165056582942313,0.30444383107921613
378,Charles,2571,Charles Precinct 09-002,1957,462,47,761,1054,105,2571,1.0,0.7611824192921043,0.17969661610268378,0.018280824581874758,0.040840140023337225,756,0.29599377674056787,0.40995721509140415,0.294049008168028
387,Charles,2356,Charles Precinct 09-001,1447,758,38,939,796,113,2356,1.0,0.6141765704584041,0.32173174872665533,0.016129032258064516,0.04796264855687606,621,0.39855687606112056,0.3378607809847199,0.2635823429541596
454,Charles,3603,Charles Precinct 06-006,1784,1375,224,1521,650,220,3603,1.0,0.49514293644185403,0.38162642242575634,0.062170413544268666,0.06106022758812101,1432,0.4221482098251457,0.18040521787399388,0.3974465723008604
455,Charles,2547,Charles Precinct 06-018,447,1703,133,1965,199,264,2547,1.0,0.17550058892815076,0.6686297605025521,0.05221829603455045,0.10365135453474676,383,0.7714958775029447,0.07813113466823714,0.15037298782881822
456,Charles,2806,Charles Precinct 06-009,1003,1540,130,1328,253,133,2806,1.0,0.357448325017819,0.5488239486813971,0.04632929436920884,0.0473984319315752,1225,0.47327156094084105,0.09016393442622951,0.43656450463292945
