,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
460,Charles,1862,Charles Precinct 06-011,599,994,68,188,12,20,11,162,201,1862,1,0.3216970998925886,0.5338345864661654,0.036519871106337275,0.1079484425349087,1469,0.10096670247046187,0.00644468313641246,0.010741138560687433,0.005907626208378088,0.08700322234156821,0.7889366272824919
461,Charles,3992,Charles Precinct 06-007,1423,2073,239,153,14,21,5,151,257,3992,1,0.3564629258517034,0.5192885771543087,0.05986973947895791,0.06437875751503006,3648,0.03832665330661322,0.0035070140280561123,0.005260521042084168,0.00125250501002004,0.037825651302605214,0.9138276553106213
462,Charles,2617,Charles Precinct 06-005,575,1689,135,282,20,35,14,245,218,2617,1,0.21971723347344288,0.6453954910202522,0.051585785250286585,0.08330149025601834,2021,0.10775697363393198,0.007642338555598013,0.013374092472296522,0.005349636988918609,0.09361864730607566,0.7722583110431792
463,Charles,1743,Charles Precinct 06-017,855,725,64,95,9,13,8,102,99,1743,1,0.4905335628227194,0.4159495123350545,0.03671830177854274,0.05679862306368331,1516,0.05450372920252438,0.0051635111876075735,0.007458405048766495,0.004589787722317842,0.058519793459552494,0.8697647733792312
464,Charles,2599,Charles Precinct 06-022,659,1546,211,131,11,16,7,132,183,2599,1,0.2535590611773759,0.5948441708349365,0.08118507118122355,0.07041169680646403,2302,0.05040400153905348,0.004232397075798384,0.0061562139284340135,0.0026933435936898806,0.050788764909580605,0.8857252789534437
465,Charles,1568,Charles Precinct 06-012,649,712,110,81,6,13,7,93,97,1568,1,0.4139030612244898,0.45408163265306123,0.07015306122448979,0.06186224489795918,1368,0.051658163265306124,0.003826530612244898,0.008290816326530613,0.004464285714285714,0.05931122448979592,0.8724489795918368
466,Charles,2347,Charles Precinct 08-004,1718,432,78,214,18,46,15,194,119,2347,1,0.731998295696634,0.18406476352790796,0.033233915636983385,0.05070302513847465,1860,0.09118023008095441,0.007669365146996165,0.0195994887089902,0.006391137622496805,0.08265871325095867,0.7925010651896037
467,Charles,1345,Charles Precinct 08-005,1032,252,23,11,4,0,1,13,38,1345,1,0.7672862453531598,0.18736059479553904,0.017100371747211896,0.02825278810408922,1316,0.008178438661710037,0.002973977695167286,0.0,0.0007434944237918215,0.009665427509293681,0.9784386617100371
468,Charles,2167,Charles Precinct 08-003,1317,664,85,93,8,14,6,104,101,2167,1,0.6077526534379326,0.30641439778495616,0.03922473465620674,0.046608214120904476,1942,0.04291647438855561,0.0036917397323488694,0.006460544531610522,0.0027688047992616522,0.047992616520535304,0.8961698200276881
469,Charles,2164,Charles Precinct 08-002,1349,637,71,136,10,15,10,125,107,2164,1,0.6233826247689463,0.294362292051756,0.032809611829944546,0.04944547134935305,1868,0.06284658040665435,0.0046210720887245845,0.006931608133086876,0.0046210720887245845,0.057763401109057304,0.8632162661737524
720,Charles,3857,Charles Precinct 01-001,2541,1001,121,153,18,32,11,147,194,3857,1,0.6588021778584392,0.2595281306715064,0.031371532278973296,0.05029815919108115,3496,0.039668135856883585,0.00466683951257454,0.008296603577910292,0.002851957479906663,0.038112522686025406,0.9064039408866995
721,Charles,3570,Charles Precinct 06-002,2072,1190,126,250,23,33,12,244,182,3570,1,0.5803921568627451,0.3333333333333333,0.03529411764705882,0.050980392156862744,3008,0.0700280112044818,0.006442577030812325,0.009243697478991597,0.0033613445378151263,0.06834733893557422,0.8425770308123249
722,Charles,1581,Charles Precinct 06-003,476,903,56,212,14,37,13,201,146,1581,1,0.3010752688172043,0.571157495256167,0.03542061986084757,0.09234661606578115,1104,0.13409234661606578,0.008855154965211892,0.02340290955091714,0.008222643896268185,0.127134724857685,0.698292220113852
723,Charles,1855,Charles Precinct 06-019,983,623,81,188,6,25,9,173,168,1855,1,0.5299191374663073,0.33584905660377357,0.04366576819407008,0.09056603773584905,1454,0.10134770889487871,0.003234501347708895,0.013477088948787063,0.004851752021563342,0.09326145552560647,0.7838274932614555
724,Charles,2458,Charles Precinct 06-004,796,1368,116,352,10,26,11,223,178,2458,1,0.32384052074857606,0.5565500406834825,0.047192839707078924,0.07241659886086249,1836,0.14320585842148087,0.0040683482506102524,0.010577705451586655,0.004475183075671277,0.09072416598860862,0.7469487388120423
725,Charles,1494,Charles Precinct 06-020,801,526,71,81,8,17,4,80,96,1494,1,0.536144578313253,0.35207496653279785,0.04752342704149933,0.0642570281124498,1304,0.05421686746987952,0.00535475234270415,0.011378848728246318,0.002677376171352075,0.0535475234270415,0.8728246318607764
726,Charles,1968,Charles Precinct 06-010,596,1107,94,382,18,52,12,286,171,1968,1,0.30284552845528456,0.5625,0.047764227642276426,0.08689024390243902,1218,0.19410569105691056,0.009146341463414634,0.026422764227642278,0.006097560975609756,0.14532520325203252,0.6189024390243902
727,Charles,1478,Charles Precinct 06-021,501,788,72,155,6,13,9,130,117,1478,1,0.33897158322056836,0.5331529093369418,0.04871447902571042,0.07916102841677942,1165,0.10487144790257104,0.0040595399188092015,0.008795669824086604,0.006089309878213802,0.08795669824086604,0.7882273342354533
728,Charles,3773,Charles Precinct 06-013,1407,1870,157,281,14,32,19,227,339,3773,1,0.37291280148423006,0.4956268221574344,0.04161144977471508,0.08984892658362047,3200,0.07447654386429897,0.0037105751391465678,0.008481314603763583,0.005035780545984627,0.06016432547044792,0.8481314603763583
