,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
200,Charles,2592,Charles Precinct 03-001,1691,785,33,169,77,55,83,2592,1,0.652391975308642,0.3028549382716049,0.01273148148148148,0.03202160493827161,2291,0.06520061728395062,0.02970679012345679,0.021219135802469136,0.8838734567901234
201,Charles,1606,Charles Precinct 02-001,1303,240,25,99,58,17,38,1606,1,0.811332503113325,0.149439601494396,0.015566625155666251,0.023661270236612703,1432,0.06164383561643835,0.0361145703611457,0.010585305105853052,0.8916562889165629
202,Charles,3125,Charles Precinct 10-001,1544,1367,58,257,95,45,156,3125,1,0.49408,0.43744,0.01856,0.04992,2728,0.08224,0.0304,0.0144,0.87296
203,Charles,2755,Charles Precinct 07-002,1062,1428,75,268,66,32,190,2755,1,0.385480943738657,0.5183303085299455,0.02722323049001815,0.06896551724137931,2389,0.09727767695099819,0.023956442831215972,0.01161524500907441,0.8671506352087114
204,Charles,3366,Charles Precinct 07-003,1393,1646,77,370,114,46,250,3366,1,0.4138443256090315,0.489007724301842,0.02287581699346405,0.07427213309566251,2836,0.10992275698158051,0.0338680926916221,0.013666072489601902,0.8425430778371955
205,Charles,1655,Charles Precinct 07-001,1311,217,63,72,56,20,64,1655,1,0.7921450151057402,0.1311178247734139,0.038066465256797584,0.03867069486404834,1507,0.04350453172205438,0.033836858006042296,0.012084592145015106,0.9105740181268882
206,Charles,2514,Charles Precinct 07-004,947,1356,87,272,81,32,124,2514,1,0.37669053301511535,0.5393794749403341,0.034606205250596656,0.049323786793953855,2129,0.10819411296738266,0.032219570405727926,0.012728719172633254,0.8468575974542562
209,Charles,2440,Charles Precinct 01-002,1878,409,43,142,136,28,110,2440,1,0.769672131147541,0.16762295081967213,0.01762295081967213,0.045081967213114756,2134,0.05819672131147541,0.05573770491803279,0.011475409836065573,0.8745901639344262
210,Charles,1733,Charles Precinct 04-002,1449,198,27,65,80,13,59,1733,1,0.8361223312175419,0.1142527409117138,0.015579919215233698,0.034045008655510675,1575,0.03750721292556261,0.04616272360069244,0.0075014425851125215,0.9088286208886325
211,Charles,2359,Charles Precinct 01-003,1637,577,62,167,93,37,83,2359,1,0.6939381093683764,0.24459516744383214,0.02628232301822806,0.035184400169563375,2062,0.07079270877490462,0.039423484527342095,0.015684612123781264,0.874099194573972
