,COUNTY,VAP,NAME,WVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
200,Charles,2592,Charles Precinct 03-001,1691,382,697,901,2592,1,0.652391975308642,0.34760802469135804,1513,0.14737654320987653,0.2689043209876543,0.5837191358024691
201,Charles,1606,Charles Precinct 02-001,1303,210,570,303,1606,1,0.811332503113325,0.18866749688667497,826,0.1307596513075965,0.3549190535491905,0.5143212951432129
202,Charles,3125,Charles Precinct 10-001,1544,584,671,1581,3125,1,0.49408,0.50592,1870,0.18688,0.21472,0.5984
203,Charles,2755,Charles Precinct 07-002,1062,692,390,1693,2755,1,0.385480943738657,0.6145190562613431,1673,0.25117967332123414,0.14156079854809436,0.6072595281306715
204,Charles,3366,Charles Precinct 07-003,1393,918,481,1973,3366,1,0.4138443256090315,0.5861556743909685,1967,0.2727272727272727,0.14289958407605466,0.5843731431966727
205,Charles,1655,Charles Precinct 07-001,1311,182,359,344,1655,1,0.7921450151057402,0.20785498489425983,1114,0.10996978851963746,0.21691842900302113,0.6731117824773414
206,Charles,2514,Charles Precinct 07-004,947,850,320,1567,2514,1,0.37669053301511535,0.6233094669848847,1344,0.33810660302307083,0.12728719172633254,0.5346062052505967
209,Charles,2440,Charles Precinct 01-002,1878,355,974,562,2440,1,0.769672131147541,0.230327868852459,1111,0.14549180327868852,0.39918032786885244,0.455327868852459
210,Charles,1733,Charles Precinct 04-002,1449,150,753,284,1733,1,0.8361223312175419,0.16387766878245816,830,0.08655510675129832,0.4345066358915176,0.4789382573571841
211,Charles,2359,Charles Precinct 01-003,1637,410,867,722,2359,1,0.6939381093683764,0.3060618906316236,1082,0.17380245866892752,0.367528613819415,0.4586689275116575
212,Charles,2485,Charles Precinct 01-004,1976,309,806,509,2485,1,0.7951710261569417,0.20482897384305834,1370,0.12434607645875252,0.3243460764587525,0.5513078470824949
213,Charles,3599,Charles Precinct 05-001,2920,418,1159,679,3599,1,0.81133648235621,0.18866351764378994,2022,0.11614337315921089,0.3220338983050847,0.5618227285357044
214,Charles,2563,Charles Precinct 04-001,2230,206,1008,333,2563,1,0.870074131876707,0.12992586812329301,1349,0.08037456106125634,0.39328911431915725,0.5263363246195865
215,Charles,2392,Charles Precinct 08-001,1757,481,1237,635,2392,1,0.7345317725752508,0.2654682274247492,674,0.20108695652173914,0.5171404682274248,0.2817725752508361
216,Charles,2371,Charles Precinct 06-001,1797,368,802,574,2371,1,0.7579080556727119,0.24209194432728806,1201,0.1552087726697596,0.3382539013074652,0.5065373260227752
217,Charles,3623,Charles Precinct 06-014,1425,1063,558,2198,3623,1,0.3933204526635385,0.6066795473364615,2002,0.2934032569693624,0.15401600883245928,0.5525807341981783
378,Charles,2571,Charles Precinct 09-002,1957,342,837,614,2571,1,0.7611824192921043,0.23881758070789577,1392,0.13302217036172695,0.32555425904317387,0.5414235705950992
387,Charles,2356,Charles Precinct 09-001,1447,496,722,909,2356,1,0.6141765704584041,0.38582342954159593,1138,0.21052631578947367,0.3064516129032258,0.4830220713073005
454,Charles,3603,Charles Precinct 06-006,1784,741,567,1819,3603,1,0.49514293644185403,0.504857063558146,2295,0.20566194837635304,0.15736885928393005,0.6369691923397169
455,Charles,2547,Charles Precinct 06-018,447,1128,156,2100,2547,1,0.17550058892815076,0.8244994110718492,1263,0.44287396937573614,0.061248527679623084,0.4958775029446408
456,Charles,2806,Charles Precinct 06-009,1003,666,238,1803,2806,1,0.357448325017819,0.642551674982181,1902,0.23734853884533144,0.08481824661439771,0.6778332145402709
457,Charles,2084,Charles Precinct 06-008,812,524,232,1272,2084,1,0.3896353166986564,0.6103646833013435,1328,0.2514395393474088,0.11132437619961612,0.6372360844529751
458,Charles,2626,Charles Precinct 06-016,1097,473,274,1529,2626,1,0.41774562071591775,0.5822543792840823,1879,0.1801218583396801,0.10434120335110435,0.7155369383092155
459,Charles,3458,Charles Precinct 06-015,1025,673,206,2433,3458,1,0.2964141122035859,0.7035858877964141,2579,0.19462116830537884,0.059572006940427996,0.7458068247541931
460,Charles,1862,Charles Precinct 06-011,599,688,291,1263,1862,1,0.3216970998925886,0.6783029001074113,883,0.3694951664876477,0.15628356605800214,0.47422126745435017
461,Charles,3992,Charles Precinct 06-007,1423,781,337,2569,3992,1,0.3564629258517034,0.6435370741482966,2874,0.19564128256513025,0.0844188376753507,0.719939879759519
462,Charles,2617,Charles Precinct 06-005,575,1012,224,2042,2617,1,0.21971723347344288,0.7802827665265571,1381,0.38670233091325945,0.08559419182269774,0.5277034772640428
463,Charles,1743,Charles Precinct 06-017,855,401,238,888,1743,1,0.4905335628227194,0.5094664371772806,1104,0.23006310958118187,0.13654618473895583,0.6333907056798623
464,Charles,2599,Charles Precinct 06-022,659,530,167,1940,2599,1,0.2535590611773759,0.7464409388226241,1902,0.2039245863793767,0.06425548287803001,0.7318199307425933
465,Charles,1568,Charles Precinct 06-012,649,409,184,919,1568,1,0.4139030612244898,0.5860969387755102,975,0.26084183673469385,0.11734693877551021,0.6218112244897959
466,Charles,2347,Charles Precinct 08-004,1718,564,778,629,2347,1,0.731998295696634,0.268001704303366,1005,0.24030677460587985,0.33148700468683423,0.4282062207072859
467,Charles,1345,Charles Precinct 08-005,1032,35,166,313,1345,1,0.7672862453531598,0.23271375464684016,1144,0.026022304832713755,0.12342007434944238,0.8505576208178439
468,Charles,2167,Charles Precinct 08-003,1317,434,450,850,2167,1,0.6077526534379326,0.3922473465620674,1283,0.20027688047992617,0.2076603599446239,0.59206275957545
469,Charles,2164,Charles Precinct 08-002,1349,510,591,815,2164,1,0.6233826247689463,0.3766173752310536,1063,0.2356746765249538,0.27310536044362294,0.4912199630314233
720,Charles,3857,Charles Precinct 01-001,2541,602,820,1316,3857,1,0.6588021778584392,0.3411978221415608,2435,0.1560798548094374,0.21260046668395124,0.6313196785066113
721,Charles,3570,Charles Precinct 06-002,2072,840,818,1498,3570,1,0.5803921568627451,0.4196078431372549,1912,0.23529411764705882,0.22913165266106442,0.5355742296918767
722,Charles,1581,Charles Precinct 06-003,476,711,221,1105,1581,1,0.3010752688172043,0.6989247311827957,649,0.4497153700189753,0.13978494623655913,0.41049968374446555
723,Charles,1855,Charles Precinct 06-019,983,559,450,872,1855,1,0.5299191374663073,0.47008086253369274,846,0.3013477088948787,0.24258760107816713,0.45606469002695416
724,Charles,2458,Charles Precinct 06-004,796,995,278,1662,2458,1,0.32384052074857606,0.676159479251424,1185,0.4048006509357201,0.11310008136696502,0.48209926769731487
725,Charles,1494,Charles Precinct 06-020,801,331,273,693,1494,1,0.536144578313253,0.463855421686747,890,0.2215528781793842,0.1827309236947791,0.5957161981258366
726,Charles,1968,Charles Precinct 06-010,596,1112,310,1372,1968,1,0.30284552845528456,0.6971544715447154,546,0.5650406504065041,0.15752032520325204,0.2774390243902439
727,Charles,1478,Charles Precinct 06-021,501,460,210,977,1478,1,0.33897158322056836,0.6610284167794317,808,0.3112313937753721,0.14208389715832206,0.5466847090663058
728,Charles,3773,Charles Precinct 06-013,1407,983,554,2366,3773,1,0.37291280148423006,0.62708719851577,2236,0.2605353829843626,0.14683275907765703,0.5926318579379803
