,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
200,Charles,2592,Charles Precinct 03-001,1691,785,33,148,141,83,2592,1,0.652391975308642,0.3028549382716049,0.01273148148148148,0.03202160493827161,2303,0.05709876543209876,0.05439814814814815,0.8885030864197531
201,Charles,1606,Charles Precinct 02-001,1303,240,25,94,69,38,1606,1,0.811332503113325,0.149439601494396,0.015566625155666251,0.023661270236612703,1443,0.058530510585305104,0.04296388542963885,0.8985056039850561
202,Charles,3125,Charles Precinct 10-001,1544,1367,58,201,281,156,3125,1,0.49408,0.43744,0.01856,0.04992,2643,0.06432,0.08992,0.84576
203,Charles,2755,Charles Precinct 07-002,1062,1428,75,196,322,190,2755,1,0.385480943738657,0.5183303085299455,0.02722323049001815,0.06896551724137931,2237,0.07114337568058077,0.11687840290381125,0.8119782214156079
204,Charles,3366,Charles Precinct 07-003,1393,1646,77,284,417,250,3366,1,0.4138443256090315,0.489007724301842,0.02287581699346405,0.07427213309566251,2665,0.0843731431966726,0.12388591800356506,0.7917409387997624
205,Charles,1655,Charles Precinct 07-001,1311,217,63,81,68,64,1655,1,0.7921450151057402,0.1311178247734139,0.038066465256797584,0.03867069486404834,1506,0.04894259818731118,0.04108761329305136,0.9099697885196375
206,Charles,2514,Charles Precinct 07-004,947,1356,87,223,417,124,2514,1,0.37669053301511535,0.5393794749403341,0.034606205250596656,0.049323786793953855,1874,0.08870326173428798,0.1658711217183771,0.745425616547335
209,Charles,2440,Charles Precinct 01-002,1878,409,43,202,134,110,2440,1,0.769672131147541,0.16762295081967213,0.01762295081967213,0.045081967213114756,2104,0.08278688524590164,0.05491803278688524,0.8622950819672132
210,Charles,1733,Charles Precinct 04-002,1449,198,27,80,54,59,1733,1,0.8361223312175419,0.1142527409117138,0.015579919215233698,0.034045008655510675,1599,0.04616272360069244,0.031159838430467397,0.9226774379688402
211,Charles,2359,Charles Precinct 01-003,1637,577,62,197,175,83,2359,1,0.6939381093683764,0.24459516744383214,0.02628232301822806,0.035184400169563375,1987,0.08350996184824078,0.07418397626112759,0.8423060618906316
212,Charles,2485,Charles Precinct 01-004,1976,352,62,161,110,95,2485,1,0.7951710261569417,0.14164989939637826,0.024949698189134808,0.03822937625754527,2214,0.0647887323943662,0.04426559356136821,0.8909456740442656
213,Charles,3599,Charles Precinct 05-001,2920,525,42,202,151,112,3599,1,0.81133648235621,0.14587385384829119,0.011669908307863295,0.031119755487635455,3246,0.05612670186162823,0.041956098916365654,0.9019171992220061
214,Charles,2563,Charles Precinct 04-001,2230,242,45,141,105,46,2563,1,0.870074131876707,0.0944206008583691,0.017557549746390948,0.01794771751853297,2317,0.05501365587202497,0.040967616074912214,0.9040187280530628
215,Charles,2392,Charles Precinct 08-001,1757,508,39,264,219,88,2392,1,0.7345317725752508,0.21237458193979933,0.016304347826086956,0.03678929765886288,1909,0.11036789297658862,0.09155518394648829,0.7980769230769231
216,Charles,2371,Charles Precinct 06-001,1797,407,51,205,149,116,2371,1,0.7579080556727119,0.17165752846900043,0.021509911429776464,0.04892450442851118,2017,0.08646140868831717,0.06284268241248418,0.8506959088991987
217,Charles,3623,Charles Precinct 06-014,1425,1808,137,373,532,253,3623,1,0.3933204526635385,0.4990339497653878,0.03781396632624896,0.06983163124482474,2718,0.10295335357438587,0.14683963566105437,0.7502070107645598
378,Charles,2571,Charles Precinct 09-002,1957,462,47,168,147,105,2571,1,0.7611824192921043,0.17969661610268378,0.018280824581874758,0.040840140023337225,2256,0.06534422403733955,0.057176196032672114,0.8774795799299884
387,Charles,2356,Charles Precinct 09-001,1447,758,38,190,245,113,2356,1,0.6141765704584041,0.32173174872665533,0.016129032258064516,0.04796264855687606,1921,0.08064516129032258,0.10398981324278438,0.815365025466893
454,Charles,3603,Charles Precinct 06-006,1784,1375,224,250,369,220,3603,1,0.49514293644185403,0.38162642242575634,0.062170413544268666,0.06106022758812101,2984,0.06938662225922843,0.10241465445462115,0.8281987232861504
455,Charles,2547,Charles Precinct 06-018,447,1703,133,260,607,264,2547,1,0.17550058892815076,0.6686297605025521,0.05221829603455045,0.10365135453474676,1680,0.10208087946603847,0.23831959167648215,0.6595995288574794
456,Charles,2806,Charles Precinct 06-009,1003,1540,130,266,268,133,2806,1,0.357448325017819,0.5488239486813971,0.04632929436920884,0.0473984319315752,2272,0.0947968638631504,0.0955096222380613,0.8096935138987883
457,Charles,2084,Charles Precinct 06-008,812,1024,129,149,234,119,2084,1,0.3896353166986564,0.491362763915547,0.06190019193857965,0.05710172744721689,1701,0.07149712092130518,0.11228406909788867,0.8162188099808061
458,Charles,2626,Charles Precinct 06-016,1097,1162,173,142,243,194,2626,1,0.41774562071591775,0.4424980959634425,0.06587966488956588,0.07387661843107388,2241,0.05407463823305408,0.09253617669459253,0.8533891850723534
459,Charles,3458,Charles Precinct 06-015,1025,1939,211,171,347,283,3458,1,0.2964141122035859,0.5607287449392713,0.06101792943898207,0.08183921341816079,2940,0.04945054945054945,0.10034702139965297,0.8502024291497976
460,Charles,1862,Charles Precinct 06-011,599,994,68,182,335,201,1862,1,0.3216970998925886,0.5338345864661654,0.036519871106337275,0.1079484425349087,1345,0.09774436090225563,0.1799140708915145,0.7223415682062299
