,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
200,Charles,2592,Charles Precinct 03-001,1691,818,937,901,2592,1.0,0.652391975308642,0.34760802469135804,837,0.31558641975308643,0.36149691358024694,0.3229166666666667
201,Charles,1606,Charles Precinct 02-001,1303,398,722,303,1606,1.0,0.811332503113325,0.18866749688667497,486,0.24782067247820672,0.44956413449564137,0.3026151930261519
202,Charles,3125,Charles Precinct 10-001,1544,1215,820,1581,3125,1.0,0.49408,0.50592,1090,0.3888,0.2624,0.3488
203,Charles,2755,Charles Precinct 07-002,1062,1493,441,1693,2755,1.0,0.385480943738657,0.6145190562613431,821,0.541923774954628,0.1600725952813067,0.29800362976406536
204,Charles,3366,Charles Precinct 07-003,1393,1719,596,1973,3366,1.0,0.4138443256090315,0.5861556743909685,1051,0.5106951871657754,0.1770647653000594,0.3122400475341652
205,Charles,1655,Charles Precinct 07-001,1311,369,457,344,1655,1.0,0.7921450151057402,0.20785498489425983,829,0.2229607250755287,0.27613293051359517,0.5009063444108761
206,Charles,2514,Charles Precinct 07-004,947,1671,400,1567,2514,1.0,0.37669053301511535,0.6233094669848847,443,0.6646778042959427,0.15910898965791567,0.1762132060461416
209,Charles,2440,Charles Precinct 01-002,1878,733,1101,562,2440,1.0,0.769672131147541,0.230327868852459,606,0.30040983606557375,0.4512295081967213,0.2483606557377049
210,Charles,1733,Charles Precinct 04-002,1449,377,911,284,1733,1.0,0.8361223312175419,0.16387766878245816,445,0.21754183496826313,0.5256780150028851,0.2567801500288517
211,Charles,2359,Charles Precinct 01-003,1637,930,939,722,2359,1.0,0.6939381093683764,0.3060618906316236,490,0.39423484527342095,0.39805002119542177,0.20771513353115728
212,Charles,2485,Charles Precinct 01-004,1976,641,907,509,2485,1.0,0.7951710261569417,0.20482897384305834,937,0.2579476861167002,0.36498993963782694,0.37706237424547284
213,Charles,3599,Charles Precinct 05-001,2920,857,1403,679,3599,1.0,0.81133648235621,0.18866351764378994,1339,0.23812170047235343,0.3898305084745763,0.3720477910530703
214,Charles,2563,Charles Precinct 04-001,2230,537,1277,333,2563,1.0,0.870074131876707,0.12992586812329301,749,0.2095200936402653,0.4982442450253609,0.2922356613343738
215,Charles,2604,Charles Precinct 08-001,1912,1120,1483,692,2604,1.0882107023411371,0.7342549923195084,0.26574500768049153,1,0.43010752688172044,0.5695084485407066,0.00038402457757296467
