,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
200,Charles,2592,Charles Precinct 03-001,1691,785,33,926,709,83,2592,1.0,0.652391975308642,0.3028549382716049,0.01273148148148148,0.03202160493827161,957,0.35725308641975306,0.27353395061728397,0.36921296296296297
201,Charles,1606,Charles Precinct 02-001,1303,240,25,493,637,38,1606,1.0,0.811332503113325,0.149439601494396,0.015566625155666251,0.023661270236612703,476,0.3069738480697385,0.39663760896637607,0.29638854296388545
202,Charles,3125,Charles Precinct 10-001,1544,1367,58,1342,720,156,3125,1.0,0.49408,0.43744,0.01856,0.04992,1063,0.42944,0.2304,0.34016
203,Charles,2755,Charles Precinct 07-002,1062,1428,75,1459,406,190,2755,1.0,0.385480943738657,0.5183303085299455,0.02722323049001815,0.06896551724137931,890,0.5295825771324864,0.14736842105263157,0.32304900181488205
204,Charles,3366,Charles Precinct 07-003,1393,1646,77,1704,532,250,3366,1.0,0.4138443256090315,0.489007724301842,0.02287581699346405,0.07427213309566251,1130,0.5062388591800356,0.15805109922756982,0.33571004159239454
205,Charles,1655,Charles Precinct 07-001,1311,217,63,401,409,64,1655,1.0,0.7921450151057402,0.1311178247734139,0.038066465256797584,0.03867069486404834,845,0.24229607250755286,0.24712990936555893,0.5105740181268882
206,Charles,2514,Charles Precinct 07-004,947,1356,87,1506,364,124,2514,1.0,0.37669053301511535,0.5393794749403341,0.034606205250596656,0.049323786793953855,644,0.5990453460620525,0.14478918058870327,0.2561654733492442
209,Charles,2440,Charles Precinct 01-002,1878,409,43,772,1161,110,2440,1.0,0.769672131147541,0.16762295081967213,0.01762295081967213,0.045081967213114756,507,0.3163934426229508,0.47581967213114756,0.20778688524590164
210,Charles,1733,Charles Precinct 04-002,1449,198,27,435,796,59,1733,1.0,0.8361223312175419,0.1142527409117138,0.015579919215233698,0.034045008655510675,502,0.2510098095787651,0.4593190998268898,0.2896710905943451
211,Charles,2359,Charles Precinct 01-003,1637,577,62,777,739,83,2359,1.0,0.6939381093683764,0.24459516744383214,0.02628232301822806,0.035184400169563375,843,0.3293768545994065,0.3132683340398474,0.3573548113607461
212,Charles,2485,Charles Precinct 01-004,1976,352,62,694,910,95,2485,1.0,0.7951710261569417,0.14164989939637826,0.024949698189134808,0.03822937625754527,881,0.27927565392354126,0.36619718309859156,0.3545271629778672
213,Charles,3599,Charles Precinct 05-001,2920,525,42,987,1257,112,3599,1.0,0.81133648235621,0.14587385384829119,0.011669908307863295,0.031119755487635455,1355,0.2742428452347874,0.34926368435676575,0.3764934704084468
214,Charles,2563,Charles Precinct 04-001,2230,242,45,536,1114,46,2563,1.0,0.870074131876707,0.0944206008583691,0.017557549746390948,0.01794771751853297,913,0.2091299258681233,0.4346468981662115,0.3562231759656652
215,Charles,2392,Charles Precinct 08-001,1757,508,39,848,1045,88,2392,1.0,0.7345317725752508,0.21237458193979933,0.016304347826086956,0.03678929765886288,499,0.35451505016722407,0.43687290969899667,0.20861204013377926
216,Charles,2371,Charles Precinct 06-001,1797,407,51,801,905,116,2371,1.0,0.7579080556727119,0.17165752846900043,0.021509911429776464,0.04892450442851118,665,0.33783213833825393,0.3816954871362294,0.28047237452551665
217,Charles,3623,Charles Precinct 06-014,1425,1808,137,1845,641,253,3623,1.0,0.3933204526635385,0.4990339497653878,0.03781396632624896,0.06983163124482474,1137,0.5092464808170025,0.17692520011040574,0.3138283190725918
378,Charles,2571,Charles Precinct 09-002,1957,462,47,771,957,105,2571,1.0,0.7611824192921043,0.17969661610268378,0.018280824581874758,0.040840140023337225,843,0.2998833138856476,0.37222870478413067,0.3278879813302217
387,Charles,2356,Charles Precinct 09-001,1447,758,38,990,811,113,2356,1.0,0.6141765704584041,0.32173174872665533,0.016129032258064516,0.04796264855687606,555,0.4202037351443124,0.3442275042444822,0.23556876061120544
454,Charles,3603,Charles Precinct 06-006,1784,1375,224,1630,702,220,3603,1.0,0.49514293644185403,0.38162642242575634,0.062170413544268666,0.06106022758812101,1271,0.4524007771301693,0.1948376353039134,0.3527615875659173
