,COUNTY,VAP,NAME,WVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
200,Charles,2592,Charles Precinct 03-001,1691,926,709,901,2592,1.0,0.652391975308642,0.34760802469135804,957,0.35725308641975306,0.27353395061728397,0.36921296296296297
201,Charles,1606,Charles Precinct 02-001,1303,493,637,303,1606,1.0,0.811332503113325,0.18866749688667497,476,0.3069738480697385,0.39663760896637607,0.29638854296388545
202,Charles,3125,Charles Precinct 10-001,1544,1342,720,1581,3125,1.0,0.49408,0.50592,1063,0.42944,0.2304,0.34016
203,Charles,2755,Charles Precinct 07-002,1062,1459,406,1693,2755,1.0,0.385480943738657,0.6145190562613431,890,0.5295825771324864,0.14736842105263157,0.32304900181488205
204,Charles,3366,Charles Precinct 07-003,1393,1704,532,1973,3366,1.0,0.4138443256090315,0.5861556743909685,1130,0.5062388591800356,0.15805109922756982,0.33571004159239454
205,Charles,1655,Charles Precinct 07-001,1311,401,409,344,1655,1.0,0.7921450151057402,0.20785498489425983,845,0.24229607250755286,0.24712990936555893,0.5105740181268882
206,Charles,2514,Charles Precinct 07-004,947,1506,364,1567,2514,1.0,0.37669053301511535,0.6233094669848847,644,0.5990453460620525,0.14478918058870327,0.2561654733492442
209,Charles,2440,Charles Precinct 01-002,1878,772,1161,562,2440,1.0,0.769672131147541,0.230327868852459,507,0.3163934426229508,0.47581967213114756,0.20778688524590164
210,Charles,1733,Charles Precinct 04-002,1449,435,796,284,1733,1.0,0.8361223312175419,0.16387766878245816,502,0.2510098095787651,0.4593190998268898,0.2896710905943451
211,Charles,2359,Charles Precinct 01-003,1637,777,739,722,2359,1.0,0.6939381093683764,0.3060618906316236,843,0.3293768545994065,0.3132683340398474,0.3573548113607461
212,Charles,2485,Charles Precinct 01-004,1976,694,910,509,2485,1.0,0.7951710261569417,0.20482897384305834,881,0.27927565392354126,0.36619718309859156,0.3545271629778672
213,Charles,3599,Charles Precinct 05-001,2920,987,1257,679,3599,1.0,0.81133648235621,0.18866351764378994,1355,0.2742428452347874,0.34926368435676575,0.3764934704084468
214,Charles,2563,Charles Precinct 04-001,2230,536,1114,333,2563,1.0,0.870074131876707,0.12992586812329301,913,0.2091299258681233,0.4346468981662115,0.3562231759656652
215,Charles,2392,Charles Precinct 08-001,1757,848,1045,635,2392,1.0,0.7345317725752508,0.2654682274247492,499,0.35451505016722407,0.43687290969899667,0.20861204013377926
216,Charles,2371,Charles Precinct 06-001,1797,801,905,574,2371,1.0,0.7579080556727119,0.24209194432728806,665,0.33783213833825393,0.3816954871362294,0.28047237452551665
217,Charles,3623,Charles Precinct 06-014,1425,1845,641,2198,3623,1.0,0.3933204526635385,0.6066795473364615,1137,0.5092464808170025,0.17692520011040574,0.3138283190725918
378,Charles,2571,Charles Precinct 09-002,1957,771,957,614,2571,1.0,0.7611824192921043,0.23881758070789577,843,0.2998833138856476,0.37222870478413067,0.3278879813302217
387,Charles,2356,Charles Precinct 09-001,1447,990,811,909,2356,1.0,0.6141765704584041,0.38582342954159593,555,0.4202037351443124,0.3442275042444822,0.23556876061120544
454,Charles,3603,Charles Precinct 06-006,1784,1630,702,1819,3603,1.0,0.49514293644185403,0.504857063558146,1271,0.4524007771301693,0.1948376353039134,0.3527615875659173
455,Charles,2547,Charles Precinct 06-018,447,1947,178,2100,2547,1.0,0.17550058892815076,0.8244994110718492,422,0.7644287396937574,0.06988614055751866,0.165685119748724
456,Charles,2806,Charles Precinct 06-009,1003,1409,264,1803,2806,1.0,0.357448325017819,0.642551674982181,1133,0.5021382751247327,0.09408410548823949,0.4037776193870278
457,Charles,2084,Charles Precinct 06-008,812,1110,285,1272,2084,1.0,0.3896353166986564,0.6103646833013435,689,0.5326295585412668,0.13675623800383876,0.33061420345489445
458,Charles,2626,Charles Precinct 06-016,1097,856,333,1529,2626,1.0,0.41774562071591775,0.5822543792840823,1437,0.32597105864432596,0.1268088347296268,0.5472201066260473
459,Charles,3458,Charles Precinct 06-015,1025,1312,217,2433,3458,1.0,0.2964141122035859,0.7035858877964141,1929,0.37941006362058993,0.06275303643724696,0.5578368999421631
460,Charles,1862,Charles Precinct 06-011,599,1222,323,1263,1862,1.0,0.3216970998925886,0.6783029001074113,317,0.6562835660580022,0.17346938775510204,0.17024704618689582
461,Charles,3992,Charles Precinct 06-007,1423,1829,394,2569,3992,1.0,0.3564629258517034,0.6435370741482966,1769,0.4581663326653307,0.09869739478957916,0.4431362725450902
462,Charles,2617,Charles Precinct 06-005,575,1864,239,2042,2617,1.0,0.21971723347344288,0.7802827665265571,514,0.7122659533817348,0.09132594573939626,0.19640810087886892
463,Charles,1743,Charles Precinct 06-017,855,838,313,888,1743,1.0,0.4905335628227194,0.5094664371772806,592,0.48078026391279405,0.1795754446356856,0.33964429145152036
464,Charles,2599,Charles Precinct 06-022,659,1159,203,1940,2599,1.0,0.2535590611773759,0.7464409388226241,1237,0.44594074644093884,0.07810696421700654,0.47595228934205464
465,Charles,1568,Charles Precinct 06-012,649,798,223,919,1568,1.0,0.4139030612244898,0.5860969387755102,547,0.5089285714285714,0.14221938775510204,0.34885204081632654
466,Charles,2347,Charles Precinct 08-004,1718,1175,899,629,2347,1.0,0.731998295696634,0.268001704303366,273,0.5006391137622497,0.3830421815083085,0.11631870472944184
467,Charles,1345,Charles Precinct 08-005,1032,365,459,313,1345,1.0,0.7672862453531598,0.23271375464684016,521,0.27137546468401486,0.3412639405204461,0.387360594795539
468,Charles,2167,Charles Precinct 08-003,1317,879,493,850,2167,1.0,0.6077526534379326,0.3922473465620674,795,0.405629903091832,0.22750346100599908,0.3668666359021689
469,Charles,2164,Charles Precinct 08-002,1349,1009,721,815,2164,1.0,0.6233826247689463,0.3766173752310536,434,0.46626617375231055,0.3331792975970425,0.20055452865064696
720,Charles,3857,Charles Precinct 01-001,2541,1425,1226,1316,3857,1.0,0.6588021778584392,0.3411978221415608,1206,0.3694581280788177,0.3178636245786881,0.31267824734249416
721,Charles,3570,Charles Precinct 06-002,2072,1579,910,1498,3570,1.0,0.5803921568627451,0.4196078431372549,1081,0.442296918767507,0.2549019607843137,0.30280112044817925
722,Charles,1581,Charles Precinct 06-003,476,1173,260,1105,1581,1.0,0.3010752688172043,0.6989247311827957,148,0.7419354838709677,0.1644528779253637,0.09361163820366857
723,Charles,1855,Charles Precinct 06-019,983,1003,521,872,1855,1.0,0.5299191374663073,0.47008086253369274,331,0.540700808625337,0.28086253369272235,0.1784366576819407
724,Charles,2458,Charles Precinct 06-004,796,1761,361,1662,2458,1.0,0.32384052074857606,0.676159479251424,336,0.7164361269324654,0.1468673718470301,0.13669650122050447
725,Charles,1494,Charles Precinct 06-020,801,639,314,693,1494,1.0,0.536144578313253,0.463855421686747,541,0.42771084337349397,0.2101740294511379,0.36211512717536815
