,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,45,4,13,4,15,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,1924,0.022443890274314215,0.00199501246882793,0.006483790523690773,0.00199501246882793,0.007481296758104738,0.9596009975062344
109,Washington,2584,Washington Precinct 07-001,2474,27,53,46,7,24,3,21,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,2483,0.01780185758513932,0.0027089783281733747,0.009287925696594427,0.0011609907120743034,0.008126934984520124,0.9609133126934984
110,Washington,883,Washington Precinct 14-001,858,4,13,21,1,10,1,5,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,845,0.02378255945639864,0.0011325028312570782,0.011325028312570781,0.0011325028312570782,0.0056625141562853904,0.956964892412231
111,Washington,1184,Washington Precinct 14-002,1120,27,11,13,4,7,2,7,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,1151,0.01097972972972973,0.0033783783783783786,0.0059121621621621625,0.0016891891891891893,0.0059121621621621625,0.9721283783783784
164,Washington,1945,Washington Precinct 08-000,1896,12,22,63,6,18,4,23,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,1831,0.032390745501285345,0.003084832904884319,0.009254498714652956,0.002056555269922879,0.011825192802056555,0.9413881748071979
167,Washington,1846,Washington Precinct 19-000,1762,32,26,69,9,24,1,22,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,1721,0.03737811484290358,0.004875406283856988,0.013001083423618635,0.0005417118093174431,0.011917659804983749,0.9322860238353196
168,Washington,2585,Washington Precinct 06-002,2446,42,53,73,8,33,12,35,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,2424,0.028239845261121856,0.003094777562862669,0.01276595744680851,0.0046421663442940036,0.013539651837524178,0.9377176015473888
169,Washington,2120,Washington Precinct 06-001,2021,32,40,50,10,25,9,39,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,1987,0.02358490566037736,0.0047169811320754715,0.01179245283018868,0.0042452830188679245,0.01839622641509434,0.9372641509433962
170,Washington,2992,Washington Precinct 16-000,2783,43,50,70,16,32,12,37,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,2825,0.02339572192513369,0.0053475935828877,0.0106951871657754,0.004010695187165776,0.012366310160427808,0.9441844919786097
171,Washington,3446,Washington Precinct 02-000,3270,71,36,59,15,27,10,42,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,3293,0.017121300058038306,0.004352872896111433,0.00783517121300058,0.002901915264074289,0.012188044109112013,0.9556006964596634
172,Washington,3981,Washington Precinct 23-000,3821,55,63,35,8,14,7,26,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,3891,0.008791760864104497,0.002009545340366742,0.0035167043456417984,0.0017583521728208992,0.006531022356191912,0.9773926149208741
173,Washington,2569,Washington Precinct 26-003,2433,34,35,36,6,12,8,24,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,2483,0.014013234721681589,0.0023355391202802647,0.004671078240560529,0.003114052160373686,0.009342156481121059,0.9665239392759829
174,Washington,3543,Washington Precinct 26-001,3247,126,82,39,12,21,3,21,88,3543,1,0.9164549816539656,0.03556308213378493,0.02314422805532035,0.024837708156929157,3447,0.01100762066045724,0.003386960203217612,0.0059271803556308214,0.000846740050804403,0.0059271803556308214,0.9729043183742591
175,Washington,2281,Washington Precinct 26-002,2020,88,94,47,10,21,6,25,79,2281,1,0.8855765015344147,0.03857957036387549,0.041209995615957916,0.03463393248575186,2172,0.020604997807978958,0.004384042086804033,0.00920648838228847,0.00263042525208242,0.010960105217010083,0.9522139412538361
176,Washington,2361,Washington Precinct 10-002,1969,175,111,90,10,27,11,50,106,2361,1,0.833968657348581,0.07412113511224058,0.04701397712833545,0.04489623041084286,2173,0.03811944091486658,0.004235493434985175,0.011435832274459974,0.004659042778483694,0.021177467174925878,0.9203727234222787
177,Washington,1736,Washington Precinct 03-004,1327,274,72,23,3,7,4,12,63,1736,1,0.7644009216589862,0.1578341013824885,0.041474654377880185,0.036290322580645164,1687,0.013248847926267281,0.0017281105990783411,0.004032258064516129,0.002304147465437788,0.0069124423963133645,0.9717741935483871
