,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
108,Washington,2005,Washington Precinct 07-002,1820,265,532,185,2005,1,0.9077306733167082,0.09226932668329177,1208,0.13216957605985039,0.26533665835411474,0.602493765586035
109,Washington,2584,Washington Precinct 07-001,2474,339,745,110,2584,1,0.9574303405572755,0.04256965944272446,1500,0.13119195046439627,0.288312693498452,0.5804953560371517
110,Washington,883,Washington Precinct 14-001,858,119,263,25,883,1,0.9716874292185731,0.028312570781426953,501,0.1347678369195923,0.29784824462061155,0.5673839184597962
111,Washington,1184,Washington Precinct 14-002,1120,113,218,64,1184,1,0.9459459459459459,0.05405405405405406,853,0.09543918918918919,0.18412162162162163,0.7204391891891891
164,Washington,1945,Washington Precinct 08-000,1896,326,534,49,1945,1,0.9748071979434447,0.02519280205655527,1085,0.16760925449871467,0.2745501285347044,0.5578406169665809
167,Washington,1846,Washington Precinct 19-000,1762,311,608,84,1846,1,0.9544962080173348,0.04550379198266522,927,0.1684723726977248,0.3293607800650054,0.5021668472372698
168,Washington,2585,Washington Precinct 06-002,2446,415,616,139,2585,1,0.9462282398452612,0.053771760154738876,1554,0.16054158607350097,0.23829787234042554,0.6011605415860735
169,Washington,2120,Washington Precinct 06-001,2021,390,580,99,2120,1,0.9533018867924529,0.046698113207547166,1150,0.18396226415094338,0.27358490566037735,0.5424528301886793
170,Washington,2992,Washington Precinct 16-000,2783,442,863,209,2992,1,0.9301470588235294,0.06985294117647059,1687,0.14772727272727273,0.28843582887700536,0.5638368983957219
171,Washington,3446,Washington Precinct 02-000,3270,501,754,176,3446,1,0.9489262913522926,0.05107370864770749,2191,0.1453859547301219,0.2188044109112014,0.6358096343586768
172,Washington,3981,Washington Precinct 23-000,3821,413,1037,160,3981,1,0.9598090931926652,0.04019090680733484,2531,0.10374277819643306,0.26048731474503894,0.635769907058528
173,Washington,2569,Washington Precinct 26-003,2433,390,620,136,2569,1,0.9470611132736473,0.05293888672635266,1559,0.1518100428182172,0.24133904242896068,0.6068509147528222
174,Washington,3543,Washington Precinct 26-001,3247,456,669,296,3543,1,0.9164549816539656,0.08354501834603444,2418,0.12870448772226925,0.18882303132938189,0.6824724809483489
175,Washington,2281,Washington Precinct 26-002,2020,358,462,261,2281,1,0.8855765015344147,0.11442349846558526,1461,0.1569487067075844,0.20254274441034634,0.6405085488820693
176,Washington,2361,Washington Precinct 10-002,1969,425,635,392,2361,1,0.833968657348581,0.1660313426514189,1301,0.18000847098686998,0.2689538331215587,0.5510376958915714
177,Washington,1736,Washington Precinct 03-004,1327,114,118,409,1736,1,0.7644009216589862,0.23559907834101382,1504,0.06566820276497695,0.06797235023041474,0.8663594470046083
178,Washington,2009,Washington Precinct 03-003,1620,199,240,389,2009,1,0.8063713290194127,0.19362867098058736,1570,0.09905425584868094,0.11946241911398706,0.781483325037332
179,Washington,1404,Washington Precinct 03-002,1228,194,139,176,1404,1,0.8746438746438746,0.12535612535612536,1071,0.13817663817663817,0.099002849002849,0.7628205128205128
180,Washington,2964,Washington Precinct 13-001,2854,319,833,110,2964,1,0.9628879892037787,0.037112010796221326,1812,0.10762483130904184,0.2810391363022942,0.611336032388664
