,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,212,958,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,835,0.1057356608478803,0.47780548628428926,0.4164588528678304
109,Washington,2584,Washington Precinct 07-001,2474,27,53,196,1237,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,1151,0.07585139318885449,0.47871517027863775,0.4454334365325077
110,Washington,883,Washington Precinct 14-001,858,4,13,81,423,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,379,0.09173272933182333,0.47904869762174407,0.4292185730464326
111,Washington,1184,Washington Precinct 14-002,1120,27,11,99,381,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,704,0.08361486486486487,0.3217905405405405,0.5945945945945946
164,Washington,1945,Washington Precinct 08-000,1896,12,22,229,933,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,783,0.11773778920308484,0.47969151670951155,0.4025706940874036
167,Washington,1846,Washington Precinct 19-000,1762,32,26,234,1009,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,603,0.1267605633802817,0.5465872156013001,0.3266522210184182
168,Washington,2585,Washington Precinct 06-002,2446,42,53,334,1162,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,1089,0.12920696324951644,0.4495164410058027,0.42127659574468085
169,Washington,2120,Washington Precinct 06-001,2021,32,40,232,1083,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,805,0.10943396226415095,0.5108490566037736,0.37971698113207547
170,Washington,2992,Washington Precinct 16-000,2783,43,50,279,1301,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,1412,0.09324866310160428,0.43482620320855614,0.47192513368983957
171,Washington,3446,Washington Precinct 02-000,3270,71,36,298,1319,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,1829,0.08647707486941382,0.3827626233313987,0.5307603017991874
172,Washington,3981,Washington Precinct 23-000,3821,55,63,204,1635,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,2142,0.05124340617935192,0.4107008289374529,0.5380557648831952
173,Washington,2569,Washington Precinct 26-003,2433,34,35,244,1244,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,1081,0.09497859089139743,0.4842351109381082,0.42078629817049434
174,Washington,3543,Washington Precinct 26-001,3247,126,82,237,864,88,3543,1,0.9164549816539656,0.03556308213378493,0.02314422805532035,0.024837708156929157,2442,0.06689246401354784,0.2438611346316681,0.6892464013547841
175,Washington,2281,Washington Precinct 26-002,2020,88,94,233,805,79,2281,1,0.8855765015344147,0.03857957036387549,0.041209995615957916,0.03463393248575186,1243,0.10214818062253397,0.3529153879877247,0.5449364313897413
176,Washington,2361,Washington Precinct 10-002,1969,175,111,431,1135,106,2361,1,0.833968657348581,0.07412113511224058,0.04701397712833545,0.04489623041084286,795,0.18254976704786108,0.4807285048708175,0.33672172808132145
177,Washington,1736,Washington Precinct 03-004,1327,274,72,195,193,63,1736,1,0.7644009216589862,0.1578341013824885,0.041474654377880185,0.036290322580645164,1348,0.11232718894009217,0.11117511520737328,0.7764976958525346
178,Washington,2009,Washington Precinct 03-003,1620,255,77,185,414,57,2009,1,0.8063713290194127,0.12692882030861125,0.03832752613240418,0.028372324539571926,1410,0.09208561473369836,0.20607267297162768,0.701841712294674
179,Washington,1404,Washington Precinct 03-002,1228,100,40,199,312,36,1404,1,0.8746438746438746,0.07122507122507123,0.02849002849002849,0.02564102564102564,893,0.14173789173789172,0.2222222222222222,0.636039886039886
180,Washington,2964,Washington Precinct 13-001,2854,30,40,189,1317,40,2964,1,0.9628879892037787,0.010121457489878543,0.01349527665317139,0.01349527665317139,1458,0.06376518218623482,0.444331983805668,0.49190283400809715
181,Washington,2396,Washington Precinct 25-004,1777,366,127,352,604,126,2396,1,0.741652754590985,0.15275459098497496,0.05300500834724541,0.052587646076794656,1440,0.14691151919866444,0.25208681135225375,0.6010016694490818
182,Washington,2917,Washington Precinct 25-002,2460,282,102,328,556,73,2917,1,0.8433321906067878,0.09667466575248543,0.03496743229345218,0.025025711347274597,2033,0.11244429208090503,0.1906067877956805,0.6969489201234145
183,Washington,1556,Washington Precinct 13-002,1358,96,49,196,640,53,1556,1,0.8727506426735219,0.061696658097686374,0.031491002570694086,0.03406169665809768,720,0.12596401028277635,0.41131105398457585,0.46272493573264784
184,Washington,947,Washington Precinct 10-004,919,12,5,105,387,11,947,1,0.9704329461457233,0.012671594508975714,0.005279831045406547,0.011615628299894404,455,0.11087645195353749,0.40865892291446676,0.4804646251319958
185,Washington,4870,Washington Precinct 10-001,3171,1495,98,306,978,106,4870,1,0.651129363449692,0.3069815195071869,0.020123203285420943,0.021765913757700206,3586,0.06283367556468172,0.20082135523613964,0.7363449691991787
186,Washington,1255,Washington Precinct 03-001,1023,168,31,107,155,33,1255,1,0.8151394422310757,0.13386454183266933,0.024701195219123506,0.026294820717131476,993,0.08525896414342629,0.12350597609561753,0.7912350597609562
187,Washington,1160,Washington Precinct 25-001,490,577,48,162,80,45,1160,1,0.4224137931034483,0.4974137931034483,0.041379310344827586,0.03879310344827586,918,0.1396551724137931,0.06896551724137931,0.7913793103448276
188,Washington,2628,Washington Precinct 22-001,1978,424,139,249,287,87,2628,1,0.7526636225266362,0.1613394216133942,0.05289193302891933,0.033105022831050226,2092,0.09474885844748858,0.10920852359208523,0.7960426179604262
189,Washington,2275,Washington Precinct 22-002,1694,315,147,337,495,119,2275,1,0.7446153846153846,0.13846153846153847,0.06461538461538462,0.052307692307692305,1443,0.14813186813186813,0.2175824175824176,0.6342857142857142
190,Washington,1661,Washington Precinct 10-003,1445,83,79,168,587,54,1661,1,0.8699578567128236,0.049969897652016856,0.047561709813365445,0.0325105358217941,906,0.10114388922335943,0.3534015653220951,0.5454545454545454
191,Washington,2430,Washington Precinct 21-002,1997,227,123,322,665,83,2430,1,0.8218106995884774,0.0934156378600823,0.050617283950617285,0.034156378600823045,1443,0.1325102880658436,0.2736625514403292,0.5938271604938271
192,Washington,1170,Washington Precinct 21-003,1051,71,17,190,427,31,1170,1,0.8982905982905983,0.06068376068376068,0.01452991452991453,0.026495726495726495,553,0.1623931623931624,0.36495726495726494,0.47264957264957264
193,Washington,2431,Washington Precinct 27-001,2230,72,37,277,1156,92,2431,1,0.9173179761415056,0.029617441382147263,0.015220074043603456,0.03784450843274373,998,0.113944878650761,0.4755244755244755,0.41053064582476345
194,Washington,2591,Washington Precinct 21-001,2125,242,125,380,814,99,2591,1,0.8201466615206484,0.09340023157082207,0.048243921265920496,0.03820918564260903,1397,0.1466615206483983,0.3141644152836743,0.5391740640679274
195,Washington,3190,Washington Precinct 27-002,2627,246,156,376,1195,161,3190,1,0.8235109717868339,0.07711598746081505,0.04890282131661442,0.05047021943573668,1619,0.11786833855799372,0.37460815047021945,0.5075235109717868
196,Washington,2782,Washington Precinct 18-002,2491,174,50,268,963,67,2782,1,0.8953989935298347,0.0625449317038102,0.017972681524083392,0.024083393242271746,1551,0.09633357296908698,0.34615384615384615,0.5575125808770669
197,Washington,3320,Washington Precinct 18-003,2539,355,168,428,764,258,3320,1,0.7647590361445783,0.10692771084337349,0.05060240963855422,0.07771084337349397,2128,0.12891566265060242,0.23012048192771084,0.6409638554216868
198,Washington,2141,Washington Precinct 18-001,2034,34,29,159,1058,44,2141,1,0.9500233535730966,0.015880429705744978,0.0135450723960766,0.020551144325081736,924,0.07426436244745446,0.49416160672582904,0.43157403082671647
199,Washington,2206,Washington Precinct 09-000,2147,19,13,196,1021,27,2206,1,0.9732547597461468,0.008612873980054397,0.0058930190389845875,0.012239347234814143,989,0.08884859474161379,0.4628286491387126,0.4483227561196736
241,Washington,2643,Washington Precinct 05-000,2584,10,9,137,1172,40,2643,1,0.9776768823306848,0.0037835792659856224,0.00340522133938706,0.01513431706394249,1334,0.05183503594400303,0.44343548997351495,0.504729474082482
243,Washington,1589,Washington Precinct 15-000,1563,2,10,94,790,14,1589,1,0.9836375078665828,0.0012586532410320957,0.0062932662051604785,0.00881057268722467,705,0.0591567023285085,0.4971680302076778,0.4436752674638137
244,Washington,2398,Washington Precinct 04-000,2339,11,17,121,1318,31,2398,1,0.9753961634695579,0.0045871559633027525,0.007089241034195163,0.01292743953294412,959,0.05045871559633028,0.5496246872393661,0.3999165971643036
245,Washington,563,Washington Precinct 11-002,546,6,1,54,219,10,563,1,0.9698046181172292,0.010657193605683837,0.0017761989342806395,0.017761989342806393,290,0.09591474245115453,0.38898756660746003,0.5150976909413855
246,Washington,2586,Washington Precinct 01-000,2492,7,28,302,1255,59,2586,1,0.9636504253673627,0.0027068832173240526,0.01082753286929621,0.022815158546017015,1029,0.11678267594740913,0.48530549110595517,0.39791183294663574
247,Washington,1721,Washington Precinct 20-000,1673,6,12,131,872,30,1721,1,0.9721092388146426,0.003486345148169669,0.006972690296339338,0.017431725740848343,718,0.07611853573503777,0.5066821615339918,0.4171993027309704
248,Washington,6302,Washington Precinct 12-000,3018,2973,251,161,1015,60,6302,1,0.4788955887019994,0.4717549984132022,0.03982862583306887,0.00952078705172961,5126,0.025547445255474453,0.16105998095842589,0.8133925737860996
249,Washington,929,Washington Precinct 11-001,892,15,8,128,452,14,929,1,0.9601722282023681,0.016146393972012917,0.008611410118406888,0.015069967707212056,349,0.1377825618945102,0.4865446716899892,0.3756727664155005
1804,Washington,1117,Washington Precinct 24-001,918,167,16,37,219,16,1117,1,0.8218442256042973,0.1495076096687556,0.01432408236347359,0.01432408236347359,861,0.03312444046553268,0.19606087735004477,0.7708146821844225
1805,Washington,5439,Washington Precinct 17-001,4429,549,268,486,873,193,5439,1,0.8143041000183857,0.10093767236624379,0.049273763559477844,0.035484464055892624,4080,0.08935466078323222,0.16050744622173194,0.7501378929950359
