,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,225,529,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,1251,0.11221945137157108,0.2638403990024938,0.6239401496259351
109,Washington,2584,Washington Precinct 07-001,2474,27,53,249,780,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,1555,0.09636222910216719,0.3018575851393189,0.6017801857585139
110,Washington,883,Washington Precinct 14-001,858,4,13,88,273,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,522,0.09966024915062288,0.3091732729331823,0.5911664779161948
111,Washington,1184,Washington Precinct 14-002,1120,27,11,92,218,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,874,0.0777027027027027,0.18412162162162163,0.7381756756756757
164,Washington,1945,Washington Precinct 08-000,1896,12,22,257,558,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,1130,0.13213367609254498,0.28688946015424166,0.5809768637532133
167,Washington,1846,Washington Precinct 19-000,1762,32,26,238,622,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,986,0.12892741061755147,0.3369447453954496,0.5341278439869989
168,Washington,2585,Washington Precinct 06-002,2446,42,53,344,633,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,1608,0.13307543520309478,0.2448742746615087,0.6220502901353965
169,Washington,2120,Washington Precinct 06-001,2021,32,40,293,619,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,1208,0.13820754716981132,0.2919811320754717,0.569811320754717
170,Washington,2992,Washington Precinct 16-000,2783,43,50,336,883,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,1773,0.11229946524064172,0.29512032085561496,0.5925802139037433
171,Washington,3446,Washington Precinct 02-000,3270,71,36,387,788,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,2271,0.11230412071967498,0.228670922809054,0.659024956471271
172,Washington,3981,Washington Precinct 23-000,3821,55,63,311,1065,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,2605,0.0781210751067571,0.26752072343632255,0.6543582014569204
173,Washington,2569,Washington Precinct 26-003,2433,34,35,324,626,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,1619,0.1261191124951343,0.24367458154924096,0.6302063059556248
174,Washington,3543,Washington Precinct 26-001,3247,126,82,356,697,88,3543,1,0.9164549816539656,0.03556308213378493,0.02314422805532035,0.024837708156929157,2490,0.1004798193621225,0.196725938470223,0.7027942421676545
175,Washington,2281,Washington Precinct 26-002,2020,88,94,287,469,79,2281,1,0.8855765015344147,0.03857957036387549,0.041209995615957916,0.03463393248575186,1525,0.12582200789127576,0.20561157387110915,0.6685664182376151
176,Washington,2361,Washington Precinct 10-002,1969,175,111,342,654,106,2361,1,0.833968657348581,0.07412113511224058,0.04701397712833545,0.04489623041084286,1365,0.144853875476493,0.2770012706480305,0.5781448538754765
177,Washington,1736,Washington Precinct 03-004,1327,274,72,107,104,63,1736,1,0.7644009216589862,0.1578341013824885,0.041474654377880185,0.036290322580645164,1525,0.061635944700460826,0.059907834101382486,0.8784562211981567
178,Washington,2009,Washington Precinct 03-003,1620,255,77,167,226,57,2009,1,0.8063713290194127,0.12692882030861125,0.03832752613240418,0.028372324539571926,1616,0.08312593330014932,0.11249377799900448,0.8043802887008462
179,Washington,1404,Washington Precinct 03-002,1228,100,40,166,143,36,1404,1,0.8746438746438746,0.07122507122507123,0.02849002849002849,0.02564102564102564,1095,0.11823361823361823,0.10185185185185185,0.7799145299145299
180,Washington,2964,Washington Precinct 13-001,2854,30,40,251,838,40,2964,1,0.9628879892037787,0.010121457489878543,0.01349527665317139,0.01349527665317139,1875,0.08468286099865047,0.2827260458839406,0.6325910931174089
181,Washington,2396,Washington Precinct 25-004,1777,366,127,256,301,126,2396,1,0.741652754590985,0.15275459098497496,0.05300500834724541,0.052587646076794656,1839,0.10684474123539232,0.12562604340567612,0.7675292153589316
182,Washington,2917,Washington Precinct 25-002,2460,282,102,226,271,73,2917,1,0.8433321906067878,0.09667466575248543,0.03496743229345218,0.025025711347274597,2420,0.07747685978745286,0.09290366815221117,0.8296194720603359
183,Washington,1556,Washington Precinct 13-002,1358,96,49,180,356,53,1556,1,0.8727506426735219,0.061696658097686374,0.031491002570694086,0.03406169665809768,1020,0.11568123393316196,0.22879177377892032,0.6555269922879178
184,Washington,947,Washington Precinct 10-004,919,12,5,134,226,11,947,1,0.9704329461457233,0.012671594508975714,0.005279831045406547,0.011615628299894404,587,0.14149947201689547,0.23864836325237593,0.6198521647307286
185,Washington,4870,Washington Precinct 10-001,3171,1495,98,348,614,106,4870,1,0.651129363449692,0.3069815195071869,0.020123203285420943,0.021765913757700206,3908,0.07145790554414784,0.12607802874743326,0.8024640657084189
186,Washington,1255,Washington Precinct 03-001,1023,168,31,122,75,33,1255,1,0.8151394422310757,0.13386454183266933,0.024701195219123506,0.026294820717131476,1058,0.09721115537848606,0.05976095617529881,0.8430278884462151
187,Washington,1160,Washington Precinct 25-001,490,577,48,144,28,45,1160,1,0.4224137931034483,0.4974137931034483,0.041379310344827586,0.03879310344827586,988,0.12413793103448276,0.02413793103448276,0.8517241379310345
188,Washington,2628,Washington Precinct 22-001,1978,424,139,248,148,87,2628,1,0.7526636225266362,0.1613394216133942,0.05289193302891933,0.033105022831050226,2232,0.0943683409436834,0.0563165905631659,0.8493150684931506
189,Washington,2275,Washington Precinct 22-002,1694,315,147,250,304,119,2275,1,0.7446153846153846,0.13846153846153847,0.06461538461538462,0.052307692307692305,1721,0.10989010989010989,0.13362637362637364,0.7564835164835165
190,Washington,1661,Washington Precinct 10-003,1445,83,79,215,408,54,1661,1,0.8699578567128236,0.049969897652016856,0.047561709813365445,0.0325105358217941,1038,0.12944009632751355,0.2456351595424443,0.6249247441300422
191,Washington,2430,Washington Precinct 21-002,1997,227,123,302,393,83,2430,1,0.8218106995884774,0.0934156378600823,0.050617283950617285,0.034156378600823045,1735,0.1242798353909465,0.1617283950617284,0.7139917695473251
192,Washington,1170,Washington Precinct 21-003,1051,71,17,242,248,31,1170,1,0.8982905982905983,0.06068376068376068,0.01452991452991453,0.026495726495726495,680,0.20683760683760682,0.21196581196581196,0.5811965811965812
193,Washington,2431,Washington Precinct 27-001,2230,72,37,380,745,92,2431,1,0.9173179761415056,0.029617441382147263,0.015220074043603456,0.03784450843274373,1306,0.1563142739613328,0.30645824763471824,0.537227478403949
194,Washington,2591,Washington Precinct 21-001,2125,242,125,370,455,99,2591,1,0.8201466615206484,0.09340023157082207,0.048243921265920496,0.03820918564260903,1766,0.14280200694712467,0.1756078734079506,0.6815901196449248
195,Washington,3190,Washington Precinct 27-002,2627,246,156,365,694,161,3190,1,0.8235109717868339,0.07711598746081505,0.04890282131661442,0.05047021943573668,2131,0.11442006269592477,0.2175548589341693,0.668025078369906
196,Washington,2782,Washington Precinct 18-002,2491,174,50,334,626,67,2782,1,0.8953989935298347,0.0625449317038102,0.017972681524083392,0.024083393242271746,1822,0.12005751258087707,0.22501797268152407,0.6549245147375988
