,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,77,7,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,1921,0.038403990024937655,0.003491271820448878,0.9581047381546135
109,Washington,2584,Washington Precinct 07-001,2474,27,53,89,3,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,2492,0.03444272445820434,0.0011609907120743034,0.9643962848297214
110,Washington,883,Washington Precinct 14-001,858,4,13,25,0,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,858,0.028312570781426953,0.0,0.9716874292185731
111,Washington,1184,Washington Precinct 14-002,1120,27,11,34,0,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,1150,0.028716216216216218,0.0,0.9712837837837838
164,Washington,1945,Washington Precinct 08-000,1896,12,22,111,5,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,1829,0.0570694087403599,0.002570694087403599,0.9403598971722366
167,Washington,1846,Washington Precinct 19-000,1762,32,26,94,5,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,1747,0.050920910075839654,0.0027085590465872156,0.9463705308775732
168,Washington,2585,Washington Precinct 06-002,2446,42,53,146,5,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,2434,0.05647969052224371,0.0019342359767891683,0.9415860735009671
169,Washington,2120,Washington Precinct 06-001,2021,32,40,126,2,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,1992,0.059433962264150944,0.0009433962264150943,0.939622641509434
170,Washington,2992,Washington Precinct 16-000,2783,43,50,136,3,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,2853,0.045454545454545456,0.001002673796791444,0.953542780748663
171,Washington,3446,Washington Precinct 02-000,3270,71,36,153,4,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,3289,0.044399303540336624,0.0011607661056297156,0.9544399303540336
172,Washington,3981,Washington Precinct 23-000,3821,55,63,118,5,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,3858,0.029640793770409443,0.0012559658377292139,0.9691032403918614
173,Washington,2569,Washington Precinct 26-003,2433,34,35,138,4,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,2427,0.053717399766446086,0.001557026080186843,0.9447255741533671
