,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,113,47,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,1845,0.056359102244389024,0.02344139650872818,0.9201995012468828
109,Washington,2584,Washington Precinct 07-001,2474,27,53,140,62,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,2382,0.05417956656346749,0.023993808049535603,0.9218266253869969
110,Washington,883,Washington Precinct 14-001,858,4,13,50,25,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,808,0.056625141562853906,0.028312570781426953,0.9150622876557192
111,Washington,1184,Washington Precinct 14-002,1120,27,11,46,25,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,1113,0.03885135135135135,0.021114864864864864,0.9400337837837838
164,Washington,1945,Washington Precinct 08-000,1896,12,22,150,54,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,1741,0.07712082262210797,0.027763496143958868,0.8951156812339331
167,Washington,1846,Washington Precinct 19-000,1762,32,26,125,67,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,1654,0.06771397616468039,0.03629469122426869,0.8959913326110509
168,Washington,2585,Washington Precinct 06-002,2446,42,53,210,77,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,2298,0.08123791102514506,0.029787234042553193,0.8889748549323018
169,Washington,2120,Washington Precinct 06-001,2021,32,40,155,54,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,1911,0.07311320754716981,0.02547169811320755,0.9014150943396226
170,Washington,2992,Washington Precinct 16-000,2783,43,50,199,69,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,2724,0.06651069518716578,0.023061497326203207,0.910427807486631
171,Washington,3446,Washington Precinct 02-000,3270,71,36,180,91,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,3175,0.0522344747533372,0.02640742890307603,0.9213580963435868
172,Washington,3981,Washington Precinct 23-000,3821,55,63,141,66,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,3774,0.03541823662396383,0.016578749058025623,0.9480030143180106
173,Washington,2569,Washington Precinct 26-003,2433,34,35,173,74,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,2322,0.06734137796808097,0.028804982483456597,0.9038536395484624
174,Washington,3543,Washington Precinct 26-001,3247,126,82,177,87,88,3543,1,0.9164549816539656,0.03556308213378493,0.02314422805532035,0.024837708156929157,3279,0.04995766299745978,0.024555461473327687,0.9254868755292125
175,Washington,2281,Washington Precinct 26-002,2020,88,94,149,67,79,2281,1,0.8855765015344147,0.03857957036387549,0.041209995615957916,0.03463393248575186,2065,0.06532222709338009,0.029373081981587022,0.9053046909250329
176,Washington,2361,Washington Precinct 10-002,1969,175,111,189,98,106,2361,1,0.833968657348581,0.07412113511224058,0.04701397712833545,0.04489623041084286,2074,0.08005082592121983,0.04150783566285472,0.8784413384159254
177,Washington,1736,Washington Precinct 03-004,1327,274,72,43,33,63,1736,1,0.7644009216589862,0.1578341013824885,0.041474654377880185,0.036290322580645164,1660,0.02476958525345622,0.019009216589861752,0.956221198156682
178,Washington,2009,Washington Precinct 03-003,1620,255,77,78,59,57,2009,1,0.8063713290194127,0.12692882030861125,0.03832752613240418,0.028372324539571926,1872,0.03882528621204579,0.02936784469885515,0.931806869089099
179,Washington,1404,Washington Precinct 03-002,1228,100,40,86,61,36,1404,1,0.8746438746438746,0.07122507122507123,0.02849002849002849,0.02564102564102564,1257,0.06125356125356125,0.04344729344729345,0.8952991452991453
180,Washington,2964,Washington Precinct 13-001,2854,30,40,126,56,40,2964,1,0.9628879892037787,0.010121457489878543,0.01349527665317139,0.01349527665317139,2782,0.04251012145748988,0.018893387314439947,0.9385964912280702
181,Washington,2396,Washington Precinct 25-004,1777,366,127,125,76,126,2396,1,0.741652754590985,0.15275459098497496,0.05300500834724541,0.052587646076794656,2195,0.052170283806343906,0.03171953255425709,0.916110183639399
182,Washington,2917,Washington Precinct 25-002,2460,282,102,102,90,73,2917,1,0.8433321906067878,0.09667466575248543,0.03496743229345218,0.025025711347274597,2725,0.03496743229345218,0.030853616729516628,0.9341789509770312
183,Washington,1556,Washington Precinct 13-002,1358,96,49,73,51,53,1556,1,0.8727506426735219,0.061696658097686374,0.031491002570694086,0.03406169665809768,1432,0.04691516709511568,0.032776349614395885,0.9203084832904884
184,Washington,947,Washington Precinct 10-004,919,12,5,78,41,11,947,1,0.9704329461457233,0.012671594508975714,0.005279831045406547,0.011615628299894404,828,0.08236536430834214,0.04329461457233368,0.8743400211193242
185,Washington,4870,Washington Precinct 10-001,3171,1495,98,178,98,106,4870,1,0.651129363449692,0.3069815195071869,0.020123203285420943,0.021765913757700206,4594,0.03655030800821355,0.020123203285420943,0.9433264887063655
186,Washington,1255,Washington Precinct 03-001,1023,168,31,63,32,33,1255,1,0.8151394422310757,0.13386454183266933,0.024701195219123506,0.026294820717131476,1160,0.050199203187251,0.02549800796812749,0.9243027888446215
187,Washington,1160,Washington Precinct 25-001,490,577,48,55,51,45,1160,1,0.4224137931034483,0.4974137931034483,0.041379310344827586,0.03879310344827586,1054,0.04741379310344827,0.04396551724137931,0.9086206896551724
188,Washington,2628,Washington Precinct 22-001,1978,424,139,113,61,87,2628,1,0.7526636225266362,0.1613394216133942,0.05289193302891933,0.033105022831050226,2454,0.04299847792998478,0.023211567732115676,0.9337899543378996
189,Washington,2275,Washington Precinct 22-002,1694,315,147,113,85,119,2275,1,0.7446153846153846,0.13846153846153847,0.06461538461538462,0.052307692307692305,2077,0.04967032967032967,0.03736263736263736,0.912967032967033
190,Washington,1661,Washington Precinct 10-003,1445,83,79,110,52,54,1661,1,0.8699578567128236,0.049969897652016856,0.047561709813365445,0.0325105358217941,1499,0.06622516556291391,0.031306441902468396,0.9024683925346177
191,Washington,2430,Washington Precinct 21-002,1997,227,123,168,81,83,2430,1,0.8218106995884774,0.0934156378600823,0.050617283950617285,0.034156378600823045,2181,0.0691358024691358,0.03333333333333333,0.8975308641975308
192,Washington,1170,Washington Precinct 21-003,1051,71,17,140,48,31,1170,1,0.8982905982905983,0.06068376068376068,0.01452991452991453,0.026495726495726495,982,0.11965811965811966,0.041025641025641026,0.8393162393162393
193,Washington,2431,Washington Precinct 27-001,2230,72,37,205,85,92,2431,1,0.9173179761415056,0.029617441382147263,0.015220074043603456,0.03784450843274373,2141,0.08432743726861373,0.03496503496503497,0.8807075277663513
194,Washington,2591,Washington Precinct 21-001,2125,242,125,183,98,99,2591,1,0.8201466615206484,0.09340023157082207,0.048243921265920496,0.03820918564260903,2310,0.07062910073330761,0.037823234272481666,0.8915476649942107
195,Washington,3190,Washington Precinct 27-002,2627,246,156,191,111,161,3190,1,0.8235109717868339,0.07711598746081505,0.04890282131661442,0.05047021943573668,2888,0.05987460815047022,0.034796238244514104,0.9053291536050156
196,Washington,2782,Washington Precinct 18-002,2491,174,50,143,100,67,2782,1,0.8953989935298347,0.0625449317038102,0.017972681524083392,0.024083393242271746,2539,0.0514018691588785,0.035945363048166784,0.9126527677929547
197,Washington,3320,Washington Precinct 18-003,2539,355,168,162,106,258,3320,1,0.7647590361445783,0.10692771084337349,0.05060240963855422,0.07771084337349397,3052,0.04879518072289157,0.031927710843373494,0.9192771084337349
198,Washington,2141,Washington Precinct 18-001,2034,34,29,130,55,44,2141,1,0.9500233535730966,0.015880429705744978,0.0135450723960766,0.020551144325081736,1956,0.06071929005137786,0.025688930406352173,0.91359177954227
199,Washington,2206,Washington Precinct 09-000,2147,19,13,136,55,27,2206,1,0.9732547597461468,0.008612873980054397,0.0058930190389845875,0.012239347234814143,2015,0.061650045330915684,0.024932003626473256,0.913417951042611
241,Washington,2643,Washington Precinct 05-000,2584,10,9,84,35,40,2643,1,0.9776768823306848,0.0037835792659856224,0.00340522133938706,0.01513431706394249,2524,0.03178206583427923,0.01324252743094968,0.9549754067347711
243,Washington,1589,Washington Precinct 15-000,1563,2,10,63,23,14,1589,1,0.9836375078665828,0.0012586532410320957,0.0062932662051604785,0.00881057268722467,1503,0.039647577092511016,0.0144745122718691,0.9458779106356199
244,Washington,2398,Washington Precinct 04-000,2339,11,17,111,48,31,2398,1,0.9753961634695579,0.0045871559633027525,0.007089241034195163,0.01292743953294412,2239,0.04628857381150959,0.020016680567139282,0.9336947456213511
245,Washington,563,Washington Precinct 11-002,546,6,1,40,11,10,563,1,0.9698046181172292,0.010657193605683837,0.0017761989342806395,0.017761989342806393,512,0.07104795737122557,0.019538188277087035,0.9094138543516874
246,Washington,2586,Washington Precinct 01-000,2492,7,28,170,87,59,2586,1,0.9636504253673627,0.0027068832173240526,0.01082753286929621,0.022815158546017015,2329,0.065738592420727,0.033642691415313224,0.9006187161639598
247,Washington,1721,Washington Precinct 20-000,1673,6,12,85,40,30,1721,1,0.9721092388146426,0.003486345148169669,0.006972690296339338,0.017431725740848343,1596,0.04938988959907031,0.023242300987797792,0.9273678094131319
248,Washington,6302,Washington Precinct 12-000,3018,2973,251,140,41,60,6302,1,0.4788955887019994,0.4717549984132022,0.03982862583306887,0.00952078705172961,6121,0.02221516978736909,0.006505871152015234,0.9712789590606157
249,Washington,929,Washington Precinct 11-001,892,15,8,83,30,14,929,1,0.9601722282023681,0.016146393972012917,0.008611410118406888,0.015069967707212056,816,0.08934337997847147,0.03229278794402583,0.8783638320775027
1804,Washington,1117,Washington Precinct 24-001,918,167,16,18,14,16,1117,1,0.8218442256042973,0.1495076096687556,0.01432408236347359,0.01432408236347359,1085,0.01611459265890779,0.012533572068039392,0.9713518352730528
1805,Washington,5439,Washington Precinct 17-001,4429,549,268,210,130,193,5439,1,0.8143041000183857,0.10093767236624379,0.049273763559477844,0.035484464055892624,5099,0.03861003861003861,0.023901452472881043,0.9374885089170804
