,COUNTYFP20,VAP,Precinct,WVAP,BVAP,HVAP,ASIANVAP,BMAY21PAG,BMAY21PAC,BMAY21PKJ,BMAY21PMW,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,ASIANVAP_pct,OVAP_pct,BMAY21PNone,BMAY21PAG_pct,BMAY21PAC_pct,BMAY21PKJ_pct,BMAY21PMW_pct,BMAY21PNone_pct
1368,025,2473,"WARD 10, PRECINCT 2",820,257,311,995,28,28,46,67,90,2473,1,0.33158107561665995,0.10392236150424586,0.12575818843509906,0.4023453295592398,0.03639304488475536,2304,0.011322280630812778,0.011322280630812778,0.01860088960776385,0.027092600080873434,0.9316619490497372
1369,025,1736,"WARD 10, PRECINCT 6",491,411,564,184,12,67,75,124,86,1736,1,0.2828341013824885,0.2367511520737327,0.3248847926267281,0.10599078341013825,0.04953917050691244,1458,0.0069124423963133645,0.03859447004608295,0.043202764976958526,0.07142857142857142,0.8398617511520737
1370,025,2053,"WARD 15, PRECINCT 1",100,794,660,53,30,55,133,44,446,2053,1,0.04870920603994155,0.3867510959571359,0.32148075986361424,0.025815879201169022,0.2172430589381393,1791,0.014612761811982464,0.02679006332196785,0.06478324403312226,0.02143205065757428,0.8723818801753531
1371,025,1517,"WARD 15, PRECINCT 2",85,694,306,58,20,42,90,23,374,1517,1,0.05603164139749506,0.4574818721160185,0.2017139090309822,0.03823335530652604,0.24653922214897825,1342,0.013183915622940013,0.027686222808174028,0.05932762030323006,0.015161502966381015,0.8846407382992749
1372,025,2283,"WARD 17, PRECINCT 3",335,1311,347,112,35,168,189,82,178,2283,1,0.14673674989049496,0.5742444152431012,0.15199299167761718,0.049058256679807274,0.07796758650897942,1809,0.015330705212439772,0.0735873850197109,0.08278580814717477,0.03591765221200175,0.7923784494086727
1373,025,1108,"WARD 20, PRECINCT 7",870,45,79,83,185,115,26,188,31,1108,1,0.7851985559566786,0.04061371841155235,0.07129963898916968,0.07490974729241877,0.027978339350180504,594,0.16696750902527077,0.10379061371841156,0.023465703971119134,0.16967509025270758,0.5361010830324909
1374,025,1337,"WARD 10, PRECINCT 1",342,315,406,222,41,48,68,88,52,1337,1,0.25579655946148094,0.2356020942408377,0.3036649214659686,0.16604338070306657,0.03889304412864622,1092,0.030665669409124907,0.03590127150336574,0.050860134629768135,0.06581899775617053,0.8167539267015707
1375,025,1959,"WARD 11, PRECINCT 2",326,859,566,74,20,89,197,120,134,1959,1,0.16641143440530884,0.4384890250127616,0.2889229198570699,0.03777437468095967,0.06840224604389995,1533,0.010209290454313425,0.04543134252169474,0.10056151097498724,0.06125574272588055,0.7825421133231241
1376,025,1131,"WARD 20, PRECINCT 12",933,26,71,60,264,101,37,155,41,1131,1,0.8249336870026526,0.022988505747126436,0.0627763041556145,0.05305039787798409,0.036251105216622455,574,0.23342175066312998,0.08930150309460655,0.032714412024756855,0.13704686118479223,0.5075154730327144
1377,025,2368,"WARD 17, PRECINCT 4",551,1152,235,246,81,170,203,132,184,2368,1,0.2326858108108108,0.4864864864864865,0.09923986486486487,0.10388513513513513,0.0777027027027027,1782,0.03420608108108108,0.07179054054054054,0.08572635135135136,0.05574324324324324,0.7525337837837838
1378,025,1590,"WARD 11, PRECINCT 10",1014,121,232,142,15,131,81,246,81,1590,1,0.6377358490566037,0.07610062893081761,0.1459119496855346,0.08930817610062892,0.0509433962264151,1117,0.009433962264150943,0.08238993710691823,0.0509433962264151,0.15471698113207547,0.7025157232704402
1379,025,778,"WARD 12, PRECINCT 5",26,490,211,10,7,34,128,35,41,778,1,0.033419023136246784,0.6298200514138818,0.2712082262210797,0.012853470437017995,0.05269922879177378,574,0.008997429305912597,0.043701799485861184,0.16452442159383032,0.04498714652956298,0.7377892030848329
1380,025,1899,"WARD 11, PRECINCT 7",924,316,455,99,33,135,91,312,105,1899,1,0.48657187993680884,0.1664033701948394,0.23959978936282253,0.052132701421800945,0.05529225908372828,1328,0.017377567140600316,0.07109004739336493,0.047919957872564506,0.16429699842022116,0.6993154291732491
1381,025,1424,"WARD 17, PRECINCT 14",465,644,135,87,83,170,104,101,93,1424,1,0.3265449438202247,0.45224719101123595,0.09480337078651685,0.061095505617977525,0.06530898876404495,966,0.05828651685393258,0.11938202247191011,0.07303370786516854,0.07092696629213484,0.6783707865168539
1382,025,2048,"WARD 19, PRECINCT 11",484,551,882,53,31,58,109,180,78,2048,1,0.236328125,0.26904296875,0.4306640625,0.02587890625,0.0380859375,1670,0.01513671875,0.0283203125,0.05322265625,0.087890625,0.8154296875
1399,025,1180,"WARD 12, PRECINCT 6",53,737,255,14,11,48,152,35,121,1180,1,0.044915254237288135,0.6245762711864407,0.21610169491525424,0.011864406779661017,0.10254237288135593,934,0.009322033898305085,0.04067796610169491,0.1288135593220339,0.029661016949152543,0.7915254237288135
1400,025,1387,"WARD 5, PRECINCT 11",1176,25,72,51,56,85,20,126,63,1387,1,0.8478731074260994,0.01802451333813987,0.05191059841384282,0.03677000720980533,0.04542177361211247,1100,0.04037490987743331,0.061283345349675555,0.014419610670511895,0.09084354722422494,0.7930785868781542
1401,025,2203,"WARD 10, PRECINCT 7",363,527,1095,142,29,57,102,142,76,2203,1,0.16477530640036314,0.2392192464820699,0.4970494779845665,0.06445755787562416,0.03449841125737631,1873,0.013163867453472538,0.025873808443032227,0.0463004993191103,0.06445755787562416,0.8502042669087608
1402,025,2934,"WARD 21, PRECINCT 13",1781,103,214,717,67,58,154,229,119,2934,1,0.6070211315610089,0.03510565780504431,0.07293796864349011,0.2443762781186094,0.040558963871847306,2426,0.02283571915473756,0.019768234492160874,0.05248807089297887,0.07805044308111793,0.8268575323790047
1403,025,2685,"WARD 12, PRECINCT 2",93,1528,810,28,18,97,271,72,226,2685,1,0.034636871508379886,0.5690875232774674,0.3016759776536313,0.010428305400372439,0.08417132216014897,2227,0.0067039106145251395,0.036126629422718805,0.10093109869646183,0.026815642458100558,0.8294227188081936
1404,025,1245,"WARD 12, PRECINCT 9",41,744,376,23,5,60,132,45,61,1245,1,0.03293172690763052,0.5975903614457831,0.30200803212851407,0.018473895582329317,0.04899598393574297,1003,0.004016064257028112,0.04819277108433735,0.10602409638554217,0.03614457831325301,0.8056224899598393
1405,025,1620,"WARD 14, PRECINCT 3",13,815,654,37,6,43,125,45,101,1620,1,0.008024691358024692,0.5030864197530864,0.40370370370370373,0.022839506172839506,0.06234567901234568,1401,0.003703703703703704,0.02654320987654321,0.07716049382716049,0.027777777777777776,0.8648148148148148
1406,025,1779,"WARD 13, PRECINCT 8",992,149,148,381,117,50,29,94,109,1779,1,0.5576166385609893,0.0837549184935357,0.08319280494659921,0.21416526138279932,0.06127037661607645,1489,0.0657672849915683,0.028105677346824058,0.016301292861157952,0.05283867341202923,0.8369870713884204
1407,025,2004,"WARD 6, PRECINCT 7",1847,12,49,52,272,59,19,69,44,2004,1,0.9216566866267465,0.005988023952095809,0.02445109780439122,0.02594810379241517,0.021956087824351298,1585,0.13572854291417166,0.02944111776447106,0.009481037924151697,0.0344311377245509,0.7909181636726547
1408,025,1849,"WARD 6, PRECINCT 8",1722,8,67,14,272,35,17,77,38,1849,1,0.9313142239048134,0.004326663061114116,0.03623580313683072,0.0075716603569497025,0.02055164954029205,1448,0.14710654407787993,0.018929150892374257,0.009194159004867496,0.04164413196322336,0.7831260140616549
1409,025,1372,"WARD 19, PRECINCT 13",534,312,445,44,46,60,74,138,37,1372,1,0.3892128279883382,0.22740524781341107,0.32434402332361517,0.03206997084548105,0.02696793002915452,1054,0.033527696793002916,0.043731778425655975,0.05393586005830904,0.10058309037900874,0.7682215743440233
1410,025,1791,"WARD 15, PRECINCT 5",91,755,451,113,21,69,116,43,381,1791,1,0.05080960357342267,0.42155220547180344,0.2518146286990508,0.06309324399776661,0.21273031825795644,1542,0.011725293132328308,0.038525963149078725,0.06476828587381352,0.02400893355667225,0.8609715242881072
1411,025,882,"WARD 8, PRECINCT 4",49,365,385,23,4,27,79,30,60,882,1,0.05555555555555555,0.41383219954648526,0.4365079365079365,0.026077097505668934,0.06802721088435375,742,0.0045351473922902496,0.030612244897959183,0.08956916099773243,0.034013605442176874,0.8412698412698413
1412,025,1829,"WARD 18, PRECINCT 22",827,385,482,52,278,116,98,232,83,1829,1,0.45215965008201203,0.21049753963914708,0.263531984691088,0.028430836522689993,0.045379989065062874,1105,0.15199562602515035,0.0634226353198469,0.05358119190814653,0.1268452706396938,0.6041552761071624
1413,025,961,"WARD 20, PRECINCT 13",846,24,39,31,246,59,34,161,21,961,1,0.8803329864724245,0.02497398543184183,0.04058272632674298,0.03225806451612903,0.021852237252861603,461,0.2559833506763788,0.061394380853277836,0.03537981269510926,0.1675338189386056,0.4797086368366285
1414,025,2639,"WARD 21, PRECINCT 11",1728,81,175,516,25,54,29,178,139,2639,1,0.6547934823796893,0.030693444486547934,0.06631299734748011,0.19552860932171276,0.05267146646456991,2353,0.009473285335354301,0.02046229632436529,0.01098901098901099,0.06744979158772262,0.8916256157635468
1415,025,1273,"WARD 14, PRECINCT 13",20,882,249,19,11,73,120,30,103,1273,1,0.015710919088766692,0.6928515318146111,0.19560094265514533,0.014925373134328358,0.08091123330714847,1039,0.00864100549882168,0.05734485467399843,0.09426551453260015,0.02356637863315004,0.8161822466614297
1416,025,1299,"WARD 11, PRECINCT 1",514,383,221,97,13,72,94,85,84,1299,1,0.39568899153194764,0.29484218629715164,0.17013086989992302,0.07467282525019246,0.06466512702078522,1035,0.010007698229407237,0.05542725173210162,0.07236335642802155,0.06543494996150885,0.7967667436489607
1417,025,1250,"WARD 17, PRECINCT 5",30,773,327,32,15,52,95,23,88,1250,1,0.024,0.6184,0.2616,0.0256,0.0704,1065,0.012,0.0416,0.076,0.0184,0.852
1418,025,1130,"WARD 17, PRECINCT 2",88,525,201,183,13,66,76,29,133,1130,1,0.07787610619469026,0.4646017699115044,0.17787610619469027,0.16194690265486725,0.11769911504424779,946,0.011504424778761062,0.0584070796460177,0.06725663716814159,0.02566371681415929,0.8371681415929203
1419,025,1037,"WARD 17, PRECINCT 9",389,364,129,71,25,205,80,71,84,1037,1,0.3751205400192864,0.3510125361620058,0.12439729990356799,0.06846673095467695,0.08100289296046287,656,0.024108003857280617,0.19768563162970107,0.07714561234329798,0.06846673095467695,0.6325940212150434
1420,025,825,"WARD 17, PRECINCT 11",185,396,111,54,15,71,53,31,79,825,1,0.22424242424242424,0.48,0.13454545454545455,0.06545454545454546,0.09575757575757576,655,0.01818181818181818,0.08606060606060606,0.06424242424242424,0.037575757575757575,0.793939393939394
1423,025,1711,"WARD 16, PRECINCT 11",1062,239,116,194,331,90,61,92,100,1711,1,0.6206896551724138,0.1396843950905903,0.06779661016949153,0.11338398597311514,0.058445353594389245,1137,0.1934541203974284,0.052600818234950324,0.03565166569257744,0.05376972530683811,0.6645236703682057
1424,025,2077,"WARD 1, PRECINCT 12",1032,47,784,103,208,38,38,103,111,2077,1,0.496870486278286,0.02262879152623977,0.37746750120365913,0.0495907558979297,0.053442465093885415,1690,0.10014443909484834,0.0182956186807896,0.0182956186807896,0.0495907558979297,0.8136735676456428
1425,025,1903,"WARD 18, PRECINCT 12",578,725,453,33,105,85,132,157,114,1903,1,0.30373095112979503,0.3809774040987914,0.23804519180241723,0.017341040462427744,0.05990541250656858,1424,0.055176037834997374,0.04466631634261692,0.06936416184971098,0.08250131371518654,0.7482921702574882
1426,025,2609,"WARD 18, PRECINCT 1",166,1660,555,42,42,194,281,58,186,2609,1,0.06362591031046377,0.6362591031046378,0.21272518206209276,0.01609812188577999,0.07129168263702568,2034,0.01609812188577999,0.07435799156765044,0.1077041011881947,0.022230739747029514,0.7796090456113454
1427,025,2325,"WARD 18, PRECINCT 4",57,1815,272,20,27,125,238,84,161,2325,1,0.024516129032258065,0.7806451612903226,0.11698924731182796,0.008602150537634409,0.06924731182795699,1851,0.011612903225806452,0.053763440860215055,0.10236559139784947,0.03612903225806452,0.7961290322580645
1428,025,1473,"WARD 22, PRECINCT 11",995,50,123,203,77,37,17,135,102,1473,1,0.6754921928038018,0.03394433129667346,0.0835030549898167,0.13781398506449424,0.06924643584521385,1207,0.05227427019687712,0.025118805159538356,0.011541072640868975,0.09164969450101833,0.8194161575016972
1429,025,2039,"WARD 22, PRECINCT 8",1303,82,135,434,63,34,23,161,85,2039,1,0.6390387444825895,0.04021579205492889,0.06620892594409024,0.21284943599803827,0.04168710152035311,1758,0.03089749877390878,0.016674840608141245,0.011280039234919078,0.07896027464443355,0.8621873467385973
1430,025,2703,"WARD 22, PRECINCT 3",1875,58,264,369,91,69,40,208,137,2703,1,0.6936736958934517,0.02145763965963744,0.097669256381798,0.1365149833518313,0.05068442471328154,2295,0.03366629670736219,0.025527192008879023,0.014798372179060304,0.07695153533111358,0.8490566037735849
1431,025,1888,"WARD 22, PRECINCT 4",1302,67,143,284,56,58,33,190,92,1888,1,0.6896186440677966,0.03548728813559322,0.07574152542372882,0.1504237288135593,0.048728813559322036,1551,0.029661016949152543,0.03072033898305085,0.017478813559322032,0.10063559322033898,0.8215042372881356
1432,025,1992,"WARD 8, PRECINCT 3",342,718,567,245,4,61,79,44,120,1992,1,0.1716867469879518,0.3604417670682731,0.28463855421686746,0.12299196787148595,0.060240963855421686,1804,0.002008032128514056,0.030622489959839357,0.03965863453815261,0.02208835341365462,0.9056224899598394
1433,025,2242,"WARD 3, PRECINCT 2",1963,27,100,73,95,57,31,137,79,2242,1,0.8755575379125781,0.012042818911685994,0.04460303300624442,0.03256021409455843,0.0352363960749331,1922,0.0423728813559322,0.025423728813559324,0.013826940231935772,0.061106155218554864,0.8572702943800179
1434,025,2429,"WARD 21, PRECINCT 12",1617,97,185,451,43,67,75,107,79,2429,1,0.6657060518731989,0.03993412927130506,0.07616303005351997,0.18567311650885138,0.03252367229312474,2137,0.0177027583367641,0.027583367641004528,0.03087690407575134,0.04405104981473858,0.8797859201317415
1435,025,2097,"WARD 20, PRECINCT 15",1428,137,225,214,324,53,46,205,93,2097,1,0.6809728183118741,0.0653314258464473,0.1072961373390558,0.10205054840247973,0.044349070100143065,1469,0.15450643776824036,0.025274201239866477,0.021936099189318072,0.0977587029089175,0.7005245588936576
1436,025,2335,"WARD 7, PRECINCT 3",2160,4,87,35,341,57,28,124,49,2335,1,0.9250535331905781,0.0017130620985010706,0.037259100642398284,0.014989293361884369,0.020985010706638114,1785,0.14603854389721627,0.024411134903640257,0.011991434689507495,0.05310492505353319,0.7644539614561028
1437,025,1732,"WARD 19, PRECINCT 4",1264,82,234,102,35,205,87,319,50,1732,1,0.7297921478060047,0.04734411085450346,0.1351039260969977,0.05889145496535797,0.028868360277136258,1086,0.02020785219399538,0.11836027713625866,0.05023094688221709,0.18418013856812934,0.6270207852193995
1438,025,2729,"WARD 3, PRECINCT 4",2246,57,170,179,118,53,20,186,77,2729,1,0.8230120923415171,0.02088677171124954,0.062293880542323196,0.06559179186515207,0.028215463539758154,2352,0.04323928178820081,0.01942103334554782,0.007328691828508612,0.06815683400513009,0.8618541590326126
1439,025,5527,"WARD 4, PRECINCT 8",3177,439,531,1102,29,43,51,114,278,5527,1,0.5748145467703999,0.07942826126289126,0.09607381943187986,0.19938483806766782,0.05029853446716121,5290,0.005246969422833364,0.0077799891442011946,0.009227428984982812,0.02062601773113805,0.9571195947168446
1440,025,3678,"WARD 2, PRECINCT 2",2050,327,576,612,163,114,89,281,113,3678,1,0.5573681348559,0.08890701468189233,0.1566068515497553,0.16639477977161501,0.03072321914083741,3031,0.044317563893420335,0.03099510603588907,0.024197933659597607,0.07640021750951605,0.824089178901577
1441,025,879,"WARD 19, PRECINCT 9",690,33,53,59,17,124,40,191,44,879,1,0.7849829351535836,0.03754266211604096,0.06029579067121729,0.0671217292377702,0.05005688282138794,507,0.019340159271899887,0.1410693970420933,0.04550625711035267,0.21729237770193402,0.5767918088737202
1442,025,3424,"WARD 13, PRECINCT 3",1040,450,613,1180,34,41,49,73,141,3424,1,0.3037383177570093,0.1314252336448598,0.1790303738317757,0.3446261682242991,0.041179906542056076,3227,0.009929906542056074,0.01197429906542056,0.014310747663551402,0.021320093457943924,0.9424649532710281
1443,025,1347,"WARD 4, PRECINCT 3",933,183,72,104,51,118,61,184,55,1347,1,0.6926503340757239,0.1358574610244989,0.053452115812917596,0.07720861172976985,0.04083147735708983,933,0.0378619153674833,0.08760207869339272,0.04528582034149963,0.13659985152190052,0.6926503340757239
1444,025,6526,"WARD 5, PRECINCT 10",3870,333,691,1316,32,66,36,135,316,6526,1,0.5930125651241189,0.05102666258044744,0.10588415568495249,0.20165491878639288,0.04842169782408826,6257,0.004903463070793748,0.010113392583512106,0.0055163959546429666,0.020686484829911124,0.9587802635611401
1445,025,1326,"WARD 18, PRECINCT 14",165,597,494,14,35,63,105,56,56,1326,1,0.1244343891402715,0.4502262443438914,0.37254901960784315,0.010558069381598794,0.042232277526395176,1067,0.026395173453996983,0.04751131221719457,0.07918552036199095,0.042232277526395176,0.8046757164404224
