,COUNTYFP20,VAP,Precinct,WVAP,BMAY21PAG,BMAY21PAC,BMAY21PKJ,BMAY21PMW,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,BMAY21PNone,BMAY21PAG_pct,BMAY21PAC_pct,BMAY21PKJ_pct,BMAY21PMW_pct,BMAY21PNone_pct
1184,025,1421,"WARD 13, PRECINCT 4",117,9,49,84,33,1304,1421,1,0.08233638282899367,0.9176636171710063,1246,0.0063335679099225895,0.034482758620689655,0.059113300492610835,0.02322308233638283,0.8768472906403941
1185,025,3113,"WARD 21, PRECINCT 8",1829,12,61,31,171,1284,3113,1,0.5875361387728879,0.4124638612271121,2838,0.0038548024413748794,0.019595245743655638,0.009958239640218438,0.05493093478959203,0.911660777385159
1186,025,3146,"WARD 10, PRECINCT 4",938,39,29,134,135,2208,3146,1,0.29815638906548,0.7018436109345201,2809,0.012396694214876033,0.009218054672600126,0.04259376986649714,0.04291163382072473,0.892879847425302
1187,025,1948,"WARD 14, PRECINCT 4",111,20,76,133,59,1837,1948,1,0.056981519507186856,0.9430184804928131,1660,0.01026694045174538,0.039014373716632446,0.06827515400410678,0.030287474332648872,0.8521560574948666
1188,025,991,"WARD 14, PRECINCT 12",27,5,38,92,21,964,991,1,0.027245206861755803,0.9727547931382442,835,0.005045408678102927,0.03834510595358224,0.09283551967709384,0.02119071644803229,0.8425832492431887
1189,025,1622,"WARD 21, PRECINCT 14",1135,16,38,16,93,487,1622,1,0.6997533908754624,0.3002466091245376,1459,0.009864364981504316,0.02342786683107275,0.009864364981504316,0.05733662145499383,0.8995067817509248
1190,025,2590,"WARD 10, PRECINCT 5",1513,27,56,59,96,1077,2590,1,0.5841698841698841,0.4158301158301158,2352,0.010424710424710425,0.021621621621621623,0.02277992277992278,0.037065637065637064,0.9081081081081082
1191,025,1706,"WARD 19, PRECINCT 5",1117,43,165,69,277,589,1706,1,0.6547479484173505,0.3452520515826495,1152,0.025205158264947247,0.09671746776084408,0.04044548651817116,0.1623681125439625,0.675263774912075
1192,025,995,"WARD 15, PRECINCT 3",129,16,21,47,26,866,995,1,0.12964824120603016,0.8703517587939699,885,0.016080402010050253,0.021105527638190954,0.04723618090452261,0.02613065326633166,0.8894472361809045
1193,025,1450,"WARD 15, PRECINCT 7",142,25,53,78,48,1308,1450,1,0.09793103448275862,0.9020689655172414,1246,0.017241379310344827,0.036551724137931035,0.05379310344827586,0.03310344827586207,0.8593103448275862
1194,025,1101,"WARD 20, PRECINCT 18",882,192,94,36,147,219,1101,1,0.8010899182561307,0.1989100817438692,632,0.17438692098092642,0.08537693006357856,0.0326975476839237,0.1335149863760218,0.5740236148955495
1195,025,1858,"WARD 20, PRECINCT 1",1548,168,123,52,271,310,1858,1,0.8331539289558665,0.1668460710441335,1244,0.09041980624327234,0.06620021528525297,0.02798708288482239,0.1458557588805167,0.6695371367061357
1196,025,1631,"WARD 17, PRECINCT 6",330,48,142,100,80,1301,1631,1,0.2023298589822195,0.7976701410177806,1261,0.029429797670141016,0.08706315144083385,0.061312078479460456,0.049049662783568364,0.7731453096259964
1197,025,1987,"WARD 17, PRECINCT 10",92,14,120,161,44,1895,1987,1,0.0463009562154001,0.9536990437845999,1648,0.007045797684952189,0.06039255158530448,0.08102667337695017,0.02214393558127831,0.8293910417715148
1198,025,1119,"WARD 11, PRECINCT 9",815,26,129,54,223,304,1119,1,0.7283288650580876,0.2716711349419124,687,0.02323503127792672,0.11528150134048257,0.04825737265415549,0.19928507596067918,0.613941018766756
1199,025,5062,"WARD 4, PRECINCT 9",2765,8,8,37,27,2297,5062,1,0.5462267878308968,0.4537732121691031,4982,0.0015804030027657052,0.0015804030027657052,0.0073093638877913866,0.005333860134334255,0.9841959699723429
1200,025,835,"WARD 20, PRECINCT 11",692,170,69,20,170,143,835,1,0.8287425149700599,0.17125748502994012,406,0.20359281437125748,0.08263473053892216,0.023952095808383235,0.20359281437125748,0.48622754491017967
1201,025,2281,"WARD 18, PRECINCT 6",88,35,132,366,94,2193,2281,1,0.03857957036387549,0.9614204296361245,1654,0.015344147303814117,0.05786935554581324,0.16045594037702762,0.041209995615957916,0.7251205611573871
1202,025,1485,"WARD 14, PRECINCT 6",51,13,67,103,28,1434,1485,1,0.03434343434343434,0.9656565656565657,1274,0.008754208754208754,0.04511784511784512,0.06936026936026936,0.018855218855218854,0.857912457912458
1225,025,2269,"WARD 20, PRECINCT 3",1191,236,51,69,183,1078,2269,1,0.5249008373732922,0.4750991626267078,1730,0.10401057734684883,0.02247686205376818,0.030409872190392245,0.08065226972234464,0.7624504186866461
1226,025,2286,"WARD 20, PRECINCT 10",1528,409,125,57,249,758,2286,1,0.668416447944007,0.331583552055993,1446,0.178915135608049,0.05468066491688539,0.024934383202099737,0.1089238845144357,0.6325459317585301
1227,025,1892,"WARD 18, PRECINCT 7",415,60,134,120,134,1477,1892,1,0.21934460887949261,0.7806553911205074,1444,0.03171247357293869,0.0708245243128964,0.06342494714587738,0.0708245243128964,0.7632135306553911
1228,025,1478,"WARD 14, PRECINCT 5",21,13,40,112,36,1457,1478,1,0.014208389715832206,0.9857916102841678,1277,0.008795669824086604,0.02706359945872801,0.07577807848443843,0.02435723951285521,0.8640054127198917
1229,025,1789,"WARD 16, PRECINCT 9",1560,533,55,24,80,229,1789,1,0.8719955282280604,0.12800447177193963,1097,0.29793180547792064,0.030743432084963666,0.013415315818893237,0.044717719396310786,0.6131917272219117
1230,025,1827,"WARD 16, PRECINCT 10",1252,343,37,24,75,575,1827,1,0.6852764094143404,0.3147235905856596,1348,0.18773946360153257,0.020251778872468526,0.013136288998357963,0.041050903119868636,0.7378215654077723
1231,025,1913,"WARD 7, PRECINCT 10",300,22,43,72,43,1613,1913,1,0.15682174594877157,0.8431782540512285,1733,0.01150026136957658,0.02247778358599059,0.03763721902770518,0.02247778358599059,0.905906952430737
1232,025,1158,"WARD 17, PRECINCT 12",142,39,85,141,33,1016,1158,1,0.1226252158894646,0.8773747841105354,860,0.03367875647668394,0.07340241796200346,0.12176165803108809,0.02849740932642487,0.7426597582037997
1233,025,1581,"WARD 20, PRECINCT 9",984,167,85,41,264,597,1581,1,0.6223908918406073,0.3776091081593928,1024,0.105629348513599,0.053763440860215055,0.025932953826691967,0.16698292220113853,0.6476913345983555
1234,025,3713,"WARD 3, PRECINCT 1",3194,267,147,72,324,519,3713,1,0.8602208456773498,0.13977915432265015,2903,0.07190950713708591,0.03959062752491247,0.019391327767304067,0.0872609749528683,0.7818475626178293
1235,025,2279,"WARD 2, PRECINCT 1",1955,226,109,57,236,324,2279,1,0.8578323826239579,0.1421676173760421,1651,0.09916630100921457,0.04782799473453269,0.025010969723562967,0.10355419043440105,0.7244405440982887
1236,025,9246,"WARD 6, PRECINCT 1",6763,283,262,122,543,2483,9246,1,0.7314514384598746,0.26854856154012546,8036,0.030607830413151633,0.028336577979666884,0.013194895089768548,0.05872809863724854,0.8691325978801644
1237,025,3848,"WARD 22, PRECINCT 1",2011,71,64,37,187,1837,3848,1,0.5226091476091476,0.4773908523908524,3489,0.018451143451143452,0.016632016632016633,0.009615384615384616,0.0485966735966736,0.9067047817047817
1238,025,7203,"WARD 3, PRECINCT 6",5319,205,222,117,506,1884,7203,1,0.738442315701791,0.2615576842982091,6153,0.028460363737331667,0.030820491461890878,0.01624323198667222,0.07024850756629182,0.8542274052478134
1239,025,2441,"WARD 21, PRECINCT 7",1155,27,54,31,146,1286,2441,1,0.4731667349446948,0.5268332650553053,2183,0.01106104055714871,0.02212208111429742,0.012699713232281851,0.05981155264235969,0.8943056124539124
1240,025,2141,"WARD 21, PRECINCT 10",1254,18,32,47,130,887,2141,1,0.5857076132648296,0.4142923867351705,1914,0.008407286314806165,0.014946286781877626,0.021952358710882764,0.06071929005137786,0.8939747781410555
1241,025,5437,"WARD 9, PRECINCT 4",1737,12,48,149,106,3700,5437,1,0.31947765311752807,0.6805223468824719,5122,0.002207099503402612,0.008828398013610447,0.027404818833915764,0.01949604561338974,0.9420636380356815
1242,025,2235,"WARD 20, PRECINCT 16",1615,401,70,62,213,620,2235,1,0.7225950782997763,0.27740492170022374,1489,0.17941834451901567,0.03131991051454139,0.02774049217002237,0.0953020134228188,0.6662192393736018
1243,025,1442,"WARD 14, PRECINCT 8",98,23,92,143,49,1344,1442,1,0.06796116504854369,0.9320388349514563,1135,0.0159500693481276,0.0638002773925104,0.09916782246879334,0.03398058252427184,0.7871012482662968
1244,025,2949,"WARD 18, PRECINCT 19",792,206,124,223,186,2157,2949,1,0.2685656154628688,0.7314343845371313,2210,0.06985418786029163,0.0420481519159037,0.0756188538487623,0.06307222787385554,0.7494065785011869
1245,025,4203,"WARD 8, PRECINCT 2",2076,62,225,107,194,2127,4203,1,0.4939329050678087,0.5060670949321913,3615,0.014751368070425886,0.05353319057815846,0.025458006186057577,0.046157506542945516,0.8600999286224126
1246,025,2754,"WARD 18, PRECINCT 20",1257,373,61,120,171,1497,2754,1,0.4564270152505447,0.5435729847494554,2029,0.135439360929557,0.02214960058097313,0.04357298474945534,0.06209150326797386,0.7367465504720406
1247,025,2244,"WARD 2, PRECINCT 7",1758,213,74,46,183,486,2244,1,0.7834224598930482,0.21657754010695188,1728,0.09491978609625669,0.03297682709447415,0.020499108734402853,0.08155080213903744,0.7700534759358288
1248,025,13099,"WARD 3, PRECINCT 8",6121,162,189,342,743,6978,13099,1,0.4672875792045194,0.5327124207954805,11663,0.012367356286739446,0.014428582334529353,0.026108863272005498,0.05672188716695931,0.8903733109397663
1249,025,2476,"WARD 18, PRECINCT 18",573,132,61,187,142,1903,2476,1,0.231421647819063,0.768578352180937,1954,0.05331179321486268,0.024636510500807753,0.07552504038772213,0.05735056542810985,0.7891760904684976
1250,025,1289,"WARD 19, PRECINCT 3",1011,25,145,55,245,278,1289,1,0.7843289371605896,0.2156710628394104,819,0.019394879751745538,0.11249030256012413,0.04266873545384019,0.19006982156710628,0.6353762606671839
1251,025,1140,"WARD 16, PRECINCT 2",566,139,41,21,78,574,1140,1,0.4964912280701754,0.5035087719298246,861,0.12192982456140351,0.035964912280701755,0.018421052631578946,0.06842105263157895,0.7552631578947369
1252,025,5358,"WARD 3, PRECINCT 5",3433,151,174,109,402,1925,5358,1,0.6407241508025383,0.35927584919746175,4522,0.028182157521463233,0.032474804031354984,0.02034341172079134,0.07502799552071669,0.8439716312056738
1253,025,2508,"WARD 1, PRECINCT 4",1027,51,35,40,73,1481,2508,1,0.4094896331738437,0.5905103668261563,2309,0.02033492822966507,0.013955342902711323,0.01594896331738437,0.029106858054226477,0.9206539074960127
1254,025,1980,"WARD 1, PRECINCT 1",1273,85,92,49,152,707,1980,1,0.6429292929292929,0.3570707070707071,1602,0.04292929292929293,0.046464646464646465,0.024747474747474747,0.07676767676767676,0.8090909090909091
1255,025,2225,"WARD 20, PRECINCT 17",1737,458,136,42,256,488,2225,1,0.7806741573033708,0.21932584269662922,1333,0.20584269662921348,0.06112359550561798,0.01887640449438202,0.1150561797752809,0.5991011235955056
1256,025,2145,"WARD 19, PRECINCT 7",1182,45,192,93,315,963,2145,1,0.551048951048951,0.4489510489510489,1500,0.02097902097902098,0.08951048951048951,0.043356643356643354,0.14685314685314685,0.6993006993006993
1257,025,5977,"WARD 21, PRECINCT 16",4464,46,93,49,189,1513,5977,1,0.7468629747364899,0.2531370252635101,5600,0.007696168646478166,0.015559645307010206,0.008198092688639786,0.031621214656182034,0.9369248787016898
1258,025,1458,"WARD 1, PRECINCT 14",639,106,20,39,67,819,1458,1,0.4382716049382716,0.5617283950617284,1226,0.07270233196159122,0.013717421124828532,0.026748971193415638,0.045953360768175584,0.840877914951989
1260,025,1804,"WARD 18, PRECINCT 11",383,41,63,120,106,1421,1804,1,0.2123059866962306,0.7876940133037694,1474,0.022727272727272728,0.03492239467849224,0.06651884700665188,0.058758314855875834,0.8170731707317073
1261,025,1824,"WARD 7, PRECINCT 5",1412,109,45,29,99,412,1824,1,0.7741228070175439,0.22587719298245615,1542,0.05975877192982456,0.024671052631578948,0.015899122807017545,0.054276315789473686,0.8453947368421053
1262,025,1328,"WARD 18, PRECINCT 13",236,43,46,83,66,1092,1328,1,0.17771084337349397,0.822289156626506,1090,0.03237951807228916,0.03463855421686747,0.0625,0.04969879518072289,0.8207831325301205
1263,025,1832,"WARD 19, PRECINCT 2",1441,136,215,93,277,391,1832,1,0.7865720524017468,0.2134279475982533,1111,0.07423580786026202,0.11735807860262008,0.05076419213973799,0.15120087336244542,0.6064410480349345
1264,025,3096,"WARD 10, PRECINCT 8",1457,45,96,83,282,1639,3096,1,0.4706072351421189,0.5293927648578811,2590,0.014534883720930232,0.031007751937984496,0.026808785529715762,0.09108527131782945,0.83656330749354
1265,025,4028,"WARD 5, PRECINCT 9",3035,94,124,36,237,993,4028,1,0.7534756703078451,0.2465243296921549,3537,0.02333664349553128,0.030784508440913606,0.00893743793445879,0.05883813306852036,0.878103277060576
1266,025,2111,"WARD 12, PRECINCT 1",197,18,64,244,88,1914,2111,1,0.09332070108953103,0.906679298910469,1697,0.008526764566556135,0.030317385125532923,0.11558503079109426,0.04168640454760777,0.8038844149692089
1267,025,3214,"WARD 18, PRECINCT 8",397,102,99,348,176,2817,3214,1,0.12352209085252022,0.8764779091474798,2489,0.031736154324828875,0.030802738021157437,0.10827629122588675,0.054760423148724334,0.7744243932794026
1268,025,1885,"WARD 21, PRECINCT 6",1026,33,47,25,145,859,1885,1,0.5442970822281167,0.45570291777188326,1635,0.01750663129973475,0.02493368700265252,0.013262599469496022,0.07692307692307693,0.8673740053050398
1269,025,2579,"WARD 10, PRECINCT 9",1477,46,161,95,327,1102,2579,1,0.5727025979061652,0.4272974020938348,1950,0.017836370686312525,0.06242729740209384,0.03683598293912369,0.12679333074835208,0.7561070182241179
1270,025,2401,"WARD 22, PRECINCT 5",1171,36,38,20,108,1230,2401,1,0.48771345272802996,0.51228654727197,2199,0.014993752603082049,0.01582673885880883,0.008329862557267805,0.044981257809246146,0.9158683881715952
1271,025,1634,"WARD 6, PRECINCT 9",1525,336,31,17,79,109,1634,1,0.9332925336597307,0.06670746634026928,1171,0.20563035495716034,0.018971848225214197,0.01040391676866585,0.04834761321909425,0.7166462668298653
1272,025,1305,"WARD 16, PRECINCT 12",1141,598,39,39,51,164,1305,1,0.8743295019157088,0.12567049808429118,578,0.4582375478927203,0.029885057471264367,0.029885057471264367,0.03908045977011494,0.442911877394636
1273,025,2506,"WARD 4, PRECINCT 5",1340,49,77,86,98,1166,2506,1,0.5347166799680766,0.4652833200319234,2196,0.019553072625698324,0.030726256983240222,0.034317637669592976,0.03910614525139665,0.8762968874700718
1274,025,3802,"WARD 21, PRECINCT 3",1890,12,26,15,92,1912,3802,1,0.49710678590215673,0.5028932140978433,3657,0.003156233561283535,0.006838506049447659,0.003945291951604419,0.0241977906365071,0.9618621778011572
1275,025,3070,"WARD 1, PRECINCT 13",1394,182,46,63,160,1676,3070,1,0.45407166123778503,0.545928338762215,2619,0.05928338762214984,0.01498371335504886,0.02052117263843648,0.05211726384364821,0.8530944625407166
1276,025,1780,"WARD 22, PRECINCT 12",833,112,39,30,126,947,1780,1,0.46797752808988763,0.5320224719101123,1473,0.06292134831460675,0.021910112359550562,0.016853932584269662,0.07078651685393259,0.8275280898876405
1277,025,4440,"WARD 1, PRECINCT 3",2090,91,107,104,297,2350,4440,1,0.47072072072072074,0.5292792792792793,3841,0.020495495495495494,0.0240990990990991,0.023423423423423424,0.06689189189189189,0.8650900900900901
1278,025,1953,"WARD 18, PRECINCT 5",89,41,102,318,83,1864,1953,1,0.045570916538658475,0.9544290834613415,1409,0.020993343573988736,0.05222734254992319,0.16282642089093702,0.04249871991807476,0.7214541730670763
1279,025,5643,"WARD 21, PRECINCT 2",2896,4,12,2,25,2747,5643,1,0.5132021974127238,0.4867978025872763,5600,0.000708842814105972,0.002126528442317916,0.000354421407052986,0.004430267588162325,0.9923799397483608
1280,025,1962,"WARD 7, PRECINCT 7",415,31,23,58,76,1547,1962,1,0.21151885830784914,0.7884811416921509,1774,0.01580020387359837,0.011722731906218144,0.029561671763506627,0.03873598369011213,0.9041794087665648
1281,025,1939,"WARD 18, PRECINCT 23",226,22,33,125,77,1713,1939,1,0.11655492521918515,0.8834450747808148,1682,0.011346054667354307,0.01701908200103146,0.06446621970087674,0.039711191335740074,0.8674574522949974
1282,025,1091,"WARD 20, PRECINCT 19",904,267,80,11,125,187,1091,1,0.8285976168652612,0.17140238313473877,608,0.2447296058661778,0.07332722273143905,0.01008249312557287,0.1145737855178735,0.5572868927589367
1283,025,2810,"WARD 1, PRECINCT 5",982,56,55,50,128,1828,2810,1,0.3494661921708185,0.6505338078291815,2521,0.0199288256227758,0.019572953736654804,0.017793594306049824,0.04555160142348755,0.897153024911032
1284,025,2376,"WARD 20, PRECINCT 20",1691,280,94,55,244,685,2376,1,0.7117003367003367,0.2882996632996633,1703,0.11784511784511785,0.03956228956228956,0.023148148148148147,0.1026936026936027,0.7167508417508418
1285,025,1553,"WARD 7, PRECINCT 9",1028,129,55,15,74,525,1553,1,0.6619446233097231,0.3380553766902769,1280,0.08306503541532517,0.03541532517707663,0.009658725048293626,0.04764971023824855,0.824211204121056
1286,025,2511,"WARD 5, PRECINCT 7",2055,110,130,42,205,456,2511,1,0.8183990442054958,0.1816009557945042,2024,0.04380724810832338,0.051772202309836715,0.016726403823178016,0.08164078056551174,0.8060533651931502
1287,025,1575,"WARD 17, PRECINCT 13",821,152,111,97,110,754,1575,1,0.5212698412698412,0.47873015873015873,1105,0.09650793650793651,0.07047619047619047,0.061587301587301586,0.06984126984126984,0.7015873015873015
1288,025,7242,"WARD 5, PRECINCT 1",4297,154,225,214,531,2945,7242,1,0.5933443800055234,0.4066556199944767,6118,0.021264843965755315,0.03106876553438277,0.029549848108257386,0.07332228666114333,0.8447942557304612
1289,025,1952,"WARD 18, PRECINCT 15",166,38,105,195,95,1786,1952,1,0.08504098360655737,0.9149590163934426,1519,0.0194672131147541,0.053790983606557374,0.09989754098360656,0.048668032786885244,0.7781762295081968
1290,025,2167,"WARD 7, PRECINCT 2",1998,329,41,19,109,169,2167,1,0.9220119981541302,0.07798800184586986,1669,0.15182279649284725,0.018920166128287955,0.008767881864328565,0.050299953853253344,0.7701892016612829
1291,025,1390,"WARD 22, PRECINCT 13",1065,61,33,19,109,325,1390,1,0.7661870503597122,0.23381294964028776,1168,0.04388489208633094,0.023741007194244605,0.013669064748201438,0.07841726618705036,0.8402877697841726
1292,025,1739,"WARD 20, PRECINCT 6",1463,315,146,56,315,276,1739,1,0.8412880966072456,0.15871190339275446,907,0.18113858539390454,0.08395629672225417,0.03220241518113859,0.18113858539390454,0.5215641173087981
1293,025,4052,"WARD 9, PRECINCT 3",1082,36,105,238,182,2970,4052,1,0.26702862783810466,0.7329713721618953,3491,0.008884501480750246,0.025913129318854887,0.05873642645607108,0.04491609081934847,0.8615498519249754
1294,025,756,"WARD 5, PRECINCT 5",676,42,54,13,85,80,756,1,0.8941798941798942,0.10582010582010581,562,0.05555555555555555,0.07142857142857142,0.017195767195767195,0.11243386243386243,0.7433862433862434
1295,025,2142,"WARD 18, PRECINCT 3",42,33,82,247,69,2100,2142,1,0.0196078431372549,0.9803921568627451,1711,0.015406162464985995,0.03828197945845005,0.11531279178338003,0.03221288515406162,0.7987861811391224
1296,025,4471,"WARD 21, PRECINCT 1",2252,39,59,25,150,2219,4471,1,0.503690449563856,0.49630955043614405,4198,0.008722880787295906,0.013196152985909192,0.005591590248266607,0.03354954148959964,0.9389398344889287
1297,025,3136,"WARD 21, PRECINCT 9",1575,37,65,39,158,1561,3136,1,0.5022321428571429,0.49776785714285715,2837,0.011798469387755101,0.02072704081632653,0.012436224489795918,0.05038265306122449,0.904655612244898
1298,025,2821,"WARD 15, PRECINCT 4",338,25,70,123,50,2483,2821,1,0.11981566820276497,0.880184331797235,2553,0.008862105636299186,0.02481389578163772,0.04360155973059199,0.01772421127259837,0.9049982275788727
1299,025,1926,"WARD 5, PRECINCT 3",1645,66,122,35,202,281,1926,1,0.8541017653167186,0.14589823468328142,1501,0.03426791277258567,0.06334371754932502,0.018172377985462097,0.10488058151609553,0.7793354101765316
1300,025,1864,"WARD 20, PRECINCT 5",1431,367,75,53,216,433,1864,1,0.7677038626609443,0.2322961373390558,1153,0.1968884120171674,0.040236051502145924,0.028433476394849784,0.11587982832618025,0.6185622317596566
