,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,324,20,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,746,0.29724770642201837,0.01834862385321101,0.6844036697247706
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,401,49,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,979,0.2806158152554234,0.034289713086074175,0.6850944716585025
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,341,45,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,1081,0.23244717109747784,0.03067484662576687,0.7368779822767553
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,284,46,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,655,0.2883248730964467,0.046700507614213196,0.6649746192893401
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,47,41,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,414,0.09362549800796813,0.08167330677290836,0.8247011952191236
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,258,74,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,2094,0.10634789777411377,0.030502885408079144,0.8631492168178071
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,207,151,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1737,0.09880668257756563,0.0720763723150358,0.8291169451073985
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,92,72,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,618,0.11764705882352941,0.09207161125319693,0.7902813299232737
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,160,110,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1353,0.09858287122612445,0.06777572396796057,0.833641404805915
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,166,110,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,1158,0.11576011157601115,0.07670850767085077,0.8075313807531381
