,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,335,22,948,1090,1,0.13027522935779817,0.8697247706422019,733,0.3073394495412844,0.02018348623853211,0.6724770642201835
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,431,44,1107,1429,1,0.22533240027991602,0.7746675997200839,954,0.30160951714485656,0.03079076277116865,0.6675997200839748
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,366,44,995,1467,1,0.321745057941377,0.678254942058623,1057,0.24948875255623723,0.029993183367416496,0.7205180640763463
559,Baltimore City,985,Baltimore City Precinct 26-030,419,308,43,566,985,1,0.42538071065989846,0.5746192893401015,634,0.31269035532994927,0.04365482233502538,0.6436548223350254
574,Baltimore City,502,Baltimore City Precinct 26-001,417,59,36,85,502,1,0.8306772908366534,0.1693227091633466,407,0.11752988047808766,0.07171314741035857,0.8107569721115537
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,284,66,1418,2426,1,0.4154987633965375,0.5845012366034625,2076,0.1170651277823578,0.02720527617477329,0.8557295960428689
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,244,143,691,2095,1,0.6701670644391408,0.3298329355608592,1708,0.11646778042959427,0.06825775656324583,0.8152744630071599
581,Baltimore City,782,Baltimore City Precinct 26-005,514,109,64,268,782,1,0.6572890025575447,0.34271099744245526,609,0.13938618925831203,0.08184143222506395,0.7787723785166241
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,191,101,525,1623,1,0.6765249537892791,0.3234750462107209,1331,0.11768330252618607,0.06223043746149107,0.8200862600123229
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,180,119,635,1434,1,0.5571827057182706,0.44281729428172945,1135,0.12552301255230125,0.08298465829846582,0.791492329149233
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,118,80,512,1562,1,0.6722151088348272,0.32778489116517284,1364,0.07554417413572344,0.05121638924455826,0.8732394366197183
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,456,30,1347,1463,1,0.07928913192071087,0.9207108680792891,977,0.3116883116883117,0.02050580997949419,0.6678058783321941
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,1086,71,4100,4697,1,0.12710240579093038,0.8728975942090696,3540,0.2312114115392804,0.015116031509474133,0.7536725569512455
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,520,77,2443,3265,1,0.2517611026033691,0.748238897396631,2668,0.15926493108728942,0.02358346094946401,0.8171516079632466
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,510,25,2586,2660,1,0.027819548872180452,0.9721804511278196,2125,0.19172932330827067,0.009398496240601503,0.7988721804511278
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,333,11,1080,1089,1,0.008264462809917356,0.9917355371900827,745,0.30578512396694213,0.010101010101010102,0.6841138659320477
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,374,16,1549,1595,1,0.02884012539184953,0.9711598746081505,1205,0.23448275862068965,0.010031347962382446,0.7554858934169278
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,506,287,985,3555,1,0.7229254571026723,0.2770745428973277,2762,0.14233473980309425,0.08073136427566807,0.7769338959212377
811,Baltimore City,929,Baltimore City Precinct 20-009,527,137,39,402,929,1,0.5672766415500539,0.4327233584499462,753,0.147470398277718,0.04198062432723358,0.8105489773950484
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,298,10,1021,1049,1,0.02669208770257388,0.9733079122974261,741,0.2840800762631077,0.009532888465204958,0.7063870352716873
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,394,236,794,3568,1,0.7774663677130045,0.22253363228699552,2938,0.11042600896860987,0.06614349775784753,0.8234304932735426
814,Baltimore City,756,Baltimore City Precinct 20-010,333,87,18,423,756,1,0.44047619047619047,0.5595238095238095,651,0.11507936507936507,0.023809523809523808,0.8611111111111112
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,456,14,2268,2322,1,0.023255813953488372,0.9767441860465116,1852,0.19638242894056848,0.006029285099052541,0.797588285960379
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,236,50,1455,2303,1,0.36821537125488496,0.6317846287451151,2017,0.10247503256621798,0.021710811984368215,0.8758141554494138
817,Baltimore City,950,Baltimore City Precinct 20-002,70,158,11,880,950,1,0.07368421052631578,0.9263157894736842,781,0.16631578947368422,0.011578947368421053,0.8221052631578948
