,COUNTY,VAP,NAME,WVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,324,20,948,1090,1,0.13027522935779817,0.8697247706422019,746,0.29724770642201837,0.01834862385321101,0.6844036697247706
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,401,49,1107,1429,1,0.22533240027991602,0.7746675997200839,979,0.2806158152554234,0.034289713086074175,0.6850944716585025
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,341,45,995,1467,1,0.321745057941377,0.678254942058623,1081,0.23244717109747784,0.03067484662576687,0.7368779822767553
559,Baltimore City,985,Baltimore City Precinct 26-030,419,284,46,566,985,1,0.42538071065989846,0.5746192893401015,655,0.2883248730964467,0.046700507614213196,0.6649746192893401
574,Baltimore City,502,Baltimore City Precinct 26-001,417,47,41,85,502,1,0.8306772908366534,0.1693227091633466,414,0.09362549800796813,0.08167330677290836,0.8247011952191236
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,258,74,1418,2426,1,0.4154987633965375,0.5845012366034625,2094,0.10634789777411377,0.030502885408079144,0.8631492168178071
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,207,151,691,2095,1,0.6701670644391408,0.3298329355608592,1737,0.09880668257756563,0.0720763723150358,0.8291169451073985
581,Baltimore City,782,Baltimore City Precinct 26-005,514,92,72,268,782,1,0.6572890025575447,0.34271099744245526,618,0.11764705882352941,0.09207161125319693,0.7902813299232737
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,160,110,525,1623,1,0.6765249537892791,0.3234750462107209,1353,0.09858287122612445,0.06777572396796057,0.833641404805915
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,166,110,635,1434,1,0.5571827057182706,0.44281729428172945,1158,0.11576011157601115,0.07670850767085077,0.8075313807531381
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,101,78,512,1562,1,0.6722151088348272,0.32778489116517284,1383,0.0646606914212548,0.0499359795134443,0.885403329065301
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,445,24,1347,1463,1,0.07928913192071087,0.9207108680792891,994,0.3041695146958305,0.016404647983595352,0.6794258373205742
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,1044,59,4100,4697,1,0.12710240579093038,0.8728975942090696,3594,0.22226953374494357,0.012561209282520759,0.7651692569725357
