,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,71,70,7,2,25,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,915,0.06513761467889909,0.06422018348623854,0.006422018348623854,0.001834862385321101,0.022935779816513763,0.8394495412844036
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,79,97,11,2,40,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,1200,0.055283414975507345,0.06787963610916725,0.007697690692792162,0.0013995801259622112,0.02799160251924423,0.8397480755773268
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,78,80,14,3,27,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,1265,0.053169734151329244,0.054533060668029994,0.00954328561690525,0.002044989775051125,0.018404907975460124,0.8623040218132243
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,76,42,9,4,32,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,822,0.07715736040609138,0.04263959390862944,0.009137055837563452,0.0040609137055837565,0.03248730964467005,0.8345177664974619
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,8,3,0,1,6,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,484,0.01593625498007968,0.00597609561752988,0.0,0.00199203187250996,0.01195219123505976,0.9641434262948207
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,58,40,11,3,28,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,2286,0.023907666941467436,0.016488046166529265,0.004534212695795548,0.001236603462489695,0.011541632316570486,0.9422918384171476
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,55,25,7,4,24,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1980,0.026252983293556086,0.011933174224343675,0.003341288782816229,0.0019093078758949881,0.011455847255369928,0.9451073985680191
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,32,24,10,4,11,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,701,0.04092071611253197,0.030690537084398978,0.01278772378516624,0.005115089514066497,0.014066496163682864,0.8964194373401535
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,35,21,10,4,20,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1533,0.021565003080714726,0.012939001848428836,0.0061614294516327784,0.0024645717806531116,0.012322858903265557,0.944547134935305
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,60,17,13,5,22,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,1317,0.04184100418410042,0.011854951185495118,0.00906555090655509,0.003486750348675035,0.015341701534170154,0.9184100418410042
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,136,339,24,10,2,0,8,37,1562,1,0.6722151088348272,0.08706786171574904,0.21702944942381563,0.023687580025608196,1518,0.015364916773367477,0.006402048655569782,0.0012804097311139564,0.0,0.005121638924455826,0.971830985915493
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,1277,26,115,77,17,2,44,44,1463,1,0.07928913192071087,0.872863978127136,0.0177717019822283,0.03007518796992481,1208,0.0786056049213944,0.05263157894736842,0.01161995898838004,0.001367053998632946,0.03007518796992481,0.8257006151742994
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,3916,95,220,252,26,9,92,89,4697,1,0.12710240579093038,0.8337236533957846,0.02022567596338088,0.018948264849904195,4098,0.0468384074941452,0.05365126676602087,0.005535448158398978,0.0019161166702150309,0.019586970406642538,0.8724717905045773
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,1696,585,122,49,17,8,48,162,3265,1,0.2517611026033691,0.519448698315467,0.17917304747320062,0.04961715160796325,3021,0.03736600306278714,0.015007656967840736,0.005206738131699847,0.002450229709035222,0.014701378254211332,0.9252679938744257
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,2484,65,103,54,11,3,45,37,2660,1,0.027819548872180452,0.9338345864661655,0.02443609022556391,0.013909774436090226,2444,0.0387218045112782,0.02030075187969925,0.004135338345864661,0.0011278195488721805,0.016917293233082706,0.9187969924812031
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,1064,7,87,33,7,2,32,9,1089,1,0.008264462809917356,0.9770431588613406,0.006427915518824609,0.008264462809917356,928,0.07988980716253444,0.030303030303030304,0.006427915518824609,0.0018365472910927456,0.02938475665748393,0.852157943067034
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,1486,25,88,30,8,3,31,38,1595,1,0.02884012539184953,0.9316614420062695,0.01567398119122257,0.023824451410658306,1435,0.05517241379310345,0.018808777429467086,0.005015673981191223,0.0018808777429467085,0.019435736677115987,0.8996865203761756
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,746,104,89,72,20,7,29,135,3555,1,0.7229254571026723,0.20984528832630098,0.029254571026722926,0.0379746835443038,3338,0.025035161744022504,0.020253164556962026,0.005625879043600563,0.001969057665260197,0.008157524613220815,0.9389592123769339
