,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,64,40,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,986,0.05871559633027523,0.03669724770642202,0.9045871559633027
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,89,38,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,1302,0.0622813156053184,0.026592022393282014,0.9111266620013996
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,93,21,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,1353,0.06339468302658487,0.014314928425357873,0.9222903885480572
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,65,13,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,907,0.06598984771573604,0.013197969543147208,0.9208121827411168
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,9,1,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,492,0.017928286852589643,0.00199203187250996,0.9800796812749004
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,65,8,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,2353,0.02679307502061006,0.0032976092333058533,0.9699093157460841
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,56,2,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,2037,0.02673031026252983,0.0009546539379474941,0.9723150357995227
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,35,5,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,742,0.04475703324808184,0.00639386189258312,0.948849104859335
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,39,2,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1582,0.024029574861367836,0.0012322858903265558,0.9747381392483057
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,29,2,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,1403,0.020223152022315203,0.001394700139470014,0.9783821478382148
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,136,339,19,1,37,1562,1,0.6722151088348272,0.08706786171574904,0.21702944942381563,0.023687580025608196,1542,0.012163892445582587,0.0006402048655569782,0.9871959026888605
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,1277,26,106,20,44,1463,1,0.07928913192071087,0.872863978127136,0.0177717019822283,0.03007518796992481,1337,0.07245386192754613,0.01367053998632946,0.9138755980861244
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,3916,95,237,143,89,4697,1,0.12710240579093038,0.8337236533957846,0.02022567596338088,0.018948264849904195,4317,0.050457738982329144,0.03044496487119438,0.9190972961464765
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,1696,585,119,19,162,3265,1,0.2517611026033691,0.519448698315467,0.17917304747320062,0.04961715160796325,3127,0.03644716692189893,0.005819295558958652,0.9577335375191425
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,2484,65,139,20,37,2660,1,0.027819548872180452,0.9338345864661655,0.02443609022556391,0.013909774436090226,2501,0.05225563909774436,0.007518796992481203,0.9402255639097744
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,1064,7,99,8,9,1089,1,0.008264462809917356,0.9770431588613406,0.006427915518824609,0.008264462809917356,982,0.09090909090909091,0.0073461891643709825,0.9017447199265382
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,1486,25,98,20,38,1595,1,0.02884012539184953,0.9316614420062695,0.01567398119122257,0.023824451410658306,1477,0.061442006269592474,0.012539184952978056,0.9260188087774295
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,746,104,79,12,135,3555,1,0.7229254571026723,0.20984528832630098,0.029254571026722926,0.0379746835443038,3464,0.022222222222222223,0.0033755274261603376,0.9744022503516174
811,Baltimore City,929,Baltimore City Precinct 20-009,527,341,34,23,3,27,929,1,0.5672766415500539,0.36706135629709363,0.03659849300322928,0.02906350914962325,903,0.024757804090419805,0.0032292787944025836,0.9720129171151776
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,1001,8,88,19,12,1049,1,0.02669208770257388,0.9542421353670162,0.0076263107721639654,0.011439466158245948,942,0.08388941849380362,0.01811248808388942,0.897998093422307
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,472,145,101,10,177,3568,1,0.7774663677130045,0.13228699551569506,0.0406390134529148,0.04960762331838565,3457,0.028307174887892375,0.002802690582959641,0.968890134529148
814,Baltimore City,756,Baltimore City Precinct 20-010,333,353,45,23,6,25,756,1,0.44047619047619047,0.4669312169312169,0.05952380952380952,0.03306878306878307,727,0.03042328042328042,0.007936507936507936,0.9616402116402116
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,2229,6,117,60,33,2322,1,0.023255813953488372,0.9599483204134367,0.002583979328165375,0.014211886304909561,2145,0.050387596899224806,0.025839793281653745,0.9237726098191215
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,1287,65,58,11,103,2303,1,0.36821537125488496,0.5588363004776379,0.02822405557967868,0.04472427268779852,2234,0.02518454190186713,0.004776378636561007,0.9700390794615719
817,Baltimore City,950,Baltimore City Precinct 20-002,70,853,7,47,5,20,950,1,0.07368421052631578,0.8978947368421053,0.007368421052631579,0.021052631578947368,898,0.049473684210526316,0.005263157894736842,0.9452631578947368
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,1711,4,167,49,31,1760,1,0.007954545454545454,0.9721590909090909,0.0022727272727272726,0.017613636363636363,1544,0.09488636363636363,0.02784090909090909,0.8772727272727273
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,1891,15,146,42,34,1950,1,0.005128205128205128,0.9697435897435898,0.007692307692307693,0.017435897435897435,1762,0.07487179487179488,0.021538461538461538,0.9035897435897436
820,Baltimore City,240,Baltimore City Precinct 20-004,4,226,3,24,4,7,240,1,0.016666666666666666,0.9416666666666667,0.0125,0.029166666666666667,212,0.1,0.016666666666666666,0.8833333333333333
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,1426,21,108,45,24,1495,1,0.016053511705685617,0.9538461538461539,0.014046822742474917,0.016053511705685617,1342,0.07224080267558529,0.030100334448160536,0.8976588628762542
822,Baltimore City,901,Baltimore City Precinct 26-031,516,339,13,45,10,33,901,1,0.5726970033296337,0.3762486126526082,0.014428412874583796,0.03662597114317425,846,0.049944506104328525,0.011098779134295227,0.9389567147613762
826,Baltimore City,2719,Baltimore City Precinct 27-008,1192,1388,38,181,24,101,2719,1,0.4383964692901802,0.5104817947774917,0.013975726369988967,0.03714600956233909,2514,0.06656859139389482,0.008826774549466716,0.9246046340566385
827,Baltimore City,2670,Baltimore City Precinct 27-011,1688,820,103,142,29,59,2670,1,0.6322097378277154,0.30711610486891383,0.03857677902621723,0.022097378277153558,2499,0.05318352059925094,0.010861423220973783,0.9359550561797753
828,Baltimore City,842,Baltimore City Precinct 27-010,645,155,22,47,6,20,842,1,0.7660332541567696,0.1840855106888361,0.026128266033254157,0.023752969121140142,789,0.055819477434679333,0.007125890736342043,0.9370546318289786
876,Baltimore City,1038,Baltimore City Precinct 12-011,130,754,59,73,25,95,1038,1,0.1252408477842004,0.7263969171483622,0.05684007707129094,0.09152215799614644,940,0.07032755298651253,0.024084778420038536,0.905587668593449
877,Baltimore City,1718,Baltimore City Precinct 12-008,988,497,82,121,22,151,1718,1,0.5750873108265425,0.2892898719441211,0.047729918509895226,0.08789289871944121,1575,0.07043073341094296,0.012805587892898719,0.9167636786961583
878,Baltimore City,1916,Baltimore City Precinct 12-010,382,1370,76,104,39,88,1916,1,0.19937369519832984,0.7150313152400835,0.03966597077244259,0.04592901878914405,1773,0.054279749478079335,0.02035490605427975,0.925365344467641
882,Baltimore City,1139,Baltimore City Precinct 25-011,672,181,220,26,2,66,1139,1,0.5899912203687445,0.15891132572431957,0.19315188762071994,0.05794556628621598,1111,0.0228270412642669,0.001755926251097454,0.9754170324846356
883,Baltimore City,2273,Baltimore City Precinct 25-012,1279,588,307,36,6,99,2273,1,0.5626924769027717,0.258688957325121,0.1350637923449186,0.04355477342718874,2231,0.01583809942806863,0.0026396832380114386,0.98152221733392
884,Baltimore City,1483,Baltimore City Precinct 25-014,468,905,52,29,6,58,1483,1,0.3155765340525961,0.6102494942683749,0.03506405933917734,0.03910991233985165,1448,0.019554956169925825,0.004045853000674309,0.9763991908293999
885,Baltimore City,1262,Baltimore City Precinct 25-013,750,334,135,31,9,43,1262,1,0.5942947702060222,0.26465927099841524,0.10697305863708399,0.03407290015847861,1222,0.02456418383518225,0.0071315372424722665,0.9683042789223455
886,Baltimore City,1628,Baltimore City Precinct 25-015,701,744,110,42,9,73,1628,1,0.4305896805896806,0.457002457002457,0.06756756756756757,0.04484029484029484,1577,0.025798525798525797,0.005528255528255528,0.9686732186732187
887,Baltimore City,2415,Baltimore City Precinct 25-016,1616,525,115,46,4,159,2415,1,0.6691511387163561,0.21739130434782608,0.047619047619047616,0.06583850931677018,2365,0.01904761904761905,0.0016563146997929607,0.979296066252588
888,Baltimore City,2673,Baltimore City Precinct 24-004,2448,43,68,107,8,114,2673,1,0.9158249158249159,0.016086793864571642,0.02543958099513655,0.04264870931537598,2558,0.040029928918817806,0.0029928918817807705,0.9569771791994014
889,Baltimore City,878,Baltimore City Precinct 24-002,775,30,29,44,5,44,878,1,0.8826879271070615,0.03416856492027335,0.03302961275626424,0.05011389521640091,829,0.05011389521640091,0.0056947608200455585,0.9441913439635535
890,Baltimore City,722,Baltimore City Precinct 24-001,632,41,18,55,4,31,722,1,0.8753462603878116,0.05678670360110803,0.024930747922437674,0.04293628808864266,663,0.07617728531855955,0.00554016620498615,0.9182825484764543
891,Baltimore City,1728,Baltimore City Precinct 24-003,1531,46,43,119,13,108,1728,1,0.8859953703703703,0.02662037037037037,0.02488425925925926,0.0625,1596,0.06886574074074074,0.007523148148148148,0.9236111111111112
892,Baltimore City,1994,Baltimore City Precinct 03-003,1421,223,166,99,8,184,1994,1,0.7126379137412236,0.11183550651955868,0.08324974924774323,0.09227683049147442,1887,0.04964894684052156,0.004012036108324975,0.9463390170511534
893,Baltimore City,3017,Baltimore City Precinct 24-005,2786,60,58,149,18,113,3017,1,0.9234338747099768,0.019887305270135897,0.0192243950944647,0.03745442492542261,2850,0.04938680808750414,0.005966191581040769,0.9446470003314551
894,Baltimore City,2635,Baltimore City Precinct 02-003,2167,106,164,129,11,198,2635,1,0.8223908918406072,0.040227703984819736,0.06223908918406072,0.07514231499051234,2495,0.048956356736242886,0.004174573055028463,0.9468690702087287
895,Baltimore City,2074,Baltimore City Precinct 02-002,1402,157,396,95,13,119,2074,1,0.6759884281581485,0.07569913211186113,0.1909353905496625,0.05737704918032787,1966,0.04580520732883317,0.00626808100289296,0.9479267116682739
896,Baltimore City,2117,Baltimore City Precinct 01-002,1706,102,203,111,7,106,2117,1,0.8058573452999528,0.048181388757675955,0.0958904109589041,0.050070854983467174,1999,0.052432687765706185,0.0033065658951346244,0.9442607463391592
