,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,58,11,1455,2303,1,0.36821537125488496,0.6317846287451151,2234,0.02518454190186713,0.004776378636561007,0.9700390794615719
817,Baltimore City,950,Baltimore City Precinct 20-002,70,47,5,880,950,1,0.07368421052631578,0.9263157894736842,898,0.049473684210526316,0.005263157894736842,0.9452631578947368
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,167,49,1746,1760,1,0.007954545454545454,0.9920454545454546,1544,0.09488636363636363,0.02784090909090909,0.8772727272727273
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,146,42,1940,1950,1,0.005128205128205128,0.9948717948717949,1762,0.07487179487179488,0.021538461538461538,0.9035897435897436
820,Baltimore City,240,Baltimore City Precinct 20-004,4,24,4,236,240,1,0.016666666666666666,0.9833333333333333,212,0.1,0.016666666666666666,0.8833333333333333
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,108,45,1471,1495,1,0.016053511705685617,0.9839464882943144,1342,0.07224080267558529,0.030100334448160536,0.8976588628762542
822,Baltimore City,901,Baltimore City Precinct 26-031,516,45,10,385,901,1,0.5726970033296337,0.42730299667036625,846,0.049944506104328525,0.011098779134295227,0.9389567147613762
826,Baltimore City,2719,Baltimore City Precinct 27-008,1192,181,24,1527,2719,1,0.4383964692901802,0.5616035307098198,2514,0.06656859139389482,0.008826774549466716,0.9246046340566385
827,Baltimore City,2670,Baltimore City Precinct 27-011,1688,142,29,982,2670,1,0.6322097378277154,0.36779026217228467,2499,0.05318352059925094,0.010861423220973783,0.9359550561797753
828,Baltimore City,842,Baltimore City Precinct 27-010,645,47,6,197,842,1,0.7660332541567696,0.2339667458432304,789,0.055819477434679333,0.007125890736342043,0.9370546318289786
876,Baltimore City,1038,Baltimore City Precinct 12-011,130,73,25,908,1038,1,0.1252408477842004,0.8747591522157996,940,0.07032755298651253,0.024084778420038536,0.905587668593449
877,Baltimore City,1718,Baltimore City Precinct 12-008,988,121,22,730,1718,1,0.5750873108265425,0.42491268917345754,1575,0.07043073341094296,0.012805587892898719,0.9167636786961583
878,Baltimore City,1916,Baltimore City Precinct 12-010,382,104,39,1534,1916,1,0.19937369519832984,0.8006263048016702,1773,0.054279749478079335,0.02035490605427975,0.925365344467641
882,Baltimore City,1139,Baltimore City Precinct 25-011,672,26,2,467,1139,1,0.5899912203687445,0.4100087796312555,1111,0.0228270412642669,0.001755926251097454,0.9754170324846356
883,Baltimore City,2273,Baltimore City Precinct 25-012,1279,36,6,994,2273,1,0.5626924769027717,0.4373075230972283,2231,0.01583809942806863,0.0026396832380114386,0.98152221733392
884,Baltimore City,1483,Baltimore City Precinct 25-014,468,29,6,1015,1483,1,0.3155765340525961,0.6844234659474039,1448,0.019554956169925825,0.004045853000674309,0.9763991908293999
885,Baltimore City,1262,Baltimore City Precinct 25-013,750,31,9,512,1262,1,0.5942947702060222,0.40570522979397783,1222,0.02456418383518225,0.0071315372424722665,0.9683042789223455
886,Baltimore City,1628,Baltimore City Precinct 25-015,701,42,9,927,1628,1,0.4305896805896806,0.5694103194103194,1577,0.025798525798525797,0.005528255528255528,0.9686732186732187
887,Baltimore City,2415,Baltimore City Precinct 25-016,1616,46,4,799,2415,1,0.6691511387163561,0.3308488612836439,2365,0.01904761904761905,0.0016563146997929607,0.979296066252588
888,Baltimore City,2673,Baltimore City Precinct 24-004,2448,107,8,225,2673,1,0.9158249158249159,0.08417508417508418,2558,0.040029928918817806,0.0029928918817807705,0.9569771791994014
