,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,582,25,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,483,0.5339449541284403,0.022935779816513763,0.44311926605504587
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,722,74,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,633,0.5052484254723583,0.05178446466060182,0.4429671098670399
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,704,84,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,679,0.47989093387866394,0.05725971370143149,0.46284935241990455
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,491,96,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,398,0.4984771573604061,0.09746192893401015,0.4040609137055838
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,102,67,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,333,0.20318725099601595,0.13346613545816732,0.6633466135458167
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,681,135,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,1610,0.28070898598516075,0.055647155812036275,0.6636438582028029
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,413,258,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1424,0.19713603818615752,0.12315035799522674,0.6797136038186158
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,186,101,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,495,0.23785166240409208,0.12915601023017903,0.6329923273657289
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,344,181,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1098,0.2119531731361676,0.1115218730745533,0.6765249537892791
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,332,141,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,961,0.2315202231520223,0.09832635983263599,0.6701534170153417
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,136,339,229,136,37,1562,1,0.6722151088348272,0.08706786171574904,0.21702944942381563,0.023687580025608196,1197,0.146606914212548,0.08706786171574904,0.7663252240717029
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,1277,26,845,22,44,1463,1,0.07928913192071087,0.872863978127136,0.0177717019822283,0.03007518796992481,596,0.5775803144224196,0.015037593984962405,0.4073820915926179
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,3916,95,2045,83,89,4697,1,0.12710240579093038,0.8337236533957846,0.02022567596338088,0.018948264849904195,2569,0.43538428784330424,0.017670853736427506,0.5469448584202683
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,1696,585,1075,134,162,3265,1,0.2517611026033691,0.519448698315467,0.17917304747320062,0.04961715160796325,2056,0.32924961715160794,0.04104134762633997,0.629709035222052
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,2484,65,1272,13,37,2660,1,0.027819548872180452,0.9338345864661655,0.02443609022556391,0.013909774436090226,1375,0.4781954887218045,0.004887218045112782,0.5169172932330827
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,1064,7,805,6,9,1089,1,0.008264462809917356,0.9770431588613406,0.006427915518824609,0.008264462809917356,278,0.7392102846648301,0.005509641873278237,0.25528007346189163
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,1486,25,880,5,38,1595,1,0.02884012539184953,0.9316614420062695,0.01567398119122257,0.023824451410658306,710,0.5517241379310345,0.003134796238244514,0.445141065830721
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,746,104,796,457,135,3555,1,0.7229254571026723,0.20984528832630098,0.029254571026722926,0.0379746835443038,2302,0.2239099859353024,0.12855133614627284,0.6475386779184248
811,Baltimore City,929,Baltimore City Precinct 20-009,527,341,34,272,57,27,929,1,0.5672766415500539,0.36706135629709363,0.03659849300322928,0.02906350914962325,600,0.29278794402583425,0.061356297093649086,0.6458557588805167
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,1001,8,617,5,12,1049,1,0.02669208770257388,0.9542421353670162,0.0076263107721639654,0.011439466158245948,427,0.5881792183031459,0.004766444232602479,0.4070543374642517
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,472,145,707,431,177,3568,1,0.7774663677130045,0.13228699551569506,0.0406390134529148,0.04960762331838565,2430,0.19815022421524664,0.12079596412556054,0.6810538116591929
814,Baltimore City,756,Baltimore City Precinct 20-010,333,353,45,192,33,25,756,1,0.44047619047619047,0.4669312169312169,0.05952380952380952,0.03306878306878307,531,0.25396825396825395,0.04365079365079365,0.7023809523809523
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,2229,6,1119,10,33,2322,1,0.023255813953488372,0.9599483204134367,0.002583979328165375,0.014211886304909561,1193,0.4819121447028424,0.004306632213608958,0.5137812230835487
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,1287,65,714,73,103,2303,1,0.36821537125488496,0.5588363004776379,0.02822405557967868,0.04472427268779852,1516,0.3100303951367781,0.0316977854971776,0.6582718193660443
817,Baltimore City,950,Baltimore City Precinct 20-002,70,853,7,360,9,20,950,1,0.07368421052631578,0.8978947368421053,0.007368421052631579,0.021052631578947368,581,0.37894736842105264,0.009473684210526316,0.611578947368421
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,1711,4,982,8,31,1760,1,0.007954545454545454,0.9721590909090909,0.0022727272727272726,0.017613636363636363,770,0.5579545454545455,0.004545454545454545,0.4375
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,1891,15,1080,15,34,1950,1,0.005128205128205128,0.9697435897435898,0.007692307692307693,0.017435897435897435,855,0.5538461538461539,0.007692307692307693,0.43846153846153846
820,Baltimore City,240,Baltimore City Precinct 20-004,4,226,3,156,4,7,240,1,0.016666666666666666,0.9416666666666667,0.0125,0.029166666666666667,80,0.65,0.016666666666666666,0.3333333333333333
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,1426,21,769,3,24,1495,1,0.016053511705685617,0.9538461538461539,0.014046822742474917,0.016053511705685617,723,0.51438127090301,0.002006688963210702,0.4836120401337793
822,Baltimore City,901,Baltimore City Precinct 26-031,516,339,13,343,140,33,901,1,0.5726970033296337,0.3762486126526082,0.014428412874583796,0.03662597114317425,418,0.3806881243063263,0.15538290788013318,0.46392896781354054
826,Baltimore City,2719,Baltimore City Precinct 27-008,1192,1388,38,1269,291,101,2719,1,0.4383964692901802,0.5104817947774917,0.013975726369988967,0.03714600956233909,1159,0.4667157043030526,0.10702464141228393,0.4262596542846635
827,Baltimore City,2670,Baltimore City Precinct 27-011,1688,820,103,1163,528,59,2670,1,0.6322097378277154,0.30711610486891383,0.03857677902621723,0.022097378277153558,979,0.4355805243445693,0.19775280898876405,0.36666666666666664
828,Baltimore City,842,Baltimore City Precinct 27-010,645,155,22,313,196,20,842,1,0.7660332541567696,0.1840855106888361,0.026128266033254157,0.023752969121140142,333,0.37173396674584325,0.2327790973871734,0.39548693586698336
876,Baltimore City,1038,Baltimore City Precinct 12-011,130,754,59,548,15,95,1038,1,0.1252408477842004,0.7263969171483622,0.05684007707129094,0.09152215799614644,475,0.5279383429672447,0.014450867052023121,0.4576107899807322
877,Baltimore City,1718,Baltimore City Precinct 12-008,988,497,82,853,59,151,1718,1,0.5750873108265425,0.2892898719441211,0.047729918509895226,0.08789289871944121,806,0.49650756693830034,0.03434225844004657,0.4691501746216531
878,Baltimore City,1916,Baltimore City Precinct 12-010,382,1370,76,857,25,88,1916,1,0.19937369519832984,0.7150313152400835,0.03966597077244259,0.04592901878914405,1034,0.447286012526096,0.013048016701461378,0.5396659707724426
882,Baltimore City,1139,Baltimore City Precinct 25-011,672,181,220,227,114,66,1139,1,0.5899912203687445,0.15891132572431957,0.19315188762071994,0.05794556628621598,798,0.199297629499561,0.10008779631255488,0.7006145741878841
883,Baltimore City,2273,Baltimore City Precinct 25-012,1279,588,307,454,185,99,2273,1,0.5626924769027717,0.258688957325121,0.1350637923449186,0.04355477342718874,1634,0.19973603167619886,0.08139023317201936,0.7188737351517818
884,Baltimore City,1483,Baltimore City Precinct 25-014,468,905,52,483,51,58,1483,1,0.3155765340525961,0.6102494942683749,0.03506405933917734,0.03910991233985165,949,0.3256911665542819,0.03438975050573163,0.6399190829399866
885,Baltimore City,1262,Baltimore City Precinct 25-013,750,334,135,235,88,43,1262,1,0.5942947702060222,0.26465927099841524,0.10697305863708399,0.03407290015847861,939,0.1862123613312203,0.06973058637083994,0.7440570522979397
886,Baltimore City,1628,Baltimore City Precinct 25-015,701,744,110,483,81,73,1628,1,0.4305896805896806,0.457002457002457,0.06756756756756757,0.04484029484029484,1064,0.2966830466830467,0.049754299754299756,0.6535626535626535
887,Baltimore City,2415,Baltimore City Precinct 25-016,1616,525,115,495,177,159,2415,1,0.6691511387163561,0.21739130434782608,0.047619047619047616,0.06583850931677018,1743,0.20496894409937888,0.07329192546583851,0.7217391304347827
