,COUNTY,VAP,NAME,WVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,516,16,948,1090,1,0.13027522935779817,0.8697247706422019,558,0.47339449541284406,0.014678899082568808,0.5119266055045871
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,629,44,1107,1429,1,0.22533240027991602,0.7746675997200839,756,0.44016794961511546,0.03079076277116865,0.5290412876137159
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,578,52,995,1467,1,0.321745057941377,0.678254942058623,837,0.3940013633265167,0.0354464894342195,0.5705521472392638
559,Baltimore City,985,Baltimore City Precinct 26-030,419,417,47,566,985,1,0.42538071065989846,0.5746192893401015,521,0.4233502538071066,0.047715736040609136,0.5289340101522843
574,Baltimore City,502,Baltimore City Precinct 26-001,417,94,29,85,502,1,0.8306772908366534,0.1693227091633466,379,0.18725099601593626,0.05776892430278884,0.7549800796812749
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,593,60,1418,2426,1,0.4154987633965375,0.5845012366034625,1773,0.24443528441879636,0.0247320692497939,0.7308326463314098
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,352,137,691,2095,1,0.6701670644391408,0.3298329355608592,1606,0.16801909307875895,0.06539379474940334,0.7665871121718377
581,Baltimore City,782,Baltimore City Precinct 26-005,514,149,55,268,782,1,0.6572890025575447,0.34271099744245526,578,0.19053708439897699,0.07033248081841433,0.7391304347826086
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,280,85,525,1623,1,0.6765249537892791,0.3234750462107209,1258,0.1725200246457178,0.05237215033887862,0.7751078250154035
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,276,76,635,1434,1,0.5571827057182706,0.44281729428172945,1082,0.19246861924686193,0.05299860529986053,0.7545327754532776
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,202,60,512,1562,1,0.6722151088348272,0.32778489116517284,1300,0.1293213828425096,0.03841229193341869,0.8322663252240717
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,702,20,1347,1463,1,0.07928913192071087,0.9207108680792891,741,0.47983595352016406,0.01367053998632946,0.5064935064935064
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,1760,50,4100,4697,1,0.12710240579093038,0.8728975942090696,2887,0.3747072599531616,0.010645092612305727,0.6146476474345327
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,902,87,2443,3265,1,0.2517611026033691,0.748238897396631,2276,0.27626339969372127,0.02664624808575804,0.6970903522205206
