,COUNTY,VAP,NAME,WVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,499,30,948,1090,1.0,0.13027522935779817,0.8697247706422019,561,0.4577981651376147,0.027522935779816515,0.5146788990825688
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,637,75,1107,1429,1.0,0.22533240027991602,0.7746675997200839,717,0.4457662701189643,0.052484254723582924,0.5017494751574527
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,586,64,995,1467,1.0,0.321745057941377,0.678254942058623,817,0.3994546693933197,0.043626448534423996,0.5569188820722563
559,Baltimore City,985,Baltimore City Precinct 26-030,419,488,74,566,985,1.0,0.42538071065989846,0.5746192893401015,423,0.4954314720812183,0.0751269035532995,0.4294416243654822
574,Baltimore City,502,Baltimore City Precinct 26-001,417,108,73,85,502,1.0,0.8306772908366534,0.1693227091633466,321,0.2151394422310757,0.1454183266932271,0.6394422310756972
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,582,117,1418,2426,1.0,0.4154987633965375,0.5845012366034625,1727,0.23990107172300082,0.048227535037098104,0.7118713932399011
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,395,298,691,2095,1.0,0.6701670644391408,0.3298329355608592,1402,0.18854415274463007,0.1422434367541766,0.6692124105011933
581,Baltimore City,782,Baltimore City Precinct 26-005,514,185,91,268,782,1.0,0.6572890025575447,0.34271099744245526,506,0.23657289002557544,0.11636828644501279,0.6470588235294118
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,310,174,525,1623,1.0,0.6765249537892791,0.3234750462107209,1139,0.19100431300061615,0.10720887245841035,0.7017868145409735
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,383,254,635,1434,1.0,0.5571827057182706,0.44281729428172945,797,0.2670850767085077,0.17712691771269176,0.5557880055788006
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,228,151,512,1562,1.0,0.6722151088348272,0.32778489116517284,1183,0.14596670934699105,0.09667093469910372,0.7573623559539052
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,739,36,1347,1463,1.0,0.07928913192071087,0.9207108680792891,688,0.5051264524948735,0.02460697197539303,0.47026657552973344
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,1817,89,4100,4697,1.0,0.12710240579093038,0.8728975942090696,2791,0.3868426655311901,0.018948264849904195,0.5942090696189057
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,936,145,2443,3265,1.0,0.2517611026033691,0.748238897396631,2184,0.286676875957121,0.0444104134762634,0.6689127105666156
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,1053,47,2586,2660,1.0,0.027819548872180452,0.9721804511278196,1560,0.39586466165413536,0.017669172932330827,0.5864661654135338
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,650,16,1080,1089,1.0,0.008264462809917356,0.9917355371900827,423,0.5968778696051423,0.014692378328741965,0.3884297520661157
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,676,22,1549,1595,1.0,0.02884012539184953,0.9711598746081505,897,0.42382445141065833,0.013793103448275862,0.5623824451410658
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,749,493,985,3555,1.0,0.7229254571026723,0.2770745428973277,2313,0.21068917018284106,0.13867791842475385,0.6506329113924051
811,Baltimore City,929,Baltimore City Precinct 20-009,527,218,75,402,929,1.0,0.5672766415500539,0.4327233584499462,636,0.23466092572658773,0.08073196986006459,0.6846071044133477
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,483,19,1021,1049,1.0,0.02669208770257388,0.9733079122974261,547,0.4604385128693994,0.01811248808388942,0.5214489990467112
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,618,523,794,3568,1.0,0.7774663677130045,0.22253363228699552,2427,0.17320627802690583,0.14658071748878923,0.6802130044843049
814,Baltimore City,756,Baltimore City Precinct 20-010,333,134,28,423,756,1.0,0.44047619047619047,0.5595238095238095,594,0.17724867724867724,0.037037037037037035,0.7857142857142857
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,625,19,2268,2322,1.0,0.023255813953488372,0.9767441860465116,1678,0.26916451335055985,0.00818260120585702,0.7226528854435831
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,528,86,1455,2303,1.0,0.36821537125488496,0.6317846287451151,1689,0.22926617455492834,0.03734259661311333,0.7333912288319583
817,Baltimore City,950,Baltimore City Precinct 20-002,70,257,14,880,950,1.0,0.07368421052631578,0.9263157894736842,679,0.27052631578947367,0.014736842105263158,0.7147368421052631
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,745,25,1746,1760,1.0,0.007954545454545454,0.9920454545454546,990,0.42329545454545453,0.014204545454545454,0.5625
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,873,29,1940,1950,1.0,0.005128205128205128,0.9948717948717949,1048,0.44769230769230767,0.014871794871794871,0.5374358974358975
820,Baltimore City,240,Baltimore City Precinct 20-004,4,142,5,236,240,1.0,0.016666666666666666,0.9833333333333333,93,0.5916666666666667,0.020833333333333332,0.3875
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,431,7,1471,1495,1.0,0.016053511705685617,0.9839464882943144,1057,0.2882943143812709,0.0046822742474916385,0.7070234113712375
822,Baltimore City,901,Baltimore City Precinct 26-031,516,310,153,385,901,1.0,0.5726970033296337,0.42730299667036625,438,0.34406215316315203,0.16981132075471697,0.48612652608213097
826,Baltimore City,2719,Baltimore City Precinct 27-008,1192,1196,270,1527,2719,1.0,0.4383964692901802,0.5616035307098198,1253,0.439867598381758,0.09930121368150055,0.46083118793674144
827,Baltimore City,2670,Baltimore City Precinct 27-011,1688,1117,572,982,2670,1.0,0.6322097378277154,0.36779026217228467,981,0.4183520599250936,0.21423220973782772,0.36741573033707864
828,Baltimore City,842,Baltimore City Precinct 27-010,645,317,201,197,842,1.0,0.7660332541567696,0.2339667458432304,324,0.37648456057007124,0.23871733966745842,0.3847980997624703
876,Baltimore City,1038,Baltimore City Precinct 12-011,130,498,29,908,1038,1.0,0.1252408477842004,0.8747591522157996,511,0.4797687861271676,0.027938342967244702,0.49229287090558765
877,Baltimore City,1718,Baltimore City Precinct 12-008,988,848,68,730,1718,1.0,0.5750873108265425,0.42491268917345754,802,0.4935972060535506,0.03958090803259604,0.4668218859138533
878,Baltimore City,1916,Baltimore City Precinct 12-010,382,708,33,1534,1916,1.0,0.19937369519832984,0.8006263048016702,1175,0.3695198329853862,0.01722338204592902,0.6132567849686847
882,Baltimore City,1139,Baltimore City Precinct 25-011,672,239,130,467,1139,1.0,0.5899912203687445,0.4100087796312555,770,0.20983318700614575,0.1141352063213345,0.6760316066725197
