,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,326,89,23,1090,1.0,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,675,0.29908256880733947,0.081651376146789,0.6192660550458715
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,394,179,43,1429,1.0,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,856,0.27571728481455565,0.12526242127361792,0.5990202939118264
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,355,137,57,1467,1.0,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,975,0.2419904567143831,0.09338786639400136,0.6646216768916156
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,323,150,26,985,1.0,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,512,0.32791878172588834,0.15228426395939088,0.5197969543147208
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,36,103,17,502,1.0,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,363,0.07171314741035857,0.2051792828685259,0.7231075697211156
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,292,197,90,2426,1.0,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,1937,0.12036273701566365,0.08120362737015664,0.7984336356141797
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,197,399,120,2095,1.0,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1499,0.09403341288782817,0.19045346062052507,0.7155131264916468
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,105,146,64,782,1.0,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,531,0.13427109974424553,0.1867007672634271,0.6790281329923273
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,158,218,98,1623,1.0,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1247,0.0973505853357979,0.13431916204559458,0.7683302526186075
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,253,423,44,1434,1.0,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,758,0.17642956764295675,0.29497907949790797,0.5285913528591353
