,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,411,16,23,1090,1.0,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,663,0.37706422018348623,0.014678899082568808,0.6082568807339449
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,529,50,43,1429,1.0,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,850,0.3701889433170049,0.03498950314905528,0.5948215535339398
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,482,27,57,1467,1.0,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,958,0.3285616905248807,0.018404907975460124,0.6530334014996592
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,434,35,26,985,1.0,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,516,0.44060913705583754,0.03553299492385787,0.5238578680203045
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,83,36,17,502,1.0,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,383,0.16533864541832669,0.07171314741035857,0.7629482071713147
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,397,71,90,2426,1.0,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,1958,0.16364385820280297,0.02926628194558945,0.8070898598516076
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,334,164,120,2095,1.0,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1597,0.1594272076372315,0.0782816229116945,0.762291169451074
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,159,63,64,782,1.0,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,560,0.20332480818414322,0.08056265984654731,0.7161125319693095
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,255,74,98,1623,1.0,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1294,0.15711645101663585,0.04559457794208256,0.7972889710412816
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,375,165,44,1434,1.0,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,894,0.2615062761506276,0.11506276150627615,0.6234309623430963
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,136,339,165,97,37,1562,1.0,0.6722151088348272,0.08706786171574904,0.21702944942381563,0.023687580025608196,1300,0.1056338028169014,0.06209987195902689,0.8322663252240717
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,1277,26,573,24,44,1463,1.0,0.07928913192071087,0.872863978127136,0.0177717019822283,0.03007518796992481,866,0.39166097060833904,0.016404647983595352,0.5919343814080656
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,3916,95,1343,60,89,4697,1.0,0.12710240579093038,0.8337236533957846,0.02022567596338088,0.018948264849904195,3294,0.28592718756653185,0.012774111134766872,0.7012987012987013
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,1696,585,689,80,162,3265,1.0,0.2517611026033691,0.519448698315467,0.17917304747320062,0.04961715160796325,2496,0.2110260336906585,0.02450229709035222,0.7644716692189892
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,2484,65,568,23,37,2660,1.0,0.027819548872180452,0.9338345864661655,0.02443609022556391,0.013909774436090226,2069,0.21353383458646616,0.008646616541353383,0.7778195488721804
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,1064,7,373,11,9,1089,1.0,0.008264462809917356,0.9770431588613406,0.006427915518824609,0.008264462809917356,705,0.34251606978879706,0.010101010101010102,0.6473829201101928
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,1486,25,423,14,38,1595,1.0,0.02884012539184953,0.9316614420062695,0.01567398119122257,0.023824451410658306,1158,0.2652037617554859,0.00877742946708464,0.7260188087774294
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,746,104,700,248,135,3555,1.0,0.7229254571026723,0.20984528832630098,0.029254571026722926,0.0379746835443038,2607,0.19690576652601968,0.06976090014064698,0.7333333333333333
811,Baltimore City,929,Baltimore City Precinct 20-009,527,341,34,171,38,27,929,1.0,0.5672766415500539,0.36706135629709363,0.03659849300322928,0.02906350914962325,720,0.18406889128094725,0.04090419806243272,0.77502691065662
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,1001,8,352,11,12,1049,1.0,0.02669208770257388,0.9542421353670162,0.0076263107721639654,0.011439466158245948,686,0.33555767397521447,0.010486177311725452,0.6539561487130601
